name,degree,review num,address,tel
사이공윤다이,4.5,148,"서울 강서구 마곡중앙5로1길 20 마곡나루역보타닉비즈타워 2층 217,218호",02-2093-6502
나미식당,4.6,174,서울 강서구 양천로 344 마곡센트럴대방디엠시티 지하1층 상가 B103-1~B103-2호,02-6083-3121
카페메리하하,3.8,13,서울 강서구 강서로33길 32 1층,02-2699-9399
초애삼계탕 마곡점,4.7,45,서울 강서구 공항대로 205 SH빌딩 3층,02-3663-7767
맛짜우우동짜장,4.1,20,서울 강서구 양천로 623,
스타벅스 가양역점,3.6,32,서울 강서구 양천로 476,1522-3232
영산강국내산민물장어,5.0,18,서울 강서구 등촌로13길 20 1층,
엉털네숯불꼼장어 2호점,4.0,21,서울 강서구 곰달래로 138,02-2608-0244
방화동족발,3.8,17,서울 강서구 금낭화로15길 16 새로나음 1층 102호,02-2661-9464
초원양꼬치,3.3,39,서울 강서구 까치산로 12,02-2692-0885
육미제당 강서방화점,4.2,228,서울 강서구 양천로 28 벽산에어트리움 1층 124~125호,070-4792-9494
방화초록동원칼국수,4.0,30,서울 강서구 금낭화로 128 1층,02-2661-0910
골목참치,3.3,18,서울 강서구 화곡로 176-8 근상프리즘 101호,02-6465-4777
쭉심 목동사거리점,3.5,90,서울 강서구 등촌로3길 14,02-2644-4788
강릉엄지네꼬막집 발산점,3.8,21,"서울 강서구 공항대로 291 성원오피스텔 210,211호",02-3663-6053
오복수산참치 마곡점,3.9,169,서울 강서구 마곡중앙8로 85 파인스퀘어2 2층 206~208호,02-3663-4711
갑오곱창,4.1,10,서울 강서구 강서로74길 8 1층,02-3663-9592
니코니코 라멘,4.7,111,서울 강서구 가로공원로 173 1층,02-2601-5882
금보 누룽지삼계탕누룽지백숙,4.3,32,서울 강서구 곰달래로 150 1층 101호,02-2695-0505
대게나라 발산점,3.1,48,서울 강서구 공항대로 290 1층 101호,02-3662-0655
장성양갈비 송정점,4.4,52,서울 강서구 공항대로 46,02-6409-3456
경복궁삼계탕전문점 마곡점,4.6,175,서울 강서구 공항대로 212 퀸즈파크11 A동 1층 121호,02-6373-4400
대문안감자탕&설렁탕 발산직영점,4.2,70,서울 강서구 강서로 303,02-2664-7755
약속의땅 생고기전문점,4.1,63,서울 강서구 강서로5나길 11,02-2601-0462
소심당,4.9,51,서울 강서구 화곡로23길 32 1층 102호,02-2607-1454
고기원칙 강서구청점,3.0,33,서울 강서구 까치산로27길 23 1층,
춘천집닭갈비막국수 방화점,4.1,20,서울 강서구 양천로 34 양서빌딩 1층,02-2663-6620
남도복국 등촌점,3.8,16,서울 강서구 강서로56길 102 1층,02-3663-2477
버거킹 마곡점,3.0,47,서울 강서구 마곡동로 56 1층,070-7462-6739
태양수제돼지갈비,4.1,98,서울 강서구 공항대로45길 8-3,02-2658-4011
남춘네숯불닭갈비 본점,4.9,24,서울 강서구 등촌로 47-1 1층,02-2646-2668
수백당 우장산역점,4.5,523,서울 강서구 강서로 231 우장산역해링턴타워 1층 뒷블럭 132~135호,010-9937-6317
화정양꼬치,4.7,41,서울 강서구 곰달래로 271 1층,02-3662-4028
스시이안앤 발산역점,4.4,235,서울 강서구 강서로 392-11 1층 102호,02-2658-0585
산에산 고기전문점,3.9,211,서울 강서구 마곡중앙8로5길 5 리더스애비뉴 1층,02-2135-8925
센다이참치,3.1,19,서울 강서구 강서로5나길 15 1층,02-2607-3737
틸란,4.3,33,서울 강서구 강서로31길 7,02-2691-2690
옛날한우곱창전문 본점,3.2,67,서울 강서구 공항대로59길 32,02-2654-8026
한가네숯불닭갈비 발산역점,4.8,13,서울 강서구 강서로54길 27 1층,02-3663-4792
RD42,3.9,83,서울 강서구 마곡중앙6로 42 사이언스타 3층 303호,02-6081-5444
폴바셋 증미역점,3.8,116,서울 강서구 양천로 570 NH서울타워 1층,02-2659-0350
로드락비어 마곡본점,4.4,129,서울 강서구 마곡중앙6로 66 1층,02-6411-9955
왕돈까스&왕냉면 까치산역점,4.1,15,서울 강서구 곰달래로 137-1 1층,02-2601-5933
역전우동0410 까치산역점,4.0,24,서울 강서구 강서로 39 1층,02-2692-0410
르와조,4.3,119,서울 강서구 공항대로 237 1층 120호,
타르데마 방화본점,4.1,168,서울 강서구 양천로26길 65 1층,02-2661-1782
단풍,4.9,593,서울 강서구 공항대로 247 퀸즈파크나인 C동 1층 123호,010-2541-7281
남원추어탕,4.0,10,서울 강서구 강서로54길 94 1층,02-3662-1459
감성9091돼지 강서직영점,3.0,419,서울 강서구 공항대로 345 2층,02-3665-9091
맷돌로만 등촌동점,4.0,285,서울 강서구 강서로56가길 166 경동미르웰양천교2차 203동 113호,02-2658-8503
희영이네즉석떡볶이,4.8,462,서울 강서구 양천로 56 2층,02-6012-2141
홍콩반점0410 염창역점,3.7,25,서울 강서구 공항대로 635 2층,02-3663-5704
청년족발 본점,4.1,224,"서울 강서구 마곡중앙4로 22 파인스퀘어 A동 1층 101,102호",02-2666-8887
이름없는달밤,4.1,142,"서울 강서구 마곡서로 157 스프링파크타워 1층 105,106호",02-6081-1083
명륜진사갈비 서울우장산역점,3.3,92,서울 강서구 강서로 219 1층,02-2065-2226
고기싸롱 화곡역점,4.2,38,서울 강서구 화곡로 117-1 1층,02-2699-5551
동대문 곱창,4.9,59,서울 강서구 공항대로3길 29 1층,02-2666-9729
도모루식당,3.9,18,서울 강서구 까치산로17길 36 1층,02-6104-3195
풍천장어구이 장어전골,4.9,29,서울 강서구 곰달래로16길 37 1층,0507-1332-4317
본순대국,3.9,53,서울 강서구 강서로18길 20 1층,02-2606-0222
퐁퐁,4.6,75,서울 강서구 공항대로61길 10-6 한울H밸리움2차 1층,
포노,4.9,38,서울 강서구 화곡로55길 35 대성힐탑 1층,02-706-7699
고양이별캣카페,4.3,38,서울 강서구 강서로 391 문영비즈웍스 9층 903호,02-2658-6065
피맥하우스,3.9,26,서울 강서구 공항대로59길 41,
로마옥 마곡,4.0,802,서울 강서구 마곡중앙로 136 3층,02-6953-2396
