이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
닥터로빈 강서점,4.1,97,"서울 강서구 공항대로 396 1,2층
(지번) 화곡동 1094-1",,,02-2065-3111,"통단호박 크림스프(2-3인) (19,500원), 시그니처 매콤새우파스타 (24,000원), 라자냐 (19,800원), 피스타치오 토마토 파스타 (23,000원), 아보카도 샐러드 (21,000원), 치폴레 샐러드 (16,000원), 키즈 함박 세트 (14,900원), 하이볼 (8,500원), 펌킨 시나몬 라떼 (5,500원)"
방화동교동짬뽕,4.3,439,"서울 강서구 금낭화로24나길 21 1층
(지번) 방화동 323-33",37.5773240954771,126.815755208466,02-2665-5778,"짜장면 (8,000원), 짬뽕 (10,000원), 불파밥 (10,000원), 순두부짬뽕밥 (11,000원), 짬뽕밥 (10,000원), 불짬뽕 (11,000원), 불짜장면 (9,000원), 탕수육(소) (17,000원), 파밥 (9,000원), 수제군만두 (7,000원)"
금고깃집 마곡본점,,380,"서울 강서구 마곡동로 61 에이스프라자 1,2층 109, 203~205호
(지번) 마곡동 772-8",37.5606177863587,126.833159684952,0507-1386-8295,"금돼지 삼겹살(150g) (18,000원), 금돼지 눈꽃특목살(150g) (18,000원), 금돼지 등심덧살(150g) (18,000원), 금돼지 항정살(150g) (20,000원), 금돼지 양념눈꽃특목살(150g) (18,000원)"
조연탄,4.0,599,"서울 강서구 곰달래로60길 29
(지번) 화곡동 782-12",37.530905899752,126.863280850597,070-7641-2008,"제주 먹고기 (200g) (15,000원), 제주 껍데기 (200g) (10,000원), 한우 암소 육회 소 (100g) (10,000원), 한우 암소 육회 중 (200g) (20,000원), 물냉면 (10,000원), 비빔냉면 (10,000원), 제주 고기만두 (6,000원), 명란젓 (3,000원), 솥밥 (3,000원), 누룽지 (3,000원), 라면 (3,000원)"
고양이정원,2.7,137,"서울 강서구 개화동로19길 18 1층
(지번) 개화동 559-49",37.5757057726491,126.803165041185,02-2665-4507,"성인 (20,000원), 취학 (12,000원), 미취학 (10,000원)"
일편등심 마곡나루점,4.8,"2,231","서울 강서구 마곡중앙로 171 마곡나루역프라이빗타워2차 2층 211~215호
(지번) 마곡동 757-2",37.5690270688312,126.827780298847,02-6952-1098,"자개장 Set (208,000원), 새우살 (52,000원), 눈꽃부채 (45,000원), 채끝등심 (48,000원), 한우냉면 (7,000원), 누룽지솥밥 (3,000원)"
도쿄하나 등촌점,3.7,446,"서울 강서구 공항대로 367 2층
(지번) 등촌동 661-12",37.5575962643159,126.848578797153,02-2668-0880,"도쿄하나 오마카세 참치 (120,000원), 도쿄하나 오마카세 (98,000원), 도쿄하나 스페셜 (75,000원), 도쿄하나 정식 (58,000원), 도쿄하나 자연산 (변동가격), 주말 가족 A코스 (58,000원), 주말 가족 B코스 (48,000원), 주말 가족 C코스 (38,000원), 도쿄하나 점심 A코스 (50,000원), 도쿄하나 점심 B코스 (40,000원), 도쿄하나 점심 C코스 (30,000원), 사모님 점심특선(여성 전용 메뉴) (26,000원), 통우럭양념구이 (15,000원), 특모둠초밥 (30,000원), 생대구탕 (18,000원)"
돈오야 까치산역본점,4.1,25,"서울 강서구 강서로 55
(지번) 화곡동 346-1",37.5326570151971,126.845882787187,02-2695-3392,"초벌숙성삼겹살 (170g) (11,900원), 숙성삼겹살 (170g) (10,900원), 추억의삼겹살 (200g) (10,900원), 우삼겹 (150g) (11,900원), 소갈비살 (170g) (12,900원), 생고기김치찌개 (점심메뉴) (6,900원), 돈오야볶음 (점심메뉴) (7,900원)"
금보 누룽지삼계탕누룽지백숙,4.3,32,"서울 강서구 곰달래로 150 1층 101호
(지번) 화곡동 896-16",37.5305886625868,126.849574021872,02-2695-0505,"누룽지 삼계탕 (16,000원), 들깨 삼계탕 (17,000원), 삼계죽 (14,000원), 누룽지백숙 (토종닭) (58,000원), 누룽지백숙 (유황오리) (60,000원), 능이버섯유황오리백숙 (72,000원), 한방삼계탕 (17,000원), 능이삼계탕 (18,000원), 한방토종닭백숙 (63,000원), 한방유황오리백숙 (65,000원), 능이버섯토종닭백숙 (70,000원)"
마곡오리,3.1,148,"서울 강서구 양천로30길 11 1층
(지번) 마곡동 326-7",37.5726874871118,126.822874302182,02-3662-5292,"논두렁 주물럭 (중) (45,000원), 불고기 (중) (45,000원), 로스구이 (중) (45,000원), 1~2인용 (36,000원)"
남춘네숯불닭갈비 본점,4.9,26,"서울 강서구 등촌로 47-1 1층
(지번) 화곡동 775-2",37.5342818603289,126.863282494661,02-2646-2668,"닭발 (13,000원), 닭갈비(300g) (14,000원), 더덕구이 (13,000원), 특수부위300g(똥집오돌뼈연골닭발) (15,000원), 막국수 (6,000원), 잔치국수 (5,000원), 쟁반막국수 (15,000원), 계란찜 (4,000원), 된장찌개 (2,000원)"
아웃백스테이크하우스 공항점,3.5,99,"서울 강서구 마곡중앙6로 16 마곡GMG타워 3층 301호
(지번) 마곡동 773-2",37.5604015515818,126.829006208171,02-3661-1101,"갈릭 립아이 (49,900원), 투움바 파스타 (25,900원), 오지치즈 후라이즈（미듐） (10,900원), 홈파티 4인 세트 2 (153,900원), 짐붐바 스테이크 3인 세트 (85,900원), 갈릭립아이 스테이크 2인 세트 (73,900원), 아웃백 x 코카-콜라 2인 세트 (61,900원), 짐붐바 스테이크 (34,900원), 알리오올리오 (25,900원), 베이비 백립 (49,900원), 카카두 김치 그릴러 (25,900원), 카카두 김치 그릴러 2인 세트 (55,900원), 스파이시 투움바 파스타 (25,900원), 씨푸드 아라비아따 (25,900원), 골드코스트 코코넛쉬림프 (20,900원), 치킨텐더 샐러드 (20,900원), 오지칩（감자튀김） (7,900원), 베이크드 스위트 포테이토 (7,900원), 프라이드 라이스 (7,900원), 양송이 스프 (4,500원), 부쉬맨 브레드（빵） (2,000원), 허니머스타드 (500원), 초콜렛소스 (500원), 코카콜라（355ml） (2,000원), 코카콜라 제로 (2,000원), 스프라이트 (2,000원), 스프라이트 제로 (2,000원), 카베르네소비뇽 델레 베네지에 레드와인 (4,900원), 비노 돌체 화이트와인 (4,900원)"
가마메시야울림,3.2,288,"서울 강서구 마곡중앙로 76 힐스테이트에코마곡역 1층 125~126호
(지번) 마곡동 773",37.5603955888014,126.827508501448,010-6293-3376,"도화새우(보탄에비) (10,000원), 쿠마카세(점심) (27,000원), 쿠마카세(저녁) (48,000원), 우니한판 추가 (25,000원)"
부부 손칼국수김치만두,3.9,35,"서울 강서구 강서로56가길 47 1층
(지번) 등촌동 678",37.5617021869591,126.840099440935,02-3662-4594,"칼국수 (8,000원), 칼만두국 (8,000원), 떡만두국 (8,000원), 만두국 (8,000원), 떡국 (8,000원)"
쭈퐁,3.8,185,"서울 강서구 공항대로45길 44 1층
(지번) 등촌동 641-11",37.5568092839784,126.855808218309,02-3662-2030,"삼겹살 쭈꾸미 철판 (1인분) (14,000원), 쭈꾸미철판 (1인분) (12,000원), 인절미피자 (12,000원), 블루베리피자 (12,000원), 치즈 쭈꾸미 철판 (1인분) (14,000원)"
브루클린커피,4.0,156,"서울 강서구 강서로52길 16 1층
(지번) 내발산동 652-1",37.5576845042108,126.838934950863,02-3664-5595,"아메리카노 (3,000원), 베퍼드 라떼 (3,500원), 진심 밀크티 (5,000원), 꿀 아메리카노 (3,500원), 아인슈페너 (4,500원)"
전주뼈해장국감자탕,2.6,160,"서울 강서구 강서로5길 10 1층
(지번) 화곡동 904-1",37.5290225448134,126.84795709781,02-2602-4189,"감자탕 (대) (48,000원), 감자탕 (중) (42,000원), 뼈해장국 (10,000원), 우거지해장국 (10,000원)"
서울 오마카세 우미마토,4.5,937,"서울 강서구 공항대로 219 센테니아 1층 114호
(지번) 마곡동 774-3",37.5596348826715,126.83201084043,0507-1367-5832,"우미카세 코스 (35,000원), 2월의 생선은 밀치🐟 (0원), 시그니처를 하나에 담은 벤또(도시락) (38,900원), 염장저온숙성 12종 사시미모리아와세 (46,900원), 염장저온숙성 오마카세스시 12P (27,900원), 🍱단체주문도시락 가능🍱 (1원), 3차례 숙성한 최강감칠맛 고등어 봉초밥 (13,900원), 고급스러운 제철 신선 성게알 [우니 한판] (35,000원), 염장저온 모둠숙성사시미 20P 도시락 (38,900원), 🙏당일재료 당일소진 약속🙏 (1원), 팔뚝만큼 두꺼운 후토마끼 1줄 도시락 (28,500원), 우미카세 코스 (35,000원), 염장저온숙성 모둠스시 15P 도시락 (22,900원), 염장저온숙성 모둠스시 13P 도시락 (19,900원), 크리미함의 끝 아구간 (6,500원), 고급스러운 제철신선 우니스시 (7,000원), 단품 메뉴 (0원), 주류 메뉴판 (0원), 주류 메뉴판 (0원), 주류 포장 할인 (0원)"
스타벅스 김포공항DT점,4.2,43,"서울 강서구 개화동로 517
(지번) 방화동 645-6",37.5662952468095,126.806047276966,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
달인대보손칼국수,3.8,188,"서울 강서구 마곡중앙5로 6 마곡나루역보타닉푸르지오시티 서관 2층 211호
(지번) 마곡동 282-1",37.5673140391214,126.827554917518,02-3663-9571,"원조손칼국수 (8,000원), 비빔칼국수 (9,000원), 칼국수밀키트 (7,000원), 콩국수 (9,000원), 보리비빔밥 (8,000원), 한우육회비밤밥 (10,000원), 왕만두 (2알) (2,000원)"
시골한우시골돼지 서울본점,4.9,55,"서울 강서구 가로공원로 181
(지번) 화곡동 377-14",37.537244201222,126.835993914477,02-2694-9492,"제주 생 꽃고기(180g) (14,000원), 제주 흑 꽃고기(200g) (24,000원), 제주 가브리살(200g) (16,000원), 제주 목살(200g) (16,000원), 제주 항정살(200g) (18,000원)"
후라토식당 발산역점,3.7,370,"서울 강서구 공항대로 269-15 211호
(지번) 마곡동 797-14",37.5596113961056,126.837242277605,02-6012-8154,"규카츠 (180g) (19,000원), 일본식 오므라이스 (14,000원), 스테키 정식 (19,000원), 스테키 덮밥 (19,000원), 야마카타 민치카레 (14,000원), 니꾸 온우동 (10,000원), 에비카츠동 (13,000원)"
원조동글갈비,2.4,69,"서울 강서구 화곡로 194-15 1층
(지번) 화곡동 98-238",37.5426676430953,126.843676162246,,"돼지갈비 (400g) (15,000원), 삼겹살 (200g) (14,000원), 주물럭등심 (200g) (32,000원), 차돌박이 (200g) (32,000원)"
또순이네 마곡점,4.1,175,"서울 강서구 마곡중앙로 59-21 에이스타워2차 1층 109~111호
(지번) 마곡동 798-5",37.5588046568145,126.824241089722,02-2665-2770,"된장찌개 (7,000원), 냉면 (6,000원), 토시살 (33,000원), 등심 (33,000원), 한우생등심 (46,000원), 생등심 (38,000원), 된장찌개 포장 (13,000원)"
약속의땅 생고기전문점,4.1,61,"서울 강서구 강서로5나길 11
(지번) 화곡동 908-32",37.5284498839434,126.847619428454,02-2601-0462,"생모듬한판 (52,000원), 생오겹살 (18,000원), 생등심 (38,000원), 주물럭등심 (32,000원), 생갈비살 (22,000원), 양념갈비살 (22,000원), 육회(소) (24,000원), 육회(대) (36,000원), 생삼겹살 (18,000원), 생목살 (18,000원), 생갈매기살 (17,000원), 돼지갈비 (17,000원)"
가랑삼계탕 마곡점,4.0,49,"서울 강서구 마곡동로 62 마곡사이언스타워 3층 301,302호
(지번) 마곡동 727-500",37.5605537644679,126.833890184435,02-3665-8660,"누룽지삼계탕 (17,000원), 한방삼계탕 (17,000원), 전복삼계탕 (24,000원), 토종닭누룽지백숙 (65,000원), 통오리누룽지백숙 (67,000원), 들깨삼계탕 (19,000원), 옻삼계탕 (22,000원), 토종닭한방백숙 (70,000원), 통오리한방백숙 (72,000원), 옻닭백숙 (72,000원), 옻오리백숙 (74,000원), 생전복토종닭한방백숙 (83,000원), 생전복통오리한방백숙 (85,000원)"
동아풍천민물장어,3.1,27,"서울 강서구 양천로 731 동아3차아파트 309동 지하1층 107-1호
(지번) 염창동 258-1",37.5502517087995,126.877396858267,02-3663-3354,"장어정식 (19,900원), 장어덮밥 (9,900원), 고등어조림 (6,000원), 김치찌개 (6,000원), 된장찌개 (6,000원)"
화곡정육식당 2호점,,377,"서울 강서구 화곡로 132 2층
(지번) 화곡동 1073",37.5403078650646,126.836576038623,02-2601-4288,"소한마리 (65,000원), 소반마리 (37,000원), 삼겹살 (150g) (13,000원), 양념돼지 왕갈비 (1대) (16,000원), 전복갈비탕 (18,000원)"
김희라 한국식왕돈까스,3.9,147,"서울 강서구 강서로 201 1층
(지번) 화곡동 1032-25",37.5438827579012,126.837883444782,02-2601-0636,"왕돈까스 (11,000원), 함박스테이크 (11,000원), 생선까스 (12,000원), 정식(돈+생+함) (13,000원), 치즈돈까스 (14,000원), 스파게티 (11,000원), 스파돈까스 (12,000원), 스파생선까스 (12,000원), 냉모밀 (8,500원), 우동 (7,000원), 쫄면 (8,500원), 돈까스 카레라이스 (12,000원), 치즈까스 카레라이스 (14,000원), 스파치즈까스 (15,000원), 새우튀김 카레라이스 (11,000원), 새우튀김 카레우동 (9,000원), 새우까스 (12,000원), 새우튀김우동 (9,000원), 스파돈까스(곱빼기) (15,000원), 미니우동 (3,500원)"
명가교동짬뽕 강서구청점,2.9,61,"서울 강서구 화곡로 320 1층
(지번) 화곡동 1117-15",37.5524264008369,126.850532590019,02-2602-1093,"짜장면 (8,000원), 교동짬뽕 (11,000원), 순두부짬뽕밥 (11,000원), 짜장밥 (9,000원), 볶음밥 (9,500원), 찹쌀탕수육 (16,000원), 해물왕짬뽕 (14,000원), 백짬뽕 (11,000원), 고기왕짬뽕밥 (14,000원), 사천탕수육 (18,000원), 미니탕수육 (10,000원), 납작군만두 3ps (4,000원), 고기왕짬뽕 (14,000원), 고추짜장면 (9,000원), 해물쟁반짜장1인 (13,000원), 교동짬뽕밥 (11,000원), 해물왕짬뽕밥 (14,000원), 칠리새우 (15,000원), 크림새우 (15,000원), 처음처럼 (4,000원), 참이슬 후레쉬 (4,000원), 진로이즈백 (4,000원), 참이슬 오리지널 (4,000원), 카스 (4,000원), 테라 (4,000원), 연태고량주250ml (17,000원), 공부가주250ml (22,000원), 이과두주 (4,000원), 연태고량주125ml (10,000원), 공부가주125ml (14,000원)"
화곡미담분식,3.8,145,"서울 강서구 강서로7길 15 1층
(지번) 화곡동 902-11",37.5295223731895,126.846874747795,02-2606-3319,"옛날 떡볶이 (3,500원), 수제튀김(5개) (4,000원), 찹쌀 순대 (4,000원), 바지락칼국수 (6,500원), 제주생등심돈가스 (8,900원), 고급 튀김(3개) (3,500원), 어육 오뎅(3개) (3,500원), 부산 오뎅(4개) (3,200원), 꼬마김밥(5개) (3,000원), 양념야끼만두 (4,000원), 잔치국수 (5,500원), 비빔국수 (5,500원), 쫄깃면(쫄면) (6,000원), 해물칼국수 (6,500원), 얼큰칼국수 (6,500원), 들깨칼국수 (7,000원), 라면 (4,000원), 정통 닭강정(소) (4,500원), 후추 닭강정(소) (4,500원)"
초이다이닝 마곡점,4.4,"1,853","서울 강서구 마곡동로 62 마곡사이언스타워 2층 208호
(지번) 마곡동 796-3",37.5605537644679,126.833890184435,02-2135-5678,"[흑백요리사 만찢남]동파육덮밥 (19,500원), 연어 후토마끼(5pc) (13,900원), 육회 후토마끼(5pc) (13,900원), 텐동 마끼(5pc) (13,900원), 초이뼈돈카츠 (16,500원), 삿포로스프카레 (14,000원), 항정살 명이 오일파스타 (14,000원), 통 베이컨 매콤 크림 파스타 (15,000원), 마제소바 (13,000원), 들기름 갓소바 (13,000원), 부타동 (11,000원), 마리나꾸동 (12,500원), 카츠산도 (9,000원), 연어 후토마끼(10pc) (26,000원), 육회 후토마끼(10pc) (26,000원), 텐 마끼(10pc) (26,000원)"
루트205,4.6,523,"서울 강서구 남부순환로 205 1,2층
(지번) 내발산동 755-4",,,,"패션후르츠에이드 (6,500원), 찰리바나나 (7,000원), 딸기바나나스무디 (7,000원), 바나나스무디 (7,000원), 딸기요거트스무디 (7,000원), 유자차 (5,500원), 레몬차 (5,500원), 레드베리레몬차 (6,000원), 실타래인절미빙수 (15,000원), 실타래녹차빙수 (15,000원), 실타래초코오레오빙수 (15,000원), 살타래커피빙수 (15,000원), 에스프레소 (3,000원), 아메리카노 (4,000원), 카페라떼 (5,000원), 카푸치노 (5,000원), 바닐라라떼 (5,800원), 허니라떼 (5,500원), 코코넛라떼 (5,500원), 돌체라떼 (5,800원), 콜드브루 아인슈페너 (5,000원), 흑임자크림 카페라떼 (6,000원), 말차라떼 (6,500원), 흑임자라떼 (6,500원), 오트말얼그레이라떼 (6,500원), 아이스티 (5,000원)"
나루동태탕아구찜탕,4.8,17,"서울 강서구 마곡중앙로 161-8 두산더랜드파크 B동 2층 210~211호
(지번) 마곡동 757",37.568851450649,126.827338682565,02-6989-8850,"동태탕 (9,000원), 섞어탕 (9,000원), 내장탕 (9,000원), 알곤이탕 (10,000원), 황태해장국 (9,000원), 아구탕 (10,000원), 동태전골 (중) (35,000원), 동태내장전골 (중) (39,000원), 아구전골 (소) (38,000원), 아구찜 (소) (38,000원), 낙지찜 (소) (38,000원), 코다리회무침 (중) (10,000원), 속초코다리냉면 (9,000원), 동태전 (15,000원), 메밀전병 (10,000원)"
경남상회,5.0,32,"서울 강서구 양천로47나길 48-13
(지번) 가양동 231-18",37.5720433178301,126.840270224368,02-3662-7200,"국수 8,000원 (변동가격), 칼국수 (3,000원), 강황국수 (9,000원), 메밀국수 (9,000원), 참기름 (변동가격), 들기름 (변동가격)"
자연과함께한칼국수,4.0,19,"서울 강서구 강서로34길 18 1층
(지번) 화곡동 1062-4",37.5427260239388,126.840840400732,02-2692-7862,"바지락 칼국수 (8,000원), 들깨칼국수 (10,000원), 팥죽 (10,000원), 자연 비빔밥 (8,000원), 굴보쌈(소) (27,000원), 녹두전 (15,000원), 해물고추전 (15,000원), 떡만두국/만두국 (10,000원)"
사쿠라테이엔 마곡나루점,3.2,824,"서울 강서구 마곡중앙로 161-8 두산더랜드파크 B동 1층 115호
(지번) 마곡동 757",37.568851450649,126.827338682565,02-2088-1195,"모듬사시미 (50,000원), 부채새우샤브샤브 (40,000원), 제주딱새우사시미&머리튀김 (38,000원), 눈다랑어카츠 (30,000원), 눈꽃살타다끼 (25,000원)"
의성식당,3.4,58,"서울 강서구 공항대로59가길 25-6 1층
(지번) 등촌동 647-84",37.5518110555308,126.865471738181,02-3663-1909,"제육+오징어 볶음 (8,000원), 된장찌개 (6,000원), 계란탕 (6,000원), 순두부찌개 (6,000원), 제육볶음 (8,000원)"
해누리,4.6,17,"서울 강서구 공항대로59가길 17 1층
(지번) 등촌동 647-64",37.5519339297424,126.864821480535,02-6014-7892,"통삼겹살 (180g) (17,000원), 통목살 (180g) (17,000원), 통생갈비살 (200g) (17,000원), 된장 찌개 (5,000원), 된장국밥 (6,000원), 비빔옥수수국수 (7,000원)"
타르데마 방화본점,4.1,168,"서울 강서구 양천로26길 65 1층
(지번) 마곡동 1238",37.5723074312463,126.819944940095,02-2661-1782,"뇸뇸소금빵 7개세트 (14,000원), 타르데마 소금빵 BEST 7종 세트 (21,000원), 플레인베이글 (1,500원), 프레첼 솔트 베이글 (1,800원), 근본 수제 소보루빵 (1,500원), 수제 근본 단팥빵 (1,500원), 무화과 이나까 (4,500원), 올리브 감자 치아바타 (3,900원), 메이플 크림치즈호떡 (2,900원), 더 테러 소세지 (3,900원), 통밀잡곡호두 식빵 (5,900원), 쑥떡쑥떡식빵 (7,900원), 플레인 치아바타 (2,900원)"
오지오커피,4.2,339,"서울 강서구 공항대로 213 보타닉파크타워2 1층 115,116호
(지번) 마곡동 774-2",37.5596993751147,126.831365571556,02-6952-1244,"바닐라빈라떼 (5,500원), 돌체라떼 (5,500원), 아인슈페너 (5,500원), 크림라떼 (5,500원), 호지티크림라떼 (6,000원), 쑥크림라떼 (5,500원), 자색고구마크림라떼 (5,500원), 레몬에이드 (6,000원), 밀리필리 (6,000원), 드 미테라 (6,000원), 샹그릴라 (6,000원), 아메리카노 (4,000원), 카페라떼 (4,500원), 플랫화이트 (4,500원), 콜드브루 (5,000원), 콜드브루 라떼 (5,500원)"
나미식당,4.6,174,"서울 강서구 양천로 344 마곡센트럴대방디엠시티 지하1층 상가 B103-1~B103-2호
(지번) 마곡동 776-2",37.5682660192783,126.840359563104,02-6083-3121,"냉삼 (13,000원)"
햇빛촌,3.6,32,"서울 강서구 강서로54길 102
(지번) 등촌동 668-5",37.5584901906998,126.844251896463,02-3661-5921,"(특) 순대국 (10,000원), 순대국 (9,000원), 내장탕 (10,000원), 오소리감투탕 (9,000원), 술국 (10,000원)"
개성집,4.3,28,"서울 강서구 화곡로58길 30 1층
(지번) 화곡동 1120-1",37.5526995671308,126.852453995395,02-2602-5327,"갈비살(150g) (16,000원), 안창살(150g) (18,000원), 계란찜 (5,000원), 차돌된장 (4,000원), 냉면 (7,000원)"
