이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
청수,2.9,259,"서울 영등포구 국제금융로 112 1층
(지번) 여의도동 53-11",37.5183968410658,126.933905858565,02-784-1559,"오뎅백반 (12,000원), 돌냄비우동 (12,000원), 돌솥비빔밥 (12,000원), 우동정식 (13,000원), 청수우동 (10,000원), 메밀온면 (12,000원), 비빔메밀 (12,000원), 김밥 (5,500원), 유부초밥 (6,000원), 고기만두 (6,500원), 메밀정식 (15,000원), 메밀국수 (12,000원), 메밀열무 (12,000원)"
오월의종 타임스퀘어점,3.9,413,"서울 영등포구 영중로 15 112-1호
(지번) 영등포동4가 442",,,02-2636-3801,"에스프레소 (4,500원), 아메리카노 (4,500원), 카페라떼 (4,500원), 카푸치노 (4,500원), 플랫화이트 (4,500원), 오트라떼 (5,500원), 아이스콜드브루커피 (6,000원), 아이스콜드브루라떼 (6,000원), 아이스콜드브루바닐라 (7,000원), 진저라떼 (6,000원), 오트진저라떼 (7,000원), 발로나초코라떼 (6,000원), 마살라차이밀크티 (6,500원), 쌈바아이스티 (55,000원), 유자블랙아이스티 (6,000원), 메도우타(카모마일) (5,000원), 레드넥타티(루이보스) (5,000원), 사과탄산주스 (6,000원)"
당산오돌 본점,,701,"서울 영등포구 국회대로37길 6 1층
(지번) 당산동4가 1-145",37.5275625288744,126.899817341967,02-2068-5592,"꼬들살(180g) (17,000원), 가브리세트 (49,000원), 쫀득한가브리살 (18,000원), 흑돼지오돌갈비 (22,000원), 두툼한껍데기 (16,000원), 실크망고목살 (17,000원), 들기름막국수 (10,000원)"
도쿄등심 여의도점,3.9,"1,508","서울 영등포구 여의나루로 50 한국교직원공제회관 B1층 9,10호
(지번) 여의도동 35-3",37.5218052926703,126.925651244211,02-782-2260,"숙성한우안심 (가격정보 없음), 마블링꽃살치살 (가격정보 없음), 와규스페셜 (가격정보 없음), 숙성한우등심 (가격정보 없음), 한우육회 (가격정보 없음), 한우 (가격정보 없음), 한우등심 (가격정보 없음), 한우육회물회 (가격정보 없음), 스키야키 (가격정보 없음), 한우김치볶음밥 (가격정보 없음), 김치볶음밥 (가격정보 없음), 크림새우 (가격정보 없음), 콜키지프리 (0원), 제육쌈밥정식 (가격정보 없음), 옥돔구이 (가격정보 없음), 장어 (가격정보 없음), 민물장어 (가격정보 없음), 참치아보카도 (가격정보 없음), 우니참치 (가격정보 없음), 관자 (가격정보 없음), 샤브샤브 (가격정보 없음), 이나니와우동 (가격정보 없음), 우동사리 (가격정보 없음), 장어솥밥 (가격정보 없음), 도미솥밥 (가격정보 없음), 연어 (가격정보 없음), 보해복분자 (가격정보 없음), 구워먹는임실치즈 (가격정보 없음), 활전복버터구이 (가격정보 없음), 전복버터구이 (가격정보 없음), 전복 (가격정보 없음), 아메리카노 (가격정보 없음), 우니동 (가격정보 없음), 한우미역국 (가격정보 없음), 소고기미역국 (가격정보 없음), 구워먹는치즈 (가격정보 없음), 문어 (가격정보 없음), 디저트 (가격정보 없음), 랍스터 (가격정보 없음), 명란오차즈케 (가격정보 없음)"
우정갈비,3.9,78,"서울 영등포구 영중로 22 남서울빌딩 1층
(지번) 영등포동3가 8",37.5183443720949,126.905950555009,02-2636-9658,"LA갈비 (200g) (21,000원), 갈비살 (200g) (21,000원), 안창살 (200g) (23,000원), 돼지왕갈비 (280g) (15,000원), 생강겹(200g) (15,000원)"
오복순대국,2.7,361,"서울 영등포구 도림로 465 1층
(지번) 문래동4가 6-5",37.515717798064,126.891583825937,02-2677-4183,"이바이순대국 (14,000원), 정식순대국 (14,000원), 순대국 (8,000원), 내장순대국 (9,000원), 머리고기순대국 (9,000원), 순대만순대국 (9,000원), 여성용 순대국 (9,000원), 수육(소) (30,000원), 모듬(소) (33,000원), 아바이순대 (19,000원), 술국 (15,000원)"
63뷔페 파빌리온 (휴업중),4.1,881,"서울 영등포구 63로 50 63빌딩 지하1층
(지번) 여의도동 60",,,02-789-5731,"평일점심 (일반) (120,000원), 평일 저녁/주말/공휴일 (일반) (140,000원), 평일점심 (초등학생) (60,000원), 평일점심 (미취학 아동) (35,000원), 평일 저녁/주말/공휴일 (초등학생) (70,000원), 평일 저녁/주말/공휴일 (미취학 아동) (40,000원)"
온미동,4.4,238,"서울 영등포구 여의나루로 67-8 지하1층
(지번) 여의도동 25-2",37.5238708323702,126.926212560081,02-786-0901,"사케동 (16,000원), 부타동 (11,000원), 안심가츠 (14,500원), 연어뱃살덮밥 (18,000원), 특사케동 (31,000원), 규동 (11,000원), 니꾸우동 (11,000원)"
그믐족발 본점,,630,"서울 영등포구 경인로79길 21 1층
(지번) 문래동2가 48-6",37.5135220603536,126.89307496386,02-6104-6453,"그믐족발 (앞다리) (36,000원), 그믐족발 (뒷다리) (32,000원), 꽈리튀김족발 (38,000원), 매우면 (7,000원)"
러스트베이커리,3.2,"1,161","서울 영등포구 경인로79길 15 1층
(지번) 문래동2가 42-19",37.5131907995338,126.893716314703,070-8805-0815,"아메리카노 (5,000원), 라떼 (5,500원), 바닐라라떼 (6,000원), 카푸치노 (5,500원), 브라운라떼 (6,000원), 시즌에이드 (7,000원), 밀크티 (6,000원), 초코라떼 (6,500원)"
동경화로 문래점,4.3,"1,755","서울 영등포구 당산로 34 1층 107~108호
(지번) 문래동3가 55-5",37.5174631210953,126.896493699106,02-2671-7567,"특수부위세트(한정수량) (145,000원), 동경세트 (159,000원), 화로세트 (121,000원), 한우새우살(한정수량) (55,000원), 한우안심추리(한정수량) (55,000원), 한우안심 (52,000원), 한우채끝등심 (45,000원), 한우육회 (32,000원), 한우토시살(한정수량) (55,000원), 꽃살치살(한장수량) (55,000원), 한우등심 (45,000원), 한우갈비살 (45,000원), 한우육회비빔밥 (12,000원), 한우된장술밥 (8,000원), 한우주먹밥 (7,000원), 물/비빔냉면 (8,000원), 누룽지 (4,000원), 봄베이하이볼 (8,000원), 위스키하이볼 (8,000원), 청하/매화수 (5,500원)"
교대이층집 당산점,4.5,53,"서울 영등포구 당산로45길 13 1층
(지번) 당산동5가 32-5",37.5341391003344,126.900652351704,02-2068-6692,"꽃삼겹 (160g) (17,000원), 통삼겹 (160g) (17,000원), 통목살 (160g) (17,000원), 항정살 (150g) (19,000원), 한우 차돌박이 1++ (150g) (29,000원), 꽃삼겹모둠 (480g) (49,000원), 생고기모둠 (480g) (49,000원), 한우된장찌개 (8,000원), 한우된장술밥 (9,000원), 김치찌개 (8,000원), 볶음밥한판 (10,000원)"
하동관 여의도역점,3.7,113,"서울 영등포구 여의나루로 50 한국교직원공제회관 지하1층
(지번) 여의도동 35-3",37.5218052926703,126.925651244211,,"곰탕 (보) (15,000원), 수육 (중) (40,000원), 곰탕 (특) (18,000원), 수육 (대) (60,000원)"
사대부집 곳간,,424,"서울 영등포구 여의대로 24 FKI타워 50층
(지번) 여의도동 28-1",37.5221803249647,126.919916550827,02-2055-4441,"송이버섯 골동반 반상 (57,000원), 전복갈비찜 반상 (69,000원), 참도미조림 반상 (59,000원), 眞장어구이 반상 (75,000원), 우미곰탕반상 (57,000원), 마떡갈비 구이 반상 (56,000원)"
오징어마을,4.1,221,"서울 영등포구 영중로4길 22-1 1층
(지번) 영등포동3가 11-13",37.5174930686002,126.908776921164,,"오징어회 (19,000원), 오징어무침 (19,000원), 오징어물회 (19,000원), 오징어튀김 (17,000원)"
브루클린더버거조인트 여의도점,3.5,465,"서울 영등포구 국제금융로2길 24 BNK금융타워 1층
(지번) 여의도동 23-10",37.5243047905812,126.924840024112,02-761-7180,"램버거 (14,300원), 더 치즈버거 (9,800원), 브루클린 윅스 (12,500원), 크.림. (12,200원), 치즈 스커트 (12,800원), 뉴 멕시코 (12,000원), 리얼 맥코이 (12,000원), 냅킨 플리즈 (13,200원), 버르게리타 (13,700원), 판타스틱 4 (15,600원), 빅 피쉬 (11,200원), 프렌치프라이즈 (8,800원), 치즈프라이즈 (10,500원), 칠리치즈프라이즈 (14,700원), 코울슬로 (7,500원), 코울슬로와콘샐러드 (7,800원), 바닐라클래식 (7,800원), 오레오 (8,500원), 스트로베리 (7,800원), 캔음료 (3,500원)"
너도나도식당 선유도본점,3.3,198,"서울 영등포구 양평로 126 1층
(지번) 양평동5가 57-1",37.5382334285342,126.893922350178,02-2634-5469,"우렁된장 (10,000원), 제육볶음 (10,000원), 쭈꾸미볶음 (10,000원), 섞어볶음 (10,000원), 쭈삼낙 볶음(중) (30,000원)"
디델리 영등포점,4.7,56,"서울 영등포구 영신로19길 10-1 1층
(지번) 영등포동 618-212",37.5143459000624,126.906632543522,02-835-1194,"라볶이 (6,000원), 치즈라볶이 (8,000원), 라이스그라탕 (6,500원), 참치김밥 (4,000원), 치즈김밥 (4,000원)"
육영토종한우 본점,3.2,36,"서울 영등포구 당산로 160 1층
(지번) 당산동4가 32-111",37.5286701281557,126.898129955018,02-3667-6011,"한우모듬구이 (601g) (87,145원), 한우생등심 (601g) (93,155원), 한우꽃등심 (601g) (99,165원), 한우특수부위 (601g) (138,230원), 한우비빔밥 (8,000원), 한우갈비살(601g) (126,210원), 한우안심(601g) (138,230원), 한우살치살(601g) (156,260원), 한우육회(220g) (31,000원), 한우육사시미(220g) (33,000원), 칡냉면(점심) (8,000원), 한우된장찌개 (8,500원), 한우해장국 (9,000원), 한우뚝불고기 (9,500원), 한우설렁탕 (9,000원), 한우육회비빔밥 (13,000원), 한우된장술밥 (10,000원), 새우살 (156,260원), 토시살 (148,240원), 치마살 (148,240원)"
시즌커피앤베이크,4.0,284,"서울 영등포구 양산로9길 12-1
(지번) 양평동3가 41-2",37.5263909280031,126.88890644698,02-2676-7161,"흑임자아인슈페너 (6,000원), 에스프레소 (3,500원), 아메리카노 (4,200원), 라떼 (4,800원), 베이비카푸치노 (4,900원), 콜드브루 (5,300원), 시즌 브런치 (15,000원), 프렌치 토스트 (15,000원), 라구플레이트 (16,000원), 시즌샐러드 (13,000원), 시즌 샌드위치 (9,500원), 모짜 샌드위치 (9,000원), 크로와상 샌드위치 (9,500원), 풀드포크 샌드위치 (11,000원), 루꼴라하몽 샌드위치 (9,500원), 애플브리치즈 샌드위치 (10,000원)"
중앙참치식당,2.6,81,"서울 영등포구 영등포로43길 14
(지번) 영등포동5가 34-33",37.5206085467876,126.907490226747,02-2634-3681,"특실장스페셜 (45,000원), 실장스페셜 (35,000원), 스페셜 (30,000원), 특참치회 (25,000원), 참치정식 (15,000원), 실장 스페셜 (40,000원), 특실장 스페셜 (50,000원)"
유미분김밥 소정담 당산 본점,,253,"서울 영등포구 당산로40길 16 보성빌딩 1층 101호
(지번) 당산동4가 32-176",37.5292052714037,126.900393371055,0507-1467-0376,"[인기] 1인 도시락 (김밥 선택 가능) (변동가격), [NEW] 푸짐 어묵탕 (7,500원), [NEW] 포장마차 쫄우동 (8,000원), 유미분 김밥 (4,500원), [인기] 사장님 김밥 (5,000원), 더블치즈 김밥 (5,500원), [인기] 꼬시래기+진미 김밥 (6,000원), [프리미엄] 묵은지참치 김밥 (7,500원), [프리미엄] 로메인 텐더 김밥 (7,500원), [프리미엄] 로메인 샐러드 김밥 (7,500원), [프리미엄] 불어묵 김밥 (7,500원), 어린이 김밥 (1줄 or 2줄) (변동가격), [인기] 수제 양념 닭강정 (12,000원), [인기] 옛날 쌀떡볶이 (6,000원), [프리미엄] 베이컨 로제 파스타떡볶이 (13,000원), [프리미엄] 새우 투움바 파스타 떡볶이 (13,000원), [프리미엄] 나폴리탄 파스타 떡볶이 (13,000원), [인기] 진짜 스팸 김치볶음밥+미역국 (9,500원), [인기] 회오리 새우오므라이스+미역국 (11,000원), [인기] 순대어묵 튀김 (6,500원)"
은진포차,2.9,163,"서울 영등포구 도림로133길 20 1층
(지번) 문래동2가 39-1",37.512762521754,126.893682197611,,"우럭찜 (40,000원), 문어숙회 (25,000원), 꽃게탕 (40,000원), 병어조림 (50,000원), 관자버터구이 (35,000원), 관자삼겹 (55,000원), 가자미조림 (45,000원), 구이 (30,000원)"
본가감자탕,4.5,30,"서울 영등포구 당산로49길 7 1층
(지번) 당산동6가 334-1",37.5355723310226,126.902065759627,02-2633-5077,"감자탕 (소) (30,000원), 뼈해장국 (9,000원), 삼겹살 (2인이상무한리필) (18,000원), 콩국수 (메밀) (10,000원)"
화담,,717,"서울 영등포구 국회대로 800 여의도파라곤 지하1층
(지번) 여의도동 13",37.5309293878191,126.921083475319,02-6166-3355,"런치 화담정식 (38,000원), 런치 화담 특정식 (55,000원), 런치 스페셜정식 (70,000원), 디너 사시미A코스 (60,000원), 디너 사시미B코스 (80,000원), 디너 사시미C코스 (110,000원), 디너 vip오마카세 (150,000원), 디너 비즈니스코스 (45,000원)"
이고집쭈꾸미 본점,3.4,216,"서울 영등포구 영중로4길 20-1 1층
(지번) 영등포동3가 11-11",37.5174524970454,126.908626187036,02-2678-9186,"이고집쭈꾸미 (1인분) (14,000원), 삼겹쭈꾸미 (1인분) (15,000원), 새우쭈꾸미 (1인분) (15,000원), 치즈퐁듀 (6,000원)"
어다리횟집 영등포로데오점,5.0,0,"서울 영등포구 영등포로46길 7
(지번) 영등포동3가 25",37.5185023178629,126.907894167886,,"모둠세트 (2인) (90,000원), 모둠세트 (3인) (120,000원), 모둠세트 (4인) (150,000원), 모둠세트 (5인) (175,000원), 광어세트 (2인) (90,000원), 광어세트 (3인) (120,000원), 광어세트 (4인) (150,000원), 광어세트 (5인) (175,000원), 우럭세트 (2인) (90,000원), 우럭세트 (3인) (120,000원), 우럭세트 (4인) (150,000원), 우럭세트 (5인) (175,000원), 농어세트 (2인) (90,000원), 농어세트 (3인) (120,000원), 농어세트 (4인) (150,000원), 농어세트 (5인) (175,000원), 생연어 특초밥 (12pcs) (18,000원), 활어 특초밥 (12pcs) (18,000원), 생연어 회덮밥 (10,000원), 활어 회덮밥 (10,000원)"
아웃백스테이크하우스 타임스퀘어점,3.9,365,"서울 영등포구 영중로 15 타임스퀘어 지하2층
(지번) 영등포동4가 442",37.5172332566615,126.903715993779,02-2069-3821,"갈릭 립아이 (49,900원), 투움바 파스타 (25,900원), 오지치즈 후라이즈（미듐） (10,900원), 홈파티 4인 세트 2 (153,900원), 짐붐바 스테이크 3인 세트 (85,900원), 갈릭립아이 스테이크 2인 세트 (73,900원), 카카두 김치 그릴러 2인 세트 (55,900원), 아웃백 x 코카-콜라 2인 세트 (61,900원), 짐붐바 스테이크 (34,900원), 스파이시 투움바 파스타 (25,900원), 알리오올리오 (25,900원), 씨푸드 아라비아따 (25,900원), 베이비 백립 (49,900원), 골드코스트 코코넛쉬림프 (20,900원), 카카두 김치 그릴러 (25,900원), 치킨텐더 샐러드 (20,900원), 오지칩（감자튀김） (7,900원), 베이크드 스위트 포테이토 (7,900원), 프라이드 라이스 (7,900원), 양송이 스프 (4,500원), 부쉬맨 브레드（빵） (2,000원), 허니머스타드 (500원), 블루치즈드레싱 (500원), 초콜렛소스 (500원), 코카콜라（355ml） (2,000원), 코카콜라 제로 (2,000원), 스프라이트 (2,000원), 스프라이트 제로 (2,000원), 비노 돌체 화이트와인 (4,900원)"
정솔닭한마리 영등포본점,,147,"서울 영등포구 영중로4길 30 1-2층
(지번) 영등포동3가 12-18",,,02-2637-8153,"한마리 (2인) (29,000원)"
판다익스프레스 여의도IFC몰점,3.2,387,"서울 영등포구 국제금융로 10 지하3층
(지번) 여의도동 23",37.5251775245928,126.924876706923,02-6137-5080,"BOWl (9,900원), PLATE (11,900원), BIGGER PLATE (13,900원), 디스펜서 음료 (2,900원), 프리미엄 메뉴 추가 (2,000원), 물 (2,000원)"
