이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
칸다소바 경복궁점,4.0,967,"서울 종로구 자하문로7길 5 1층
(지번) 체부동 28-2",37.5781796760336,126.971257569855,,"마제소바 (11,000원), 아부라소바 (11,000원)"
고바우,4.5,121,"서울 종로구 지봉로 14 1층
(지번) 숭인동 318-16",37.571359132296,127.015971478381,02-2232-8803,"꽃등심(200g) (35,000원), 제비추리(200g) (40,000원), 삼겹살(200g) (18,000원), 가브리살(200g) (18,000원), 토시살(200g) (45,000원), 차돌박이(200g) (28,000원), 육회(200g) (28,000원), 갈매기살(200g) (17,000원)"
H라운지,,"2,796","서울 종로구 자하문로4길 21-9
(지번) 통의동 35-21",37.5778859319833,126.973481979958,02-722-0028,"뉴욕스트립 (35,000원), 슈림프세트 (15,000원), 베이컨포테이토피자 (20,000원), 훈제연어샐러드 (18,000원), 고르곤졸라피자 (19,000원)"
꽃피는산골,4.1,81,"서울 종로구 종로11길 17
(지번) 인사동 232",37.5710850707309,126.985593755282,02-735-7963,"알탕 (19,000원), 조개탕 (17,000원), 계란찜 (12,000원), 부대찌개 (19,000원), 참치김치찌개 (18,000원), 오뎅탕 (18,000원), 콩비지찌개 (18,000원), 참송이버섯회 (23,000원), 골뱅이무침 (19,000원), 산골도토리묵 (18,000원), 도토리묵사발 (17,000원), 제육볶음 (17,000원), 계란말이 (15,000원), 김치떡볶음 (18,000원), 두부김치 (17,000원), 모듬전 (25,000원), 미나리전 (18,000원), 한치 (17,000원), 개코먹태 (17,000원), 아귀포 (17,000원), 쥐포 (17,000원)"
도량,4.3,508,"서울 종로구 자하문로6길 6 백송빌딩 2층
(지번) 통의동 35-12",37.5779680592302,126.972504517859,02-739-0145,"훠궈샤브 도량양고기정식 (25,000원), 훠궈샤브 도량소고기정식 (25,000원), 훠궈샤브 도량차돌정식 (45,000원), 유니짜장 (11,000원), 팔진짬뽕 (13,000원), 마라짬뽕 (15,000원), 팔진 쟁반짜장 (13,000원), 새우완탕면 (15,000원), 팔보덮밥 (18,000원), 버섯덮밥 (15,000원), 팔진 볶음밥 (13,000원), 유산슬 (40,000원), 팔보잡탕 (45,000원), 양장피 (38,000원), 마라샹궈 (38,000원), 오향장육 (40,000원), 고기 피망볶음 (38,000원), 동파육 (40,000원), 팔진짬뽕 술국 (30,000원), 전가복 (70,000원)"
쇠고집,4.5,96,"서울 종로구 인사동3길 5-2
(지번) 인사동 141-2",37.5718493905504,126.986400597834,010-4040-4940,"대패삼겹 김치찌개 (10,000원), 등심 (200g) (25,000원), 토시살 (200g) (22,000원), 갈비살 (200g) (22,000원), 삼겹살 (200g) (18,000원)"
평양고깃집,4.4,"2,477","서울 종로구 인사동5길 14 2층
(지번) 관훈동 198-32",37.5727599914497,126.985356392794,070-4419-4999,"급냉삼겹살(160g) (15,000원), 2주숙성생삼겹살(150g) (17,000원), 10일숙성가브리살(150g) (18,000원), 10일숙성항정살(150g) (19,000원), 한우1++차돌박이(130g) (29,000원), 한우1++숙성등심(130g) (42,000원), 한우1++숙성살치살(130g) (50,000원), 한우1++숙성새우살(130g) (52,000원), 한우1++안심(130g) (49,000원), 한우1++갈비살(130g) (41,000원), 한우1++치마살(130g) (47,000원)"
포비 광화문점,4.3,585,"서울 종로구 종로3길 17 광화문D타워 1층 21호
(지번) 청진동 246",37.5709958592808,126.978914477333,02-2251-8125,"잠봉뵈르 샌드위치 (8,200원), 광화문 라떼 (5,500원), 볼케이노 피그 샌드위치 (8,200원), 플레인 베이글 (2,600원), 허니밀크 베이글 (2,900원), 볼케이노 베이글 (3,200원), 플레인 스프레드 (2,200원), 무화과 스프레드 (2,200원), 플랫 화이트 9oz (4,800원), 플랫 화이트 5oz (4,800원), 피콜로 (4,300원), 롱블랙 (4,300원), 오늘의 드립커피 (4,800원), 플레인 스콘 (4,200원), 무화과 스콘 (4,600원)"
도도야 혜화본점,3.6,96,"서울 종로구 동숭길 39
(지번) 동숭동 1-153",37.5799900420491,127.004253318384,02-741-5959,"가마메시 일본식솥밥 (12,000원), 사시미가마 (20,000원), 전복가마 (16,000원), 연어가마 (14,000원), 표고가마 (13,500원), 알 가마메시 (13,500원), 대게가마 (17,000원), 굴 가마메시 (15,000원), 미소나베우동 (8,500원), 미소오뎅나베 (9,500원), 김치나베우동 (8,500원), 김치오뎅나베 (9,500원), 해물 나베우동 (10,000원), 버섯 나베우동 (9,500원), 굴 나베우동 (11,000원), 돈가스미소나베 (13,000원), 돈가스 (11,000원), 회덮밥 (9,000원), 자루소바 (7,500원), 자연송이솥밥 (22,000원)"
능라밥상,3.7,80,"서울 종로구 사직로2길 14
(지번) 행촌동 1-64",37.5729405662598,126.964003814558,02-747-9907,"부추사과무침&돼지고기편육 (32,000원)"
강남면옥 인사점,3.5,29,"서울 종로구 인사동길 18 1층
(지번) 인사동 32-2",37.5724644632525,126.986872865853,02-722-8586,"만두국 (10,000원), 물냉면 (11,000원), 비빔냉면 (11,000원), 섞어냉면 (12,000원), 회냉면 (12,000원), 갈비탕 (15,000원), 갈비탕 (특) (18,000원), 갈비찜 (대) (79,000원), 갈비찜 (중) (63,000원), 갈비찜 (소) (49,000원)"
자연도소금빵&자연도가,4.1,"1,105","서울 종로구 수표로28길 21-17 1층
(지번) 익선동 166-51",37.5736955911461,126.989679241346,,"한라봉주스 (9,800원), 아메리카노 (5,500원), 카페라떼 (6,000원)"
시민식당,3.0,563,"서울 종로구 돈화문로5길 30
(지번) 낙원동 192",37.5707584083478,126.9904041044,02-744-8292,"제육 쌈밥정식 (14,000원), 제육 쌈밥정식 (점심특선) (12,000원), 명품김치찌개 (10,000원), 뚝배기 불고기 (11,000원), 시골된장찌개 (9,000원), 물냉면 (10,000원), 비빔냉면 (10,000원), 와규 등심 (150g) (29,000원), 와규 꽃살 (150g) (34,000원), 와규 안심덧살 (150g) (26,000원), 생삼겹 (150g) (16,000원), 목살 (150g) (16,000원), 항정살 (150g) (19,000원)"
혜화동버거,3.7,459,"서울 종로구 동숭3길 6-4 1층
(지번) 동숭동 130-63",37.5811331151419,127.004720157427,02-744-0125,"도넛치즈버거 (13,500원), 도넛치킨버거 (12,500원), 혜화동치즈버거(싱글) (10,500원), 클래식치즈버거(싱글) (8,500원), 내슈빌핫치킨버거 (10,500원), 클래식치킨버거 (9,500원)"
굿모닝 삼일대로점,4.6,7,"서울 종로구 삼일대로 385-1
(지번) 관철동 7-12",37.5690797359097,126.987253225703,02-720-2566,메뉴 없음
인사동마늘보쌈,4.3,191,"서울 종로구 인사동8길 12-5
(지번) 관훈동 29-4",37.5739729197215,126.986177884164,0507-1407-7885,"마늘보쌈 (소) (29,000원), 낙지볶음 (소) (28,000원), 김치찜 (소) (23,000원), 부추전 (13,000원), 항아리밤막걸리(1.2L) (10,000원), 열무비빔국수 (8,000원), 2인 한상 (46,000원), 3인 한상 (69,000원), 4인 한상 (86,000원), 너무한상 (118,000원), 명란추가 (13,000원), 낙지볶음(중) (38,000원), 백골뱅이무침 (21,000원), 평일보쌈정식(11시~14시) (12,000원), 마늘보쌈 (중) (39,000원), 뚝배기두부김치 (16,000원), 데친두부한모 (5,000원), 해장라면(후식) (6,000원), 김치찜(중) (33,000원), 계란탕 (8,000원)"
소문난마산아구,3.9,321,"서울 종로구 삼일대로 434
(지번) 낙원동 62-2",37.5733519866702,126.988133763054,02-749-5393,"아구찜 (소) (45,000원), 해물찜 (소) (45,000원), 아구탕 (중) (55,000원), 해물탕 (중) (55,000원)"
참,4.8,3,"서울 종로구 자하문로7길 34 1층
(지번) 통인동 135-5",37.5791708240401,126.970384685143,02-6402-4750,"Classic Cocktail (변동가격), Bar Cham Cocktails (변동가격), 함양 Hamyang (22,000원), 제주 네그로니 Jeju Negroni (22,000원)"
임흥수의자연밥상,3.3,23,"서울 종로구 혜화로 22 1층
(지번) 혜화동 16-11",37.5876443270936,126.99997995969,,"우렁쌈장뚝배기+쌈 상차림 (12,000원), 돈수육+쌈 상차림 (12,000원), 제육볶음+쌈 상차림 (12,000원), 황제꽃소갈비살(150g) (23,000원), 돼지갈비(250g) (15,000원), 김치찌개+쌈 상차림 (12,000원), 삼겹살+쌈 상차림 (13,000원), 우삼겹+쌈 상차림 (15,000원), 생오리소금구이+쌈 상차림 (16,000원), 차돌박이+쌈 상차림 (18,000원), 생목살(150g) (16,000원), 생삼겹살(150g) (18,000원), 소불고기(200g) (17,000원), 육회 (20,000원)"
국시랑만두,4.5,72,"서울 종로구 자하문로 276 1층
(지번) 부암동 175-1",37.5982075090001,126.962385476694,02-395-4929,"고기만두전골 (1인분) (17,000원), 국수전골 (1인분) (21,000원), 한우국수전골 (1인분) (33,000원), 샤브샤브 (1인분) (25,000원), 한우샤브샤브 (1인분) (42,000원), 국시 (11,000원), 고기만두국 (11,000원), 콩국수 (12,000원), 메밀국수 (11,000원), 보쌈 (대) (47,000원), 보쌈 (중) (41,000원), 문어 (37,000원), 해물파전 (22,000원), 김치손만두국 (12,000원), 김치접시손만두 (14,000원), 김치만두전골 (1인분) (18,000원), 접시손만두 (13,000원)"
한일관 광화문점,3.4,49,"서울 종로구 종로1길 50 더케이트윈타워 A동 지하1층
(지번) 중학동 19",37.5747244659804,126.979022440109,02-722-7557,"골동반 (16,000원), 서울냉면 (13,000원), 전통갈비탕 (19,000원), 갈비우거지탕 (18,000원), 육개장 (16,000원), 만두탕 (13,000원)"
고려삼계탕 광화문점,3.4,51,"서울 종로구 세종대로23길 5-1
(지번) 세종로 164",37.5714865418799,126.976081455304,02-737-1888,"고려삼계탕 (20,000원), 고려통닭 (21,000원), 전복죽 (20,000원), 오향족발 (46,000원), 오골계탕 (26,000원), 산삼삼계탕 (26,000원), 전복삼계탕 (26,000원)"
와글와글족발,4.3,86,"서울 종로구 창신길 18 1층
(지번) 창신동 573-1",37.5723843287421,127.010817294838,02-765-0319,"족발(중) (30,000원), 야채비빔밥 (5,000원)"
맥덕스,4.4,164,"서울 종로구 성균관로 25-9 2층
(지번) 명륜2가 135-3",37.5846332610879,126.997017850297,070-8623-6397,"치즈오븐스파게티 (9,000원), 버섯크림스파게티 (10,000원), 미트소스라자냐 (10,000원), 맥앤치즈 (10,000원), 프리타타 (10,000원), 맥덕스 미트볼 (11,000원), 더블치즈피자 (12,000원), 페퍼로니피자 (12,000원), 버섯피자 (12,000원), 에그&베이컨피자 (12,000원), 비비큐포크피자 (13,000원), 고르곤졸라피자 (13,000원), 불고기피자 (14,000원)"
창신육회 본점,3.4,130,"서울 종로구 종로 200-8 1층
(지번) 종로4가 165-3",37.5704654341586,126.999845600548,02-2266-6727,"육회 (15,000원), 산낙지 (15,000원), 육사시미 (28,000원), 육회비빔밥 (9,000원), 잔치국수 (4,000원)"
고궁의아침,3.6,352,"서울 종로구 창경궁로 158 1층
(지번) 원남동 118-1",37.5764587371697,126.997570843872,02-762-7620,"한우++꽃등심 (46,000원), 한우++생등심 (43,000원), 한우홈두깨육회 (22,000원), 소양념갈비 (31,000원), 갈비살 (26,000원), 한돈삼겹살 (19,000원), 한우버섯불고기 (27,000원), 불낙전골 (2인) (38,000원), 곱창전골 (2인) (38,000원), 낙곱전골 (2인) (38,000원), 특갈비탕 (17,000원), 갈비탕 (15,000원), 특한우육회비빔밥 (15,000원), 한우육회비빔밥 (12,000원), 뚝배기불고기 (11,000원), 정통육개장 (11,000원), 돌솥비빔밥 (10,000원), 묵은지고등어 (10,000원), 꽃게해물순두부 (10,000원), 계란말이 (7,000원)"
벅벅 종로혜화점,4.5,361,"서울 종로구 명륜길 22 1층
(지번) 명륜1가 10-22",37.5884238766653,126.99567113472,010-6665-0506,"벅벅(패티110g) (6,700원), 더블벅(패티220g) (8,700원), 오리지날프라이 (3,500원), 핫윙(2pc) (3,500원)"
일품당 광화문점,2.8,50,"서울 종로구 세종대로23길 25 2층
(지번) 당주동 16-1",37.5715159712544,126.975050554744,02-733-4949,"일품샤브샤브 (국내산 육우) (32,900원), 버섯샤브샤브 (국내산 육우) (32,900원), 굴 샤브샤브 (국내산 육우) (38,900원), 해물 샤브샤브 (47,000원), 백합or대합 전복 샤브샤브 (52,000원), 生스페셜 해물 샤브샤브 (75,000원)"
서촌기와집,3.2,38,"서울 종로구 자하문로1길 35 1층
(지번) 필운동 204-2",37.5765029422752,126.970233707163,02-723-3911,"대왕꽃갈비찜 (소) (45,000원), 매운대왕꽃갈비찜 (소) (50,000원), 갈비탕 (16,000원), 갈비탕 (특) (19,000원), 바지락칼국수 (8,000원), 만둣국 (8,000원)"
The94,3.9,52,"서울 종로구 자하문로10길 10-32 1층
(지번) 통의동 94",37.5789833516668,126.97196074146,02-737-1994,"카프레제 샐러드 (16,000원), 알리오 올리오 (18,000원), 봉골레 비앙코 (21,000원), 감베리 비앙코 (24,000원), 구운 김이 들어간 버섯 크림 파스타 또는 리조또 (24,000원), 뽀모도로 파스타 (18,000원), 마르게리타 피자 (18,000원), 하몬 루꼴라 피자 (24,000원), 꽃 등심과 구운 야채를 곁들인 스테이크 (48,000원), 더 구십사 스테이크 (48,000원), The 94 course A (58,000원), The 94 course B (74,000원), The 94 타파스 (38,000원), 샤프란 크림 리조또 알라 밀라네제 (26,000원), 립아이 스테이크를 곁들인 송이 크림 파스타 (28,000원), 브랜디로 향을 낸 립아이 스테이크를 곁들인 토마토 파스타 (28,000원), 매운 베이컨 파스타 (19,000원), 버섯이 들어간 까르보나라 (18,000원), 디아볼라 피자 (22,000원)"
모도우 광화문점,4.2,"1,049","서울 종로구 율곡로 6 트윈트리타워 B동 M층
(지번) 중학동 14",37.5754538625026,126.979775832051,02-6329-0630,"시그니처한우구이미식코스 (90g) (99,000원), 한우샤브샤브코스 (120g) (49,000원), 한우샤브샤브스페셜코스 (90g) (59,000원), 한우구이코스 (90g) (79,000원), 모도우시그니처한우수라코스 (90g) (159,000원), 모도우한우스탠다드코스 (90g) (129,000원), 1++워터에이징한우채끝등심 (100g) (45,000원), 1++워터에이징한우안심 (100g) (49,000원), 1++워터에이징한우꽃새우살 (55,000원), 1++한우등심프리미엄샤브샤브 (1인) (49,000원), 1++한우육회와김부각 (45,000원), 한우육포솥밥 (35,000원), 농어구이와 보리리조또 (32,000원), 제철숙성회 (25,000원), 한우고추튀김 (18,000원), 한우족편 (18,000원), 계절국수 (15,000원), 한우미역국 (15,000원), 부드러운계란찜 (5,000원)"
