이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
아이오유,3.8,210,"서울 용산구 원효로1길 16
(지번) 청암동 164",37.535164066017,126.945624525614,02-3275-1151,"Dinner - Chef's Course (138,000원), Lunch - Special Course (78,000원), Dinner - Wine Pairing (변동가격)"
봉산집,2.6,95,"서울 용산구 한강대로62나길 24
(지번) 용산동3가 1-21",37.5344370108951,126.975006002123,02-793-5022,"차돌박이 (1인분) (22,000원), 양 (1인분) (25,000원), 양무침 (1인분) (25,000원), 사태 (1인분) (22,000원), 차돌막장찌개 (2인분) (10,000원)"
다운타우너 한남,4.2,425,"서울 용산구 대사관로5길 12 1층
(지번) 한남동 684-77",37.5348682587621,127.000858862844,070-8806-3696,"생 바질 모짜렐라 버거 (12,400원), 갈릭버터 프라이즈 (6,800원), 다운타우너 버거 (10,300원), 아보카도 버거 (12,600원), 스파이시 풀드포크 버거 (12,400원), 베이코닉 버거 (13,800원), 트러플 포테이토 버거 (12,400원), 슈림프 디럭스 버거 (11,800원), 크리스피 치킨 버거 (10,900원), 클래식 치즈 버거 (7,700원), 칠리 토마토 쉐이커 (5,800원), 트러플 쉐이커 (5,800원), 파마산 치즈 쉐이커 (5,800원), 오리지널 치킨텐더 (7,800원), 제너럴쏘 치킨텐더 (7,800원), 오리지널 프라이즈 (4,800원), 치즈버거 프라이즈 (8,800원), 고구마 프라이즈 (6,800원), 치즈 프라이즈 (5,800원), 점보 모짜스틱 1조각 (3,800원)"
상록수,3.8,547,"서울 용산구 청파로51길 4 1층
(지번) 청파동2가 99-2",37.5457894336308,126.969991090157,02-704-8892,"황지살(150g) (19,000원), 오도독갈비(160g) (13,000원), 양념꼼장어 (12,000원), 후추뽈살(160g) (13,000원), 뽕삼겹(160g) (15,000원), 주사위목살(180g) (14,000원), 김치찌개(1~2인분) (7,000원), 오이지냉국수 (5,000원), 비빔수제비 (5,000원), 포차무뼈닭발 (12,000원)"
도동집,3.0,393,"서울 용산구 후암로48길 1 지하1층
(지번) 후암동 439-19",37.552844075677,126.976805700729,02-772-9463,메뉴 없음
앤트러사이트 한남점,3.7,184,"서울 용산구 이태원로 240 1-3층
(지번) 한남동 683-142",,,02-797-7508,"아메리카노 (5,500원), 카푸치노 (6,000원), 카페라떼 (6,000원), 전체에이드 (6,500원), 레몬에이드 (6,500원), 플랫화이트 (6,000원), 코코넛라떼 (6,500원), 카페 바닐라 (6,500원), 카페 모카 (6,500원), 콜드브루 라떼 (6,500원), 콜드브루 블랙 (6,000원), 밀크티 (6,500원), 초콜릿밀크 (6,500원), 진저티 (6,500원), 진저초콜릿 (6,500원), 레몬티 (6,500원)"
술탄터키케밥하우스,3.9,20,"서울 용산구 보광로 126
(지번) 이태원동 127-28",37.5340379393532,126.994242593997,02-749-3890,"1. TURKISH KEBAB CHICKEN（닭고기） 터키케밥 (6,900원), 2. TURKISH KEBAB LAMB（양고기）터키케밥 (7,900원), 4. GRILL CHEESE KEBAB LAMB 그릴치즈케밥 램（양고기） (10,900원), 6. TOMBIG KEBAB LAMB （양고기） 톰빅케밥 (8,900원), 7. TOMBIG KEBAB MIX （닭&양） 톰빅케밥 (9,900원), 8. RICE WRAP CHICKEN （라이스 닭） (7,900원), 9. RICE WRAP LAMB （라이스 양고기） (8,900원), 10. RICE WRAP MIX （라이스 닭&양） (9,900원), 3. TURKISH KEBAB MIX （닭&양） 터키케밥 (8,900원), 4. GRILL CHEESE KEBAB CHICKEN 그릴치즈케밥（닭고기） (9,900원), 4. GRILL CHEESE KEBAB MIX（닭＋양）그릴치즈케밥 믹스（닭고기&양고기） (11,900원), 후무스 갈릭 케밥 치킨（Humus Garlic Kebab chicken） (9,900원), 후무스 갈릭 케밥 양（Humus Garlic Kebab Lamb） (10,900원), 후무스 갈릭 케밥 믹스（Humus Garlic Kebab mix） (11,899원), 5. TOMBIG KEBAB CHICKEN （닭고기） 톰빅케밥 (7,900원), 15. KEBABBOX CHICKEN（케밥 박스 치킨） (9,900원), 16. KEBAB BOX LAMB （케밥 박스 양고기） (10,900원), 17. KEBABBOX MIX（케밥 박스 믹스 닭&양） (11,900원), 18. CHEESE TOAST KEBAB CHICKEN 치즈토스트 케밥 치킨 (8,900원), 19. CHEESE TOAST KEBAB LAMB（양） 치즈토스트 케밥 (9,900원), 20. CHEESE TOAST KEBAB MIX（닭＋양） (10,900원), 21. FALAFEL WRAP （팔라펠 또띠아） (8,900원), 11. PILAF KEBAB CHICKEN （치킨 덮밥） (10,500원), 12. PILAF KEBAB LAMB （램 케밥 덮밥） (11,500원), 13. PILAF KEBAB MIX （닭＋양 덮밥） (12,500원), 14. ISKENDER KEBAB （이스켄데르 케밥） (19,900원), POTATO FRIES （감자튀김） (3,900원), 어니언링 (4,900원), 치즈스틱 (4,900원), 커플 믹스 (24,900원)"
오잇(OEAT),4.2,334,"서울 용산구 신흥로 95 건물전체
(지번) 용산동2가 1-471",37.5455351604173,126.985090931836,02-2088-3702,"아메리카노 (6,000원)"
해방식당,4.0,392,"서울 용산구 신흥로22길 5 1층
(지번) 용산동2가 1-555",37.5456720540902,126.984636912357,070-4042-7050,"회를 비벼먹는 바질페스토 파스타 (22,000원), 해방식당 라구파스타 (19,000원), 미나리 돌솥밥 (12,000원), 감태와 생연어롤 (18,000원), 고등어 돌솥밥 (18,000원), 고등어 커리 (18,000원), 매콤가지 (9,500원), 브루세타 피자 (24,000원), 버터커리치킨 (16,000원), 면두부와 치킨쏨땀샐러드 (20,000원), 매콤가지튀김 돌솥덮밥 (16,000원), 칼라마리 (16,000원), 크림라구파스타 (22,000원), 클래식 토마토파스타 (16,000원), 클래식 바질페스토파스타 (18,000원), 해방식당 라자냐 (26,000원), 고등어 오일파스타 (20,000원)"
버거인,4.5,135,"서울 용산구 청파로43길 12 지하1층
(지번) 청파동3가 44",37.5436898453471,126.970031536203,070-7573-7145,"메뉴 (8,000원)"
평양집,2.8,286,"서울 용산구 한강대로 186
(지번) 한강로1가 137-1",37.5348564728986,126.973968347862,02-798-3989,"양밥 (16,000원), 수육 (20,000원), 내장곰탕 (10,000원), 내장곰탕 (특) (15,000원), 염통 (150g) (14,000원), 콩팥 (150g) (14,000원), 소등골 (150g) (23,000원), 양 (긴머리) (150g) (28,000원), 곱창 (150g) (26,000원), 사태살 (150g) (27,000원), 차돌박이 (150g) (28,000원)"
용산삼계탕,4.6,176,"서울 용산구 한강대로48길 20
(지번) 한강로2가 84-1",37.5312872220554,126.971516442289,0502-5550-0181,"삼계탕 (17,000원), 한방삼계탕 (18,000원), 들깨삼계탕 (18,000원), 닭볶음탕 (39,000원), 인삼주 (7,000원)"
정,3.7,218,"서울 용산구 청파로47나길 4 2층
(지번) 청파동2가 67-6",37.5450481187804,126.96705143888,02-719-8719,"옛날짬뽕 (8,000원), 굴짬뽕 (11,000원), 중국식냉면 (11,000원), 짜장면 (6,500원), 볶음밥 (7,500원), 새우볶음밥 (8,500원), 고추짜장 (7,000원), 옛날짜장 (7,000원), 게살볶음밥 (10,000원), 유니짜장 (9,000원), 쟁반짜장(2인) (16,000원), 마파두부밥 (8,000원), 간짜장 (7,500원), 잡채밥 (9,000원), 고추간짜장 (8,000원), 송이덮밥 (9,000원), 삼선짜장 (8,500원), 고추잡채밥 (11,000원), 삼선고추짜장 (9,000원), 완자밥 (12,000원), 짜장밥면 (7,500원), 잡탕밥 (15,000원), 고추짬뽕 (8,000원), 삼선짬뽕 (11,000원), 삼선우동 (11,000원), 삼선울면 (11,000원), 홍소탕면 (11,000원), 볶음짬뽕 (8,000원), 짬뽕 (7,500원), 삼선볶음밥 (8,500원), 유산슬밥 (14,000원)"
산동만두,3.6,165,"서울 용산구 후암로28길 10 1층
(지번) 후암동 244-86",37.5498633152298,126.977806096934,02-3789-8285,"야채고기 찐 (7,500원), 김치 찐 (7,500원), 새우 찐 (10,000원), 고기 찐 (9,500원), 야채고기 군 (8,000원), 부추고기 군 (8,000원), 새우 군 (9,000원), 철판 양고기 (15,000원), 삥홍차 500mL (3,000원)"
르몽블랑,4.0,244,"서울 용산구 신흥로 99-4 1층
(지번) 용산동2가 1-91",37.5449087560253,126.984857160188,070-8887-8200,"에스프레소 (4,000원), 아메리카노 (5,000원), 카페라떼 (6,500원), 패션오렌지 (8,000원), 딸기우유 (7,500원), 크림라떼 (7,000원), 모카 (7,000원)"
올드페리도넛,4.0,279,"서울 용산구 한남대로27길 66 2층
(지번) 한남동 727-21",37.539611179738,127.003015997774,02-6015-2022,메뉴 없음
자리,3.3,303,"서울 용산구 이태원로54길 5-5
(지번) 한남동 682-22",37.5380273294213,127.002205688127,070-8278-2947,"목화솜탕수육 (26,000원), 해물누룽지탕 (28,000원), 동파육 (26,000원), 마라팔보채 (28,000원), 철판고추유린기 (29,000원), 철판어향새우가지 (29,000원), 토마토칠리새우 (28,000원), 크림새우 (28,000원), 해물짬뽕 (13,000원), 차돌짬뽕 (14,000원), 게살새우볶음밥 (12,000원), 잡채밥 (12,000원), 중국식냉면(계절메뉴) (14,000원), 굴짬뽕(계절메뉴) (14,000원)"
단풍나무집 이태원점,3.3,9,"서울 용산구 이태원로27가길 26 해밀톤호텔 별관 2층
(지번) 이태원동 116-1",37.5351061429632,126.993789036287,02-790-7977,"단풍 불고기 세트 (15,900원), 소 불고기 전골 (13,900원), 소 불고기 세트 (13,900원), 오삼 불고기 (14,900원), 왕 갈비탕 (14,900원)"
한와담 한남본점,3.2,22,"서울 용산구 독서당로 65-1 2층
(지번) 한남동 75-1",37.5338318568374,127.007746177161,02-749-7905,"한와담 특안심 (150g) (59,000원), 숙성 채끝등심 (150g) (59,000원), 숙성 눈꽃등심 (150g) (59,000원), 어린암소세트 (270,000원), 숙성 새우등심 (150g) (68,000원), 숙성 살치살(150g) (65,000원)"
한남작업실,3.4,316,"서울 용산구 이태원로55나길 7 1층
(지번) 한남동 745-2",37.5365272675929,126.998730855231,02-792-5620,"아메리카노 (7,000원), 카페라떼 (7,500원), 애플시나몬 (7,000원), 오미베리 (7,000원), 게이샤 블라썸 (7,000원), 카페라테 (7,500원), 말차크림라떼 (9,000원), 밀크티 (9,000원), 복숭아 에이드 (9,000원), 샤인머스켓 주스 (10,000원), 청글 티/에이드 (9,000원), 애플 시나몬티 (9,000원)"
우육미엔 이태원점,3.1,80,"서울 용산구 이태원로55가길 26-8
(지번) 한남동 741-17",37.5375249521994,126.999921476491,02-798-5556,"자샤랑군 (6,000원), 마라항과 (3,000원), 피단두부 (4,000원), 우육세트 (29,000원), 미엔세트 (32,000원), 1인세트 (15,000원), 이태원우육미엔 (9,500원), 매콤똠양우육미엔 (11,500원), 딴딴미엔 (9,000원), 대만식고기짜장 (7,000원), 이태원차오판 (8,500원), 꿔바오로우 (13,000원), 누룩탕수육 (16,000원), 스촨마파두부 (9,500원), 마라깐풍닭날개 (16,000원), 마라샹궈 (16,000원), 새우어향가지 (10,000원), 통새우볼 튀김 (6,000원)"
주식,3.9,28,"서울 용산구 한강대로52길 17-3 지하1층
(지번) 한강로2가 31",37.5321868244311,126.972072626978,,"누룽지전가복 (58,000원), 장어튀김 (38,000원), 닭목살구이 (28,000원), 미나리새우전 (25,000원), 명란순두부 (22,000원), 모듬회 (55,000원), 보쌈 (35,000원), 묵은지등갈비찜 (37,000원), 어향오겹살 (23,000원), 미나리항정살 (29,000원), 명란감자전 (22,000원), 오겹살김치전 (22,000원), 소고기땡초전 (23,000원), 아귀간크림관자구이 (29,000원), 고추만두탕 (22,000원), 미나리회무침 (22,000원)"
오츠커피,4.4,366,"서울 용산구 원효로89길 13-12
(지번) 원효로1가 48-8",37.5404127627447,126.967763612059,,"아메리카노 (4,000원), 더치 (4,000원), 더치라떼 (4,500원), 플랫화이트 (4,500원), 카페라떼 (4,500원), 아인슈페너 (5,000원)"
크리스피크림도넛 남영역점,3.5,30,"서울 용산구 한강대로77길 15 대야빌딩 1,2층
(지번) 갈월동 98-5",37.5416650875477,126.971730426506,02-749-1937,"오리지널 글레이즈드 (1,700원), 초콜릿 아이스드 글레이즈드 (1,900원), 초코홀릭 (1,900원), 뉴욕 치즈케익 (2,200원), 슈거코티드 (1,700원), 글레이즈드 초콜릿 케잌 (1,900원), 글레이즈드 샤워크림 (1,900원), 메이플링 (1,900원), 프리미엄 스트로베리 필드 (2,200원), 로투스 비스코프 도넛 (2,200원), 우유크림 듬뿍 (2,200원), 초코 우유크림 듬뿍 (2,200원), 트러플 크림 듬뿍 (2,500원), 오리지널 글레이즈드 더즌 (16,000원), 어소티드 더즌 (기본) (18,000원), 어소티드 더즌 (선택) (20,000원), 오리지널 페어링 (5,000원), 스페셜 페어링 (5,500원), 미니 오리지널 글레이즈드 세트 (9,000원), 더블더즌딜 (선택) (35,000원)"
올딧세,4.1,770,"서울 용산구 한강대로21길 29-16 1층
(지번) 한강로3가 40-508",37.5269844838205,126.963043145192,010-9655-8910,"에스프레소 (5,000원), 아메리카노 (5,000원), 라떼 (5,500원)"
미미옥 신용산점,3.8,"1,242","서울 용산구 한강대로15길 27
(지번) 한강로3가 40-463",37.526282574268,126.962950612322,02-6954-0819,"살치살 샤브샤브 (43,500원), 빠삭! 한돈 미나리전 (17,500원), 아롱사태 쌀국수 반상 (14,500원), 매콤 꼬막 비빔 쌀국수 반상 (13,500원), 한우 육회 (19,300원), [별관 한정] 미미옥 한우 암소 갈비찜 (59,000원), 참나물 아롱사태 수육 (18,900원), 부채살 샤브샤브 (37,500원), 한우 차돌 샤브샤브 (49,500원)"
오제제 신용산점,4.1,562,"서울 용산구 한강대로 100 지하1층 B106-8호
(지번) 한강로2가 424",37.5287911785354,126.968673565462,,"카레 (3,000원), 청귤소바 (10,000원), 자루우동 (11,000원), 안심돈가츠(히레) (17,000원), 등심돈가츠(로스) (16,000원), 지도리우동 (13,000원), 안심돈카츠+새우튀김 (24,000원), 등심돈카츠+새우튀김 (23,000원), 카다이프 새우튀김 (7,000원), 특등심돈카츠 (17,000원)"
칠프로칠백식당 용산역점,3.1,160,"서울 용산구 한강대로50길 15
(지번) 한강로2가 44-2",37.5318533877376,126.971793866887,02-749-7005,"한우모듬 (150g) (34,000원), 한우육사시미 (200g) (32,000원), 칠백된장찌개 (3,000원), 짱아찌국수 (6,000원), 곤드레밥 (2,000원), 한우등심 (1++,1+) (한정판매) (150g) (39,000원)"
오만지아,4.2,202,"서울 용산구 유엔빌리지길 14
(지번) 한남동 274-13",37.533972347996,127.009830247058,02-749-2900,"Mare misti (90,000원), Bottarga Sardinia (45,000원), Melanzane (37,000원), Margherita (38,000원), Aglio e Olio Vongole (29,000원)"
쌍대포 본점,3.7,224,"서울 용산구 청파로 291 1층
(지번) 청파동2가 95",37.5455836506879,126.970011767483,02-707-1380,"일삼꼬들 (160g) (18,000원), 생삼겹 (160g) (16,000원), 특삼겹너덜이 (180g) (20,000원), 생오겹살 (160g) (16,000원), 대구막창 (150g) (16,000원), 소갈비살 (150g) (16,000원), 항정살 (160g) (18,000원), 한방껍데기 (2장) (8,000원), 통갈매기살 (160g) (18,000원), 양념돼지갈비 (200g) (16,000원), 꼬치소면찌개 (12,000원), 차돌된장밥 (10,000원), 순두부찌개(소) (6,000원), 순두부찌개(대) (10,000원), 생고기김치찌개(소) (6,000원), 생고기김치찌개(대) (10,000원), 차돌된자찌개 (5,000원), 계란말이(치즈,부추) (12,000원), 계란찜(원조/콘치즈) (6,000원), 된장라면 (5,000원)"
북파크라운지,3.8,224,"서울 용산구 이태원로 294 블루스퀘어 3층
(지번) 한남동 727-56",37.5408694385607,127.00248525561,070-7770-0539,"아인슈페너 (7,000원), 연유곡물슈페너 (7,000원), 콜드브루 (6,500원), 콜드브루라떼 (7,000원), 에스프레소 (5,000원), 아메리카노 (5,000원), 카페라떼 (5,500원), 카푸치노 (5,500원), 바닐라라떼 (6,000원), 캐모마일 (6,000원), 페퍼민트 (6,000원), 아이스티 (6,000원)"
장위동유성집 용산서울역점,4.4,5,"서울 용산구 한강대로 385 1층
(지번) 동자동 43-59",37.5528038090446,126.97224860948,02-796-9292,"한우등심(1인) (49,000원), 별미국수 (4,000원), 된장찌개 (5,000원)"
상향선,4.4,751,"서울 용산구 청파로85길 33 1층
(지번) 서계동 33-89",37.5524728392044,126.967199477317,02-707-1688,"B.I.C (8,000원), 아메리카노 (4,000원), 라떼 (4,500원), 플랫화이트 (4,500원), 바닐라라떼 (5,000원), 카페모카 (5,000원), 돌체라떼 (5,500원), 아포가토 (6,000원), 얼그레이 (4,500원), 캐모마일 (4,500원), 페퍼민트 (4,500원), 허니그린티 (4,500원), 레몬유자차 (5,000원), 밀크쉐이크 (8,000원), 초코 (5,000원), 패션후르츠에이드 (6,000원), 크림라떼 (6,000원), 런던포그 (7,000원), 더블아몬드 (7,000원), 시그니처아이스티 (6,000원)"
바부,3.7,3,"서울 용산구 이태원로 158 3층,루프탑
(지번) 이태원동 64-10",37.5341554390743,126.991424690833,02-797-5621,메뉴 없음
북천돈가스,3.9,216,"서울 용산구 한강대로10길 17 1층
(지번) 한강로3가 65-195",37.5239104050512,126.964380789227,02-796-2461,"브라운돈가스 (17,000원), 로스가스 (16,000원), 화이트돈가스 (18,000원)"
이태원 걸구네,3.7,16,"서울 용산구 이태원로26길 6
(지번) 이태원동 128-12",37.5340900421348,126.993032885593,02-795-3992,"삼겹살 (16,000원), 막창 (15,000원), 등갈비 (22,000원), 닭발 (19,000원), 껍데기 (9,000원), 철판쭈꾸미 (19,000원), 공기밥 (1,000원), 콜라 (2,000원), 사이다 (2,000원)"
피자오,4.1,122,"서울 용산구 신흥로 15-1
(지번) 용산동2가 5-76",37.5400292287733,126.986476984824,02-796-9990,"[모어페페]페페로니 피자. (27,800원), （카디）크림치즈와 파인애플의 만남 KADI (27,800원), Pizza O'SET B (75,000원), （피터）멕시칸불고기와 할라페뇨의 매콤함 (27,800원), （레오）크림치즈＋비프＋피망의 이색적인 피자 (27,800원), （화이트에제키엘）단짠단짠이 완벽한 피자 (27,800원), PIZZA O 14인치 (29,800원), （에제키엘）베이컨과 갈릭의 조화 (27,800원), （와이키키）웨지감자피자 (27,800원), （콰트로피자）4가지맛을 한번에 (29,800원), 이탈리안 시카고 피자 (29,800원), 1／2 14인치 모어페페 (17,800원), （초아비）포테이토와 갈릭 (27,800원), Pizza O'SET A (55,000원), 스타고피자 (29,800원), 1／2 14인치 카디 (17,800원), 1／2 14인치 에제키엘 (17,800원), 1／2 14인치 피터 (17,800원), 1／2 14인치 레오 (17,800원), 1／2 14인치 화이트에제키엘 (17,800원), 1／2 14인치 초아비 (17,800원), 포르나이오립 (46,800원), 하와이안 치킨오 (26,800원), 버팔로 핫윙과 포테이토 (22,000원), 쉬림프샐러드 (18,000원), 치즈솔솔포테이토 (16,000원), 버팔로핫윙 (7,000원), 버팔로핫봉 (7,000원), 버팔로핫윙&핫봉 (7,000원), 포테이토 (5,000원)"
세르클 한남,4.3,521,"서울 용산구 이태원로 223-5 유니언타운 4-5층
(지번) 한남동 737-23",37.5355733740257,126.998385331703,070-4121-8035,"초코세르콘 (9,200원), 베리세르콘 (9,500원), 베이컨 뺑뒤프 (18,000원), 연어 뺑뒤프 (19,000원), 아메리카노 (6,000원), 미나리 골뱅이 파스타 (24,000원), 화이트 라구 파스타 (28,000원), 버섯크림 뺑뒤프 (18,000원), 세르클샐러드 (19,000원), 뽐므드테르 (14,000원), 레몬세르콘 (9,500원), 크렘브륄레 (9,000원), 카페크렘 (7,000원), 카푸치노 (6,500원), 카페라떼 (6,500원), 바닐라라떼 (7,000원)"
노이덴,4.3,453,"서울 용산구 한강대로 373 1층
(지번) 동자동 43-13",37.5517115590906,126.971994273965,02-711-4748,"반미 (9,000원), 분짜 (14,000원), 퍼보(차돌양지 쌀국수) (11,000원), 퍼까이(매운쌀국수/레몬그라스) (12,000원), 퍼승보(갈비쌀국수) (16,000원), 껌진 돔(새우 볶음밥) (11,000원), 껌진띳보(소고기 볶음밥) (11,000원), 분보남보(비빔쌀국수) (12,000원), 미싸오 (11,000원), 넴루이 (18,000원), 짜조(3p) (9,000원), 라우몽(모닝글로리볶음) (9,000원)"
모터시티 이태원점,3.7,62,"서울 용산구 이태원로 140-1 2층
(지번) 이태원동 56-30",37.5339943612066,126.989458885574,02-794-8877,"JACKSON 5 (26,900원), CHEESE PIZZA (21,000원), PEPPERONI (22,900원), MOTOWN SUPREME (24,900원)"
한도니 이태원본점,3.9,11,"서울 용산구 우사단로 31
(지번) 이태원동 141-16",37.5329556180692,126.995411972521,02-794-0092,"통갈매기살(250g) (20,000원), 생삼겹살(250g) (19,000원), 생목살(250g) (19,000원), 가브리살(250g) (22,000원), 항정살(250g) (25,000원)"
정성손칼국수,3.1,228,"서울 용산구 한강대로48길 18 1층
(지번) 한강로2가 98-4",37.5313629570449,126.971354288232,02-793-9898,"콩국수 (10,000원), 메밀국수 (10,000원), 비빔국수 (9,000원), 떡국 (9,000원), 떡만두국 (9,000원), 굴보쌈 (40,000원), 정성칼국수 (9,000원), 감자전 (8,000원), 정성보쌈 (35,000원), 가오리찜 (25,000원), 도가니수육 (25,000원)"
더플레이스다이닝 N서울타워점,3.5,125,"서울 용산구 남산공원길 105 N서울타워 T2층
(지번) 용산동2가 산 1-3",37.5511225714939,126.987867837993,02-3455-9220,"이탈리안 시저샐러드 (15,000원), 루꼴라 샐러드 (13,000원), 부라타 카프레제 (19,000원), 프레시 마르게리따 피자 (26,000원), 친퀘 포르마지오 피자 (28,000원), 트러플 풍기 피자 (30,000원), 가리비 관자 파스타 (29,000원), 까르보나라 (26,000원), 카치오 에 페페 뇨끼 (29,000원), 트러플 머쉬룸 파스타 (29,000원), 아마트리치아나 (25,000원), 부라타 뽀모도로 (28,000원), 비스테카 알라 피오렌티나 (160,000원), 딸리아따 디 만조 (68,000원), 비스테카 립아이 (72,000원), 치킨앤칩스 (24,000원), 레몬소르베 (6,000원), 2인 세트 (126,000원), 3인 세트 (168,000원)"
백령도바지락칼국수,4.2,68,"서울 용산구 이촌로 248 1층
(지번) 이촌동 300-23",37.5193865878083,126.975025954742,02-792-8640,"바지락칼국수 (10,000원), 들깨칼국수 (10,000원), 고기왕만두 (7,000원), 김치왕만두 (7,000원), 물만두 (7,000원), 반반왕만두 (7,000원)"
코파카바나그릴,4.1,13,"서울 용산구 이태원로 142-1 쌍정빌딩 4층
(지번) 이태원동 56-21",37.5339468113285,126.989719455668,02-796-1660,"점심&저녁 (40,000원)"
코끼리베이글 2호점,3.4,697,"서울 용산구 서빙고로91길 10 1-2층
(지번) 보광동 137-2",,,02-749-7778,"유기농 티 (6,500원), 햄 치즈 샌드위치 (8,600원), 연어 샌드위치 (8,600원), 하몽 샌드위치 (8,600원), 무화과 콤포트 샌드위치 (8,900원), 꼬또햄 샌드위치 (9,800원), 코끼리 샌드위치 (9,800원), 로마 샌드위치 (9,800원), 아메리카노 (4,300원), 카페라떼 (4,900원), 모카 (6,200원), 딥 초코 (6,200원), 아쌈 밀크티 (6,300원), 레몬 진저티(ONLY HOT) (6,800원)"
