이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
황도바지락칼국수,3.6,578,"서울 송파구 백제고분로 358 1층
(지번) 석촌동 286-9",37.5042941822869,127.106094189934,02-417-5058,"칼국수 (12,000원), 왕만두 (7,000원), 미니보쌈 (17,000원)"
본가진미간장게장,3.7,734,"서울 송파구 백제고분로 420 1층
(지번) 송파동 134-1",37.5083270530231,127.111312208939,02-422-5081,"숫꽃게 간장게장 (18,000원), 암꽃게 간장게장 (38,000원), 숫꽃게 양념게장 (18,000원), 암꽃게 양념게장 (38,000원), 간장새우장 (18,000원), 양념새우장 (18,000원), 암꽃게 간장모듬장 (48,000원), 간장 연어장 (18,000원), 숫꽃게장 세트 소（2인분） (43,000원), 숫꽃게장 세트 중（3인분） (69,000원), 암꽃게 양념모듬장 (48,000원), 양념 연어장 (18,000원), 간장전복장 (18,000원), 양념전복장 (18,000원), 숫꽃게장 세트 대（4인분） (95,000원), 공기밥 추가 (1,000원), 5구반찬 추가 (2,000원), 사이다 (2,000원), 콜라 (2,000원)"
청와옥 석촌호수점,3.4,596,"서울 송파구 삼학사로 96 1층
(지번) 석촌동 2",37.5056889929139,127.097455125368,02-422-0550,"청와옥 순대국밥(보통) (10,000원), 청와옥 편백정식 (15,000원), 얼큰 순대국밥(보통) (11,000원), 청와옥 솥밥정식(보통) (12,000원)"
오향가 가락본점,4.3,374,"서울 송파구 송이로 106 1층
(지번) 가락동 73-2",37.4967607576032,127.121376311855,02-401-6999,"오향족발 (중) (40,000원), 냉채족발 (소) (35,000원), 오향장육 (중) (32,000원), 오향가탕수육 (중) (24,000원), 술안주짬뽕 (22,000원), 오향족발 (대) (45,000원), 냉채족발 (중) (40,000원), 냉채족발 (대) (45,000원), 오향장육 (대) (37,000원), 오향가탕수육 (대) (32,000원), 진미짬뽕 (11,000원), 진미짬뽕밥 (11,000원), 오향가볶음밥 (11,000원), 마파두부밥 (11,000원)"
엘리스리틀이태리,4.2,364,"서울 송파구 백제고분로41길 43-21 1층
(지번) 송파동 8",37.5086386035155,127.104830874665,,"파스타1 (19,000원), 리조또 (20,000원), 샐러드 (17,000원), 나폴리피자1 (19,000원), 메인 (38,000원)"
옛날농장 방이점,3.4,147,"서울 송파구 올림픽로32길 19-10 1층
(지번) 방이동 60-1",37.5144810664846,127.109990931912,02-416-2566,"명품 소 양념갈비 (35,000원), 설화 갈비꽃살 (35,000원), 부채살 (낙엽살) (20,000원), 차돌박이 (20,000원), 우삼겹살 (15,000원), 명품수제돼지갈비 (17,000원), 국내산 통 삼겹살 (18,000원), 국내산 특 목살 (16,000원), 한우육회 (25,000원), 산더미 대패 쌈밥 (12,000원), 낙곱새뚝배기 (11,000원), 생고기김치찌개 (9,000원), 뚝배기불고기 (9,000원), 차돌부대찌개 (10,000원), 차돌된장찌개 (9,000원), 고추장돼지불백 (11,000원), 벌교 꼬막비빔밥 (11,000원), 불고기비빔밥 (11,000원), 육회비빔밥 (11,000원), 사골청국장 (9,000원), 간장게장정식 (1,500원)"
골목떡볶이,3.5,531,"서울 송파구 문정로1길 33 1층
(지번) 문정동 44",37.4890561526937,127.123469604083,02-3402-3452,"떡볶이 (4,000원), 순대 (4,000원), 만두 (3개) (1,000원)"
갑돼지 신천본점,4.5,12,"서울 송파구 백제고분로7길 52-8 1층
(지번) 잠실동 185-4",37.5103803377023,127.084727383731,02-421-8295,"세트A (43,000원), 세트B (43,000원), 혼밥 세트 (22,000원), 세트E （특수부위 모음 세트） (47,000원), 김치찌개 (2,000원), 된장찌개 (2,000원), 한돈 프리미엄 삼겹살 (14,000원), 한돈 프리미엄 목살 (14,000원), 특불막창 (18,000원), 한돈 프리미엄 항정살 (17,000원), 한돈 프리미엄 갈매기살 (14,000원), 한돈 프리미엄 가브리살（등심덧살） (14,000원), 세트C (48,000원), 세트D (48,000원), 계란볶음밥 (3,000원), 공기밥 (1,000원), 반찬추가 (1,000원), 칠성사이다 355mL (1,500원), 코카콜라 355mL (1,500원), 웰치스포도 355mL (1,500원)"
주은감자탕,2.7,506,"서울 송파구 삼학사로 71 1층
(지번) 삼전동 132-14",37.5036784041247,127.096792714937,02-413-3670,"해장국 (10,000원), 감자탕 (소) (30,000원), 감자탕(중) (40,000원), 감자탕(대) (50,000원)"
화포식당 가락점,4.1,182,"서울 송파구 송파대로30길 11 아연파레스 1층 106호
(지번) 가락동 97-8",37.4947814982071,127.118465891551,02-409-5775,"통목살 (160g) (17,000원), 통삼겹살 (160g) (17,000원), 생갈비 (160g) (17,000원), 통항정살 (150g) (20,000원), 갈매기살 (150g) (18,000원), 가브리 (150g) (18,000원), 안동식마늘갈비살(500g) (51,900원), 갈비본살(450g) (59,900원)"
토나리우동,3.3,466,"서울 송파구 백제고분로45길 11 1층 101호
(지번) 송파동 43-1",37.5094038127388,127.109998298112,,"자루우동 (13,000원), 명란크림우동 (13,500원), 명란버터우동 (12,000원), 붓가케우동 (9,500원), (텐)붓가케우동 (13,500원), 가케우동 (8,000원), 유부우동 (9,500원), 후토마끼반줄 (13,000원), 유부초밥 (2pc) (6,000원), 유부초밥 (4pc) (12,000원), 모듬튀김 (새우,치쿠와오뎅,단호박) (4,000원), 돈까스 (8,000원), 가라아게 (4ea) (8,000원), 삿뽀로 생맥주 (9,000원), 음료수 (2,500원)"
삿뽀로 방이점,3.9,69,"서울 송파구 오금로11길 7 제이타워빌딩 2층
(지번) 방이동 24-3",37.5145543838088,127.10796656942,02-418-7797,"런치스페셜 C (37,000원), 스시 정식 (31,000원), 특스시 정식 (39,000원), [평일 런치] 사모님 정식 (30,000원), [디너] 모듬사시미 정식 (62,000원)"
아웃백스테이크하우스 잠실점,3.7,476,"서울 송파구 송파대로 466
(지번) 송파동 15-1",37.5078875356582,127.1052255664,02-418-4071,"갈릭 립아이 (49,900원), 투움바 파스타 (25,900원), 오지치즈 후라이즈（미듐） (10,900원), 홈파티 4인 세트 2 (153,900원), 갈릭립아이 스테이크 2인 세트 (73,900원), 카카두 김치 그릴러 2인 세트 (55,900원), 아웃백 x 코카-콜라 2인 세트 (61,900원), 짐붐바 스테이크 (34,900원), 스파이시 투움바 파스타 (25,900원), 치킨텐더 샐러드 (20,900원), 부쉬맨 브레드（빵） (2,000원), 짐붐바 스테이크 3인 세트 (85,900원), 알리오올리오 (25,900원), 씨푸드 아라비아따 (25,900원), 베이비 백립 (49,900원), 골드코스트 코코넛쉬림프 (20,900원), 카카두 김치 그릴러 (25,900원), 오지칩（감자튀김） (7,900원), 베이크드 스위트 포테이토 (7,900원), 프라이드 라이스 (7,900원), 양송이 스프 (4,500원), 허니머스타드 (500원), 초콜렛소스 (500원), 코카콜라（355ml） (2,000원), 코카콜라 제로 (2,000원), 스프라이트 (2,000원), 스프라이트 제로 (2,000원), 비노 돌체 화이트와인 (4,900원)"
장털보설렁탕 본점,3.5,93,"서울 송파구 중대로 304 1층
(지번) 오금동 89",37.5073970930133,127.13319570273,02-409-0520,"해장국 (12,000원), 설렁탕 (13,000원), 털보탕 (15,000원), 도가니탕 (24,000원), 꼬리곰탕 (29,000원), 모듬수육 (58,000원), 도가니수육 (58,000원), 꼬리찜 (80,000원)"
어가 잠실직영점,4.2,97,"서울 송파구 송파대로49길 48
(지번) 석촌동 24-9",37.5062150432732,127.099670399781,02-422-7333,"아귀찜 커플(2인) (41,000원), 아귀찜 소(3인) (60,000원), 아귀찜 중 (4인) (71,000원), 아귀찜 대(5인) (83,000원), 해물아귀찜 커플 (2인) (43,000원), 해물아귀찜 소 (3인) (62,000원), 해물아귀찜 중 (4인) (73,000원), 해물아귀찜 대 (5인) (85,000원), 전복낙지찜 중 (3인) (91,000원), 전복낙지찜 대 (4인) (112,000원), 불향낙지볶음 중 (2인) (41,000원), 불향낙지볶음 대 (3인) (53,000원)"
조개창고 잠실새내점,3.3,252,"서울 송파구 올림픽로10길 13-1 3층
(지번) 잠실동 191-1",37.5103082087541,127.081335731456,0502-5551-7807,"무한리필(성인)기본2인 (31,000원), 무한리필 (미취학아동) (11,000원), 무한리필(초등학생) (21,000원)"
마노디셰프 잠실점,3.8,301,"서울 송파구 송파대로 570 타워730 지하1층
(지번) 신천동 7-30",37.5157873297768,127.099112358834,02-422-4300,"그릴드 치킨 & 시저 샐러드 (19,900원), 프리미엄 머쉬룸 샐러드 (21,900원), 크랩 & 쉬림프 파스타 (25,900원), 봉골레 알리올리오 파스타 (27,900원), 스테이크 & 스파이시 라이스 (29,900원), 블루베리 & 루꼴라 피자 (29,900원), 아보카도 & 쉬림프 피자 (29,900원), 스테이크 피자 (33,900원), 마르게리따 피자 (25,900원), 프로슈토 & 테트 드 무안 치즈 보리 리조또 (31,900원), 프리미엄 씨푸드 로제 리조또 (27,900원), 흑임자 & 참송이 버섯 리조또 (25,900원), 부라타치즈 & 볼로네제 라디아토리 (생면) (32,900원), 바질 페스토 & 문어 마팔디네 (29,900원), 관자 & 당근 퓨레 뇨끼 (28,900원), 참송이 크림 뇨끼 (28,900원), 관자 알리올리오 파스타 (29,900원), 할라피뇨 알리올리오 파스타 (25,900원), 테트 드 무안 치즈 & 프로슈토 파파르델레 (32,900원), 랍스터 & 한우 채끝등심 스테이크 (150g) (109,900원)"
코히루,4.2,329,"서울 송파구 오금로 148 2층 202호
(지번) 송파동 48-16",37.5104790085398,127.111124030232,070-8834-5252,"말차 테린느 (6,500원), 커스터드 푸딩 (6,000원), 시트러스 에이드 (7,000원), 치즈테린느 (6,500원), 아인슈페너 (6,000원), 아메리카노 (5,000원), 카페라떼 (5,500원)"
신천무한리필,2.8,25,"서울 송파구 백제고분로9길 53 1층
(지번) 잠실동 185-9",37.5102640680238,127.085033993265,02-417-7000,"소고기무한리필(1인) (28,900원), 소고기무한리필(8세이하) (13,000원)"
송쉐프 석촌점,2.8,108,"서울 송파구 백제고분로 357 1,2층
(지번) 석촌동 174-4",,,,"짜장면 (8,000원), 삼선간짜장+프라이 (11,000원), 볶음짜장 (11,000원), 마라우육탕면 (11,000원), 옛날짬뽕(밥) (11,000원), 하얀짬뽕(밥) (13,000원), 볶음짬뽕 (11,000원), 낙지삼선짬뽕(밥) (13,000원), 사천탕면 (13,000원), 차돌박이짬뽕(밥) (13,000원)"
서울김밥,3.5,40,"서울 송파구 오금로11길 26
(지번) 방이동 59-2",37.5149546864741,127.110031216245,02-425-4993,"충무김밥 (9,000원), 돈까스김밥 (4,500원), 매운김밥 (4,500원), 떡국 (6,000원), 떡만두 (6,000원), 치즈김밥 (5,000원)"
비엔블랑,4.4,48,"서울 송파구 석촌호수로 188
(지번) 석촌동 1-9",37.5062374063678,127.09803366099,070-4200-0362,"아몬드 크로와상 (5,000원), 크로와상 (4,000원), 커피 크로와상 (4,900원), 산딸기 크로와상 (4,900원), 브레첼 (4,500원), 파피용 (4,700원), 크루키 (6,500원), 와플 크로와상 (4,900원), 미스테리박스 1 (12,500원), 미스테리박스 2 (16,500원), 플뢰르 크로와상 (4,500원), 슈크림 크로와상 (4,900원), 앙버터 크로와상 (4,900원), 갈릭 크로와상 (5,100원), 뺑 오 쇼콜라 (4,700원), 노르망드 버터빵 (4,700원), 레몬 쇼쏭 (4,500원), 퀸아망 (4,500원), 밀크티 샌드 (4,700원), 올치 크로와상 (4,700원), 치즈 브레산느 (3,800원), 스티키번 （시나몬롤） (4,500원), 빵드미 (4,700원), 몽블랑 (5,000원), 비엔블랑 갈레뜨 (5,000원), 사과파이 (5,200원), 애플 슈 파이 (5,600원), 에그마요 샌드위치 (7,800원), 햄치즈 샌드위치 (7,800원), 아메리카노 (3,000원)"
24시장수설렁탕해장국,3.6,35,"서울 송파구 백제고분로 148 1층
(지번) 잠실동 313-10",37.5054870414361,127.083121066144,02-415-1472,"특설렁탕 (8,000원), 설렁탕 (6,000원), 우뼈해장국 (8,000원), 해장국 (6,000원), 꼬리곰탕 (15,000원), 생불고기 (200g) (12,000원), 접시수육 (12,000원), 모듬전골 (대) (35,000원), 모듬전골 (중) (25,000원), 모듬수육 (대) (35,000원), 모듬수육 (중) (25,000원), 우뼈전골 (대) (35,000원), 우뼈전골 (중) (25,000원), 우뼈찜 (35,000원), 꼬리찜 (45,000원), 도가니수육 (35,000원)"
별미곱창 방이2호점,2.9,122,"서울 송파구 올림픽로32길 22 1층
(지번) 방이동 63-14",37.5140592887335,127.109330990196,02-414-4545,"소곱창 (25,000원), 모듬곱창 (25,000원), 특양 (28,000원), 대창 (25,000원), 막창 (27,000원)"
청초수물회 송파점,4.7,65,"서울 송파구 백제고분로21길 38
(지번) 삼전동 17",37.5067919626305,127.091768429619,02-418-2992,"산낙지(1~2인분) (35,000원), 멍게회(1~2인분) (35,000원), 해삼토렴(2~3인분) (40,000원), 찰광어회(2~3인분) (85,000원), 광어회(2~3인분) (70,000원), 강도다리세꼬시(2~3인분) (70,000원), 방어회(1~2인분) (70,000원), 전복 회무침(2~3인분) (70,000원), 해산물 모듬막회(2~3인분) (110,000원), 성게알미역국(1인분) (18,000원), 섭 전복국(1인분) (20,000원), 보양전복죽(1인분) (16,000원), 해전물회(2인분) (48,000원), 성게알 비빔밥(1인분) (19,000원), 해전물회(1인분) (27,000원)"
청국장과보리밥 잠실점,4.4,205,"서울 송파구 백제고분로20길 4 1층
(지번) 잠실동 335-12",37.5044518019923,127.086118214506,02-2042-1234,"생굴보쌈(소) (39,000원), 생굴수육 (29,000원), 생굴 (18,000원), 굴전 (20,000원)"
할머니포장마차멸치국수,3.4,483,"서울 송파구 오금로11길 59 1층
(지번) 방이동 49-5",37.5152841564781,127.11358151346,02-416-6698,"오돌뼈 (15,000원), 천엽 (15,000원), 가리비 (15,000원), 멍게 (15,000원), 꼼장어 (20,000원), 석화 (15,000원), 꼬막 (20,000원), 해삼 (23,000원), 닭발 (15,000원), 곱창 (15,000원), 산낙지 (23,000원), 새우 (15,000원), 오징어 (15,000원), 계란말이 (15,000원), 소라무침 (23,000원), 잔치국수 (6,000원), 돼지양념구이 (15,000원), 조기 (15,000원), 메추리 (13,000원), 계란찜 (13,000원), 도루묵 (15,000원), 쭈꾸미무침 (20,000원), 쭈꾸미볶음 (20,000원)"
청화초밥,4.3,141,"서울 송파구 오금로13길 14 1층 청화초밥
(지번) 방이동 69-9",37.513373537285,127.109328406328,02-420-3686,"계란초밥 (2ps) (2,500원), 유부초밥 (2ps) (2,500원), 마끼초밥 (2ps) (2,500원), 초새우초밥 (2ps) (3,500원), 갑오징어초밥 (2ps) (3,500원), 생새우초밥 (2ps) (3,000원), 타코와사비초밥 (2ps) (3,500원), 소라초밥 (2ps) (4,000원)"
진성한우곱창 잠실방이점,3.1,780,"서울 송파구 올림픽로32길 19 1층
(지번) 방이동 60",37.5143426353537,127.109545975492,02-422-3469,"한우곱창(220g) (19,000원), 한우대창(220g) (19,000원), 한우막창(220g) (20,000원), 멸치국수 (6,000원), 깍두기양밥 (9,000원)"
양타령,5.0,8,"서울 송파구 위례성대로 192 송산빌딩 1층
(지번) 오금동 4-18",37.5095899260218,127.132261062001,02-409-2654,"백양구이 (1인) (27,000원), 특양구이 (1인) (26,000원), 한우대창 (1인) (22,000원), 막창 (1인) (22,000원), 소양념갈비 (1인) (30,000원)"
젠젠 잠실점,3.3,356,"서울 송파구 백제고분로45길 34 동방빌딩 2층
(지번) 송파동 56-1",37.5106957875782,127.108018582125,02-412-7240,"허니 크림 팡케키 : 14,000원 (14,000원), 계절과일 팬케이크 (18,000원), 젠젠팡케키 :12,000 (12,000원), Beverage MENU1 (변동가격), Beverage MENU2 (변동가격), Beverage MENU3 (변동가격), Beverage MENU4 (변동가격), 수플레팬케이크 (변동가격), 수플레팬케이크2 (변동가격), 올데이브런치수플레1 (변동가격), 올데이수플레팬케이크2 (변동가격), 맛차 크림 팡케키 : 14,000원 (14,000원), 홍차 크림 팡케키 : 14,000원 (14,000원), 피스타치오 크림 팡케키 : 16,000원 (16,000원), 아보카도 올데이 브런치 : 18,500원 (18,500원)"
박복순쭈꾸미,4.1,311,"서울 송파구 백제고분로41길 36-6 1층
(지번) 송파동 28-15",37.5089388613623,127.106494927402,070-7576-3526,"모둠튀김 (6,000원), 쭈꾸미 우삼겹 (16,500원), 쭈꾸미삼겹살 (16,500원), 매콤무뼈닭발(소) (19,000원), 대왕치즈계란말이 (15,000원), 맑은백합탕 (19,000원), 왕 돈까스 (13,000원), 쥐포와땅콩 (10,000원), 폭탄계란찜 (5,500원), 매콤오징어튀김 (5,500원), 쭈꾸미 새우 (16,500원), 치즈볶음밥 (4,000원), 모듬어묵탕 (15,500원), 먹태 (15,000원), 치즈떡볶이 (17,000원), 쭈꾸미오리지널 (15,000원)"
천미미,3.7,596,"서울 송파구 송파대로28길 20 세화빌딩 1층
(지번) 가락동 79-4",37.4941449655427,127.12022159525,02-431-4300,"찹쌀탕수육(중) (32,000원), 짜장면 (8,000원), 간짜장 or 밥 (10,000원), 깐풍기(중) (35,000원), 리조기(중) (35,000원), 육즙돼지고기탕수육(중) (32,000원), 사천탕수육(중) (35,000원), 동파육 (52,000원), 난자완스 (48,000원), 통오징어 짬뽕 or 밥 (12,000원), 중화국발 (12,000원), 옛날볶음밥 (9,000원), 삼선볶음밥 (11,000원), 잡채볶음밥 (12,000원), 가지덮밥 (12,000원), 유산술밥 (14,000원), 잡탕밥 (18,000원), 굴짬뽕 or 밥 (13,000원)"
평이담백 뼈칼국수 방이점,4.3,476,"서울 송파구 위례성대로18길 31-12 1층
(지번) 방이동 207-2",37.5092815256802,127.125391852502,02-417-7488,"뼈칼국수 (11,000원), 비빔칼국수 (10,000원), 공기밥 (1,000원), 고기부추만두(5개) (6,000원), 뼈볶음(중) (30,000원), 뼈볶음(대) (39,000원)"
마키노차야 블랙31 잠실롯데타워점,3.4,229,"서울 송파구 올림픽로 300 롯데월드타워 31층
(지번) 신천동 29",37.5137129859207,127.104301829165,02-565-1116,메뉴 없음
이북집찹쌀순대,4.2,21,"서울 송파구 법원로 114 지하1층 E동B127호
(지번) 문정동 643-1",37.4860552797801,127.12100938212,02-2283-1600,"순대국밥 (7,000원), 순대한접시 (5,000원), 야채찹쌀순대 (14,000원), 순대곱창전골 (중) (33,000원), 야채순대철판볶음 (중) (33,000원)"
팡즈,4.2,612,"서울 송파구 백제고분로41길 27 1층
(지번) 송파동 11-2",37.5082936191695,127.106631316674,02-2042-4687,"차오멘 (12,000원), 제네럴 쏘 치킨 (18,000원), 유포멘 (12,000원), 완탕멘 (12,000원), 중화 비빔밥 (12,000원), 마파두부 (12,000원), 칠리새우 (24,000원), 사천식 닭날개 (22,000원), 홍콩식 토스트 (6,000원), 타이완 소세지 (6,000원)"
미성양꼬치,2.8,140,"서울 송파구 올림픽로32길 19-6 1층
(지번) 방이동 60-6",37.5143750146701,127.109704265464,02-422-3358,메뉴 없음
돈족골 본점,3.8,129,"서울 송파구 삼학사로 66 1층
(지번) 석촌동 14-6",37.5030817741878,127.097431153281,02-416-5252,"등갈비소금구이 (32,000원), 등갈비바베큐양념 (32,000원), 등갈비매운고추장양념 (32,000원), 훈제흑돼지삼겹살 (38,000원), 훈제양념뼈돼지갈비 (40,000원), 등갈비소금구이＋바베큐양념 (32,000원), 등갈비바베큐양념＋고추장양념 (32,000원), 등갈비소금구이＋고추장양념 (32,000원), 공기밥 (1,000원), 사이다 355mL（캔） (2,000원), 콜라 355mL（캔） (2,000원), 멸치 잔치국수 (6,000원), 직접 눌린 누룽지 (6,000원), 동치미 국수 (6,000원)"
몽중헌 문정점,3.7,175,"서울 송파구 새말로5길 31
(지번) 문정동 56-4",37.485179766049,127.123452256966,02-406-8777,"하교 (14,000원), 구채교 (14,000원), 상하이소롱포 (18,000원), 백채교 (14,000원), 근채교 (14,000원), 사희교 (14,000원), XO소스의 소포 (12,000원), 춘권 (14,000원), 초율해선권 (14,000원), 망지춘권 (14,000원), 황지향기린구 (14,000원), 돼지고기탕수육 (45,000원), 한우일품자장면 (16,000원), 삼선짬뽕 (20,000원), 깐풍기 (45,000원), 중새우 (58,000원), 초이삼동파육 (65,000원), 시그니처볶음밥 (19,000원), 마파가지 (35,000원), 특선냉채 (55,000원)"
연화산,2.8,29,"서울 송파구 오금로46길 34 1층
(지번) 가락동 191-9",37.4949317878122,127.133821860334,02-3402-0538,"어향동고 (48,000원), 유린기 (38,000원), 탕수육 (28,000원), 마라차돌짬뽕 (14,000원), 탕수육 세트1 (28,000원), 찹쌀탕수육 세트2 (31,000원), 짜장면 (8,000원), 간짜장 (9,000원), 짬뽕 (10,000원), 삼선간짜장 (11,000원), 옛날볶음밥 (10,000원), 짬뽕밥 (10,000원), 탕짜면 (13,000원), 탕볶밥 (13,000원), 양장피 세트3 (38,000원), 깐풍기 세트4 (35,000원), 고추잡채 세트5 (40,000원), 팔보채 세트6 (45,000원), 처음처럼 (5,000원), 참이슬 후레쉬 (5,000원), 진로이즈백 (5,000원), 참이슬 오리지널 (5,000원), 새로 (5,000원), 카스 (5,000원), 테라 (5,000원), 칭따오 (9,000원), 연태고량주 (60,000원), 공부가주 (60,000원), 북경고량주 (10,000원), 이과두주 (5,000원)"
수원집,3.7,164,"서울 송파구 송파대로 108 1층
(지번) 문정동 73-10",37.4804783707232,127.125782153062,02-407-1005,"돼지갈비 (600g) (2인분) (30,000원), 돼지껍데기 (250g) (10,000원), 소고기국밥 (10,000원), 냉면 (물/비) (8,000원)"
