이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
뚝방길홍차가게 본점 (휴업중),4.4,555,"서울 광진구 자양강변길 277 1층
(지번) 자양동 589-20",37.5299864307482,127.073853877901,02-512-0189,"Bolero（mariage freres） (7,200원), Royal blend（Fortnum&Mason） (7,800원), Wedding imperial（mariage freres） (7,400원), 다즐링 2nd flush（OKAY다원） (7,800원), Assam（추브와 다원） (7,600원), Lady grey（Twinings） (7,000원), Ice wine tea（Mlezna） (6,800원), French earl grey（T2） (7,000원), 미르코 폴로 (7,200원), Midnight hour（TWG） (7,400원), Night time（pukka） (7,200원), Stress Relief (7,000원), Rouge Opera (7,400원), Americano (5,000원), Café latte (5,500원), Cream tea Set (17,200원), Scon 플래터 (15,400원), 얼그레이 우롱 밀크티 (7,800원), 루이보스디카페인밀크티 (7,900원), 플레인 스콘 (3,600원), 무화과 스콘 (4,000원), 블루베리 스콘 (4,000원), 얼그레이 스콘 (4,500원), 바질 스콘 (4,300원), 말차 화이트 초콜렛 스콘 (4,200원), 앙버터 스콘 (4,200원), 유기농 통밀 무살탕 스콘 (3,800원), 피넛 버터 스콘 (4,000원), 쇼콜라 스콘 (3,800원), 치즈 감자 스콘 (4,200원)"
송림식당,3.7,372,"서울 광진구 자양번영로 79
(지번) 자양동 227-138",37.5367857595378,127.076517343663,02-457-5473,"돼지불백 (11,000원), 해장국 (9,500원), 김치찌개 (9,500원), 된장찌개 (9,500원)"
성수완당 본점,4.4,"1,324","서울 광진구 아차산로26길 13 1층
(지번) 자양동 10-1",37.5406799245384,127.066154766811,0507-1448-5243,"해장 완당면 (12,000원), 성수 완당면 (9,500원), 온면 (8,000원), 들기름골동면 (10,000원), 들기름골동반 (10,000원), 수제가지 만두 & 샐러드 (12,000원), 바질로제 돈까스 (12,000원), 촉촉바삭 돈까스 (10,000원), 매운완당면 (10,000원), 수제가지만두 (10,000원), 로제치킨새우돈까스 (15,800원), 청양에그마요치킨새우돈까스 (15,800원), 해장완당국밥 (12,000원), 성수온면 (8,000원)"
원보양꼬치,4.3,657,"서울 광진구 동일로18길 23 1층
(지번) 자양동 16-37",37.5397769603152,127.064328638867,02-467-7771,"양고급갈비 (3개) (35,000원), 양고급등갈비 (16,000원), 양꼬치 (15,000원), 양갈비살 (15,000원), 소갈비살 (15,000원)"
바르미샤브샤브N칼국수,3.7,64,"서울 광진구 아차산로 471
(지번) 구의동 212-3",37.5404187841405,127.093974084703,02-3437-1005,"쇠고기 샤브샤브 (평인) (14,800원), 쇠고기샤브샤브 (주말.공휴일) (18,800원), 한우샤브샤브 (평일) (16,800원), 한우샤브샤브 (주말.공휴일) (17,800원), 어린이 입장료 (미취학아동 4-7세) (5,000원)"
노룬산떡볶이,3.3,104,서울 광진구 자양동 508-9,37.5356590251642,127.067088290267,,"떡볶이(1인분) (3,000원), 튀김(1개) (500원)"
모두랑,3.6,311,"서울 광진구 자양로28길 24 1층
(지번) 구의동 250-35",37.5420666537366,127.085515130359,02-457-1178,"쌀속치즈떡볶이 (3,500원), 치즈떡볶이 (3,000원), 떡볶이 (2,500원), 볶음밥 (2,000원), 물냉면 (4,000원)"
치바우뼈다귀 중곡점,4.3,54,"서울 광진구 용마산로 38 1층
(지번) 중곡동 80-10",37.5569646700165,127.088317291316,02-446-1417,"감자탕(소) (25,000원), 감자탕(중) (30,000원), 뼈찜(소) (28,000원), 뼈다귀해장국 (7,000원), 콩나물해장국 (6,000원)"
해룡마라룽샤,2.9,175,"서울 광진구 동일로18길 36 1층
(지번) 자양동 857",37.5394184643245,127.064801294158,02-462-4009,"룽샤 (35,000원), 매운새우 (32,000원), 꿔바로우 (15,000원), 해물누룽지탕 (15,000원), 마라탕 (8,000원)"
소문난만두,4.3,42,"서울 광진구 자양로13나길 5 1층
(지번) 자양동 617-2",37.5335370951029,127.080605966637,02-444-2334,"도너츠4개 (1,000원)"
고기대통령 본점,3.9,60,"서울 광진구 능동로 91 2층
(지번) 자양동 2-1",37.5392693309745,127.070040410949,02-462-9080,"유아 (4,900원), 점심할인 (20,900원), 성인 (23,900원), 초등학생 (14,900원), 물냉면 (6,000원), 비빔냄면 (6,000원)"
스시텐 강변점,4.2,60,"서울 광진구 구의강변로 86 강변리치타워 101호
(지번) 구의동 214-6",37.5381146951572,127.094039760254,02-454-9248,"텐초밥(10pcs) (13,500원), 특초밥(12pcs) (18,800원), 스폐셜초밥(12pcs) (22,800원), 생선초밥(12pcs) (23,000원), 도로초밥(10pcs) (38,000원), 2인세트 (43,800원), 3인세트 (74,800원), 온가족세트 (115,800원), A정식(1인) (27,000원), B정식(1인) (37,000원), 나가사끼우동+초밥(6pcs) (15,800원), 연어초밥(10pcs) (21,000원), 광어초밥(10pcs) (22,000원), 광어,연어초밥(10pcs) (21,500원), 소고기초밥(5pcs) (14,000원), 간장새우초밥(5pcs) (12,500원), 새우치즈갈릭 초밥(5pcs) (9,500원), 유부초밥(5pcs) (8,000원), 계란초밥(10pcs) (11,000원), 초새우초밥(10pcs) (14,000원)"
딸부자네 건대역점,3.2,39,"서울 광진구 동일로22길 71
(지번) 화양동 47-73",37.5415074065133,127.068206835338,02-463-8663,"낙지볶음 (15,000원), 딸불백정식 (12,000원), 계란찜 (8,000원), 소불백정식 (14,000원), 김치찌개 (12,000원), 물냉면 (10,000원), 비빔냉면 (10,000원), 옛날도시락 (5,000원), 딸불백 곱빼기 (17,000원), 소불백 곱빼기 (20,000원), 매콤한 껍데기 (12,000원), 튤립닭발 (19,000원), 튤립닭발세트 (29,000원), 두부와 햄구이 (12,000원), 감자전 (15,000원), 김치전 (15,000원), 계란말이 (8,000원), 고추튀김 (8,000원), 옛날소세지 (8,000원), 계란후라이 (1,000원), 공기밥 (1,500원), 야채추가 (2,000원), 바꿈도시락 (4,000원), 코카콜라 (2,000원), 코카콜라 제로 (2,000원), 스프라이트 (2,000원), 처음처럼 (5,000원), 참이슬 후레쉬 (5,000원), 카스 (6,000원), 테라 (6,000원)"
도치피자 강변,4.4,312,"서울 광진구 아차산로62길 14-4
(지번) 구의동 218-10",37.539057067422,127.093337612401,02-446-8006,"감베리 풍기 샐러드 (18,500원), 감베리 크레마 (19,500원), 시저샐러드 (17,500원), 카프레제 (17,000원), 마르게리따 (24,500원), 고르곤졸라피자 (22,000원), 콰트로스타지오네 (27,500원), 프리마베라 (26,500원), 감베리 (25,000원), 콰트로 포르마지 (26,500원), 카프리쵸사 (26,500원), 디아볼라 (24,000원), 콰트로 풍기 (25,000원), 홍합 나티보 (19,000원), 감베리 루꼴라 (23,500원), 버팔로 뽀모도로 (21,000원)"
연옥 양꼬치,4.6,"1,214","서울 광진구 동일로18길 42
(지번) 자양동 12-17",37.539331204425,127.065043583752,02-461-9368,"양꼬치 (15,000원), 마라양꼬치 (16,000원), 양갈비살 (17,000원), 마라두부 (12,000원), 지삼선 (14,000원), 양진 (14,000원), 소갈비살 (17,000원), 오돌뼈 (13,000원), 고급양갈비 (27,000원), 꿔버로우 (17,000원), 매운뚜링 (23,000원), 심변 (12,000원), 심장 (12,000원), 지레 (12,000원), 콩팥 (12,000원), 가시튀김 (14,000원), 경장육스 (15,000원), 건두부볶음 (12,000원), 계란토마토 (15,000원), 마파두부 (12,000원), 마라새우 (20,000원), 새우튀김 (18,000원), 무침 (13,000원), 냉면 (7,000원), 가지 (7,000원), 가지튀김 (14,000원), 도라지오이무침 (13,000원), 배추당면무침 (13,000원), 건두부오이무침 (13,000원), 온면 (7,000원), 계란볶음밥 (7,000원), 가지볶음밥 (7,000원)"
건대우동집,3.8,180,"서울 광진구 아차산로 201 1층
(지번) 화양동 49-11",37.5417521895385,127.066020044205,02-465-0417,"우동 (6,000원), 얼큰우동 (6,500원), 잔치국수 (7,000원), 비빔국수 (7,500원), 열무국수 (8,000원), 쫄면 (7,500원), 짜장 (6,000원), 비빔밥 (6,500원), 제육덮밥 (8,500원), 얼큰어묵우동 (7,500원), 야채김밥 (3,800원), 소고기마요김밥 (4,800원), 매콤소고기마요김밥 (5,000원), 참치김밥 (4,800원), 핫도그소세지마요김밥 (5,500원), 수제돈까스 (9,000원), 치즈돈까스 (9,500원), 국물떡볶이 (6,000원), 야끼만두 (3,500원)"
한우짝갈비살,4.3,112,"서울 광진구 자양로18길 73 1층
(지번) 구의동 242-56",37.5385351578892,127.087520375118,02-458-8830,"채끝등심 (100g) (22,000원), 안창살 (100g) (25,000원), 한우 소금소갈비살 (100g) (19,000원), 한우 양념소갈비살 (100g) (19,000원), 된장찌개 (5,000원)"
풍성감자탕,3.3,133,"서울 광진구 자양로18길 5
(지번) 구의동 252-43",37.5375769086631,127.083844149774,02-446-0354,"감자탕(大) (43,000원), 감자탕(中) (38,000원), 감자탕(小) (33,000원), 뼈 해장국(공기밥 별도) (10,000원), 공기밥 (1,000원), 라면사리（비조리로 직접 끓여 드셔야 합니다） (1,000원), 우거지 추가(함께 포장) (6,000원), 우거지 추가(따로 포장) (6,000원), 코카콜라 355mL (2,000원), 칠성사이다 355mL (2,000원), 펩시제로슈거라임 355mL (2,000원), 참이슬 오리지널 (5,000원), 참이슬 후레쉬 (5,000원), 처음처럼 (5,000원), 진로 이즈백 (5,000원), 카스(병) (5,000원), 테라(병) (5,000원)"
힘찬갯벌낙지,4.2,234,"서울 광진구 능동로37길 6
(지번) 중곡동 648-14",37.558190113832,127.079576569907,02-461-3133,"산낙지 탕탕이 (30,000원), 육회탕탕이 (45,000원), 산낙지초무침 (45,000원), 산낙지볶음 (45,000원), 산낙지마른연포 (45,000원), 산낙지연포탕 (49,000원), 산낙지전골 (49,000원), 문어숙회 (25,000원), 문어마늘숙회 (25,000원), 문어초무침 (30,000원), 참소라 (30,000원), 참소라초무침 (35,000원), 오늘의 모듬 회 (소) (45,000원), 산우럭탕 (30,000원), 매생이탕 (13,000원)"
고향집,4.6,40,"서울 광진구 아차산로49길 30
(지번) 구의동 252-88",37.5382287265353,127.084428153922,02-452-0004,"쭈꾸미구이 (200g) (15,000원), 간재미 회무침 (1접시) (28,000원), 짱뚱어탕 (10,000원), 간장게장 (대) (20,000원), 간장게장 (소) (20,000원)"
최원석의돼지한판 광장점,3.8,"2,466","서울 광진구 아차산로 478 1층
(지번) 구의동 199-15",37.5403179250826,127.095033838359,02-447-4544,"숙성삼겹살 (160g) (16,000원), 숙성주먹고기 (160g) (16,000원), 주먹고기+삼겹살 (500g) (50,000원), 가브리살 (160g) (19,000원), 항정살 (160g) (21,000원)"
대한해물,3.3,4,"서울 광진구 아차산로51길 32 1층
(지번) 구의동 257-115",37.5383236061814,127.085174920864,02-456-1022,"버섯해물찜(2인) (39,000원), 아구찜(2인) (37,000원), 동태해물전골(2인) (33,000원), 대구해물전골(2인) (38,000원), 동태탕 (8,000원)"
대원칼국수,4.5,187,"서울 광진구 자양로18길 56 2층
(지번) 구의동 243-6",37.5379721361606,127.086647241261,02-454-3112,"손칼국수 (8,000원), 칼만두국 (9,000원), 클로렐라만두 (반판) (3,000원), 들깨칼국수 (겨울) (9,000원), 클로렐라만두 (한판) (6,000원), 메밀냉콩국수 (여름) (9,000원), 메밀비빔국수 (여름) (9,000원)"
포차조개구이,4.5,186,"서울 광진구 용마산로 40 1층
(지번) 중곡동 80-11",37.5571682562834,127.088249060157,02-458-3346,"모듬 조개찜 (소) (55,000원), 모듬 조개구이 (중) (55,000원), 모듬 조개구이 (소) (45,000원), 지리백합탕 (소) (45,000원), 명품 키조개 가리비구이 (58,000원), 왕피꼬막무침 (35,000원), 가리비 구이 (회 & 치즈) (소) (43,000원), 모듬 조개구이 (대) (70,000원), 모듬 조개찜 (중) (65,000원), 모듬 조개찜 (대) (78,000원), 석화회 (소) (40,000원), 석화회 (중) (50,000원), 석화회 (대) (60,000원), 왕 새우구이 (소) (25,000원), 왕 새우구이 (중) (48,000원)"
군자오리촌,4.3,95,"서울 광진구 능동로35길 18-1
(지번) 군자동 473-16",37.5571188054995,127.078126666474,02-466-7962,"유황오리로스 (소) (42,000원), 유황오리더덕주물럭+삼채 (소) (47,000원), 유황오리바베큐훈제+삼채 (소) (47,000원), 한방백숙+은이버섯+삼채+찹쌀콩밥 (85,000원), 한방삼계탕 (점심특선) (18,000원), 들깨오리탕 (점심특선) (10,000원), 들깨칼국수 (점심특선) (8,000원), 냉면 (점심특선) (8,000원)"
릴버거,4.6,290,"서울 광진구 자양강변길 89 1층
(지번) 자양동 92-1",37.5326781129594,127.063913883428,0507-1319-0455,"No. 1 치즈버거 (8,300원), No. 2 클래식버거 (12,800원), No. 3 할라피뇨 큐민 버거 (13,500원), 케이준 감자튀김 (4,500원), 어니언링 (6,500원), 고구마튀김 (5,500원), No.4 에그 베네딕트 버거 (14,500원)"
개미집,3.2,15,"서울 광진구 광나루로24길 12 2층
(지번) 화양동 495-16",37.5457710170031,127.076178450522,02-444-2167,"불낙볶음 (특) (53,000원), 불낙볶음 (중) (38,000원), 불낙볶음(소) (28,000원)"
크리스피크림도넛 건대스타시티점,3.7,59,"서울 광진구 아차산로 272 스타시티쇼핑몰 지하 1층
(지번) 자양동 227-7",37.5385582736952,127.072996184863,02-2024-1460,"스트로베리 주스 (5,500원), 크런치 쿠키 베리 스무디 (6,000원), 스트로베리 스무디 （M） (5,500원), 망고 스무디 （M） (5,500원), 살구자두 스무디 （M） (5,500원), 메론 스무디 （M） (5,500원), 아메리카노 HOT(M) (4,200원), 아메리카노 ICE(M) (4,200원), 아메리카노 ICE(L) (4,700원), 아메리카노 ICE(XL) (5,700원), 라떼 HOT(M) (4,500원), 라떼 ICE(M) (4,500원), 라떼 ICE(L) (5,000원), 라떼 ICE(XL) (6,000원), 모카 HOT(M) (5,000원), 모카 ICE(M) (5,000원), 바닐라 라떼 HOT(M) (5,000원), 바닐라 라떼 ICE(M) (5,000원), 카라멜 마끼아또 HOT(M) (5,000원), 카라멜 마끼아또 ICE(M) (5,000원), 자몽 블랙티 ICE(L) (4,900원), 유자 민트티 ICE(L) (4,900원), 청귤 캐모마일티 ICE(L) (4,900원), 밀크티 HOT(M) (4,800원), 밀크티 ICE(M) (4,800원), 자몽 블랙티 HOT(M) (4,400원), 아메리칸 레몬에이드 ICE(M) (5,000원), 자스민 자몽에이드 ICE(M) (5,000원), 유자 민트티 HOT(M) (4,400원)"
진진면옥,5.0,81,"서울 광진구 동일로32길 18
(지번) 군자동 357-3",37.549204376447,127.069126854665,02-499-2634,"함흥 물냉면 (10,000원), 함흥 비냉면 (10,000원), 함흥 회냉면 (11,000원), 찐만두 (3,500원), 소갈비찜 (43,000원), 갈비탕 (14,000원), 만두국 (9,000원), 떡만두국 ~공기밥 (9,000원), 공기밥 (1,000원), 사이다 (2,000원), 콜라 (2,000원)"
아차산손두부,2.8,44,"서울 광진구 영화사로 68 1층
(지번) 구의동 27-25",37.5546315854407,127.09340660287,02-453-4238,"두부전골 소 (23,000원), 검정두부 (10,000원), 두부김치 (16,000원), 모두부 (7,000원), 두부전골 중 (35,000원), 두부전골 대 (45,000원), 두부삼합 (28,000원), 수육 (18,000원), 두부조림 (10,000원), 공기밥순두부 (8,000원), 공기밥콩비지 (9,000원), (계절)맷돌콩국수 (10,000원)"
최고집풍천장어,4.1,19,"서울 광진구 아차산로51길 79 1층
(지번) 구의동 251-98",37.5406274893107,127.085013020139,02-444-3392,"장어구이(1마리) (34,000원), 장어탕 (12,000원), 점심특선(1마리) (34,000원), 점심특선(반마리) (17,000원)"
후토,4.6,427,"서울 광진구 동일로24길 98 2층
(지번) 화양동 8-59",37.5423385532251,127.070248089916,02-465-8590,"시그니쳐세트(모듬사시미+6종모듬) (49,500원), 모듬6종숯불꼬치 (19,000원), 모듬사시미 (38,000원), 통오징어해물짬뽕 (19,000원), 단품 사시미 (24,000원), 돌문어숙회 (24,000원), 나가사키짬뽕 (19,000원), 돈코츠어묵탕(돈골) (18,000원), 간사이어묵탕(간장) (18,000원), 해물누룽지탕 (19,000원), 우삼겹숙주볶음 (17,000원), 살치살타다끼 (19,000원), 혼마구로타다끼 (22,000원), 명란계란말이 (17,000원), 치즈계란말이 (17,000원), 해물볶음우동 (18,000원), 치킨가라아게 (16,000원), 깐풍기 (18,000원), 애비마요 (18,000원), 아보카도와 명란구이 (18,000원), 삼치숯불구이 (17,000원)"
화양시장할머니순대국,3.6,69,"서울 광진구 아차산로 293 1층
(지번) 자양동 226-24",37.5386698536798,127.075658552272,02-457-3989,"골고루 (11,000원), 순대만 (11,000원), 머리만 (11,000원), 내장빼기 (11,000원), 순대빼기 (11,000원), 머리빼기 (11,000원), 대창빼기 (11,000원), 내장만 (14,000원), 오소리만 (14,000원), 아기집만 (14,000원), 대창만 (16,000원), 술국 (골고루)(소) (30,000원), 술국 (내장만)(소) (40,000원), 머리모듬 (소) (30,000원), 골고루모듬 (소) (30,000원), 내장모듬 (소) (40,000원), 순대내장볶음(1인) (15,000원), 순대만볶음(1인) (15,000원), 내장만볶음(1인) (18,000원), 대창만볶음(1인) (20,000원), 삼색순대(1인) (15,000원), 일반순대(1인) (8,000원), 편육 (15,000원), 뼈해장국 (10,000원), 양선지해장국 (10,000원), 김치찌개 (8,000원), 꽁치김치찌개 (8,000원)"
마루샤브 구의점,3.1,69,"서울 광진구 아차산로 355 타워더모스트광진아크로텔 지하1층
(지번) 자양동 779-5",37.5373676062503,127.082565478795,02-2024-4400,"소고기샤브(평일런치) (24,800원), 한우샤브(평일런치) (28,000원), 해물샤브(평일런치) (32,000원), 소고기샤브(평일디너) (30,000원), 스페셜모듬샤브(평일런치) (35,000원), 한우샤브(평일디너) (33,000원), 해물샤브(평일디너) (36,000원), 스페셜모듬샤브(평일디너) (39,000원), 소고기샤브(주말/공휴일) (31,000원), 한우샤브(주말/공휴일) (34,000원), 해물샤브(주말/공휴일) (37,000원), 스페셜모듬샤브(주말/공휴일) (40,000원), 미취학생(36개월 이상) (8,000원), 초등학생 (15,000원)"
건대커피랩,4.3,449,"서울 광진구 동일로22길 102
(지번) 화양동 7-11",37.5408363138689,127.069644263237,02-497-7725,"스페셜티 100% 아메리카노 (3,800원), 바닐라빈 라떼_추천 (5,000원), 플랫화이트（세가지 맛） (4,500원), 달콤크림 아인슈페너 (5,000원), 자몽석류로즈마리과일 Tea (5,000원), 인생브라우니 (5,700원), 아메리카노＋수제 브라우니 세트 (9,500원), 카페라떼＋수제 브라우니 세트 (10,200원), 스페셜 카페 라떼_추천 (4,500원), 코코넛 라떼_추천 (5,000원), 시나몬카푸치노_추천 (5,000원), 돌체드레체라떼 (5,000원), 헤이즐넛아몬드 라떼 (5,000원), 너티크림 라떼 (5,200원), 카페모카 (5,200원), 카라멜 라떼 (5,200원), 콜드브루 (4,000원), 콜드브루 라떼 (4,500원), 디카페인 콜드브루 (4,000원), 디카페인 콜드브루 라떼 (4,500원), 에스프레소_2샷 (4,000원), LAB라떼_추천 (5,000원), 브라질 미나스 세하도_중배전 (5,900원), 콜롬비아 산 어거스티노_중배전 (5,900원), 코스타리카 SHB 아미스타드 유기농_중배전 (5,900원), 케샤 AA니에리 마사이_중배전 (6,500원), 과테말라 안티구아 볼케인즈_강배전 (5,900원), 디카페인_스페셜블랜딩_중간배전 (6,000원), 에티오 시다모 봄베 워시드_약배전 (6,800원), 상위 1% 에티오 반코 고티티_약배전 (6,700원)"
넥스트에디션 건대2호점,3.4,133,"서울 광진구 아차산로 192 별관 2,3층
(지번) 자양동 17-5",37.5415568061691,127.064966989397,0507-417-8580,메뉴 없음
해월양꼬치,3.6,13,"서울 광진구 동일로18길 51
(지번) 자양동 10-29",37.539339948719,127.065686390762,02-462-5450,"양꼬치 (16,000원), 양갈비살 (22,000원), 양깃머리 (20,000원), 소힘줄 (15,000원), 양진 (16,000원), 탕수육 (19,000원), 경장육슬 (20,000원), 향라새우 (18,000원), 즈란혈관 (18,000원), 돼지고기튀김볶음 (20,000원), 개구리다리튀김 (18,000원), 철판소고기 (20,000원), 마파두부 (16,000원), 지삼선 (18,000원), 향라육슬 (19,000원), 막창볶음 (18,000원), 칠리새우 (20,000원), 홍소갈비 (18,000원), 토마토계란볶음 (18,000원), 조개살볶음 (20,000원), 어향가지 (18,000원)"
홍콩반점0410 건대입구역점,2.7,105,"서울 광진구 아차산로 221 2층
(지번) 화양동 7-4",37.5410359042988,127.068222586494,02-466-0410,"[NEW]깐풍새우 (20,900원), 탕수육（1박스）（소스 별도포장） (17,800원), 고기고기 세트 (15,500원), [1인분]알찬 미니탕수육 세트 (21,800원), [2000원 인하] 2인세트 (33,300원), 짜장면 (7,000원), 짬뽕（면 별도포장） (8,800원), 고기짜장 (9,000원), 짜장밥（국물제공） (9,500원), 군만두 (6,000원), 고추짜장 (8,500원), 고추짬뽕밥（밥 별도포장） (9,900원), 고기짬뽕밥 （밥 별도포장） (10,500원), 요리세트 (28,400원), 쟁반짜장2인+미니탕수육 세트 (29,800원), [2000원 인하] 쟁반짜장세트 (36,300원), [NEW]크림새우 (20,900원), [쫀득쫀득] 꿔바로우 (19,900원), [매콤달콤] 깐풍기 (19,900원), 치킨반반탕슉 (18,900원), 고추짬뽕（면 별도포장） (9,900원), 쟁반짜장（2인분） (17,000원), 고기짬뽕 （면 별도포장） (10,500원), 짬뽕밥（밥 별도포장） (8,800원), 단팥춘권 (3,000원), 해쉬브라운（감자튀김）_소스X (2,500원), 탕수육（1박스＋1박스）（소스 별도포장） (27,800원), 해물육교자 (7,000원), 연유꽃빵 (5,000원), 만만춘（250ml） (15,000원)"
홍야동양꼬치,4.5,61,"서울 광진구 동일로18길 23 1층
(지번) 자양동 16-37",37.5397769603152,127.064328638867,010-8004-0825,"양꼬치&훠궈 무한리필 (1인) (25,900원), 훠궈 무한리필 (1인) (22,900원), 양꼬치 무한리필 (1인) (23,900원), 칭따오맥주 (6,000원), 하얼빈맥주 (4,000원)"
동서울손칼국수,4.3,29,"서울 광진구 구의강변로 35 삼진빌딩 1층
(지번) 구의동 596-6",37.5339318198672,127.091376264718,02-3436-5300,"칼국수 (8,000원), 수제비 (9,000원), 콩국수 (11,000원), 찐만두 (9,000원), 칼만두국 (10,000원)"
춘천골닭갈비,4.8,46,"서울 광진구 면목로 105 1층
(지번) 중곡동 245-1",37.5629930042223,127.079520558432,02-464-7942,"뼈없는닭갈비 (12,000원), 낙지닭갈비 (13,000원), 순살볶음밥 (8,000원), 막국수 (6,000원), 낙지철판볶음밥 (8,000원)"
