이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
오성식당,4.1,635,"서울 강남구 삼성로84길 6 1층
(지번) 대치동 957-16",37.5051969938506,127.058127907336,02-558-5551,"매운등갈비찜 (1인분) (14,000원), 곤드레나물밥 (4,500원), 메밀전 (4,000원), 계란찜 (2,000원)"
곰바위,3.6,12,"서울 강남구 삼성로 542
(지번) 삼성동 151-4",37.5102187627967,127.05527375054,02-552-7761,"곱창 전골 (35,000원), 불고기 전골 (30,000원), 한우 육회 냉면 (19,000원), 곰바위 홍탕 (17,000원), 갈비탕 (17,000원), 설렁탕 (12,000원), 한우 육회 비빔밥 (15,000원), 백 양곰탕 (11,000원), 냉면 (9,000원), 한우육회비빔밥 (점심) (15,000원), 뚝배기불고기 (10,000원), 냉면 (점심) (9,000원), 곰바위 홍탕 (점심) (17,000원), 갈비탕 (점심) (17,000원), 설렁탕 (점심) (12,000원), 백 양곰탕 (점심) (11,000원), 소고기국밥 (8,000원)"
바샤커피 청담 플래그십 스토어,2.8,368,"서울 강남구 압구정로 432
(지번) 청담동 80-4",37.5266074034274,127.044079997771,0507-1444-1910,"테이크어웨이 커피 (11,000원)"
호남마을,3.9,110,"서울 강남구 역삼로7길 2
(지번) 역삼동 829-13",37.4943456433573,127.033479240817,02-556-7701,"삼겹살 (19,000원), 대패삼겹살 (18,000원), 감자탕(소) (40,000원), 우렁해물된장찌개 (10,000원)"
호화반점,3.2,105,"서울 강남구 선릉로161길 5 1,2층
(지번) 신사동 664-25",,,,"짜장 (8,000원), 해물잡탕밥 (15,000원), 복분자 (12,000원), 고추잡채밥 (11,000원), 닭고기덮밥 (10,000원), 소고기덮밥 (10,000원), 잡채밥 (9,000원), 마파두부밥 (9,000원), 고추짬뽕밥 (9,000원), 짬뽕밥 (9,000원), 새우볶음밥 (8,000원), 군만두 (8,000원), 차돌짬뽕 (12,000원), 굴짬뽕 (12,000원), 우육탕면 (10,000원), 사천탕면 (10,000원), 고추짬뽕 (9,000원), 간짜장 (9,000원), 짬뽕 (9,000원), 사천탕수육 (25,000원), 깐소중새우 (35,000원), 찹쌀탕수육 (25,000원), 탕수육 (23,000원), 깐풍중새우 (35,000원), 전가복 (65,000원), 크림중새우 (35,000원), 해물누룽지탕 (34,000원), 팔보채 (34,000원), 해물잡탕 (34,000원), 류산슬 (34,000원), 양장피 (28,000원), 유린기 (29,000원), 깐풍기 (29,000원), 라조기 (29,000원), 고추잡채 (34,000원), 라조육 (27,000원), 난자완스 (30,000원), 냉채 (45,000원), 삼선샥스핀 (70,000원), 게살샥스핀 (65,000원), 해삼탕 (70,000원), 마파두부 (22,000원), 가상두부 (22,000원), 호두새우완자 (35,000원)"
지아니스나폴리 역삼점,4.1,92,"서울 강남구 논현로94길 15 지하1층
(지번) 역삼동 669-18",37.5026716983738,127.037555347253,02-566-0501,"감베리 크레마 (19,500원), 꼬르바리 나폴리타나 (24,000원), 감베리 크레마 (19,500원), 포토벨로 풍기 (22,000원), 아라비아따 (21,000원), 뇨끼 감베리 & 세삐아 (26,000원), 감베로네 (24,000원), 봉골레 프레스케 (21,000원), 리조또 콘 폴포 (26,000원), 리조또 콘 만조 (28,000원), 라자냐 알 포르노 (23,000원), 비스테카 디 만조 150g (39,000원), 마리나라 (16,000원), 마르게리타 디 부팔라 (23,000원), 베수비오 (24,000원), 레지나 (24,000원), 살시챠 프리아리엘리 (26,000원), 모르타델라 (26,000원), 루꼴라 에 부팔리나 (26,000원), 프로슈토 루꼴라 (26,000원), 콰트로 스타지오네 (28,000원)"
마일스톤커피,4.5,847,"서울 강남구 논현로159길 49 1층
(지번) 신사동 554-4",37.521847450448,127.024334591638,070-4219-1195,"에스프레소 (4,500원), 아메리카노 (5,000원), 플랫화이트 (5,500원), 카페라떼 (5,500원), 비엔나커피 (6,500원), 아몬드라떼 (6,000원), 콜드브루 바닐라 라떼 (6,500원), 카푸치노 (5,800원), 바닐라빈라떼 (6,000원)"
뽕사부,4.0,26,"서울 강남구 선릉로133길 3 1층
(지번) 논현동 111-28",37.5181654753273,127.040512637128,02-546-2661,"짜장면 (9,500원), 뽕사부 짬뽕 (12,500원), 볶음밥 (10,500원), 짬뽕밥 (13,000원), 탕수육 (23,000원), 수제 군만두 8개 (9,000원), 탕수육（미니） (17,000원), 세트1（탕수육＋짜장＋짬뽕） (38,000원), 탕짜면 (17,000원), 탕짬면 (17,000원), 매운 짬뽕 (12,500원), 순한 짬뽕 (12,500원), 크림 짬뽕 (14,500원), 치즈 토마토 볶음 짬뽕 (14,500원), 매운 짬뽕밥 (13,000원), 순한 짬뽕밥 (13,000원), 치즈 토마토 볶음 짬뽕밥 (14,500원), 바삭가지튀김 (15,000원), 깐풍기 (28,000원), 유린기 (28,000원), 크림 중새우 (34,000원), 칠리 중새우 (34,000원), 양장피 (30,000원), 유산슬 (36,000원), 고추잡채 (31,000원), 짬뽕탕 (18,000원), 깐풍기（미니） (20,000원), 유린기（미니） (20,000원), 크림중새우（미니） (21,000원), 칠리중새우（미니） (21,000원)"
압구정면옥,4.1,212,"서울 강남구 압구정로30길 16 1층
(지번) 신사동 610-3",37.5264629379141,127.029062077951,02-516-3016,"한우 손만두 전골 (50,000원), 한우 어복쟁반 (2~3인) (75,000원), 평양냉면 (14,000원), 평양냉면 프리미엄 (16,000원), 압구정 손만두 한 접시 (14,000원), 압구정 손만두 반 접시 (8,000원), 제육 한 접시 (32,000원), 제육 반 접시 (17,000원), 한우 육수 불고기 1인분 (35,000원), 비빔냉면 프리미엄 (15,000원), 한우 어복쟁반 (4~5인) (110,000원), 압구정 손만둣국 (11,000원), 비빔냉면 (14,000원), 한우 편육 한 접시 (34,000원), 한우 편육 반 접시 (18,000원), 녹두전 (13,000원), 프리미엄 육수캔 (250ml/작은캔) (4,000원), 프리미엄 육수캔 (500ml/큰캔) (7,000원), 동그랑땡 한 접시(2개) (25,000원)"
도수향,3.5,204,"서울 강남구 선릉로161길 21-4 1층
(지번) 신사동 662-7",37.5272045654367,127.038471443675,02-540-2939,"도수향 인절미 (소) (24,000원)"
봉밀가 강남구청점,4.4,91,"서울 강남구 선릉로 664 1층
(지번) 삼성동 8-1",37.5158910703504,127.042316926707,02-546-2305,"평양 메밀물국수 (14,500원), 한우1++ 곰탕 (14,500원), 평양 메밀비빔국수 (14,500원), 평양 만둣국 (12,000원), 메밀전 (8,900원), 평양 손만두 (8,000원), 평양 지짐 손만두 (9,000원), 육회 비빔면 (19,800원), 한우 청홍탕 (18,000원)"
강남진해장,3.3,578,"서울 강남구 테헤란로5길 11 유빌딩 1층
(지번) 역삼동 819-4",37.4994948439229,127.029264003855,02-557-2662,"양선지해장국 (11,000원), 내장탕 (14,000원), 진얼큰탕 (13,000원), 곱창전골 (중) (62,000원), 갈비곱창전골 (중) (65,000원), 양지곰탕 (11,000원), 사골곰탕 (11,000원), 모듬전골(중) (75,000원), 수육(중) (40,000원)"
정돈 신사점,4.0,248,"서울 강남구 강남대로160길 28
(지번) 신사동 519-4",37.5197517192215,127.021043153918,02-549-0924,"치킨카츠 (17,000원), 생선카츠 (17,000원), 스폐셜등심돈카츠 (21,000원), 등심돈카츠 (16,000원), 안심돈카츠 (17,000원), 등심&안심돈카츠 (21,000원), 새우등심돈카츠 (27,000원), 새우안심돈카츠 (28,000원)"
평가옥 삼성점,3.1,77,"서울 강남구 삼성로95길 37 1-3층
(지번) 삼성동 143-1",,,02-568-1577,"평양 물냉면 (16,000원), 평양 물냉면 (곱배기) (19,000원), 평양 비빔냉면 (16,000원), 평양 비빔냉면 (곱배기) (19,000원), 접시만두 (6개) (14,000원), 녹두지짐 (2장) (17,000원), 쇠고기온반 (15,000원), 토종닭온반 (16,000원), 쇠고기만두국 (15,000원), 토종닭만두국 (16,000원)"
일품헌 역삼점,3.5,65,"서울 강남구 언주로93길 30 1층
(지번) 역삼동 672-37",37.5034754564683,127.039576076366,02-574-7117,"일품헌정식 (70,000원), 스페셜 샤브코스 (28,000원), 1인 샤브 (15,000원), 소고기정식 (40,000원), 산해진미코스 (100,000원), 한우정식 (50,000원), 꿔바로우 (15,000원), 모닝글로리(공심채요리) (18,000원), 샤브한상차림 (22,000원), 샤브한상차림(한우) (33,000원), 주말특선샤브 (25,000원)"
미도인 강남,3.8,"1,990","서울 강남구 강남대로102길 16 1층
(지번) 역삼동 619-3",37.5021082586443,127.027182080667,02-555-1995,"청두사천단탕번 (4,000원), 미도인우육면 (9,900원), 미도인 곱창라멘 (12,800원), 새우 로제 파스타 (14,300원), 곱대마제소바 (14,300원), 미도인 마제소바 (10,300원), 명란 크림파스타 (13,300원), 바질크림 새우파스타 (15,300원), 단새우 가게소바 (12,800원), 미도인 가제소바 (9,800원)"
연탄공장,3.2,104,"서울 강남구 압구정로48길 36-4
(지번) 신사동 642-19",37.5262058936345,127.036487776589,02-514-4082,"돼지왕갈비 (290g) (19,000원), 소갈비살 (160g) (26,000원), 삼겹살 (160g) (19,000원), 목살 (160g) (19,000원), 항정살 (160g) (25,000원), 도시락 (6,000원), 냉면 (6,000원), 압구리골뱅이 (28,000원), 을지로골뱅이 (28,000원), 뚝배기골뱅이 (16,000원), 엠티찌개 (9,000원), 된장찌개 (7,000원), 냄비김치찌개 (15,000원), 꽁치김치찌개 (9,000원), 참치김치찌개 (9,000원), 김치칼국수 (6,000원), 김치수제비 (7,000원), 해물계란탕 (12,000원), 오뎅탕 (12,000원)"
미에뜨 도곡점,3.7,167,"서울 강남구 양재천로 195 나노빌딩 1층
(지번) 도곡동 454-9",37.4828713969164,127.04675312364,02-571-7200,"닭더페퍼(닭다리살구이) (21,000원), 트러플오일 감자튀김 (12,800원), 새우양송이 타파스 (17,800원), 해머포크 (35,000원), 채끝살 (59,000원), 티본 (89,000원), 트러플 프로슈토 피자 (23,000원), 페페로니 피자 (21,000원), 단호박 시금치 피자 (23,000원), 문어와감자퓨레 (19,800원), 봉골레 파스타 (19,800원), 먹물리조또 (22,800원), 관자그린바질 크림파스타 (23,800원), 비프라구 파스타 (22,600원), 해장 파스타 (23,800원), 항정살 파스타 (23,800원), 왕새우 파스타 (22,600원), 부라타 샐러드 (18,800원), 단호박 양송이 파스타 (23,800원), 해산물 파스타 (23,800원)"
창고43 강남점,3.4,247,"서울 강남구 강남대로 362 대륭강남타워 지하1층
(지번) 역삼동 826-20",37.4953055764745,127.029416048324,02-508-0043,"소불고기전골[중] (30,000원), 창고43 육포선물세트 1호 (50,000원), 창고43 육포선물세트 2호 (100,000원), 창고43 스페셜 (49,000원), 창고43 설화등심 (67,000원), 창고43 특안심 (63,000원), 창고43 새우살 (72,000원), 한우명작모듬 (199,000원), 육회 (34,000원), 육사시미 (39,000원), 창고진한왕갈비탕 (21,000원), 매운갈비찜 (23,000원), 버섯순두부찌개 (14,000원), 양곰탕 (25,000원), 한우궁중미역국 (12,000원), 유자육회비빔밥 (16,000원), 창고43 도시락 (40,000원), 창고43 양념갈비 선물세트 (250,000원), 제비추리 (63,000원), 반달육전 (23,000원)"
미테리언육식주의자,3.8,4,"서울 강남구 역삼로8길 5
(지번) 역삼동 834-4",37.4936885389527,127.03379568486,02-566-2238,"와규꽃등심(150g) (24,000원), 마늘간장소갈비살(150g) (19,000원), 삼겹살(180g) (17,000원)"
난장캠프,4.1,370,"서울 강남구 강남대로114길 10 2층
(지번) 논현동 198-3",37.5057520040906,127.025199318349,02-516-1446,"난장스페셜 A (140,000원), 난장스페셜 B (130,000원), 난장세트 A (82,000원), 난장세트 B (70,000원), 난장세트 C (65,000원), 커플세트 (52,000원), 참숯초벌 삼겹살 (180g) (17,000원), 참숯초벌 목살 (180g) (17,000원), 참숯초벌 항정살 (150g) (17,000원), 양념항정살 (150g) (17,000원), 이베리코소세지 1pc (6,000원), 부채살 (160g) (30,000원), 왕새우구이 (250g) (23,000원), 추억의 도시락 (5,000원), 반합라면 (4,000원), 짜파게티 (5,000원), 난장샐러드 (8,000원), 얼큰해물라면 (6,000원), 돼지섞어찌개 (10,000원)"
장인닭갈비 강남점,3.5,"2,590","서울 강남구 테헤란로1길 19 지하 1층
(지번) 역삼동 820-1",37.499602303374,127.027516707375,02-3452-3441,"런치세트 A (24,000원), 런치세트 B (36,000원), 런치세트 C (48,000원), 장인닭갈비(2인분) (24,000원), 장인닭갈비(3인분) (36,000원), 장인닭갈비(4인분) (48,000원), 모짜렐라치즈(2인) (4,000원), 모짜렐라치즈(3인) (5,000원), 모짜렐라치즈(4인) (6,000원), 모둠사리(모짜렐라치즈+떡+당면or라면)2인 (7,500원), 모둠사리(모짜렐라치즈+떡+당면or라면)3인 (8,500원), 모둠사리(모짜렐라치즈+떡+당면or라면)4인 (9,500원), 떡볶이떡 (2,500원), 라면사리 (2,500원), 당면사리 (2,500원), 우동사리 (2,500원), 소세지 (4,000원), 장인볶음밥 (3,000원), 날치알볶음밥 (2,500원), 김치볶음밥 (2,500원)"
원조원주추어탕 강남본점,3.5,140,"서울 강남구 강남대로110길 6
(지번) 역삼동 809-1",37.5040392297245,127.025447892521,02-557-8647,"갈아서추어탕 (13,000원), 통마리추어탕 (14,000원), 전복추어탕 (19,000원), 전복구이 (35,000원), 미꾸라지튀김 (13,000원), 메기매운탕 (소) (40,000원), 메기불고기 (소) (60,000원)"
텍사스데브라질 압구정점,3.7,593,"서울 강남구 논현로 854 지하 1층
(지번) 신사동 603-1",37.5253215967063,127.028865132152,02-3442-7734,"평일 점심(성인) (58,000원), 평일저녁/주말/공휴일 (성인) (78,000원)"
단미그린비,3.2,85,"서울 강남구 밤고개로14길 13-50
(지번) 자곡동 286",37.4792998612535,127.102657029744,02-445-2100,"현보정찬 (1인분) (90,000원), 귀연정찬 (1인분) (65,000원), 자연정찬 (1인분) (45,000원), 미소정찬 (1인분) (35,000원), 해연정찬 (1인분) (27,000원)"
감성타코 강남역점,3.3,"1,324","서울 강남구 강남대로 406 글라스타워 지하1층 B01-1호
(지번) 역삼동 820-9",37.4989106629232,127.027637005361,02-565-8830,"감성그릴드파히타 (38,000원), 까르니타스 치즈타코 (9,000원), 숏립타코 (10,000원), 치플레크림 쉬림프브리또 (14,000원), 베르데 숏립퀘사디아 (14,000원)"
금수복국 대치점,2.9,41,"서울 강남구 테헤란로78길 16 노벨빌딩 1층
(지번) 대치동 891-44",37.5050615609923,127.05533837197,02-558-7172,"복껍질무침 (18,000원), 철판 복불고기 (35,000원), 은복국(기본) (16,000원), 밀복국 (22,000원), 복회무침 (36,000원), 까치복튀김 (32,000원), 복물회 (23,000원), 복회덮밥 (18,000원), 금수복탕수 (32,000원), 금수복깐풍 (32,000원), 복 사사미(소) (75,000원), 복육회 (32,000원), 까치복조림 (34,000원), 활참복찜 (165,000원), 까치복찜(소) (70,000원), 은복찜(소) (45,000원), 활참복수육 (165,000원), 밀복수육(소) (68,000원), 은복수육(소) (45,000원), 활참복국(기본) (55,000원)"
브루클린더버거조인트 삼성점,3.7,185,"서울 강남구 봉은사로84길 10 1층
(지번) 삼성동 146-23",37.5126194372996,127.055575258798,02-555-7180,"판타스틱4 (15,600원), 빅피쉬 (11,200원), 램버거 (14,300원), 더치즈버거 (9,800원), 브루클린웍스 (12,500원), 크.림. (12,200원), 죠지크럼 (12,200원), 치즈스커트 (12,800원), 뉴멕시코 (12,000원), 리얼맥코이 (12,000원), 냅킨플리즈 (13,200원), 버르게리타 (13,700원), 프렌치프라이즈 (8,800원), 치즈프라이즈 (10,500원), 칠리치즈프라이즈 (14,700원), 코울슬로 (7,500원), 코울슬로와 콘샐러드 (7,800원), 바닐라클래식 (7,800원), 오레오 (8,500원), 코카콜라 (3,500원), 스프라이트 (3,500원)"
세종한우 학동역점,3.8,221,"서울 강남구 학동로 219 국제빌딩 지하1층
(지번) 논현동 89-22",37.5149944434401,127.033126051166,02-516-3330,"한우옛날불고기(보통) (11,000원), 한우 보신탕 (8,000원), 한우차돌된장 (8,000원), 한우육회비빔냉면 (7,500원), 한우육회비빔밥 (7,500원)"
주방류,4.2,55,"서울 강남구 강남대로124길 27 1층
(지번) 논현동 145-10",37.5094633250623,127.024813750609,02-515-2777,"양장피 (10,000원), 사천식바지락볶음 (23,000원), 바삭탕수육 (23,000원), 사천식마파두부 (20,000원), 사천식마라닭튀김 (25,000원), x.o해물볶음밥 (13,000원), 사천식향라중새우 (33,000원), 사천식 해물볶음 짜장 (11,500원), 해물탕면 (11,500원), 동파육단단면 (14,000원), 사천식깐풍기 (25,000원), 유린기 (25,000원), 게살스프 (11,000원), 산라탕 (11,000원), 짬뽕전골 (34,000원), 해물 누릉지탕 (41,000원), 귀바로우 (24,000원), 오향상육 (25,000원), 유산슬 (31,000원), 삼선짜장면 (9,500원)"
일편등심 강남,4.4,"1,152","서울 강남구 테헤란로1길 20 지하1층
(지번) 역삼동 818",37.4996634128853,127.027810535308,070-8835-3723,"1++(9) 특등심 100g (44,000원), 한우한마리A 400g (168,000원), 1++(9) 특안심 100g (44,000원), 1++(9) 꽃살치 100g (한정) (48,000원), 1++(9) 특부채 100g (42,000원), 런치set (평일오후4시까지) (89,000원), 등심스페셜 350g (152,000원), 1++(9) 새우살 100g (한정) (52,000원), 1++(9) 치마살 100g (46,000원), 한우한마리B 550g (232,000원), 한우등심육회 (32,000원), 육회비빔밥 (14,000원), 한우된장밥 2인 (12,000원)"
마켓오 압구정점,3.9,134,"서울 강남구 도산대로 310 2층
(지번) 논현동 91-6",37.5215381083611,127.035475775373,02-515-0105,"루꼴라 모짜렐라 플랫 브레드 (24,000원), 통 전복 오일 파스타 (26,000원), O'스테이크 (72,000원), 채끝 등심 리조토 (25,000원), O'봉골레 (25,000원)"
제주보쌈아강족발 선릉점,3.6,24,"서울 강남구 선릉로93길 9 1층
(지번) 역삼동 705-15",37.5051923133418,127.047653271157,02-556-3838,"매운 아강족발 (35,000원), 한방족발(중) (38,000원), 제주보쌈(중) (40,000원), 오리보쌈(중) (40,000원), 순대보쌈(중) (40,000원)"
