이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
카미야,4.2,499,"서울 마포구 와우산로21길 28-6 지하1층
(지번) 서교동 358-39",37.5525831557199,126.922376917358,02-322-5733,"오코노미가츠 (9,000원), 믹스가츠 (10,500원), 로스 히레가츠 (9,500원), 에비 치즈가츠 (11,000원), 히레 치즈가츠 (10,000원)"
향원정,3.9,94,"서울 마포구 양화로7길 28 1층
(지번) 서교동 386-10",37.5519656236036,126.914689372203,02-338-3110,"양 (29,000원), 소곱창 (26,000원), 차돌박이 (29,000원), 사태살 (27,000원), 등골 (25,000원), 내장무침 (18,000원), 양밥 (15,000원), 차곱전골 (소) (37,000원), 곱창전골 (소) (30,000원), 내장곰탕 (10,000원), 차돌된장 (9,000원)"
어반플랜트 합정,4.2,"1,220","서울 마포구 독막로4길 3 1~3층
(지번) 합정동 363-28",,,070-4192-0378,"Signature Omelet (14,300원), Urban Chichen Sandwich (14,500원), Special Caprese (15,800원), Tomato Bruschetta (13,800원), Penne Arrabbiata (15,800원), Savoy Tiramisu (8,000원), Matcha Chocolate (8,000원), Sangria Tea (7,500원), Espresso (4,000원), Americano (5,000원), Caffe Latte (5,500원), Flat White (6,000원), Cappuccino (6,000원), Vanilla Latte (6,000원), Hazelnut Latte (6,000원), Maple Latte (6,000원), Caramel Macchiato (6,500원), Caffe Mocha (6,500원), Einspanner (6,500원), Cheese Avocada Omelet (14,300원)"
연교,4.0,739,"서울 마포구 연희로1길 65 1층
(지번) 연남동 383-95",37.5616054233661,126.926671328069,02-333-4561,"깐풍새우 (소) (18,000원), 깐쇼새우 (소) (18,000원), 어향가지 (소) (15,000원), 깐풍가지 (소) (15,000원), 연교냉채 (26,000원), 양장피 (26,000원), 해파리냉채 (8,000원), 오이냉채 (8,000원), 탕수육(소) (14,000원), 동파육(소) (20,000원), 꿔바육(소) (14,000원), 어향고기 (18,000원), 경장육슬 (18,000원), 멘보샤(소) (11,000원), 깐풍기(소) (18,000원), 유린기(소) (18,000원), 팔보채(소) (28,000원), 해물누룽지탕(소) (25,000원), 조개볶음(소) (16,000원), 찐만두 (7,000원), 군만두 (7,000원), 물만두 (6,500원), 어향가지(소) (15,000원), 부추잡채(소) (18,000원), 마파두부(소) (12,000원), 모듬야채볶음 (10,000원), 우육탕 (12,000원), 완탕 (10,000원), 완탕면 (8,500원), 짜장면 (5,500원), 중식냉면 (10,000원), 동파육덮밥 (11,000원), 잡탕밥 (12,000원), 소고기덮밥 (11,000원), 어향가지덮밥 (11,000원), 마파두부덮밥 (8,500원), 삼선볶음밥 (8,000원), 새우볶음밥 (8,000원)"
모연,4.6,"2,884","서울 마포구 토정로 318 영우빌딩 1층
(지번) 용강동 51-5",37.5394324047183,126.943764535727,02-704-0770,"안심 (150g) (68,000원), 한우숯불양념구이&솥밭정식 (23,000원), 등심 (150g) (56,000원), 안창살 (130g) (75,000원), 생갈비 (200g) (87,000원), 양념등심 (150g) (56,000원), 한우육회(150g) (45,000원), 모연솥밥 (12,000원), 평양냉면(물/비빔) (12,000원), 한우된장찌개 (10,000원), 등심&솥밥정식(런치) (42,000원), 평양냉면(물/비빔)(런치) (15,000원)"
다이닝원 상암점,3.3,126,"서울 마포구 매봉산로 80 파크M빌딩 지하 1층 1~10호
(지번) 상암동 1615",37.5785297541285,126.894284759249,02-303-6274,"평일런치(오후 5시 이전) (24,900원), 평일디너(오후 5시 이후) (29,900원), 주말 및 공휴일 (32,900원), 어린이 (만36개월 이상) (8,900원), 초등학생(평일) (15,900원), 초등학생(주말) (16,900원)"
감나무집기사식당,,552,"서울 마포구 연남로 23 1층
(지번) 연남동 515-20",37.5616960103993,126.922086770594,02-325-8727,"고등어조림 (12,000원), 오징어볶음 (13,000원), 돼지불백 (12,000원), 두부찌개 (10,000원), 생선구이 (12,000원)"
멘야산다이메 홍대점,3.8,224,"서울 마포구 홍익로5안길 24 1층
(지번) 서교동 355-25",37.5536873496133,126.921455128719,02-332-4129,"돈코츠라멘 (9,500원), 카라구치라멘 (10,000원), 쿠로라멘 (10,000원), 츠케멘 (11,000원), 마제소바 (12,000원)"
앤트러사이트 합정점,3.6,261,"서울 마포구 토정로5길 10
(지번) 합정동 357-6",37.5458190457697,126.918434124547,02-336-7850,"아메리카노 (5,500원), 카페라떼 (6,000원), 솔티카라멜커피 (7,500원), 레몬 에이드 (7,000원), 뱅쇼 (8,000원), 에스프레소 (5,500원), 플랫화이트 (6,000원), 카푸치노 (6,000원), 바닐라라떼 (7,000원), 카페모카 (7,000원), 콜드브루바닐라라떼 (7,500원), 레몬티 (6,500원), 밀크티 (7,500원), 오늘의필터커피 (5,500원), 초콜렛밀크 (7,000원), 콜드브루 라떼 (6,500원)"
부탄츄 홍대점,2.7,84,"서울 마포구 와우산로35길 75 1층
(지번) 서교동 330-19",37.5564036476463,126.926735502823,02-3144-3304,"카라아게 돈부리 (9,000원), 일본식교자 (4,000원), 카라아게 (6,500원), 치킨난방 (7,500원), 시오돈코츠 라멘（4번） (9,500원), 일본식볶음밥 (9,000원), 쇼유돈코츠 라멘（3번） (9,500원), 오쯔마미 차슈 (7,500원), 미니난방 (4,000원), 공기밥 (1,000원), 아게교자 (4,000원), 콜라 (2,000원), 사이다 (2,000원), 우롱차 (2,500원)"
원조기사님분식,4.3,43,"서울 마포구 대흥로 98 1층
(지번) 대흥동 159-1",37.5484683540305,126.942656334586,02-706-7825,"짜장 (5,000원), 우동 (5,000원), 오뎅우동 (6,000원), 오뎅백반 (6,000원), 짜장밥 (6,000원), 비빔밥 (7,000원), 짜면밥 (7,000원), 곱빼기추가 (1,000원)"
자유인들,4.6,30,"서울 마포구 와우산로22길 34 1,2층
(지번) 서교동 360-27",,,,"아메리카노 (3,500원), 라떼 (4,000원), 그시절 베네치아의 화덕피자 (8,000원), 영국유학파의 미국식 핫도그 (4,000원), 갈릭살사치즈나초 (7,500원)"
장인닭갈비 홍대점,3.9,"1,629","서울 마포구 어울마당로 111-1 1층
(지번) 동교동 163-6",37.5549237111463,126.922840760595,02-511-8812,"뼈없는닭갈비(2인분) (24,000원), 치즈닭갈비(2인분) (28,000원), 장인볶음밥(김치+날치알) (3,000원), 날치알볶음밥 (2,500원), 김치볶음밥 (2,500원), 우동사리 (2,500원), 모듬사리 (7,500원), 라면사리 (2,500원), 당면사리 (2,500원), 치즈사리(2인분) (4,000원)"
부영각,3.9,188,"서울 마포구 토정로 268
(지번) 용강동 494-61",37.5425186574132,126.939507295452,02-715-7095,"유린기 (소) (35,000원), 잡채밥 (10,000원), 중국식냉면 (15,000원), 삼선짬뽕 (10,000원), 삼선울면 (10,000원), 마파두부밥 (10,000원), 기스면 (10,000원), 쟁반자장 (10,000원), 마파두부 (소) (25,000원), 삼선볶음밥 (10,000원), 삼선우동 (10,000원), 오무라이스 (10,000원), 송이버섯볶음 (1인) (25,000원), 송이와가리비볶음 (1인) (25,000원), 양장피잡채 (소) (35,000원), 등부추잡채 (소) (35,000원), 피망고추잡채 (소) (35,000원), 잡채 (소) (23,000원), 라조육 (소) (35,000원), 라조기 (소) (35,000원), 난자완스 (소) (35,000원), 소고기탕수육 (소) (35,000원), 탕수복어살 (소) (35,000원), 고기튀김 (소) (23,000원), 해삼탕 (1인) (35,000원), 해삼갈비 (1인) (35,000원), 기아해삼 (1인) (35,000원), 전가복 (1인) (25,000원), 아스파라거스와 가리비 (소) (65,000원), 팔보채 (소) (35,000원), 부추새우 (소) (35,000원), 부추복어살 (소) (35,000원), 피망고추복어살 (소) (35,000원), 삼선간자장 (10,000원), 간자장면 (8,000원), 자장면 (7,000원), 짬뽕 (8,000원)"
카페장쌤,4.3,76,"서울 마포구 와우산로29마길 5 1층
(지번) 서교동 333-30",37.5557344007179,126.92690331569,070-4084-3414,"가을황도티라미수 (7,500원), 피스타치오무화과슈 (6,000원), 산딸기잼쿠키 (6,000원)"
비밀의화원 미드나잇점,4.7,91,"서울 마포구 독막로7길 27 3층
(지번) 서교동 400-3",37.5491424478004,126.91905754381,02-3144-6977,메뉴 없음
황금콩밭,3.7,446,"서울 마포구 마포대로16길 9 1-2층
(지번) 아현동 424-11",,,02-313-2952,"점심코스 (40,000원), 스페셜코스 (80,000원), A코스 (60,000원), B코스 (50,000원), 두부짜글이 (12,000원), 돼지짜글이 (14,000원), 시래기비지탕 (13,000원), 두부젓국 (30,000원), 짜박두부 (36,000원), 청국장 (13,000원), 한우뚝배기불고기 (16,000원), 서리태콩국수(여름한정) (14,000원), 한우차돌된장찌개 (15,000원), 쥐눈이콩생청국장샐러드 (12,000원), 생두부 (16,000원), 두부전 (20,000원), 두부완자 (25,000원), 두부두루치기 (36,000원), 두부김치 (38,000원), 명태회무침 (25,000원), 가자미식혜 (25,000원), 삼겹살볶음 (38,000원), 홍어회 (34,000원), 홍어전 (38,000원), 한우바싹불고기 (38,000원)"
마포소금구이,3.4,153,"서울 마포구 양화로 27
(지번) 합정동 383-14",37.54915074891,126.912262500924,02-324-2198,"껍질 (2인분) (16,000원), 소금구이 (2인분) (24,000원), 껍데기 (2인)+소금구이 (2인) (40,000원)"
우리바다수산(성산점),3.4,413,"서울 마포구 월드컵로 102
(지번) 성산동 649-5",37.5577779535259,126.908894089878,02-322-3489,"광어（소） (45,000원), 우럭（중） (55,000원), 광어＋우럭（대） (65,000원), 광어＋우럭＋연어 (85,000원), 가리비찜 (35,000원), 광어（중） (55,000원), 숭어（대） (65,000원), 광어＋우럭＋숭어 (80,000원), 도다리＋숭어 (75,000원), 숭어＋도다리세꼬시 (75,000원), 숭어＋연어 (60,000원), 산낙지 (35,000원), 개불 (35,000원), 가리비 (35,000원), 아나고 (35,000원), 멍게 (18,000원), 해삼 (35,000원), 멍게＋해삼 (35,000원), 참소라찜 (40,000원), 전복 (40,000원), 전복찜 (40,000원), 해물모둠（멍게＋해삼＋개불＋?) (65,000원), 도다리회 (70,000원), 광어（대） (65,000원), 우럭（대） (75,000원), 연어회 (55,000원), 도미 (70,000원), 농어 (70,000원), 광어＋우럭（특대） (75,000원), 광어＋연어 (65,000원)"
온정,4.6,189,"서울 마포구 동교로 262-10 지하1층
(지번) 연남동 387-15",37.5626792662657,126.925575896847,02-6052-7038,"대방어덮밥(겨울한정메뉴) (19,500원), 사케 부리동(연어,방어덮밥) (19,500원), 새우 가라아게동 (16,000원), 에비동 (12,500원), 간장새우사케동 (17,500원), 사케동 (16,000원), 가라아게동 (14,000원), 냉모밀 (10,000원)"
황곱 홍대점,4.7,311,"서울 마포구 어울마당로 149 1층
(지번) 동교동 170-23",37.5567262620558,126.926393171305,02-337-8292,"한우 소곱창 (26,000원), 황곱 모듬구이 (25,000원), 소대창 구이 (25,000원), 소막창 구이 (25,000원), 육회+육사시미 (48,000원), 소곱창전골 (45,000원), 1+한우육사시미 (30,000원), 1+한우육회 (20,000원), 공기밥 (1,000원)"
칸다소바 홍대점,4.3,532,"서울 마포구 와우산로 51-6 1층
(지번) 상수동 91-3",37.5492846251393,126.922687465257,02-332-1660,"마제소바 (11,000원), 아부라소바 (11,000원), 돼지껍데기 아부라소바 (13,500원), 하이볼 (7,000원), 레드락 생맥주 (4,000원), 이에케 돈코츠 라멘 (12,000원), 코카콜라(일반/제로) (2,000원), 스프라이트 (2,000원), 차슈 추가 (2,000원), 아지타마고 추가 (2,000원), 김 추가 (이에케) (500원)"
주막,4.0,22,"서울 마포구 동교로23길 64 1층
(지번) 연남동 570-1",37.5585563425715,126.918927619281,02-338-5664,"보리밥 (9,000원), 털레기수제비(2인) (20,000원), 코다리정식(2인) (22,000원), 쭈꾸미정식(2인) (20,000원), 코다리구이 (18,000원), 쭈꾸미볶음 (16,000원)"
망원시장손칼국수,3.9,246,"서울 마포구 망원로8길 29 1층
(지번) 망원동 414-26",37.5561838524433,126.906288604852,02-6012-7139,"손칼국수 (5,000원), 손수제비 (5,000원), 콩국수 (8,000원), 냉국수 (7,000원), 비빔국수 (7,000원), 들깨손칼국수 (6,000원), 들깨손수제비 (6,000원), 옛날손짜장 (6,000원)"
연남살롱,3.4,81,"서울 마포구 성미산로 122-1 1층
(지번) 연남동 504-33",37.5626341573963,126.920509137689,02-332-3471,"우유 팥빙수 (11,000원), 푸딩 (5,500원), 아메리카노 (5,000원), 모카포트 아메리카노 (6,000원), 아쌈 밀크티 팥빙수 (13,000원), 말차 팥빙수 (12,000원)"
아소정,3.7,437,"서울 마포구 백범로25길 9 1층
(지번) 염리동 149-9",37.546604494117,126.946376651787,02-703-5959,"궁중 갈비찜（끓여서） (56,000원), 궁중 갈비찜 （조리 후 식혀서） (53,000원), 국물 많은 불고기 전골 2人 (35,000원), 깔끔한 맛 갈비탕 1人 (14,000원), 물냉면 (10,000원), 비빔냉면 (10,000원), 회냉면 (12,000원), 섞음냉면 (12,000원), 대원군냉면 (10,000원), 매운 청양고추 냉면 (10,000원), 여린무 물냉면 (10,000원), 여린무 비빔냉면 (10,000원), 말도마라 매운갈비찜（끓여서） (56,000원), 말도마라 매운갈비찜（조리 후 식혀서） (53,000원), 말도마라 매운비빔냉면 (10,000원), 깔끔한 맛 갈비탕（조리후 식혀서） (13,000원), 말도마라 매운갈비탕 1인 (15,000원), 말도마라 매운갈비탕（조리 후 식혀서） 1인 (14,000원), 국물 많은 불고기 전골（비조리） 2인 (33,000원), 깔끔한맛 특갈비탕 (17,000원), 가오리무침（소）（2인） (15,000원), 가오리무침（대）（3~4인） (25,000원), Aset (65,000원), Bset (89,000원), Cset (119,000원), 말도마라 A set（2~3인） (65,000원), 말도마라 B set（3~4인） (89,000원)"
훌리건커피,4.1,"2,038","서울 마포구 와우산로29바길 11-5 1층
(지번) 서교동 332-28",37.5557573177721,126.926374318947,0507-1365-0341,"아메리카노 (5,000원)"
앵춘,4.1,57,"서울 마포구 독막로 81 1층
(지번) 상수동 310-4",37.547947737352,126.922433665748,,"(1인) 김치찌개+밥 (8,000원), 큰오므라이스 (9,000원), 마늘소고기볶음밥 (9,900원), 깔보냐파슽하 (9,900원), 바지락로제파슽하 (9,900원), 짬뽕파슽하 (10,000원), 짬뽕수제비 (10,000원), 깔보냐떡볶2 (9,900원), 빨간떡볶2 (9,000원), 해물라면 (6,000원), 고기라면 (6,000원), 바지락칼국수 (8,000원), 양푼이김치찌개 (중) (17,000원), 양푼이꽁치김치찌개 (중) (19,000원), 부산오뎅탕 (15,000원), 육회물회 (18,000원), 매운닭도리탕 (22,000원), 백도리탕 (22,000원), 바지락술찜 (13,000원), 계란말이 (소고기/제육/부산식) (14,000원), 소고기숙주볶음 (13,000원), 제육볶음 (13,000원), 오돌뼈 (15,000원), 목살스테이크 (15,000원), 치즈돈까스 (15,000원), 참나물육회 (18,000원), 치킨가라아게 (13,000원), 양념치킨가라아게 (13,000원), 달콤감자튀김 (7,000원), 미친감자치즈 (9,900원), 쥐포튀김 (6,000원), 제육계란말이 (14,000원), 반건조오징어 (9,000원), 황도 (7,000원), 설탕도마도 (7,000원), 아이스크림 (6,500원)"
아오이토리,4.0,565,"서울 마포구 와우산로29길 8 KC빌딩 1층
(지번) 서교동 327-17",37.5547753182732,126.929469982132,02-333-0421,"아메리카노 (3,500원), 카페라떼 (4,000원), 카페모카 (4,500원), 바닐라라떼 (4,500원), 연유라떼 (4,200원), 카라멜라떼 (4,500원), 우유 (3,000원), 초코라떼 (4,500원), 밀크티라떼 (4,500원), 녹차라떼 (4,500원), 미숫가루 (4,000원), 아이스티 (3,500원), 유자차 (3,000원), 얼그레이 (3,000원), 카모마일 (3,000원), 자몽차 (3,000원), 생강레몬차 (3,000원), 사과/오렌지/토마토 쥬스 (3,000원), 레몬에이드 (4,000원), 자몽에이드 (4,000원), 유자에이드 (4,000원)"
사천리훠궈 홍대점,4.3,116,"서울 마포구 동교로 210
(지번) 동교동 153-33",37.5586363438191,126.923786383947,02-6013-6777,"홍탕츠바 (5,500원), 모든 세트 (22,900원), 소고기세트 (20,900원), 양고기세트 (20,900원), 볶음밥 (6,500원), 새우 모든세트 (26,900원)"
스파카나폴리,4.2,387,"서울 마포구 양화로6길 28 2층
(지번) 합정동 413-2",37.5489058685651,126.915615367873,02-326-2323,"파리지앵 (29,500원), 바실리코 부라타 (29,500원), 마르게리따 (25,000원), 꼬또에 치폴라 (28,000원), 풍기비앙코 (27,000원), 루꼴라 (27,000원), 루꼴라 에 프로슈토 (29,500원), 디아볼라 (27,000원), 프로슈토 크루도 (28,000원), 마르게리따 부팔라 (27,000원), 블랙 트러플 딸리아텔레 (25,000원), 고르곤졸라 (27,000원), 풍기크레마 (19,000원), 아마트리치아나 (19,000원), 바실페스토 크레마 (19,000원), 부라타 카프레제 (20,000원), 엔초비 버터 (20,000원), 엔초비 오일 (19,000원)"
땡스오트 연남,4.3,301,"서울 마포구 성미산로23길 68
(지번) 연남동 375-113",37.5662739481646,126.919897441386,02-3144-0890,"트리플베리 아사이 스무디 보울 (14,800원), 그래놀라 & 넛츠 그릭요거트 (12,800원), 시즈널 프룻 & 베리 그릭요거트 (12,800원), 코코 & 그레이프 그릭요거트 (12,800원), 아보카도 & 그레인 그릭요거트 (12,800원), 바나나 & 카카오닙스 그릭요거트 (12,800원), 홈메이드 리코타치즈 샐러드 (13,800원), 오트밀 비건 샐러드 (13,800원), 베이컨 시저 샐러드 (13,800원), 아보카도 햄 치즈 샌드위치 (11,800원), 홀그레인 훈제 연어 샌드위치 (13,800원), 에그 어니언 샌드위치 (13,800원), 트러플 머쉬룸 비건 샌드위치 (13,800원), 마이 퍼피 요거트 (4,500원)"
제비다방,4.5,117,"서울 마포구 와우산로 24 지하1층, 1층
(지번) 상수동 330-12",37.5466267825636,126.923121576185,02-325-1969,"아메리카노 (5,000원), 까페라떼 (5,500원), 꼬레아노 (3,500원), 밀크차 (6,000원), 레몬차 (7,000원), 에스쁘레소 (5,000원), 카푸치노 (5,500원), 비건 까페라떼 (7,500원), 우유 (4,000원), 코코아 (7,000원), 다즐링 (7,000원), 루이보스차 (6,000원), 민트차 (6,000원), 생강차 (6,000원), 유자차 (6,000원), 꿀물 (5,000원), 자몽에이드 (7,000원), 수정과 (7,000원), 도라지차 (7,000원), 식혜 (7,000원)"
홍대 조선시대,4.7,63,"서울 마포구 홍익로3길 44 지하1층
(지번) 서교동 369-4",37.5526016251589,126.921421864772,010-9482-9185,"조선마장동육회 (26,000원), 육회물회 (28,000원), 한우대창닭목살전골 (38,000원), 전설의 왕 고추튀김 (16,500원), 전설의 치즈 왕 고추튀김 (17,500원), 새우파전 (18,500원), 김치전 (16,500원), 딸기막걸리 (9,500원), 애플망고막걸리 (9,500원)"
온달집 홍대직영점,4.6,57,"서울 마포구 잔다리로 9 1층
(지번) 서교동 407-25",37.550571328991,126.921984620438,02-332-4936,"닭다리살 (13,000원), 닭똥집 (13,000원), 꼼장어 (14,000원), 무뼈닭발 (14,000원), 치즈떡볶이 (14,000원), 간장마요밥 (6,000원), 심야우동 (7,000원), 심야오뎅탕 (18,000원)"
롯데시티호텔마포 나루,4.2,127,"서울 마포구 마포대로 109 2층
(지번) 공덕동 467",37.5450686146253,126.950847479316,02-6009-1090,"주중아침 (Adult) (29,500원), 주중점심 (Adult) (66,000원), 주중저녁 (Adult) (78,000원), 주말점심 (Adult) (81,000원), 주말저녁 (Adult) (81,000원)"
홍대인파스타,3.3,44,"서울 마포구 홍익로5안길 32 홍대가자2빌딩 103호
(지번) 서교동 355-5",37.5534832246145,126.92111130505,02-3144-0808,"크림 스테이크 파스타 (16,900원), 통베이컨 토마토 파스타 (14,900원), 통베이컨 로제 파스타 (14,900원), 로제 스테이크 파스타 (16,900원), 통베이컨 오일 파스타 (14,900원), 알리오올리오 스테이크 파스타 (16,900원), 토마토 스테이크 파스타 (16,900원), 새우로제 파스타 (12,500원), 쉬림프 갈릭 올리오 (12,900원), 봉골레 (12,900원), 케이준 필라프 (9,500원), 통베이컨 크림 리조또 (14,900원), 통베이컨 필라프 (13,900원), 해산물 크림 파스타 (12,900원), 해산물 토마토 (12,900원), 치킨 머쉬룸 (11,900원), 까르보나라 (11,900원), 쉬림프 날치알 파스타 (11,900원), 바질크림파스타 (11,900원), 토마토 치킨 (11,900원), 뽀모도로 (11,900원), 아마트리치아나 (11,900원), 미트스파게티 (11,900원), 치킨 로제 파스타 (11,900원), 알리오올리오 (11,900원), 치즈 불닭 치킨 리조또 (11,900원), 바질크림리조또 (11,900원), 통베이컨 크림 파스타 (14,900원), 통베이컨 토마토 리조또 (14,900원), 새우필라프 (9,500원)"
중화복춘 골드,,104,"서울 마포구 월드컵북로6길 42 태성빌딩 1층 101호
(지번) 동교동 204-54",37.5587571081967,126.920820988497,070-8803-2207,"안휘성정통 오향장육 (소) (57,000원), 구품복춘 양장피 (소) (65,000원), 구품복춘 양장피 (중) (74,000원), 허베이 한방 저족찜[예약] (125,000원), 목화솜 크림새우 (소) [상해식] (43,000원), 목화솜 깐쇼새우 (소) [쓰추안풍] (45,000원), 광동풍미 팔보채 (소) (65,000원), 목화솜 어향가지 (중) (50,000원), 본토정통 전가복 (69,000원), 쑤저우정통 연잎 동파육 (중) [예약] (83,000원), 통 샥스핀 한반버섯 찜[예약] (150,000원), 목화솜 고로육 (소) (52,000원), 일품 호부추잡채 (소) (45,000원), 본토정통 삼선과바(중) (65,000원), 한방 사자두 완탕 [대륙10대요리] (60,000원), 복건 한방 불도장 [예약] (400,000원), XO 해선장즙 빠오위 전복찜 (1인) (42,000원)"
