이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
동네술집 상봉점,4.2,450,"서울 중랑구 망우로50길 36 1층
(지번) 상봉동 90-50",37.59554526443,127.089244395291,070-8822-5793,"돈마호크돈까스&토마토파스타/로제 (27,000원), 모듬꼬치(택5종) (19,000원), 소고기튀김 (18,000원), 모듬조개파스타술찜 (23,000원), 중화풍유린기 (18,000원), 명란 치즈 감자구이 (17,000원), 차돌박이 겨자 샐러드 (19,000원), 해물수제비짬뽕 (23,000원), 차돌박이 숙주볶음 (18,000원), 시샤모구이 (16,000원), 항정살강정 (19,000원), 함박크림파스타 (23,000원), 모듬조개탕 (29,000원), 먹태구이 (17,000원), 타코와사비&감태 (15,000원), 해물매콤우동볶음 (18,000원), 닭껍질교자(10P) (14,000원), 짜파게티(짜치계) (6,000원), 고로케&감자튀김 (17,000원), 반건조오징어 (15,000원)"
왕십리곱창,4.6,37,"서울 중랑구 사가정로51길 21
(지번) 면목동 596-4",37.5819418367214,127.08789167014,02-491-1220,"야채곱창 (10,000원), 막창소금구이 (11,000원), 막창양념구이 (11,000원), 순대곱창 (10,000원), 순대야채 (10,000원), 알곱창 (11,000원), 오돌뼈 (9,000원), 붉닭발 (9,000원)"
삼순이생선구이,4.3,22,"서울 중랑구 동일로129길 35 1층
(지번) 중화동 314-1",37.5992703826018,127.077554696692,02-949-9192,"고등어구이 (11,000원), 조기구이 (11,000원), 가자미구이 (11,000원), 삼치구이 (13,000원), 갈치구이 (13,000원), 고등어조림 (25,000원), 제육볶음 (12,000원), 명품청국장 (10,000원), 김치찌개 (10,000원), 육개장 (10,000원), 데시앙포레／데시앙플렉스／우디안／중랑경찰서등인근 (2,500원), 갈치조림 (30,000원), 해물순두부 (10,000원), 공기밥 (1,000원), 콜라355mL (2,000원), 환타 355mL (2,000원), 사이다355mL (2,000원), 야채세트 (1,000원)"
크리스탈,4.6,25,"서울 중랑구 봉우재로70길 93 1층
(지번) 망우동 531-28",37.5914532567698,127.097197612933,,"즉석고추장떡볶이(1인분)(2인분부터 주문가능) (2,500원), 즉석짜장떡볶이(1인분)(2인분부터 주문가능) (2,500원), 라면(한봉지) (1,500원), 쫄면 (1,500원), 오뎅 (1,500원)"
망우돌곱창,4.0,44,"서울 중랑구 용마산로115길 59 1층
(지번) 망우동 491-39",37.5982620609091,127.097181783454,02-434-8444,"소곱창 (1인) (26,000원), 소막창 (1인) (25,000원), 대창 (1인) (25,000원), 양깃머리 (1인) (28,000원), 모듬구이 (2인) (52,000원)"
왕새우직판장,3.9,214,"서울 중랑구 봉우재로 118 1층
(지번) 면목동 131-7",37.5924019508313,127.08612423262,02-434-8882,"삼합짜글이 (28,000원), 생새우소금구이한판 (45,000원), 새우매운탕 (28,000원), 통새우청양고추볶음 (20,000원), 통새우중화볶음 (20,000원), 통새우버터구이 (20,000원), 통새우파인탕 (20,000원), 쿵빳뽕커리 (20,000원), 새우튀김 (20,000원), 해물누룽지탕 (22,000원), 오징어순대 (18,000원), 간장새우 한접시 (25,000원), 우삼겹숙주볶음 (20,000원), 누룽지오징어순대 (18,000원), 새우볶음밥 (9,000원), 새우해장라면 (6,000원), 블랙타이거새우튀김 (20,000원)"
포앤시드니 묵동자이점,4.1,35,"서울 중랑구 동일로 932 묵동자이2단지 201동 113호
(지번) 묵동 170-1",37.6138348860458,127.077545015528,02-929-9390,"하노이 콤보 （1인분） (14,500원), 2인 월남쌈 세트 (25,500원), 팟타이 (12,500원), 분짜 (14,000원), 차돌 쌀국수 (9,500원), 안심 쌀국수 (10,000원), 짜조 (6,000원), 스프링롤 （4pcs） (6,000원), 양지 쌀국수 (9,500원), 돼지고기 숯불구이 덮밥 (11,500원), 하노이 볶음밥 (11,500원), 새우 볶음밥 (11,500원), 게살 볶음밥 (13,000원), 포싸오 (12,500원), 분보싸오 (12,500원), 해산물 볶음쌀국수 (11,500원), 닭고기 숯불구이 덮밥 (11,500원), 파인애플 카레볶음밥 (11,500원), 커플모듬 (11,000원), 해산물 쌀국수 (10,500원), 해물사천 쌀국수 (10,500원), 월남쌈 (33,000원), 덮밥 콤보(1인분) (14,500원), 2인콤보 (29,500원), 고구마롤 （4pcs） (5,500원), 쉬림프롤 （4pcs） (5,500원), 치킨프라이드 어깨튀김 (5,500원), 패밀리모듬 (20,000원), 코카콜라 （355ml） (2,000원), 스프라이트 （355ml） (2,000원)"
고기를품다 중화점,4.4,152,"서울 중랑구 중랑역로 23 1층
(지번) 중화동 320-24",37.5961208213163,127.075840335107,010-6368-2274,"특목살 (170g) (14,000원), 눈꽃살 (150g) (23,000원), 리얼삼겹살 (170g) (14,000원), 통갈매기살 (170g) (14,000원), 갈비살 (18,000원)"
망우찜쌈밥,4.5,1,"서울 중랑구 용마공원로2길 11 1층
(지번) 망우동 409-13",37.5943848107692,127.100428997995,02-437-0175,"삼겹 찜쌈밥 (20,000원), 오리로스 찜쌈밥 (20,000원), 제육 찜쌈밥 (20,000원), 훈제오리 찜쌈밥 (20,000원), 돼지불고기 찜쌈밥 (20,000원), 고등어구이 찜쌈밥 (20,000원), 고등어＋임연수구이 찜쌈밥 2人 (32,000원), 삼겹 찜쌈밥 1人（250g） (20,000원), 제육 찜쌈밥 1人（250g） (20,000원), 돼지불고기 찜쌈밥 1人（250g） (20,000원), 고등어구이 1마리 (12,000원), 임연수구이 찜쌈밥 (20,000원), 열무비빔밥 (9,000원), 국내산 김치 손만두 (8,000원), 오리로스 찜쌈밥 1人（250g） (20,000원), 훈제오리 찜쌈밥 1人（250g） (20,000원), 고등어구이 찜쌈밥1人（한마리） (20,000원), 임연수구이 찜쌈밥1人 （한마리） (20,000원), 삼겹 도시락 (15,000원), 제육 도시락 (15,000원), 돼지불고기 도시락 (15,000원), 오리로스 도시락 (16,000원), 훈제오리 도시락 (16,000원), 삼겹살 250g (14,000원), 오리로스 250g (16,000원), 훈제오리 250g (16,000원), 참이슬후레쉬 (4,000원), 참이슬 오리지날 (4,000원), 카스 (4,000원), 처음처럼 (4,000원)"
경미양꼬치,4.4,209,"서울 중랑구 면목로 277 1층
(지번) 면목동 353-3",37.5776096928757,127.085666704534,02-491-7113,"양꼬치 (15,000원), 매운양꼬치 (15,000원), 마라양꼬치 (16,000원), 양삼겹꼬치 (15,000원), 매운양삼겹꼬치 (15,000원), 마라양삼겹꼬치 (16,000원), 갈비살꼬치 (18,000원), 매운갈비살꼬치 (18,000원), 마라갈비살꼬치 (19,000원), 새우꼬치 (12,000원), 양갈비 (30,000원), 찹쌀탕수육 (18,000원), 어향육사 (17,000원), 어향가지 (15,000원), 가지튀김볶음 (15,000원), 삼선누룽지 (20,000원), 돼지고기튀김 (18,000원), 향라대하 (27,000원), 양갈비찜 (27,000원), 마라룽샤꼬리 (33,000원), 물만두 (8,000원), 온면 (8,000원), 냉면 (8,000원), 볶음밥 (8,000원), 새우볶음밥 (10,000원), 마파두부 (15,000원), 건두부볶음 (15,000원), 된장가지볶음 (15,000원), 토마토계란볶음 (15,000원), 삼겹살백김치찜 (17,000원), 해선짬뽕탕 (18,000원), 오이양장피무침 (14,000원), 건두부무침 (14,000원)"
하늘정원더파티,2.5,3,"서울 중랑구 숙선옹주로 6-9 묵동자이프라자 1단지 지하1층
(지번) 묵동 164-4",37.6149132859804,127.077944822519,02-978-6677,메뉴 없음
해바라기정육식당 신내점,4.7,2,"서울 중랑구 봉화산로56길 77
(지번) 신내동 449-3",37.6052451296632,127.098012147067,02-434-7938,"돼지 (가격정보 없음), 생목살 (가격정보 없음), 항정살 (가격정보 없음), 된장찌개 (가격정보 없음), 돼지갈비 (가격정보 없음), 육회비빔밥 (가격정보 없음), 불고기 (가격정보 없음), 갈비탕 (가격정보 없음), 누룽지 (가격정보 없음), 순두부 (가격정보 없음)"
스타벅스 양원역점,4.4,40,"서울 중랑구 양원역로10길 3 1층
(지번) 망우동 618",37.6066433737247,127.106339503555,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
스타벅스 상봉역점,3.9,39,"서울 중랑구 망우로 307
(지번) 상봉동 100-2",37.5969380081251,127.086471773354,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
에헴,3.8,86,"서울 중랑구 망우로48길 27-12 1층
(지번) 상봉동 90-11",37.5957634428207,127.088941527491,02-493-1204,"모듬꼬치7종 (20,000원), 오늘의연어 (13,000원), 명란치즈감자 (10,000원), 나가사끼짬뽕 (19,000원)"
옛가칼국수,4.4,80,"서울 중랑구 중랑천로10길 39 2층
(지번) 상봉동 130-80",37.5921262805741,127.075127808426,02-492-1555,"옛가보쌈 (24,000원), 해물부추전 (13,000원), 해물파전 (13,000원), 낚지볶음사리 (19,000원), 골뱅이무침사리 (18,000원), 옛가칼국수 (8,000원), 옛가콩국수 (10,000원)"
성이네천원김밥,4.5,23,"서울 중랑구 중랑역로 150
(지번) 묵동 245-64",37.6067737700947,127.077369280232,02-976-5648,"김치찌개 (7,000원), 된장찌개 (7,000원), 부대찌개 (8,000원), 순두부찌개 (6,000원), 순살닭볶음탕 (10,000원), 제육볶음 (8,000원), 바지락손칼국수 (6,000원), 사골떡만두국 (7,000원), 두부김치 (9,000원), 알탕 (9,000원), 동태탕 (9,000원), 오징어볶음 (8,000원), 참치김밥 (3,000원), 소고기김밥 (3,000원), 치즈김밥 (2,500원), 김밥 (1,500원), 김치볶음밥 (7,000원), 매생이떡국 (18,000원), 김치꽁치찌개 (8,000원), 방아간떡국 (7,000원), 콩나물냄비라면 (4,500원), 김밥 + 마늘라면 (5,000원), 김밥 + 잔치국수 (7,000원), 김밥 + 칼국수 (7,000원)"
월담 상봉점,5.0,34,"서울 중랑구 봉우재로33길 55-6 라엘103 A동 2층 201호
(지번) 상봉동 103-4",37.5951137013364,127.088510920288,010-7472-9565,"버터명란구이 (12,900원), 주전자오뎅탕 (15,900원), 감바스 알 아히요 (13,900원), 계절과일 (17,900원), 월담 플래터 (31,000원), 까르보나라 (13,900원), 누룽지와 오징어젓갈 (7,900원), 눈꽃토마토 (5,900원), 춘천닭갈비 (17,900원), 레몬샤베트 (10,900원), 문어숙회 (14,900원), 맑은 꽃게탕 (15,900원), 버팔로윙봉&감자튀김 (11,900원), 육쌈비빔면 (9,900원), 수제 수육 (21,900원), 알리오올리오 (13,900원), 어묵우동 (5,900원), 연체 치킨 (14,900원), 우연히 화채 (15,900원), K-삼합 (15,900원)"
장어세상,5.0,63,"서울 중랑구 망우로 190 1층
(지번) 상봉동 136-2",37.5930920517402,127.073845879787,0507-1343-0454,"민물 장어구이 2인분 (1kg) (74,000원), 민물 장어구이 1인분 (500g) (37,000원), 산꼼장어 구이 2인분 (1kg) (50,000원), 소갈비살 1인분 (180g) (20,000원), 장어탕 (10,000원), 장어탕 포장 (10,000원), 꼼장어 1인분 추가 (500g) (25,000원), 갈비탕 (15,000원), 장어즙 30포 (66,000원), 장어즙 50포 (110,000원), 함흥 물냉면 (8,000원), 함흥 비빔냉면 (8,000원), 잔치국수 (5,000원), 된장찌개 (3,000원), 공기밥 (1,000원)"
스타벅스 중랑구청점,4.1,22,"서울 중랑구 신내로 72
(지번) 신내동 563-3",37.6054064377729,127.09566855816,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
마장동고기집 용마점,5.0,20,"서울 중랑구 면목로 264 청양빌딩 1층
(지번) 면목동 367-3",37.5762670229527,127.086050062765,02-491-1090,마장동 고기집 메뉴판 (변동가격)
본가장수촌 중랑점,3.6,26,"서울 중랑구 용마공원로3길 14-9
(지번) 망우동 381-5",37.5952345927683,127.101834462433,02-434-2354,"누룽지 닭백숙 (가격정보 없음), 누룽지 오리백숙 (가격정보 없음), 메밀 막국수 (가격정보 없음), 유황오리 훈제 (가격정보 없음), 누룽지 백숙 (가격정보 없음), 닭 육개장 (가격정보 없음)"
마장동고기집 망우점,3.7,9,"서울 중랑구 망우로 244 1층
(지번) 상봉동 128",37.5946015075124,127.079761963146,02-493-1090,메뉴 없음
종로곱창&닭갈비 면목점,4.4,11,"서울 중랑구 면목로 414 1층
(지번) 면목동 102-20",37.588933609712,127.087677745544,02-434-0275,"야채곱창 (14,000원), 알곱창 (14,000원), 닭갈비 (14,000원), 막창소금구이 (29,000원), 막창양념구이 (29,000원), 반반메뉴（막창소금＋양념 ） (29,000원), 곱알이（야채곱창＋알곱창） (27,000원), 알곱돌이（알곱창＋오돌뼈） (27,000원), 닭곱이（닭갈비＋야채곱창） (27,000원), 곱창알 추가 (7,000원), 야채막창 (15,000원), 알막창 (15,000원), 오돌뼈 (14,000원), 곱돌이（야채곱창＋오돌뼈） (27,000원), 순곱이（야채곱창＋순대） (27,000원), 막곱이（야채막창＋야채곱창） (28,000원), 알막곱이（알막창＋알곱창） (28,000원), 돼지곱창전골 (27,000원), 공기밥 (1,000원), 날치알볶음밥 (4,000원), 날치알주먹밥 (4,000원), 미역국 (1,000원), 곱창소스 (500원), 닭갈비소스 (500원), 콩가루 (500원), 마요네즈 (500원), 초장 (500원), 소주 (3,000원), 맥주 (4,000원), 청하 (4,000원)"
설빙 상봉점,4.2,32,"서울 중랑구 망우로 204 2층
(지번) 상봉동 130-1",37.5935229485231,127.075628447807,02-6380-0707,"ABC초코쿠키설빙 (13,900원), ABC초코쿠키녹차설빙 (13,900원), 생딸기트리설빙 (15,900원), 생딸기요거초코볼설빙 (16,500원), 생딸기설빙 (13,500원), 순수요거생딸기설빙 (15,500원), 초코바닐라구슬설빙 (13,900원), 애플망고치즈설빙 (13,900원), 한입쏙붕어빵 (2,900원), 꿀호떡 (2,200원), 매콤떡볶이 (4,900원), 잔망루피낭만딸기설빙 (15,900원), 잔망루피낭만초코설빙 (16,500원), 하겐다즈딸기설빙 (15,900원), 베리굿절미 세트 (14,400원), 인절미 세트 (17,200원), 달콤매콤 세트 (17,800원), 크로플망고 세트 (20,300원), 케이크초코 세트 (21,700원), 망고추천세트1 (21,700원), 하겐다즈초코세트 (18,800원), 인절미생딸기반반설빙 (15,900원), 팥인절미생딸기반반설빙 (16,900원), 스윗캔디구슬설빙 (13,900원), 인절미망고 반반설빙 (14,900원), 팥인절미망고 반반설빙 (15,900원), 인절미설빙 (9,500원), 팥인절미설빙 (10,500원), 흑임자찰떡설빙 (10,900원), 오레오초코몬스터설빙 (12,900원)"
황기닭곰탕,3.7,17,"서울 중랑구 동일로 633
(지번) 면목동 176-123",37.5870102713231,127.079655359855,02-435-7999,"닭볶음탕(소) (30,000원), 닭곰탕 (7,000원), 닭백반 (8,000원), 닭껍질 (8,000원), 닭껍질무침 (9,000원), 황기닭곰탕 (0원), 닭개장 (0원), 돈까스 (0원)"
한도니 신내점,3.9,33,"서울 중랑구 봉화산로54길 32 A동 1층
(지번) 신내동 409-4",37.6063804168822,127.097746252394,02-436-2292,"통갈매기살 (16,000원), 생삼겹살 (15,000원), 생목살 (15,000원), 가브리살 (16,000원), 항정살 (17,000원)"
명륜진사갈비 서울묵동점,3.8,96,"서울 중랑구 동일로 937 1층
(지번) 묵동 234-4",37.6140034339301,127.076482000011,02-977-4090,"숯불돼지갈비 (가격정보 없음), 후려페퍼 스테이크 (가격정보 없음), 통삼겹살 (가격정보 없음), 생등갈비(프렌치렉) (가격정보 없음), 목살 (가격정보 없음), 숯불닭갈비 (가격정보 없음), 벌집껍데기 (가격정보 없음), 소갈비살 (가격정보 없음), 물냉면 (가격정보 없음), 비빔냉면 (가격정보 없음), 계란찜 (가격정보 없음), 된장찌개 (가격정보 없음), 김치찌개 (가격정보 없음)"
할머니냉면,3.0,42,"서울 중랑구 면목로49길 24
(지번) 면목동 572-14",37.5828218815307,127.087224058416,02-494-7005,"물냉면 (소) (6,000원), 물냉면 (대) (7,000원), 비빔냉면 (소) (6,000원), 비빔냉면 (대) (7,000원), 만두 (6,000원)"
모밀엔카츠,4.4,22,"서울 중랑구 신내로 51 성원아파트 상가 1층 107호
(지번) 신내동 783",37.6059761741832,127.09472455776,02-433-9501,"모밀 (8,500원), 비빔모밀 (9,000원), 우동 (6,500원), 등심카츠 (9,500원), 특등심카츠 (11,000원), 안심카츠 (10,500원), 치즈카츠 (11,000원), 생선카츠 (10,000원), 회덮밥 (9,500원), 김치알밥 (8,500원), 김치찌개 엔 카츠 (10,500원), 순두부찌개 엔 카츠 (10,500원), 치킨가라아게 (5,500원), 왕새우튀김(5마리) (8,000원), 왕새우튀김(10마리) (13,500원), 알밥 엔 모밀카츠 (11,000원), 알밥 엔 우동카츠 (11,000원), 알밥 엔 모밀 (9,500원), 알밥 엔 우동 (9,500원), 알밥 엔 카츠 (10,000원), 어린이 우동세트 (8,000원), 어린이 모밀세트 (8,500원)"
시즌모먼트,,327,"서울 중랑구 면목로95길 26 1층
(지번) 상봉동 115-27",37.5955688671926,127.083968848555,070-7756-3946,"아메리카노 (4,500원)"
동해세수대야동태탕 상봉점,4.3,19,"서울 중랑구 망우로60길 31
(지번) 망우동 508-1",37.5971800322572,127.094554988033,02-493-8820,"동태맑은탕 (9,000원), 짜박이 김치찌개 (7,000원), 손두부전 (10,000원), 코다리조림 (소) (28,000원)"
재우해양수산,3.1,9,"서울 중랑구 용마산로115길 98
(지번) 망우동 563-20",37.5982660673419,127.094915780221,02-493-3389,"광어 (33,000원), 우럭 (33,000원), 도미 (59,000원), 도다리세꼬시 (59,000원), 모듬회 (39,000원), 포항물회 (15,000원), 특물회 (25,000원), 활어초밥 (15,000원), 줄돔 (80,000원), 아나고회 (35,000원), 아나고세꼬시 (35,000원), 서더리탕 (12,000원), 생우럭탕 (30,000원), 산낙지 (25,000원), 멍게 (15,000원), 해삼 (30,000원), 전복회 (25,000원), 가리비찜 (25,000원), 전복찜 (30,000원), 회덮밥 (10,000원), 멍게회덮밥 (15,000원), 공기밥 (1,000원), 코카콜라 355mL (2,000원), 사이다 355mL (2,000원), 환타 파인애플 355mL (2,000원), 웰치스 청포도 355mL (2,000원)"
화이트리에 신내점,4.5,40,"서울 중랑구 용마산로 670 시티프라디움스퀘어 D동 DB111호
(지번) 망우동 584",37.6119441454331,127.102489000658,070-4070-7756,"프리미엄 생식빵 풀사이즈 (11,000원), 프리미엄 생식빵 하프사이즈 (6,000원), 딸기버터 (8,000원), 얼그레이밀크 (8,000원), 딸기장미 (8,000원), 초코페이스트 (8,000원), 애플망고 (8,000원)"
골짝마을 닭한마리,4.0,56,"서울 중랑구 신내로 45
(지번) 신내동 537-3",37.6031407236909,127.095551052144,02-436-5589,"찜닭한마리 (31,000원), 닭볶음탕한마리 (31,000원), 닭한마리 (27,000원), 녹두삼계탕 （2인） (34,000원), 직접담근 묵은지김치찌개 (27,000원), 찜닭한마리반 (46,000원), 닭볶음탕한마리반 (46,000원), 사이다 (2,000원), 콜라 (2,000원), 환타 (2,000원)"
