이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
메리킹 서울북부점,4.7,104,"서울 성북구 종암로 167 동일하이빌뉴시티 상가 4층 (이마트 하월곡점 4층)
(지번) 하월곡동 230",37.6050371568783,127.030928150119,02-941-4100,"청정 소고기샤브 (20,000원), 한우 ""1＋"" 등급 소고기샤브 (25,000원), 소고기 추가（100g） (7,000원), 한우 1＋ 소고기 추가（100g） (12,000원), 모듬버섯 추가（새송이,느타리,팽이,백목이） (6,000원), 샤브야채 추가 (3,000원), 새우 추가（5마리） (10,000원), 유부 추가（10개） (1,000원), 물만두 추가（10개） (1,000원), 매콤한다대기 (1,000원), 땅콩소스 추가 (1,000원), 칼국수 추가（100g） (2,000원), 그린홍합 추가（5개） (7,500원), 육수추가（1kg） (10,000원), 콜라 (2,000원), 사이다 (2,000원)"
수아당,4.2,"4,661","서울 성북구 동소문로20가길 33 1-2층
(지번) 동선동1가 111",,,02-926-0625,"수아김밥 (5,500원), 불진미김밥 (5,500원), 치즈크래미김밥 (6,500원), 치치불김밥 (6,500원), 참치김밥 (6,500원), 갈릭베이컨소고기김밥 (8,500원), 국물떡볶이 (9,500원), 치란김밥 (6,500원), 멸치견과김밥 (5,500원), 유부김치김밥 (5,500원), 아삭채소김밥 (5,500원), 삼겹쌈김밥 (7,500원), 연어김밥 (13,500원), 두부김치유부초밥 (16,500원), 무쌈말이 (16,500원), 유부월남쌈 (16,500원), 어묵탕면 (12,500원), 곤약비빔면 (12,500원), 유부초밥 (8,500원), 페스토치킨 (8,500원), 마당김밥（전메뉴 키토김밥（다이어트）변경가능） (5,500원), 우엉김밥 (5,500원), 계란김밥 (5,500원), 베이컨치란김밥 (7,500원), 비건김밥 (5,500원), 향버섯김밥 (5,500원), 생와사비크래미김밥 (6,500원), 생와사비참치김밥 (6,500원), 할라피뇨참치 (6,500원), 김치참치김밥 (6,500원)"
쌍다리돼지불백 본점,3.0,157,"서울 성북구 성북로23길 4 1층
(지번) 성북동 109-2",37.5934987159111,126.995688051883,02-743-0325,"돼지불백 (12,000원), 돼지불백(특) (17,000원), 돼지불백비빔 (12,000원), 낙지볶음 (12,000원), 부대찌개 (12,000원), 파무침 (4,000원)"
포도집,3.3,150,"서울 성북구 정릉로32길 4 1층
(지번) 정릉동 132-2",37.6027858585748,127.016571258839,,"까르보나라 (디너) (16,000원), 리소토 풍기 (디너) (17,000원), 시저 샐러드 (디너) (9,000원), 채끝 등심 스테이크 (200g) (디너) (38,000원), 가지그라탕 (디너) (12,000원)"
국시집,3.1,60,"서울 성북구 창경궁로43길 9
(지번) 성북동1가 9",37.5884277518402,127.004304069607,02-762-1924,"국시 (보통) (11,000원), 국시 (곱빼기) (13,000원), 수육 (대) (40,000원), 수육 (소) (22,000원), 전 (대) (28,000원), 전 (소) (17,000원), 문어 (대) (35,000원), 문어 (소) (20,000원)"
장수식당,4.3,33,"서울 성북구 정릉로26길 55 1층
(지번) 정릉동 150-51",37.6029216485031,127.012874398175,02-942-9131,"고기청국장 (8,000원), 멸치청국장 (8,000원), 제육볶음 (8,000원)"
맥도날드 종암SKDT점,3.3,41,"서울 성북구 종암로 58
(지번) 종암동 10-15",37.5957716397164,127.03600774664,02-6229-3700,"한입초코츄러스3조각 (가격정보 없음), 맥스파이시 상하이 투움바 (가격정보 없음), 슈비 투움바 (가격정보 없음), 더블 쿼터파운더 치즈 (가격정보 없음), 맥스파이시 상하이 버거 (가격정보 없음), 토마토 치즈 비프 버거 (가격정보 없음), 빅맥 (가격정보 없음), 트리플 치즈버거 (가격정보 없음), 1955 버거 (가격정보 없음), 더블 불고기 버거 (가격정보 없음), 불고기 버거 (가격정보 없음), 슈슈 버거 (가격정보 없음), 슈비 버거 (가격정보 없음), 베이컨 토마토 디럭스 (가격정보 없음), 치즈버거 (가격정보 없음), 더블 치즈버거 (가격정보 없음), 햄버거 (가격정보 없음), 드립 커피 (가격정보 없음), 해쉬 브라운 (가격정보 없음), 후렌치 후라이 (가격정보 없음), 맥너겟 (가격정보 없음), 아메리카노 (가격정보 없음)"
키나,4.6,24,"서울 성북구 선잠로 46 1-2층
(지번) 성북동 31-1",,,02-764-4580,"키나 런치 도시락 (30,000원), 키나 런치 한상 차림 (49,000원), 런치코스(평일) C (44,000원), 키나 한우 고음 코스 (58,000원), 키나 베이직 코스 (88,000원), 키나 스페셜 코스 (132,000원), 키나 샐러드 (25,000원), 키나 패스츄리 피자 (25,000원), 키나 스테이크 덮밥 (25,000원), 키나 한우 고음 (25,000원), 키나 파스타 (20,000원)"
오박사네왕돈까스 본점,2.8,120,"서울 성북구 혜화로 80 1, 2층
(지번) 성북동 131-32",,,02-3673-5730,"돈가스 (13,000원), 비후가스 (16,000원), 생선가스 (14,000원), 오박사정식 (16,000원), 치즈돈가스 (15,000원), 함박스테이크 (15,000원), 반반까스 (14,000원), 매운돈까스 (14,000원), 콜라 (2,000원), 사이다 (2,000원), 돈까스 소스 추가 (500원), 생선 소스 추가 (500원), 매운 소스 추가 (1,000원), 밥 추가 (1,000원), 양배추샐러드 추가 (1,000원)"
셀프장어세상,3.3,43,"서울 성북구 정릉로 240 1층
(지번) 정릉동 966-193",37.6047627145426,127.010298436053,02-943-6622,"민물장어(1kg) (59,000원), 왕장어(1마리) (49,000원), 산꼼장어(1인) (25,000원), 바다장어(1인) (20,000원), LA갈비(200g) (15,000원)"
시골집연탄석쇠구이,4.5,63,"서울 성북구 보국문로 209
(지번) 정릉동 822-53",37.6179437214845,126.998332354964,02-915-6547,"돼지갈비 연탄구이정식 (15,000원)"
천막집,4.1,164,"서울 성북구 보문로30길 31 1층
(지번) 동선동2가 53",37.5890986959334,127.019098673515,0502-5551-7512,"돼지김치곱창대창구이 (1인) (22,000원), 한우곱창모듬구이 (1인) (23,900원), 돼지김치곱창구이 (1인) (22,000원), 돼지김치대창구이 (1인) (22,000원), 돼지김치구이 (1인) (17,900원), 한우곱창대창전골 (32,000원), 한우곱창폭탄전골 (32,000원), 한우대창폭탄전골 (32,000원), 로제계란말이 (14,000원), 치즈계란말이 (14,000원), 치즈명란감자전 (15,000원), 감자전 (12,000원), 육사시미 (15,000원), 치즈폭탄김치전 (15,000원), 김치전 (11,000원), 미트토마토계란말이 (14,000원)"
어리랑 3호점,4.6,41,"서울 성북구 삼선교로23길 3
(지번) 삼선동4가 321",37.5898768129721,127.014531130447,02-928-2232,"광어활어회한상차림(소) (43,000원), 광어활어회한상차림(중) (53,000원), 광어활어회한상차림(대) (63,000원)"
장수감자탕,4.2,119,"서울 성북구 도봉로3길 9-10
(지번) 길음동 489-58",37.609985073479,127.029353109915,02-980-1003,"탑 감자탕 (34,000원), 뼈 추가 (18,000원), 직접담궈요, 깍두기／400g (4,500원), 우거지 (2,000원), 공기밥 (1,000원), 볶음밥（비조리상태로배달） (2,000원), Handmade 수제비 (2,000원), 감자 (2,000원), 라면 (1,000원), 당면 (1,000원), 콩나물 (1,000원), 야채（팽이버섯, 깻잎, 파） (3,000원), 칠성사이다 500ml (2,000원), 펩시콜라 500ml (2,000원), 칠성사이다 제로 500ml (2,000원), 펩시콜라 제로 500ml (2,000원)"
황해옥감자탕 돈암본점,3.8,79,"서울 성북구 보문로40길 23 1층
(지번) 동소문동5가 52-3",37.5920890733105,127.014819954379,02-929-2935,"감자탕 (소) (24,000원), 감자탕 (중) (26,000원), 감자탕 (대) (35,000원), 감자탕(특대) (40,000원), 뼈사리(대) (15,000원), 뼈사리(중) (13,000원)"
부산어묵,4.2,55,"서울 성북구 동소문로 225-13
(지번) 길음동 877-197",37.602289809207,127.021389806137,02-943-9454,"떡볶이 (3,000원), 어묵 (3,000원), 순대 (4,000원)"
그레도제빵사,3.9,121,"서울 성북구 화랑로 304 1-2층
(지번) 석관동 168-23",,,070-8290-3033,"그레도 앙버터（feat.프랑스 버터 & 팥） (4,200원), 고메버터 프레첼 (3,900원), 크로아상_초코 (4,400원), 치아바타（feat. 검정 올리브 ） (3,400원), 옥수수 체다치즈 풍덩 (3,800원), 땅콩 크림빵（feat. 씹히는 각종 견과류） (3,800원), 이태리 올리브빵（feat.검정 올리브） (4,200원), 밤의한수（feat. 밤팥빵&팥） (3,800원), 베를린 샌드위치（soft） (6,500원), 이탈리안 샌드위치（soft）（feat. 치아바타） (6,900원), 계란 구름빵 (5,600원), 바질 크림치즈 베이글（feat. 오븐） (5,200원), 크로아상_플레인 (3,900원), 에그 솔트 타르트 [알레르기 정보: 밀,난황,우유] (4,600원), 식빵_통밤（feat.보늬밤） (5,800원), 식빵_데니쉬（feat. 파이반죽） (5,200원), 식빵_그레도 우유 (5,400원), 흑미쌀 식빵（feat. 찰떡&소보로） (5,200원), 치아바타 （feat.시금치） (3,600원), 깜빠뉴（feat.무화과） (4,400원), 치아바타 （feat.감자양파） (3,600원), 프랑스 정통 바게트 (4,200원), 돼지꼬리 바게트 (4,200원), 마늘 바게트（feat.의성 마늘） (4,900원), 명란 바게트 (3,900원), 연유 크림 바게트 (3,900원), 주먹 바게트 (1,200원), 영양 바게트（feat.단호박&무화과&크림치즈） (4,800원), 프렌치 카.스.테.라 （feat.쌀） (5,600원), 그레도 우유 스콘 (3,400원)"
할매숯불닭갈비 2호점,4.5,26,"서울 성북구 동소문로20길 37-5 1층
(지번) 동선동1가 8",37.5910310773114,127.01718992995,02-928-9993,"숯불닭갈비 (1인분) (14,000원), 소금구이닭갈비 (1인분) (14,000원), 뼈없는 닭발 (1인분) (15,000원), 쭈꾸미구이 (1인분) (16,000원), 스테이크삼겹살 (1인분) (16,000원)"
아라맛짱네족발보쌈 본점,4.3,19,"서울 성북구 동소문로20길 16-10 1층
(지번) 동소문동5가 79",37.5918585178309,127.016130414996,02-922-0470,"족발+보쌈(앞발) (45,000원), 족발+보쌈(뒷발) (42,000원), 매운족발세트 (37,000원), 왕족발(앞발) (35,000원), 보쌈(중) (32,000원)"
봉화묵집,4.3,65,"서울 성북구 아리랑로19길 46-2
(지번) 정릉동 488-1",37.6027138226589,127.010747622706,02-918-1668,"건진국수 (11,000원), 메밀묵 (8,000원), 배추부침 (7,000원), 손만두 (8,000원), 손칼국수 (8,000원), 조밥 (1,000원), 동동주 (6,000원), 동동주반되 (3,000원), 문어 (25,000원), 수육1근 (35,000원)"
명륜진사갈비 월곡점,4.5,107,"서울 성북구 오패산로10길 30 영광프라자 1층 103~105호
(지번) 하월곡동 59-2",37.6050974545329,127.038511863008,02-941-1859,"1인 무한리필 (18,900원)"
버거킹 안암오거리점,2.9,5,"서울 성북구 안암로 73 1-2층
(지번) 안암동5가 104-291",,,02-922-0332,"블랙 바비큐 와퍼 (가격정보 없음), 블랙 바비큐 콰트로 치즈와퍼 (가격정보 없음), 불맛 더블치즈앤베이컨 버거 (가격정보 없음), 통새우 와퍼 (가격정보 없음), 몬스터 와퍼 (가격정보 없음), 두툼 버거 (가격정보 없음), 오리지널스 화이트 페타 (가격정보 없음), 스파이시 풀드비프 와퍼 (가격정보 없음), 풀드비프 와퍼 (가격정보 없음), 갈릭불고기 와퍼 (가격정보 없음), 불고기 와퍼 (가격정보 없음), 비프&슈림프버거 (가격정보 없음), 와퍼 (가격정보 없음), 치즈와퍼 (가격정보 없음), 치킨킹BLT (가격정보 없음), 콰트로치즈와퍼 (가격정보 없음), 통새우슈림프버거 (가격정보 없음)"
카페마노아 성신여대점,4.3,14,"서울 성북구 보문로34길 51 2층
(지번) 동선동1가 56",37.5909282250059,127.018120519519,02-921-1291,"팬케이크 그리고 수제생크림 (9,500원)"
애정마라샹궈 본점,4.3,"1,241","서울 성북구 동소문로20나길 11 2층
(지번) 동선동1가 2-6",37.592173257712,127.017239900166,02-921-3721,"애정마라샹궈 (18,500원), 애정마라탕 (18,500원), 일반마라탕 (13,000원), 애정마라반 (13,300원), 찹쌀탕수육 (18,000원), 크림새우 (18,000원), 애정가지볶음 (15,000원), 계란볶음밥 (7,000원), 꽃빵튀김 (7,000원), 콜라 500mL (2,500원), 사이다 (2,000원), 환타 (2,000원), 빙홍차 (3,000원), 차파이 (3,000원), 야자 (3,000원), 사이드메뉴 (1,000원)"
드림랜드,3.9,78,"서울 성북구 월계로 166
(지번) 장위동 218-25",37.6188586110708,127.044431056216,02-906-4198,"김밥 (4,000원), 떡볶이 (3,500원), 순대 (3,500원), 튀김(3개) (2,500원), 라면 (3,500원), 쫄면 (5,000원), 잔치국수 (5,000원), 해물라면 (4,500원), 불떡라면 (4,500원)"
구룡포계절회집,3.3,140,"서울 성북구 고려대로7길 110
(지번) 동선동2가 2-2",37.5899846885864,127.01763998763,02-927-5340,"물회 (1인분) (여름메뉴) (20,000원), 봄 도다리 (봄메뉴) (70,000원), 숭어 (봄메뉴) (50,000원), 전어회 (가을메뉴) (40,000원), 과메기 (겨울메뉴) (50,000원), 봄도다리회(대) (100,000원), 대방어(대) (100,000원)"
리정원 성신여대점,5.0,"1,106","서울 성북구 동소문로20나길 11 1층
(지번) 동선동1가 2-6",37.592173257712,127.017239900166,02-921-6797,"꽃삼겹살(150g) (16,000원), 탱탱삼겹살(150g) (16,000원), 으뜸목살(150g) (16,000원), 진목꼬들살(130g) (16,000원), 생갈매기살(130g) (16,000원), 한돈항정살(130g) (18,000원)"
두껍다회선생,3.9,268,"서울 성북구 성북로 24 1층
(지번) 성북동 184-84",37.5902026972524,127.00456334605,02-743-0797,"혼술혼족 입문세트 (32,000원), 광반연반 입문세트 (39,000원), 초급세트 (53,000원), 중급세트 (63,000원), 고급세트 (79,000원), 대광어 숙성회 250g (35,000원), 대광어대도미（마스까와） 300g (44,000원), 숙성 생연어 250g (30,000원), 대도미 250g (43,000원), 멍게타코 (6,000원), 해물모듬 (23,000원), 왕새우튀김 (6,000원), 미나리무침 (5,000원), 지라시밥 (2,000원), 매운탕（비조리） (6,000원), 콜라 (2,000원), 사이다 (2,000원), 참이슬 후레쉬 (3,000원), 처음처럼 (3,000원), 카스 (4,000원), 청하 (4,000원)"
언더그라운드커피웍스,4.9,13,"서울 성북구 정릉로6길 23
(지번) 정릉동 957-10",37.6100873716314,126.995124324775,010-2352-8505,"콜드브루 (가격정보 없음), 디카페인 (가격정보 없음), 과테말라 (가격정보 없음), 카페라떼 (가격정보 없음), 녹차라떼 (가격정보 없음), 딸기우유 (가격정보 없음), 그랜드웨딩 (가격정보 없음), 라벤더플라워 (가격정보 없음), 우유 (가격정보 없음)"
방목,4.6,30,"서울 성북구 동소문로6길 20-23 1층
(지번) 동소문동2가 132",37.587979793945,127.007574478531,,"목살(600g) (36,000원), 삼겹살(600g) (36,000원), 목반/삼반(600g) (36,000원), 껍데기(600g) (18,000원), 방목살(150g) (13,000원), 김치찌개 (5,000원), 김치말이국수 (4,000원)"
성북동돼지갈비 본점,2.6,57,"서울 성북구 성북로 115
(지번) 성북동 114-2",37.5932872664881,126.996070783639,02-764-2420,"떡갈비백반 (11,000원), 아버지냉면 (8,000원), 돼지불고기백반 (11,000원), 돼지갈비백반 (12,000원), 돼지불백(특) (16,000원), 반반백반 (11,000원), 쭈꾸미정식 (11,000원), 우렁된장찌개백반 (9,000원), (1인용) 불고기+냉면 (17,000원), (1인용) 불백(1)+우렁된장찌개 (17,000원), (2인용) 불백(2)+냉면(1) (29,000원), (2인용) 불백(2)+우렁된장찌개(1) (28,000원), (3인용) 불백(3)+우렁된장찌개(1) (39,000원), (3인용) 불백(2)+쭈꾸미(1)+우렁된장찌개(1) (39,000원)"
온달왕돈까스,4.1,90,"서울 성북구 동소문로20가길 38
(지번) 동선동1가 92-8",37.5930223660865,127.018345336364,02-923-6557,"온달정식 (9,500원), 치킨까스 (8,500원), 왕돈까스 (7,500원), 함박스텍 (8,500원), 전기구이치킨 (특대) (13,900원), 살로우만치킨 (9,500원), 생선+돈까스 (8,500원), 치즈돈까스 (9,000원), 카레돈까스 (9,000원), 생선까스 (9,000원), 카레라이스 (7,500원), 우동 (6,500원), 돈까스포장 (7,500원), 두툼한점보돈까스 (9,000원), 왕함박 (9,500원), 돈까스곱배기 (9,000원), 치즈스틱(4개) (3,000원), 다이어트치킨(소) (11,900원), 양념치킨 (15,900원), 후라이드치킨 (14,900원), 전기구이(1인분) 반마리 (9,000원), 양념or후라이드(1인분) 반마리 (9,500원)"
삼삼뼈국 성북점,4.3,14,"서울 성북구 성북로 148-3 1층
(지번) 성북동 266-1",37.5946148303487,126.993077748455,0507-1327-7875,"맑은미나리감자탕(소) (44,000원), 얼큰미나리감자탕(소) (45,000원)"
BIYA부대찌개 본점,4.5,24,"서울 성북구 개운사길 42-4 1층
(지번) 안암동5가 15-16",37.5881944124128,127.02941361656,02-923-6070,"부대찌개(밥포함,2인이상) (9,000원), 라면사리 (1,000원), 소주 (5,000원), 맥주 (5,000원), 음료 (2,000원), 소세지사리 (2,000원)"
백소정 성신여대점,4.5,"1,527","서울 성북구 동소문로22길 43 2층
(지번) 동선동1가 85-107",37.5912170466979,127.018356102744,02-6014-9130,"마제소바 (8,900원)"
고쿠텐 성신여대점,4.6,113,"서울 성북구 동소문로24길 42
(지번) 동선동1가 85-111",37.5918486868263,127.0186460095,,"로우고쿠텐동 (10,000원), 고쿠텐동 (12,000원), 새우텐동 (14,000원), 카레텐동 (14,000원), 한치텐동 (16,000원), 장어텐동 (16,000원), 타래카츠동 (11,000원)"
청해해물탕,4.3,7,"서울 성북구 보문로13나길 10 1층
(지번) 보문동7가 134-1",37.579632597001,127.021672574234,02-929-9029,"섞어찜 (소) (49,000원), 해물탕 (소) (39,000원), 해물찜 (소) (39,000원), 아구탕 (소) (39,000원), 아구찜 (소) (39,000원), 낙지찜 (소) (39,000원)"
롯데리아 성신여대점,3.6,18,"서울 성북구 동소문로 117 1층
(지번) 동선동4가 104",37.5936958620852,127.017725560571,02-922-0902,"불고기버거 (4,700원)"
키웨스트커피,3.5,5,"서울 성북구 보국문로16길 2
(지번) 정릉동 281-3",37.610055348285,127.009828133865,070-8846-3353,"오늘의 커피 (HOT) (5,000원), 오늘의 커피 (ICE) (5,500원), 예가체프 (HOT) (6,000원), 예가체프 (ICE) (6,500원), 케냐AA (HOT) (6,000원), 케냐AA (ICE) (6,500원), 과테말라 (HOT) (5,500원), 과테말라 (ICE) (6,000원), 콜롬비아 (HOT) (5,500원), 콜롬비아 (ICE) (6,000원), 브라질 (HOT) (5,200원), 브라질 (ICE) (5,700원), 인도네시아 (HOT) (5,200원), 인도네시아 (ICE) (5,700원), 코스타리카 (HOT) (5,200원), 코스타리카 (ICE) (5,700원), 더치 (ICE) (5,500원), 키위스트 (R) (4,000원), 키위스트 (G) (4,500원), 카페라떼 (R) (4,300원)"
싹쓰리솥뚜껑김치삼겹살,4.8,11,"서울 성북구 성북로7길 35
(지번) 성북동1가 17",37.5888371758798,127.003930907222,02-742-3566,"생삼겹살 (16,000원), 목살 (16,000원), 항정살 (20,000원), 열무국수 (7,000원), 열무냉면 (7,000원)"
고대서서갈비 고대본점,3.6,9,"서울 성북구 안암로 81-4 1층
(지번) 안암동5가 104-246",37.5836933416656,127.030050724,02-953-3451,"고대서서갈비(220g) (16,000원), 생생등삼(1인분) (15,000원), 생소갈비살(1인분) (14,000원), 차돌박이(1인분) (13,000원), 서서돼지갈비(1인분) (10,000원), 숙성 생 삼겹살(1인분) (9,500원), 한돈주먹고기(1인분) (9,500원), 육사시미 (25,000원), 국내산 육회 (18,000원), 치마실(1인분) (22,000원)"
진미숯불닭갈비,3.9,4,"서울 성북구 화랑로 92 1층
(지번) 하월곡동 37-74",37.6026895361453,127.042513488444,02-943-4386,"숯불닭갈비＋주먹밥＋샐러드＋음료수360mL (30,000원), 무뼈닭발＋주먹밥＋샐러드＋음료수360mL (24,000원), 닭목살 소금구이 (28,000원), 부산식양념꼼장어＋주먹밥＋샐러드＋음료수360mL (28,000원), 짬뽕순두부 (10,000원), 숯불닭갈비（단품） (15,000원), 계란찜 (4,500원), 주먹밥 (4,000원), 물냉면 (6,500원), 비빔냉면 (6,500원), 우렁된장찌개 (5,000원), 공기밥 (1,000원), 마늘소스 (500원), 핫소스 (500원), 치즈가루 (500원), 코카콜라 355mL (2,000원), 칠성사이다 355mL (2,000원), 환타 파인맛 355mL (2,000원), 환타 오렌지맛 355mL (2,000원)"
설빙 월곡역점,3.0,19,"서울 성북구 화랑로11길 27 정우빌딩 2층
(지번) 하월곡동 27-62",37.6036276043237,127.041877464821,02-943-4811,"ABC초코쿠키설빙 (13,900원), ABC초코쿠키녹차설빙 (13,900원), 생딸기트리설빙 (15,900원), 생딸기요거초코볼설빙 (16,500원), 생딸기설빙 (13,500원), 순수요거생딸기설빙 (15,500원), 하겐다즈딸기설빙 (15,900원), 인절미설빙 (9,500원), 팥인절미설빙 (10,500원), 오레오초코몬스터설빙 (12,900원), 애플망고치즈설빙 (13,900원), 잔망루피낭만딸기설빙 (15,900원), 잔망루피낭만초코설빙 (16,500원), 베리굿절미 세트 (14,400원), 인절미 세트 (17,200원), 달콤매콤 세트 (17,800원), 크로플망고 세트 (20,300원), 케이크초코 세트 (21,700원), 스윗캔디구슬설빙 (13,900원), 초코바닐라구슬설빙 (13,900원), 초코브라우니설빙 (12,900원), 치즈설빙 (12,900원), 하겐다즈초코설빙 (13,500원), 티라미수설빙 (13,900원), 순수요거블루베리설빙 (13,900원), 블루베리치즈설빙 (13,900원), 생딸기허니브레드 (6,800원), 생딸기크로플 (4,300원), 인절미토스트 (4,800원), 모짜렐라 인절미토스트 (5,800원)"
