이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
광주식당,3.3,64,"서울 동대문구 경동시장로2길 49-4
(지번) 청량리동 773",37.580555841678,127.043784150437,02-969-4403,"청국장 (9,000원), 된장찌개 (9,000원), 김치찌개 (10,000원), 순두부 (9,000원), 동태찌개 (10,000원), 조기찌개 (10,000원), 갈치조림 (2인분) (22,000원), 제육볶음 (1인분) (16,000원), 오징어볶음 (1인분) (16,000원)"
은하곱창,3.7,469,"서울 동대문구 전농로15길 22 1층
(지번) 전농동 295-48",37.5780403599325,127.056314751482,02-2247-0254,"돼지곱창전골 (소) (30,000원), 돼지곱창전골 (중) (35,000원), 돼지곱창전골 (대) (40,000원), 오징어볶음 (10,000원), 잔치국수 (5,000원), 비빔국수 (5,000원), 모밀국수 (5,000원), 열무국수 (5,000원)"
마루한,4.3,459,"서울 동대문구 서울시립대로27길 3
(지번) 전농동 127-123",37.582828330243,127.052806774985,02-6406-1126,"양념돼지갈비 (16,000원), 육회 한접시 (10,000원), 생통목살 (16,000원), 생삼겹살 (16,000원), 생연어비빔밥 (9,000원), 고기양50g 육회비빔밥(기본) (8,000원), 고기양 100g 육회비빔밥(특) (9,000원), 맑은/ 사골 소곰탕 (10,000원), 두부김치찌개 (8,000원), 순두부김치찌개 (8,000원), 해물순두부된장찌개 (8,000원), 왕소갈비탕 (14,000원), 한우 차돌박이 (25,000원), 갈매기살 (16,000원), 대패삼겹 (16,000원), 가브리살 (16,000원)"
민들레영토 경희대점,4.9,78,"서울 동대문구 경희대로1길 34 1-2층
(지번) 회기동 60-84",,,02-959-3733,"문화마을 (5,000원), 커피 (1,000원), 케이크 (4,000원), 치즈오븐떡볶이 (7,000원), 빠네크림파스타 (15,000원)"
나정순할매쭈꾸미,3.6,"1,113","서울 동대문구 무학로 144 1층
(지번) 용두동 119-20",37.5770746545606,127.030699225303,02-928-0231,"쭈꾸미(1인분) (15,000원)"
비나레스토랑,4.6,76,"서울 동대문구 안암로24길 4
(지번) 제기동 137-41",37.5884310249523,127.035287620012,02-926-5860,"달 후라이드 （Dal Fried ） (10,000원), 알루 고비 （Aloo Govi ） (13,000원), 차나 마살라 （Chhana Masala ） (13,000원), 탄두리치킨한마리TCNChicken Full (22,000원), 탄두리치킨반마리TCN Chicken Half (12,000원), 치킨말라이카밥ChickenMalaiKabab (15,000원), 로띠（Roti ） (2,500원), 알루 퍼라타（Aloo Paratha） (5,000원), 파니르 카다이 （Paneer kadai ） (15,000원), 치킨 마카니 Chicken Makhani (12,000원), 치킨티카마살라ChickenTikka Masa (12,000원), 램 도피아자 （Lamb Do-Pyaza） (12,000원), 램 빈달루 （Lamb Vindaloo ） (14,000원), 프라운빈달루（ Prawn Vindaloo） (16,000원), 허니 난（Honey Naan） (5,000원), 노바라트나 코르마Novaratna Korma (14,000원), 램 칠리（Lamb Chilli） (14,000원), 프라운 하라바라Prawn Haravara (14,000원), 프라운 칠리 （Prawn Chilli） (14,000원), 램 비르야니 （Lamb Biryani ） (14,000원), 알루 제라 （ Aloo zira ） (13,000원), 치킨 티카（ Chicken Tikka ） (13,000원), 알루 고비 （Aloo Govi ） (13,000원), 알루 제라 （Aloo zira ） (13,000원), 차나 마살라 （ Chhana Masala） (13,000원), 램 카다이 （Lamb Kadai ） (13,000원), 램 하라바라（Lamb Haravara ） (13,000원), 프라운 커리 （Prawn Curry ） (13,000원), 치킨 비르야니 Chicken Biryani (13,000원), 파러크 알루（Palak Aloo ） (12,000원)"
달인군만두,4.0,79,"서울 동대문구 전농로2가길 13 1층
(지번) 답십리동 488-39",37.5674464676207,127.057239925693,010-6487-2465,"원조 군만두(10개) (2,000원), 김치 군만두(10개) (2,000원)"
제주미향해장,4.2,500,"서울 동대문구 경동시장로10길 46 1층
(지번) 청량리동 790",37.5812760285375,127.0432339069,02-6949-3353,"소고기선지해장국 (10,000원), 제주 소고기 해장국 (12,000원), (특) 眞우삼겹해장국 (13,000원), 제주 돔베 수육국밥 (10,000원), 일품 아롱사태 초무침 (15,000원), 명품 아롱사태 전골 (38,000원), 명품 아롱사태 전골 (특) (48,000원), 일품 아롱사태 초무침 (중) (25,000원), 제주식 한치물회 (18,000원), 미향 장인 편육 (7,000원), 미향 장인 편육(중) (15,000원), 아롱사태 수육 (15,000원), 아롱사태 수육(중) (25,000원), 미향 차돌박이 수육 (35,000원), 미향 모듬 편육 (26,000원), 제주감태스팸계란 (18,000원), 명품 미향 스페셜 전골(특) (58,000원), 명품 미향 스페셜 전골 (48,000원), 와인, 위스키 콜키지 프리! (0원)"
원조골뱅이전문점,4.0,130,"서울 동대문구 왕산로37길 7 1층
(지번) 청량리동 769-1",37.5802904072345,127.044030908067,02-959-6131,"통골뱅이(대) (25,000원), 무침골뱅이 (20,000원), 골낙볶음 (25,000원), 골낙볶음밥 (25,000원), 계란말이 (10,000원)"
장군뽈따구숯불구이,4.5,59,"서울 동대문구 망우로16길 5 1층
(지번) 휘경동 276-48",37.5896622211529,127.061816057849,02-2242-0935,"안창살(1인) (20,000원), 뽈따구(1인) (14,000원), 육사시미(1인) (20,000원)"
대통삼 신설동점,4.3,8,"서울 동대문구 천호대로4길 12 1층
(지번) 신설동 104-28",37.5738613805993,127.025235494759,02-2235-1031,"무한리필 (17,000원), 1인 식사 추가비용 (3,000원)"
현대반점,3.7,5,"서울 동대문구 이문로1길 21
(지번) 회기동 65",37.5901684571627,127.05156387144,02-968-2333,"삼육간짜장 (7,000원), 삼육짬뽕 (7,000원), 삼육볶음밥 (7,000원), 콩나물짬뽕 (8,500원), 콩국수 (7,000원)"
평양냉면,3.6,61,"서울 동대문구 홍릉로 14-3 1층
(지번) 청량리동 299",37.5816598669564,127.045119465234,02-965-8254,"물냉면 (14,000원), 비빔냉면 (14,000원), 홍어회무침 (14,000원), 돼지수육 (14,000원), 평양만두 (14,000원), 녹두지짐 (14,000원), 물냉면곱배기 (19,000원), 소수육 (19,000원), 소고기육개장 (14,000원), 만두국 (14,000원), 회냉면 (16,000원), 면사리 (8,000원), 비빔냉면곱배기 (19,000원), 회냉면곱배기 (21,000원), 육수추가 500mL (8,000원), 육수추가 900mL (12,000원)"
우미 설렁탕,4.2,78,"서울 동대문구 고미술로 57
(지번) 답십리동 994",37.566992122836,127.053928520476,02-2246-3509,"설렁탕 (11,000원), 갈비탕 (16,000원), 얼큰 갈비탕 (16,000원), 모듬수육 (40,000원), 소갈비전골 (45,000원), 도가니수육 (45,000원), 특 설렁탕 (14,000원), 얼큰 특 설렁탕 (14,000원), 사골 떡만두국 (10,000원), 갈비만두 （8알） (6,000원), 설렁탕 세트 (13,000원), 콜라 (2,000원), 도가니탕 (20,000원), 왕만두（4알） (6,000원), 감자만두（10알） (6,000원), 공기밥 (1,000원), 소면사리 (1,000원), 스프라이트 (2,000원)"
해다원해물찜,4.5,112,"서울 동대문구 천호대로85길 17
(지번) 장안동 433-21",37.5628630095551,127.066204031365,02-2242-8449,"전복해물된장 (14,000원), 곤드레솥밥 (13,000원), 코다리조림 (12,000원), 낙지연포탕 (12,000원), 낙지덮밥 (12,000원), 아구탕/지리 (10,000원), 대구당/지리 (10,000원), 알탕 (10,000원), 아구/대구 탕/지리 (10,000원), 아구 알탕 / 대구 알탕 (10,000원), 프리미엄해물찜 (소) (45,000원), 아낙찜 (소) (39,000원), 아구찜 (소) (35,000원), 해물탕 (중) (56,000원), 대구탕 (소) (25,000원), 아구탕 (소) (25,000원), 알탕 (소) (25,000원), 대아알탕 (소) (25,000원), 코다리조림 (소) (25,000원), 소라무침 (24,000원), 오삼불고기 (26,000원), 낙지볶음 (52,000원), 문어숙회 (29,000원), 통오징어양념구이 (26,000원), 왕새우구이 (28,000원), 해물부추전 (17,000원), 부추전 (10,000원), 계란말이 (10,000원), 오삼불고기 (점심특선) (10,000원), 힘찬장어양념구이 (26,000원), 낙지볶음 (소) (35,000원)"
강금옥쭈꾸미 경희대점,3.6,40,"서울 동대문구 이문로 40 1층
(지번) 휘경동 321-25",37.5908991348139,127.056729338673,02-959-0333,"쭈꾸미SET (28,000원), 쭈꾸미삼겹SET (30,000원), 쭈꾸미새우SET (30,000원), 쭈삼새SET 3~4人 900g (42,000원), [나홀로꿀맛]1인 쭈꾸미 (15,000원), [쭈꾸미만있으면돼]알뜰쭈꾸미만 (25,000원), 삼겹살추가 (6,000원), 기본반찬＋쌈 (3,000원), 새우추가 (5,000원), 주먹밥 (3,000원), 2가지 소스 (1,000원), 날치알사리추가 (1,000원), 공기밥 (1,000원), 천사채 (1,000원), 쌈무 (1,000원), 치즈떡 (2,000원), 기본떡사리 (2,000원), 우동사리 (2,000원), 깻잎추가 (1,000원), 콜라 (2,000원), 사이다 (2,000원), 참이슬 후레쉬 (4,000원), 참이슬 오리지날 (4,000원), 처음처럼 (4,000원), 카스 (4,000원), 하이트 (4,000원), 청하 (5,000원), 매화수 (5,000원)"
홍익돈까스 회기점,3.7,132,"서울 동대문구 망우로21길 52 춘태빌딩 1층
(지번) 휘경동 192-5",37.5903959972497,127.059877891806,02-2242-9604,"홍익돈까스 (13,000원), 돈까스 정식 (12,500원), 치즈롤까스 (12,500원), 해물토마토파스타 (14,000원), 생선까스 정식 (11,900원), 해물볶음우동 (11,900원), 더블치즈돈까스 (14,000원), 로스까스 (12,500원), 모둠까스 (14,000원), 세트A (11,900원), 함박돈까스세트 (13,400원), 고구마치즈롤까스세트 (14,000원), 치즈롤까스세트 (14,000원), 세트B (11,900원), 고구마치즈롤까스 (12,500원), 베이컨볶음우동 (11,500원), 까르보나라 (13,000원), 토마토치즈파스타 (13,000원), 해물크림파스타 (14,000원), 새우볶음밥 (10,000원), 로제돈까스 (13,500원), 볶음짬뽕 (11,900원), 홍익우동 (6,000원), 불고기볶음밥 (10,000원), 알리오올리오 (13,500원), 로제파스타 (14,000원), 로스까스 세트 (14,000원), 안심까스 (12,500원), 안심까스 세트 (14,000원), 함박돈까스 (11,900원), 홍익냉우동 (8,500원), 스파이시 까르보나라 (13,000원)"
경동시장 평양냉면,4.4,123,"서울 동대문구 왕산로29길 4 2층
(지번) 제기동 1013",37.5789595127417,127.040087057329,02-965-8258,"물냉면 (11,000원), 비빔냉면 (11,000원), 회냉면 (12,000원), 온면 (11,000원), 평양만두 (10,000원), 돼지수육 (14,000원), 돼지수육 반 (7,000원), 홍어무침 (14,000원), 떡만둣국 (11,000원), 곱빼기 추가 (5,000원), 사리 추가 (6,000원)"
갈비명가이상 답십리점,2.8,86,"서울 동대문구 천호대로 327
(지번) 답십리동 530-27",37.5645437637165,127.056419248727,02-2243-8200,"한우 특선모둠 500g (265,000원), 이상 궁중갈비(300g/2대) (51,000원), 궁중갈비정식 (53,000원), 한우 눈꽃등심 150g (79,000원), 이상 궁중생갈비 (250g/2대) (57,000원), 이동갈비 (300g/4대) (42,000원), 한우육회 (29,000원), 설렁탕 (12,000원)"
다미옥함흥냉면,3.9,48,"서울 동대문구 경동시장로12길 52-1 1층
(지번) 제기동 478",37.5821329830008,127.043670501756,,"비빔냉면 (7,000원), 물냉면 (7,000원), 매운냉면 (7,000원), 왕만두 (6,000원), 회냉면연 (9,000원), 갈비탕 (14,000원), 소머리국밥 (9,000원), 생등심 (20,000원), 삼겹살 (16,000원), 한우불고기 (20,000원), 도가니수육 (30,000원), 홍어무침 (25,000원)"
맥도날드 외대점,3.4,34,"서울 동대문구 휘경로 15
(지번) 이문동 305-151",37.5959001609367,127.061962760963,02-6212-4500,"한입초코츄러스3조각 (가격정보 없음), 맥스파이시 상하이 투움바 (가격정보 없음), 슈비 투움바 (가격정보 없음), 더블 쿼터파운더 치즈 (가격정보 없음), 맥스파이시 상하이 버거 (가격정보 없음), 토마토 치즈 비프 버거 (가격정보 없음), 빅맥 (가격정보 없음), 트리플 치즈버거 (가격정보 없음), 1955 버거 (가격정보 없음), 더블 불고기 버거 (가격정보 없음), 불고기 버거 (가격정보 없음), 슈슈 버거 (가격정보 없음), 슈비 버거 (가격정보 없음), 베이컨 토마토 디럭스 (가격정보 없음), 치즈버거 (가격정보 없음), 더블 치즈버거 (가격정보 없음), 햄버거 (가격정보 없음), 드립 커피 (가격정보 없음), 해쉬 브라운 (가격정보 없음), 후렌치 후라이 (가격정보 없음), 맥너겟 (가격정보 없음), 아메리카노 (가격정보 없음)"
대영정육점식당,2.6,21,"서울 동대문구 장한로21길 9
(지번) 장안동 373-8",37.5699615197474,127.06947124402,,"특수부위모듬 (200g) (30,000원), 육회 (200g) (30,000원), 사시미 (200g) (30,000원), 육계장 (5,000원)"
79번지국수집,4.3,139,"서울 동대문구 회기로13길 25 1층
(지번) 회기동 42-79",37.5926788782586,127.05097160045,02-6082-9494,"닭칼국수 (7,000원), 닭국수 (6,000원), 김치말이온국수 (6,000원), 초계국수 (7,000원), 김치말이냉국수 (6,000원), 비빔국수 (6,000원), 코다리비빔국수 (7,000원), 고기완자전 (9,000원), 고기김치전 (9,000원), 감자해물파전 (9,000원), 닭곰탕 (7,000원)"
스타벅스 회기역사거리점,3.9,39,"서울 동대문구 이문로 37 회기 한일 베라체캠퍼스 1층
(지번) 회기동 346-18",37.5908011291028,127.056117386349,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
봉평메밀촌,4.4,10,"서울 동대문구 제기로 159-1 1층
(지번) 청량리동 38-28",37.5860128989022,127.05094225968,02-960-7976,"물막국수 (8,000원), 비빔막국수 (8,000원), 회막국수 (9,000원), 묵사발 (8,000원), 들깨메밀칼국수 (9,000원), 들깨옹심이메밀칼국수 (9,000원), 메밀만두국 (8,000원), 메밀만두 (7,000원), 감자만두 (7,000원), 메밀전 (8,000원), 감자전병 (8,000원)"
옛집한우허파,4.7,56,"서울 동대문구 사가정로 222 1층
(지번) 장안동 103-1",37.5785449162007,127.069655822972,02-2217-7634,"허파 (10,000원), 수구레 (15,000원), 양 (15,000원)"
너디블루,4.3,161,"서울 동대문구 전농로36길 9 1,2층 1,2호
(지번) 전농동 103-312",,,0507-1421-1310,"이 달의 커피 - 싱글 콜드브루 (6,000원), 콜드브루 (4,500원), 후레쉬 치즈케이크 (5,900원), 바나나푸딩 (5,500원), 하이볼 - 조니워커레드 (7,000원)"
철계단집,3.9,63,"서울 동대문구 회기로31가길 35-1 1층
(지번) 휘경동 183-433",37.590396351652,127.05679077858,,"삼겹살 (170g) (12,000원), LA갈비 (200g) (16,000원), 두툼한 껍데기 (8,000원)"
옥천옥,3.7,48,"서울 동대문구 하정로 16 2층
(지번) 신설동 94-57",37.5724948130363,127.026993921999,02-2292-8201,"설렁탕(보) (11,000원), 설렁탕(특) (16,000원), 도가니탕 (17,000원), 꼬리곰탕 (25,000원), 고기 뺀 탕 (8,000원), 냉면(4월~9월) (8,000원), 수육(머릿고기) (35,000원), 도가니수육 (35,000원), 등골 (40,000원), 우설 (40,000원), 만두/전병 (12,000원)"
대한곱창,4.0,150,"서울 동대문구 천호대로85길 21 동원빌딩 1층
(지번) 장안동 433-20",37.5629860365653,127.066291518853,02-2214-5207,"모듬곱창 250g (24,000원), 한우소곱창구이 200g (24,000원), 소대창구이 250g (24,000원), 소막창구이 200g (24,000원), 곱창전골 (32,000원), 커플세트（모듬곱창2인분＋뚝배기전골＋볶음밥） 2인분 (59,000원), 염통 180g (14,000원), 뚝배기전골 (10,000원), 가족세트（모듬곱창3인분＋뚝배기전골＋볶음밥2인분） 3인분 (83,000원), 부추무침추가 (2,000원), 볶음밥 (4,000원), 대한주먹밥 (4,000원), 칠성사이다 500mL (2,500원), 코카콜라 500mL (2,500원), 처음처럼 (5,000원), 참이슬 후레쉬 (5,000원), 진로이즈백 (5,000원), 청하 (6,000원), 참이슬 오리지널 (5,000원), 테라 (5,000원), 카스 (5,000원)"
라무진 장안1점,2.8,38,"서울 동대문구 장한로 68 JB타워 1층 102호
(지번) 장안동 362-1",37.5668325399007,127.068551041724,02-2244-3446,"징기스칸 프렌치랙 (180~200g) (31,000원), 징기스칸 양갈비 (250g) (30,000원), 징기스칸 양고기 (200g) (29,000원), 오뎅탕 (15,000원)"
미아회관 제기직영점,4.2,152,"서울 동대문구 고산자로 488 1층
(지번) 제기동 798",37.5831675663298,127.038851417498,010-4117-5497,"제주급냉 삼겹살(180g) (15,000원), 제주돼지껍데기 (7,000원), 청국장 (7,000원), 김치찌개 (7,000원), 볶음밥 (3,000원), 매콤팔도비빔면 (4,000원)"
청량리고향집 본점,4.3,276,"서울 동대문구 경동시장로2길 52 1층
(지번) 청량리동 769-1",37.5802793761135,127.043893689927,02-964-8844,"오소리국밥 (10,000원), 돼지머리국밥 (9,000원), 순대국 (9,000원), 순대정식 (12,000원), 술국 (18,000원), 오소리감투 (25,000원), 토종삼계탕 (13,000원), 반계탕 (9,000원), 아바이순대 (중) (20,000원), 수육모듬순대 (중) (25,000원), 국정식 (15,000원)"
광주회관,3.9,27,"서울 동대문구 이문로 118 1층
(지번) 이문동 288-4",37.5971294761998,127.060918834447,02-957-3876,"묵은지삼겹살 (15,000원), 갈치조림 (30,000원), 제육볶음 (11,000원), 김치찌개 (8,000원), 꼬막비빔밥 (13,000원)"
조영환의 대양한방숯불갈비,2.7,25,"서울 동대문구 고산자로 399 동양프라자 2층
(지번) 용두동 40-11",37.5752762915537,127.037769621436,02-960-5511,"생등심(200g) (45,000원), 양념육회(200g) (32,000원), 한방왕갈비/소갈비(320g) (3,500원), 한방돼지갈비(350g) (15,000원), 생삼겹살(200g) (17,000원)"
청량회관,4.6,165,"서울 동대문구 서울시립대로 164 도석프라자 지하1층
(지번) 전농동 152-11",37.5833009668774,127.054836496632,,"참치한상 (70,000원), 참치애비 (65,000원), 아마애비 (30,000원), 차돌박이라구스튜 (25,000원), 바지락술탕 (25,000원), 모듬튀김 (굴,새우,표고,고로케) (23,000원), 단품튀김 (튀김 1종 선택) (18,000원), 우니파스타 (25,000원), 닭정육구이 (22,000원), 오징어내장파스타 (25,000원), 바질명란파스타 (20,000원)"
대가참치,3.9,125,"서울 동대문구 천호대로85길 11 2층
(지번) 장안동 433-9",37.5626210672361,127.066087463925,02-2242-4944,"스페셜 (1인) (39,000원), 특스페셜 (1인) (49,000원), 실장스페셜 (1인) (59,000원), 대가스페셜 (1인) (75,000원), 대가로얄 (1인) (100,000원), 대가VIP (1인) (150,000원), 참치회단품(20pcs) (50,000원), 회정식 (25,000원), 초밥(12pcs) (15,000원), 알탕 (10,000원), 대구탕 (10,000원), 대구지리 (10,000원), 알대구탕 (12,000원)"
수타생고기 본점,3.9,169,"서울 동대문구 천호대로2길 23-3
(지번) 신설동 104-8",37.5740920621206,127.024247549336,02-2233-1362,"울금삼겹살 (16,000원), 울금목살 (16,000원), 울금가브리살 (16,000원), 소갈비살 (21,000원), 대하소금구이 (22,000원), 육회 (25,000원)"
허브족발,4.5,37,"서울 동대문구 왕산로2길 27 1층
(지번) 신설동 97-22",37.575295905211,127.025833013506,02-927-2465,"앞다리 (35,000원), 뒷다리 (30,000원), 앞다리반반 (38,000원), 뒷다리반반 (33,000원), 불족발 (앞다리) (38,000원), 미니족발 (14,000원), 미니불족 (16,000원), 주먹밥 (5,000원), 불족발(뒷다리) (33,000원)"
강씨네즉석떡볶이 장안본점,3.6,49,"서울 동대문구 장한로13길 7 1층
(지번) 장안동 376-1",37.566689652752,127.067437230981,02-6369-1929,"기본즉석떡볶이 (15,000원), 짜장즉석떡볶이 (15,000원), 치즈즉석떡볶이 (17,000원), 부대즉석떡볶이 (17,000원), 아이짜장떡볶이세트 (8,000원), 순대볶음 (7,000원), 납당즉석떡볶이세트 (15,000원), 떡마니세트 (15,000원), 소스만추가（80g, 1인분의 양） (3,000원), 떡＋소스 (3,000원), 오뎅＋소스 (3,000원), 라면＋소스 (3,000원), 쫄면＋소스 (3,000원), 납작당면＋소스 (3,000원), 햄 (2,000원), 치즈 (2,000원), 야채추가 (2,000원), 야끼만두 (700원), 김말이 (700원), 계란 (700원), 야채튀김 (1,000원), 고구마튀김 (1,000원), 새우튀김 (1,000원), 해쉬브라운 (1,000원), 단무지 왕창 추가 (1,500원), 셀프주먹밥 (3,500원), 마무리볶음밥（재료만） (2,500원), 꼬마김밥（마약소스） (4,000원), 무침군만두 (4,000원), 순대（순대만） (5,000원)"
푸른하늘,3.8,62,"서울 동대문구 경희대로6길 3-4
(지번) 회기동 34-1",37.5935462368517,127.053075231731,02-960-3394,"야채김밥 (5,000원), 참치마요김밥 (5,300원), 참치치즈김밥 (5,800원), 돈까스김밥 (5,300원), 쌀떡볶이 (5,000원), 치즈쌀떡볶이 (6,000원), 찹쌀순대 (5,000원), 토종순대 (6,000원), 라볶이 (7,000원), 치즈라볶이 (7,000원), 떡만두국 (7,500원), 원조김밥 (4,000원), 매콤제육김밥 (5,300원), 체다치즈 김밥 (5,300원), 쫄면 (7,500원), 오뎅탕 (6,000원), 오뎅우동 (7,000원), 김치우동 (7,000원), 콜라 355ml (2,000원), 사이다 355ml (2,000원)"
버거운버거 서울경희대점,4.9,87,"서울 동대문구 천장산로7길 56 1층 101호
(지번) 이문동 264-407",37.5982821850656,127.054703676938,02-963-1888,버거.치킨.베이크 (0원)
육초연,4.0,282,"서울 동대문구 회기로13길 24 1층
(지번) 회기동 42-73",37.5925587560308,127.05122594526,0507-1336-4444,"VIP 초밥 (26,900원), [육초연]육회초밥 (14,000원), [신선한]육회비빔밥 (6,900원), [신선한]연어비빔밥 (7,900원), [육초연]최상급 육회 (12,900원), [육초연]스페셜 초밥 (17,500원), VIP초밥세트(32P)+새우튀김2P+냉모밀1 (36,400원), [육초연]싱글 초밥 (10,900원), [육초연]육회초밥4p＋연어초밥4p＋스테이크초밥4p (16,500원), 스페셜육회비빔밥 (7,900원), 육회비빔밥 + 육회초밥3p (9,900원), [육회혼밥세트]육회100g＋육회초밥3p＋육회비빔밥 (16,500원), [육초연]광어초밥 (17,500원), [육초연]연어초밥 (16,500원), [육초연]광어연어초밥 (17,500원), [육초연]연어스테이크초밥 (17,500원), [육초연]소고기스테이크 초밥 (15,000원), [육초연]육회연어초밥 (15,500원), [육초연]초새우초밥 (11,000원), [육초연]계란초밥 (10,000원), [육초연]유부초밥 (10,000원), [육초연]최상급 매운 불육회 (13,900원), 처음처럼 (5,000원), 참이슬 후레쉬 (5,000원), 진로이즈백 (5,000원), 새로 (5,000원), 카스 (5,000원), 테라 (5,000원), 캘리 (5,000원), 참이슬 오리지널 (5,000원)"
섬마을회집,4.3,28,"서울 동대문구 홍릉로5길 8
(지번) 청량리동 702-1",37.5827258535761,127.04386795474,02-962-3766,"광어회 (30,000원), 우럭회 (30,000원), 우럭탕 (30,000원), 광어+우럭회 (40,000원), 홍어찜 (25,000원), 산낙지 (10,000원), 멍게 (10,000원), 모듬회 (소) (40,000원), 도미 (소) (50,000원), 농어 (소) (50,000원)"
아경면선 외대점,4.6,41,"서울 동대문구 이문로 76 1층
(지번) 이문동 336-3",37.5938004673372,127.058657607147,02-6498-6222,"곱창국수 (6,500원), 차돌국수 (7,200원), 오징어국수 (6,500원), 루로우판(대만식 고기덮밥) (6,500원), 버블티(S) (2,500원)"
