이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
성수동대림창고갤러리,3.0,992,"서울 성동구 성수이로 78 1층
(지번) 성수동2가 322-32",37.5416392066484,127.056647865179,0507-1390-9669,"아메리카노 (6,000원), 카페라떼 (7,000원), 카페모카 (7,500원), 아포가토 (9,500원), 아인슈패너 (7,500원), 코르타도 (7,000원), 바닐라라떼 (7,500원), 디카페인 아메리카노 (6,500원), 디카페인 카페라떼 (7,500원), 파인애플 주스 (8,000원), 오렌지 주스 (8,000원), 자두 주스 (8,000원), 오렌지에이드 (7,500원), 레몬에이드 (7,500원), 자몽에이드 (7,500원), 복숭아에이드 (7,500원), 얼그레이 (8,000원), 루이보스발란스 (8,000원), 게이샤 슈패너 (17,000원), 게이샤 모카 (17,000원)"
쵸리상경 성수점,3.7,718,"서울 성동구 서울숲4길 18-8 2층
(지번) 성수동1가 668-79",37.5470517097135,127.042673790996,02-6402-0085,"스테이크 솥밥 (25,000원), 연어 솥밥 (18,000원), 전복장 솥밥 (19,000원), 표고 멘보샤(4pc) (14,000원), 수비드 된장 통삼겹구이 (25,000원), 갈비 솥밥 (18,000원), 언양식 낙잡불고기 솥밥 (18,000원), 표고 멘보샤(6pc) (20,000원), 방어회 바질 페스토 (25,000원), 장어감태구이 (17,000원)"
치카 성수,4.4,391,"서울 성동구 뚝섬로1가길 14 1층
(지번) 성수동1가 656-1002",37.542331284711,127.047173592134,02-498-3478,"구름마카롱 (3,000원), 수제 레터링케이크 (42,000원), 미니 레터링케이크 (30,000원), 아메리카노 (4,500원), 카페라떼 (6,000원)"
끄트머리집,4.3,86,"서울 성동구 마조로3길 8 1층
(지번) 행당동 19-96",37.5586507509572,127.039974427569,02-2292-8574,"돼지김치구이 (중) (3인) (26,800원), 고기김치볶음밥 (점심특선) (4,800원), 돼지김치구이 (대) (4인) (33,500원), 돼지김치구이 (소)(2인) (18,800원), 전문가 생맥주 (2,200원), 마무리 볶음밥 (2,000원), 소주, 맥주 (4,000원), 고기김치볶음밥 곱빼기 (점심특선) (5,900원), 돼지김치구이 (특대) (39,900원), 혼밥세트 (9,500원), 고기김치볶음밥 곱빼기+고기추가 (점심특선) (6,900원)"
텐동식당,3.4,210,"서울 성동구 연무장5가길 20-1 1층
(지번) 성수동2가 315-29",37.5433384122801,127.054908600031,02-6339-0309,"스페셜텐동 (18,000원), 에비 텐동 (16,000원), 아나고 텐동 (14,000원), 이까 텐동 (13,000원), 치킨 가라아게동 (12,000원), 기본텐동 (10,000원), 치킨 카레라이스 (11,000원)"
차이나플레인 서울숲점,3.3,177,"서울 성동구 뚝섬로1길 25
(지번) 성수동1가 656-36",37.5436380420167,127.046396018851,02-2088-8493,"짜장면 (10,000원), 삼선 짬뽕 (12,000원), 탕수육 (32,000원), 새우볶음밥 (12,000원), 잡채밥 (12,000원), 유린기 (33,000원)"
일품백송칼국수&설렁탕,3.7,360,"서울 성동구 고산자로12길 1-1 1층
(지번) 행당동 264",37.5603090692348,127.035048444214,02-466-2090,"설렁탕 (12,000원), 도가니탕 (17,000원), 특）설렁탕 (15,000원), 특）도가니탕 (22,000원), 손만두 (10,000원), 깍두기 500g (9,000원), 김치 500g (9,000원), 공기밥 (1,000원), 소면사리 2개 (1,000원), 콜라 500mL (2,000원), 사이다 500mL (2,000원), 아메리카노 (4,500원), 카페라떼 (5,000원)"
전부치는도사,4.7,11,"서울 성동구 마조로3길 8 1층
(지번) 행당동 19-96",37.5586507509572,127.039974427569,02-2299-3535,"감자전 (8,000원), 부추전 (8,000원), 배추전 (8,000원), 애호박전 (8,000원), 김치전 (8,000원), 해물김치전 (9,000원), 깻잎전 (9,000원), 고추전 (9,000원), 동그랑땡 (9,000원), 해물파전 (10,000원), 동태전 (10,000원), 소고기육전 (12,000원), 파불고기 (13,000원), 닭한마리 (18,000원), 닭반마리 (10,000원), 해물오뎅탕 (12,000원), 해물짬뽕탕 (12,000원), 해물볶음우동 (12,000원), 골뱅이냉채 (12,000원), 번데기탕 (7,000원)"
눈꽃돼지,4.5,90,"서울 성동구 왕십리로8길 17-4
(지번) 성수동1가 656-990",37.5462329765294,127.046708815454,02-464-2072,"이베리코 특수부위모듬 (500g) (42,000원), 눈꽃 통삼겹 (180g) (18,000원), 눈꽃 특목살 (180g) (13,000원), 이베리코 통목살 (180g) (14,000원), 플루마 (0원), 버터 볶음밥 (0원)"
도렐 성수점,2.9,189,"서울 성동구 연무장7길 11 1층
(지번) 성수동2가 314-12",37.5437897702564,127.054416929987,02-465-3675,"너티클라우드 (6,500원), 체리조 (6,500원), 초코까눌레 (2,900원), 까눌레 (2,900원), 버터스콘 (3,000원), 아메리카노 (4,500원)"
브루잉세레모니,4.5,183,"서울 성동구 연무장5가길 22-1 1층
(지번) 성수동2가 315-27",37.5432727118261,127.055139727387,0507-1317-4771,"Brewing (6,000원), Machine (White) (6,000원)"
성수동간판없는집,4.3,246,"서울 성동구 성수일로 59-1 1층
(지번) 성수동1가 14-70",37.5459362020692,127.049974398107,010-559-2634,숙주국물닭발 단품 (0원)
정선부뚜막,3.5,131,"서울 성동구 서울숲6길 14 1층
(지번) 성수동1가 668-13",37.5475239707245,127.043039345121,02-499-8253,"곤드레밥상 (10,000원)"
훼미리손칼국수보쌈,3.5,699,"서울 성동구 왕십리로 134 1층
(지번) 성수동1가 656-970",37.5495264804791,127.044629777329,,"감자전 (16,000원), 보쌈정식 (15,000원), 보쌈 (중) (34,000원), 손칼국수 (9,000원), 접시만두 (10,000원)"
버섯집,,407,"서울 성동구 왕십리로5길 9-10 1층
(지번) 성수동1가 668-34",37.5467163859063,127.044069430288,02-3409-8887,"버섯 생불고기 전골 (1인분) (17,000원), 눈꽃버섯탕 (11,000원), 맑은 버섯 육개장 (9,000원), 얼큰 버섯 육개장 (9,000원), 들깨 버섯탕 (10,000원)"
띵똥와플 본점,4.3,185,"서울 성동구 마조로1길 32 1층
(지번) 행당동 4-11",37.5602401877062,127.039474565742,02-2281-8184,"플레인와플 (생크림+사과잼) (2,700원), 플레인와플 (요거트아이스크림+사과잼) (3,200원), 누텔라(카카오와플) (3,000원), 플레인와플(슈가버터맛+사과잼) (2,200원), 플레인와플(슈가버터맛+딸기잼) (2,200원), 플레인와플(슈가버터맛+초코시럽) (2,200원), 플레인와플(슈가버터맛+카라멜시럽) (2,200원), 플레인와플(초코아이스크림) (2,200원), 플레인와플(딸기아이스크림) (2,200원), 플레인와플 (생크림+딸기잼) (2,700원), 플레인와플 (생크림+초코시럽) (2,700원), 플레인와플 (생크림+카라멜시럽) (2,700원), 플레인와플 (요거트아이스크림+딸기잼) (3,200원), 플레인와플 (요거트아이스크림+초코시럽) (3,200원), 플레인와플 (요거트아이스크림+카라멜시럽) (3,200원), 플레인와플 (크림치즈) (3,000원), 플레인와플 (블루베리잼) (3,000원), 플레인와플 (생크림+연유) (2,700원), 플레인와플 (로투스) (3,000원), 땅콩버터(크런치와플) (3,000원)"
카모메 한양대점,4.0,417,"서울 성동구 마조로 17 1층 4호
(지번) 행당동 19-54",37.5595557237992,127.040469845279,02-6397-3454,"[압도적 1위] 게살크림명란우동 (13,300원), 연어장부각덮밥세트 (덮밥+누들+트러플감자전+후식) (14,900원), [10시간 끓여낸 특제소스] 우삼겹덮밥 (9,800원), [48시간숙성] 간장새우덮밥 (9,900원), [익숙한데 특별한] 치즈토마토제육덮밥 (9,900원), [근본이 다른] 새우크림카레 (12,500원), [근본이 다른] 소고기토마토카레 (12,500원), [인기No1] 매콤점보우삼겹짬뽕 (13,900원), [근본이 다른] 냉모밀 (9,500원), [2012 클래식] 크림명란우동 (10,500원), [매일새벽 방앗간 직접뽑은] 들기름막국수 (9,500원), [재료가 신선해] 큐브 연어장덮밥 (11,800원), [재료가 신선한] 큐브육회덮밥 (11,800원), [압도적 2위] 육회연어장 보석함 (13,900원), [감칠맛 폭팔] 대게장 보석함 (12,800원), 우삼겹덮밥 세트 (덮밥+누들+트러플감자전+후식) (11,900원), 스리라차연어부각덮밥세트 (덮밥+누들+트러플감자전+후식) (14,900원), 치즈토마토제육덮밥 세트 (덮밥+우동&소바+트러플감자전) (15,900원), 고등어구이덮밥세트 (덮밥+누들+트러플감자전+후식) (19,200원), 소갈비살덮밥(특)세트 (덮밥+누들+트러플감자전+후식) (19,300원)"
마장동한우촌,2.5,87,"서울 성동구 마장로35길 68 1층
(지번) 마장동 439-1",37.5706824765816,127.041275257984,02-2281-9292,"물냉면 (8,000원), 한우갈비탕 (13,000원), 한우우거지국밥 (6,000원), 차돌된장찌개 (7,000원), 김치찌개 (7,000원), 비빔냉면 (8,000원), 맛보기물냉면 (4,000원), 맛보기비빔냉면 (4,000원), 된장찌개 (3,000원), 한우육회 (25,000원), 간,천엽 (대) (10,000원), 간,천엽 (소) (5,000원), 한우뚝배기불고기 (7,000원), 버섯불고기 (12,000원)"
거창식당,4.1,16,"서울 성동구 고산자로14길 12-1 1층
(지번) 행당동 168-9",37.5621772264132,127.037301105717,02-2294-2473,"영양수육 (27,000원), 영양전골 (26,000원), 영양무침 (26,000원), 영양탕(특) (16,000원), 영양탕(보통) (14,000원), 염소수육 (29,000원), 염소전골 (28,000원), 염소탕(특) (18,000원), 염소탕(보통) (15,000원), 삼계탕 (14,000원), 내장탕(점심메뉴) (9,000원)"
평이담백뼈칼국수 성수점,3.4,555,"서울 성동구 상원10길 10 지하1층, 1층
(지번) 성수동1가 13-110",37.5493698460297,127.049048518038,070-8870-6879,"뼈칼국수 (11,000원), 비빔칼국수 (10,000원), 애호박바지락뼈전골(중) (30,000원)"
멘츠루,4.1,184,"서울 성동구 성수이로20길 10 경협회관 103호
(지번) 성수동2가 273-24",37.5432276384361,127.057641548378,010-3298-8253,"쇼유라멘 (10,000원), 매운쇼유(해장라멘) (10,500원), 모츠라멘(소곱창) (14,500원), 아부라소바 (12,000원), 츠케멘 (13,000원), 토리파이탄 (11,000원), 호르몬동(대창덮밥) (15,000원), 규동 (10,000원), 수제 가라아게 (7,000원), 타코야끼 (5,000원), 스테미너라멘(시즌한정굴라멘) (12,000원), 닭껍질교자 (5,000원)"
메이탄 성수점,3.2,149,"서울 성동구 왕십리로 50 메가박스스퀘어빌딩 2층
(지번) 성수동1가 656-335",37.5419000229184,127.044975552245,02-6085-1080,"동파육 (47,000원), 깐풍기 (32,000원), 유린기 (35,000원), 유산슬 (36,000원), 크림 중새우 (35,000원), 해물짬뽕밥 (11,000원), 새우볶음밥 (12,000원), 매생이해물누룽지탕 (18,000원), 메이탄짜장 (9,000원), 해물짬뽕 (11,000원), 피넛삼겹살 (38,000원), 멘보샤 (32,000원), 오향장육 (53,000원), 블랙빈 모둠해물요리 (58,000원), 해물누룽지탕 (54,000원), 홍쇼관자요리 (62,000원), 소고기안심요리 (62,000원), 어향동고 (53,000원), 오룡해삼 (68,000원), 전가복 (75,000원), 탕수육 (28,000원), 사천탕수육 (29,000원), 찹쌀탕수육 (32,000원), 깐풍육 (32,000원), 양장피 (45,000원), 칠리 중새우 (35,000원), 깐풍 중새우 (35,000원), 고추잡채＋꽃빵 (35,000원), 팔보채 (50,000원), 건강식마늘볶음밥 (11,000원)"
옹근달,2.3,587,"서울 성동구 성수이로7길 41-1 1, 2층
(지번) 성수동2가 333-52",37.5427321937879,127.052993587676,02-499-5012,"에스프레소 (5,000원), 아메리카노 (5,500원), 플랫화이트 (5,500원), 카페라떼 (6,000원), 바닐라 라떼 (6,300원), 롱블랙 (5,500원), 카페붸르(버터라떼) (7,500원), 아포카토 (7,000원), 쑥라떼 (7,000원), 수제에이드 (7,500원), 딸기라떼 (7,500원), 밀크티 (7,000원), 카시스밀크티 (7,500원), 루이보스티 (7,000원), 피치밀크티 (7,500원)"
심가네한우고집 마장본점,4.1,16,"서울 성동구 마조로19길 7 1층
(지번) 마장동 797-90",37.5649671888271,127.040761740871,02-2281-1214,"한우모듬구이 (0원), 꽃등심 (0원), 생등심(1등급)(100g) (10,000원), 갈비꽃살(100g) (20,000원), 갈비살(100g) (13,000원), 안창살(100g) (20,000원), 살치살(100g) (20,000원), 차돌박이(100g) (10,000원), 토시살(100g) (20,000원), 치마살(100g) (13,000원), 부채살(100g) (12,000원), 제비추리(100g) (12,000원), 갈비탕 (15,000원), 육회비빔밥 (8,000원), 뚝배기불고기 (7,000원), 차돌육개장 (7,000원), 소고기야채비빔밥 (6,000원), 차돌된장찌개 (6,000원)"
뵈르뵈르,3.3,474,"서울 성동구 연무장7길 8 1층
(지번) 성수동2가 315-32",37.5433015283785,127.054591173253,,"싱글(컵/콘) (4,700원), 더블(컵/콘) (6,500원), 트리플 (11,200원), 쿼드러플 (18,900원), 아이스팝콘(175g) (6,500원)"
성일정육식당,2.7,44,"서울 성동구 아차산로3길 9 1층
(지번) 성수동1가 656-835",37.5482951715381,127.046963925782,02-2292-6696,"살치살 (80,000원), 토시 (80,000원), 특수부위 (75,000원), 생삼겹살 (500g) (30,000원), 목살 (500g) (30,000원)"
하동진,3.5,115,"서울 성동구 행당로17길 17 1층
(지번) 행당동 298-42",37.5599257906889,127.033157703834,02-6405-7001,"돼지국밥 (9,000원), 내장국밥 (9,000원), 섞어국밥 (10,000원), 얼큰모듬국밥 (11,000원), 밀면 (8,000원), 비빔밀면 (8,000원), 고기국수 (10,000원), 물냉면 (8,000원), 수육(중) (27,000원), 수육(대) (35,000원), 소꼬리찜(2인) (48,000원), 만두 (6,000원)"
호남집,3.8,42,"서울 성동구 살곶이길 18 성동안심상가 마장청계점 202호
(지번) 마장동 525-1",37.5713825413725,127.040519485291,02-2295-0118,"한우 등심(350g) (60,000원), 한우 안창살(350g) (60,000원), 한우 육회(300g) (50,000원), 한우 업진살(350g) (50,000원), 한우 토시살(350g) (50,000원)"
마하차이,3.9,157,"서울 성동구 뚝섬로 399 2층
(지번) 성수동2가 339-22",37.5389508213063,127.055086193668,02-468-5678,"오물렛팟타이 (12,000원), 소고기쌀국수 (10,000원), 똠얌꿍 (+면포함) (12,000원), 푸팟퐁커리덮밥 (15,000원), 카오팟 꿍 (11,000원), 팟 카파오 무쌉 (11,000원), 갈비쌀국수 (15,000원), 매운쌀국수 (11,000원), 모닝글로리 볶음 (9,000원), 쏨탐 (9,000원), 팟씨유(새우) (12,500원), 얌운센 (8,500원), 스프링롤 (6,000원), 카이텃(2조각) (6,000원)"
노틀던,4.7,281,"서울 성동구 서울숲2길 11 1층
(지번) 성수동1가 685-501",37.5473831216817,127.040030761589,070-7633-2023,"에스프레소 (5,000원), 아메리카노 (5,000원), 카페라떼 (5,500원), 바닐라라떼 (6,000원), 카푸치노 (6,000원), 레몬에이드 (6,000원), 자몽에이드 (6,000원), 발로나 다크 초콜릿 라떼 (7,500원), 발로나 화이트 초콜릿 라떼 (7,500원), 발로나 카라멜 초콜릿 라떼 (7,500원)"
삼원옥수해천탕,4.3,88,"서울 성동구 독서당로 160 한남하이츠 아파트 상가 103호
(지번) 옥수동 220-1",37.5402350277221,127.011739689498,010-5093-5326,"해천탕 (VIP) (150,000원), 해천탕 (대) (110,000원), 해천탕 (중) (70,000원), 해천탕 (소) (40,000원)"
스타벅스 서울숲역,3.6,60,"서울 성동구 왕십리로 50 메가박스 스퀘어 1층
(지번) 성수동1가 656-335",37.5419000229184,127.044975552245,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
모리티아,3.6,59,"서울 성동구 아차산로5길 10 1층
(지번) 성수동2가 284-63",37.5466457745623,127.05258898187,02-460-8733,"모리라떼 (6,000원), 모리쿠키 (4,000원), 아메리카노 (4,300원), 딸기요모리치노 (5,800원), 썸띵오렌지스파클링 (5,800원), 바닐라빈 라떼 (5,700원), 카페라떼 (5,000원), 애플시나몬티 (6,000원), 자몽티 (6,000원), 한라봉티 (6,000원)"
플래드카페,4.4,149,"서울 성동구 서울숲2길 12-7 1,4층
(지번) 성수동1가 685-507",37.5470895391629,127.039874103325,02-6212-8511,"플래드 라떼 (7,500원), 달프 크림 (7,500원), 플래드 에이드 (7,000원), 하이볼 (9,500원), 얼그레이 하이볼 (11,000원), 아메리카노 (5,500원), 크렘브륄레 (6,200원), 레몬케이크 (6,500원)"
제제,,328,"서울 성동구 서울숲길 46-1 1층
(지번) 성수동1가 668-1",37.5478966119798,127.042574916474,02-468-6999,"해산물볶음밥 (15,000원), 광동식우육탕면 (14,000원), 새우완탕면 (14,000원), 해산물볶음면 (15,000원), 소고기쌀국수볶음 (15,000원), 트러플해산물볶음밥 (15,000원), 탄탄면 (14,000원)"
지우관,5.0,31,"서울 성동구 뚝섬로 427-15 지하1층
(지번) 성수동2가 269-118",37.5384285795723,127.057772160232,070-4153-2727,"꾸어티에 (6,000원), 증자오 (6,000원), 하가우 (6,500원), 트러플쇼마이 (6,500원), 유바춘권 (7,500원), 홍로우판 (13,000원), 우육면 (12,000원), 비빔탄탄면 (11,000원), 매콤돼지고기완툰 (8,000원), 매콤새우완툰 (9,000원), 꾸라오로우(광동식탕수육) (19,000원), 시리얼새우 (17,000원), 흑초가지 (15,000원), 고추마늘유린기 (18,000원), 유자크림옌수지 (18,000원), 석탄멘보샤 (15,000원)"
역전할머니맥주 서울왕십리점,3.0,19,"서울 성동구 무학로2길 30
(지번) 도선동 272",37.5633740756542,127.032869251209,02-2292-1982,"버터구이 오징어입 (가격정보 없음), 먹태 (가격정보 없음), 튀김 쥐포 (가격정보 없음), 할멘보샤 (가격정보 없음), 갈릭빠다포테이토 (가격정보 없음), 30cm 롱치즈돈까스 (가격정보 없음), 순살 치킨 (가격정보 없음), 콘치즈그라탕 (가격정보 없음), 짜빠구리 (가격정보 없음), 불짬뽕탕 (가격정보 없음), 모듬 소세지 (가격정보 없음), 염통 꼬치 (가격정보 없음), 치즈 라볶이 (가격정보 없음), 바지락순두부 (가격정보 없음), 살얼음파인애플 (가격정보 없음), 어묵탕 (가격정보 없음)"
브라운팟,3.9,49,"서울 성동구 무학봉28길 16 1층
(지번) 행당동 286-19",37.5616530510844,127.033619688963,02-2299-2201,"아메리카노 (4,300원), 깜빠뉴 치즈 스틱 (2,400원), 닭가슴살 샌드위치 (7,900원), 바질 연어 샐러드 (11,500원), 레몬 파운드 케이크 (6,300원)"
고기싸롱 왕십리점,3.1,56,"서울 성동구 왕십리로 410 센트라스153타워 1층 101~104호
(지번) 하왕십리동 1070",37.5666029325047,127.024082467223,02-2281-0502,"주먹고기 (가격정보 없음), 수제 돼지 양념구이 (가격정보 없음), 닭갈비 (가격정보 없음), 껍데기 (가격정보 없음), 삼겹살 (가격정보 없음), 떡볶이 (가격정보 없음), 닭강정 (가격정보 없음), 쫄면 (가격정보 없음), 된장찌개 (가격정보 없음)"
한양대양꼬치,3.7,24,"서울 성동구 마조로1가길 20 1층
(지번) 행당동 4-30",37.560300590286,127.040433803975,02-2294-2645,"지심선 (15,000원), 청경채볶음 (13,000원), 마계란볶음 (15,000원), 마파두부 (12,000원), 마라면 (9,000원), 건두부쌈 (17,000원), 옥수수면(은면) (8,000원), 마리탕 (12,000원), 건두부볶음 (12,000원), 매운오징어볶음 (20,000원), 향라새우 (20,000원), 어향육사 (16,000원), 매운닭똥김볶음 (14,000원), 류유단 (16,000원), 후이귀육 (16,000원)"
해물명가,3.1,53,"서울 성동구 금호로11길 4 1층
(지번) 금호동2가 225",37.554753524683,127.019396262546,02-2231-6446,"해물탕 / 해물찜 (대) (70,000원), 해물탕 / 해물찜 (중) (60,000원), 아구탕 / 아구찜 (대) (70,000원), 아구탕 / 아구찜 (중) (60,000원), 굴연포탕 (35,000원), 점심메뉴 -생선구이 (11,000원), 점심메뉴-낙지덮밥 (12,000원)"
멘노아지,4.5,54,"서울 성동구 연무장5가길 7 성수역 현대테라스타워 106호
(지번) 성수동2가 314-13",37.5440862698625,127.053671559498,010-7645-7754,"돈코츠라멘 (10,000원), 매운돈코츠라멘(해장라멘) (10,000원), 모츠(소곱창라멘) (14,500원), 블랙가쓰오라멘 (11,000원), 마제소바 (11,000원), 모츠소바(소곱창마제소바) (14,500원), 호르몬동(대창덮밥) (15,000원), 차슈동(덮밥) (10,000원), 닭껍질교자 (5,000원), 타코야끼 (5,000원), 츠케맨 (13,000원)"
보후밀,4.4,93,"서울 성동구 뚝섬로17길 29 1층
(지번) 성수동2가 255-1",37.5401624185953,127.060384213381,010-8094-8179,메뉴 없음
섬세이 테라리움,3.2,494,"서울 성동구 서울숲2길 44-1 지하1층
(지번) 성수동1가 668-117",37.5462731152859,127.043527361751,1661-5091,"일반 입장권 (18,000원), 재관람 입장권 (9,000원), 청소년 입장권 (12,000원), 청소년 재관람권 (6,000원)"
식당노리터,4.1,3,"서울 성동구 독서당로 194-1 2층
(지번) 옥수동 244-11",37.5427749301007,127.012762209634,02-2295-1255,"닭계장 (10,000원), 오징어볶음 (2인) (22,000원), 제육볶음 (2인) (22,000원), 오삼볶음 (2인) (22,000원), 동태탕 (2인) (22,000원), 뚝빼기불고기 (11,000원), 매콤코다리조림 (22,000원), 고등어묵은지 (10,000원), 국산콩비지찌개 (10,000원), 해물된장찌개 (10,000원), 순두부찌개 (10,000원), 청국장 (10,000원), 차돌숙주볶음 (25,000원), 닭볶음탕 (중) (35,000원), 오리주물럭 (중) (45,000원), 골뱅이무침 (22,000원), 알고니탕 (25,000원), 노가리 (20,000원), 파전 (15,000원), 계란말이 (18,000원), 능이오리백숙 (예약메뉴) (100,000원)"
