name,degree,review num,address,tel
춘천골닭갈비,3.0,24,서울 도봉구 노해로69길 21-15,
아짜장 (휴업중),4.3,15,서울 도봉구 도당로 76 1층,02-954-2580
헬로파스타,3.6,119,서울 도봉구 도봉로110아길 19 1층,02-6339-6445
섬진강매운탕,3.5,9,"서울 도봉구 도봉산4길 4-9 1,2층",02-956-7386
수락골흑염소,4.3,36,서울 도봉구 방학로3길 113 1층,02-993-9946
마쯔무라돈까스전문점 방학점,3.5,29,서울 도봉구 마들로 650 1층,02-991-1316
스시혼 창동점,3.2,23,서울 도봉구 도봉로110길 8,02-993-3290
면장우동,4.2,139,서울 도봉구 도봉로118길 10 1층,070-4115-1115
보배곱창,4.6,23,서울 도봉구 도봉로129길 20,02-900-7288
콩사랑두부,3.6,27,"서울 도봉구 도봉산4길 10 지하1층,2,3층",02-955-6016
방학골흑염소,5.0,5,서울 도봉구 방학로 176,02-955-6685
동대문엽기떡볶이 방학점,4.6,21,서울 도봉구 도당로 46 1층,02-956-8591
고기굽는베베,4.9,136,서울 도봉구 도봉로 723 1층,070-7794-5001
함스브로트과자점,4.0,92,서울 도봉구 도봉로 483 1층,02-996-4488
곳간,4.7,37,서울 도봉구 도봉로154길 35 1층,070-4320-4002
감포면옥,4.4,44,서울 도봉구 노해로 243,02-992-5202
백번가코다리,4.9,17,"서울 도봉구 마들로11가길 6-25 창동월가타워 1층 102, 103호",02-905-8540
조마루감자탕 쌍문점,2.9,37,서울 도봉구 도봉로 569 1-2층,02-990-3161
우왕불 우이직영점,3.5,11,서울 도봉구 삼양로 632,02-3493-7788
전초전 쌍문역점,4.3,26,서울 도봉구 도봉로110나길 13 1층,02-997-7997
설악추어탕,2.9,5,서울 도봉구 삼양로162길 21,02-904-5169
황소곱창,3.9,4,서울 도봉구 도봉로145길 8 1층,02-3493-4708
이천억민물장어 도봉본점별관,3.0,92,"서울 도봉구 도봉로 807 1,2층",02-954-1471
카페토요,4.0,17,서울 도봉구 시루봉로 149 1층 102호,
이퓨레,4.6,175,서울 도봉구 도봉로169나길 40,010-2316-4658
설담재 창동본점,,44,서울 도봉구 도봉로 562 1층,02-998-0202
써브웨이 덕성여대점,3.2,30,"서울 도봉구 삼양로 538 1,2층",02-6369-1990
우이점 풍천장어,3.4,21,서울 도봉구 방학로 298,02-956-5004
중화명가,3.9,13,서울 도봉구 도봉로180길 20 1층,02-956-1885
명인설렁탕 방학역점,3.9,20,서울 도봉구 도봉로 691 1층,0507-1344-8809
항아리수제비,3.8,15,서울 도봉구 도당로19길 58,
강릉초당집,5.0,5,서울 도봉구 도봉산4길 3-24,02-954-1970
금강산감자탕,3.9,31,서울 도봉구 도봉로 669,02-3491-5401
복진해물잔치마당,4.1,32,서울 도봉구 방학로11길 101,02-900-4567
족발야시장 창동역점,4.7,9,서울 도봉구 노해로69길 21-11 106~108호,02-999-4969
탐앤탐스 창동본점,3.7,92,서울 도봉구 노해로 285 1-3층,02-543-3242
서양국시,4.3,78,서울 도봉구 해등로 200-15 1층,070-8865-1517
힘찬장어,3.6,28,서울 도봉구 노해로69길 15-9 1층,02-999-9975
애슐리퀸즈 창동씨드큐브점,,141,서울 도봉구 마들로13길 61 3층 301-1~2호,070-5150-4857
문어주,4.0,38,"서울 도봉구 도봉로133길 41 1층 106,107호",010-8414-9356
방학동포차마을,4.6,126,서울 도봉구 방학로17길 6,02-912-9292
쌍문동커피,3.9,148,"서울 도봉구 도봉로116길 5 지하 1,1층",
셀프수산 도봉점,5.0,5,서울 도봉구 도봉로 452 상현빌딩 1층,02-998-9911
포킹,4.9,1,서울 도봉구 도봉로136가길 73 북한산한신휴플러스아파트상가 104동 1층 109호,02-900-9449
스타벅스 도봉구청점,4.1,22,서울 도봉구 마들로 665,1522-3232
아바이토종순대국 창동역점,2.6,14,서울 도봉구 노해로67길 2,02-908-0050
생생오리구이,4.9,75,서울 도봉구 도봉로110나길 34 2층,02-999-5292
스타벅스 도봉로DT점,4.2,55,서울 도봉구 도봉로 635,1522-3232
문성해물짬뽕 쌍문본점,3.6,65,서울 도봉구 우이천로 294,02-905-8999
구석집,3.6,19,서울 도봉구 도봉로110다길 10 1층,02-908-4806
소달구지3번가,4.2,7,서울 도봉구 도봉로168길 19 1층,02-955-5298
스타벅스 쌍문역점,3.9,33,서울 도봉구 도봉로 480,1522-3232
세이지,4.8,70,서울 도봉구 해등로 241-55 2층,010-493-4594
보나뻬띠브레드,4.3,37,서울 도봉구 삼양로 574-29 1층 101호,0507-1496-9041
양국,3.3,14,서울 도봉구 삼양로 538-6 1층 102호,
엉클두,4.3,110,서울 도봉구 노해로63가길 37 1층,
투썸플레이스 방학역점,3.2,18,서울 도봉구 도봉로 696 2층,02-954-7799
글림 쌍문점,3.6,10,"서울 도봉구 도봉로118길 6-8 1,2층",02-6015-8515
토영자갈치곰장어,4.4,12,서울 도봉구 노해로69길 15 세정빌딩 107호,02-999-2588
깡통소갈비살 본점,3.5,13,서울 도봉구 도봉로177길 9 1층,02-933-6656
박순남의오시는족족,4.2,11,서울 도봉구 마들로11가길 12 1층,02-994-7001
미성양꼬치&양갈비,4.3,40,서울 도봉구 도봉로181길 22 1층,02-956-5665
맥반석조개구이,4.2,171,서울 도봉구 도봉로110나길 25 1층,02-998-1050
명인갈비 창동점,4.4,70,서울 도봉구 해등로 125 1층,
히비끼 도봉,3.5,46,서울 도봉구 마들로 664-5 2층 201호,02-956-0880
가마봉생고기,4.6,14,서울 도봉구 마들로18길 35 1층,02-3494-5128
제주애육당 창동점,4.0,22,서울 도봉구 도봉로136가길 73 북한산한신휴플러스상가 104동 1층 108호,02-992-1292
이디야커피 신창점,4.0,3,서울 도봉구 덕릉로 235 1층,02-6111-9140
창동153회전초밥,4.9,21,서울 도봉구 마들로 548 블루핀상가 2동 1층 105호,02-999-3679
블루밍,4.3,114,서울 도봉구 도봉로110다길 38 1층,02-900-1744
원포이모네포장마차,2.8,7,서울 도봉구 도당로13다길 4 1층,02-3491-2243
창골생삼겹살 본점,4.3,4,서울 도봉구 도봉로 588 1층 1호,02-997-6253
메이콴,3.1,22,서울 도봉구 마들로 664-11 1층,02-3494-6883
비스트로슬로우,4.2,46,서울 도봉구 방학로 169 2층,
망향비빔국수 창동점,3.7,100,서울 도봉구 도봉로 534,02-996-0110
갑식이네착한낙지 창동점,3.5,3,서울 도봉구 마들로 542,02-995-5700
옛골토성 도봉산점,2.9,27,서울 도봉구 도봉산4나길 43,
갑식이네착한낙지 본점,1.3,75,서울 도봉구 도봉로150길 43 ESA단지상가 136~138호,02-3392-5572
풍천장어직판장,2.7,30,서울 도봉구 도봉로 464 1층,02-907-3777
장위동유성집 도봉점,3.9,38,서울 도봉구 도봉로180나길 56 1층,02-955-0550
청년고기장수 서울도봉점,3.4,3,서울 도봉구 도봉로 749 1층,02-992-0100
백억커피 창동점,4.0,12,서울 도봉구 해등로16길 46 1층,
스시린,3.8,110,서울 도봉구 도봉로150길 43 1층,02-956-5454
김밥나라 도봉점,2.9,8,서울 도봉구 도봉로181길 6 1층,02-956-8880
화승꽈배기,4.4,23,서울 도봉구 도봉로114길 22-5,
쌍문각갈비탕,,31,서울 도봉구 노해로 180 1층,02-902-9988
원주추어탕,3.5,51,서울 도봉구 방학로 247 1층,02-954-5540
투썸플레이스 쌍문중앙점,3.8,9,서울 도봉구 도봉로 482 우성빌딩 1층,02-991-2377
봉평메밀막국수,4.0,12,서울 도봉구 도봉산4길 15 1층,02-956-2080
오리마을 숯불회전구이 도봉점,2.8,62,서울 도봉구 노해로 163,02-906-5292
스시선,3.4,134,서울 도봉구 도봉로 684 모비우스스퀘어 1층,02-954-6777
행복포차 쌍문점,5.0,5,서울 도봉구 도봉로106길 22 1층,
최고의집해물찜과칼국수,2.4,48,서울 도봉구 방학로 286 1층,
카페에덴,5.0,28,서울 도봉구 방학로 306,02-3491-3331
산과산사이커피로드,4.8,10,서울 도봉구 도봉로180가길 96 4층 402호,070-4177-8197
스시제이,3.9,4,서울 도봉구 도봉로115길 9,02-900-8585
춘천명가숯불닭갈비,4.1,24,"서울 도봉구 도봉산4길 16 1, 2층",02-956-9592
최순옥 명품국밥 창동점,3.9,71,서울 도봉구 노해로 379,02-991-9192
대패상회 쌍문점,3.6,28,"서울 도봉구 도봉로109길 24 성원팰리스 1층 101,102호",02-6012-9280
예가만두,4.7,45,서울 도봉구 방학로 251 1-2층,02-955-8252
공릉동닭한마리 방학점,3.9,27,서울 도봉구 도봉로 683,02-955-1990
불타는닭발,4.2,17,서울 도봉구 마들로 764,02-3493-9280
최고집칼국수,2.8,36,서울 도봉구 덕릉로 270 1층,02-995-5333
심마니한방삼계탕,4.8,16,서울 도봉구 도봉산길 43 호정프라자 1층 107호,02-6408-9388
써이포차나 본점,4.3,82,서울 도봉구 도봉로169나길 42 1층,02-6052-6180
카페도영,2.9,70,"서울 도봉구 도봉산길 65-5 라동 지하1층, 1층",0507-1367-7437
꼬꼬스토리,4.8,0,서울 도봉구 해등로26길 7,02-954-3513
신가네코다리 본점,3.7,25,서울 도봉구 도봉로 463 1층,02-900-0039
밀숲 창동점,3.6,12,서울 도봉구 노해로69길 26 시티빌딩 1층,02-907-3307
채선당 쌍문점,4.0,26,서울 도봉구 도봉로 533,02-900-4774
이가네도봉면옥,3.4,9,서울 도봉구 도봉로180길 20 1층,02-954-2757
리틀방콕 쌍문점,,103,서울 도봉구 도봉로114길 22 1층,0507-1360-6355
맥도날드 방학역DT점,1.6,16,서울 도봉구 도봉로 735 1-2층,070-7666-3485
티하우스다드림,5.0,136,서울 도봉구 노해로 341 신원리베르텔 2층 201호,010-2990-2593
정드림흑염소,5.0,3,서울 도봉구 도봉로165길 10,
몽상가 크레이프전문점,,97,서울 도봉구 도봉로143길 30 1층,
메가MGC커피 도봉산입구점,5.0,3,"서울 도봉구 도봉산4길 4-13 1,2층",02-955-1003
황금정,5.0,0,서울 도봉구 도봉로152가길 150,02-954-3002
방학손칼국수,3.8,99,서울 도봉구 도봉로150다길 28 1층 111호,
트라토리아진,4.5,16,서울 도봉구 도봉로110길 39-16 1층,02-6052-0529
599버거,4.1,84,서울 도봉구 도봉로 599 지하1층,02-990-0599
명륜진사갈비 서울쌍문점,4.1,130,"서울 도봉구 도봉로 519 1,2층",02-991-1777
KFC 우이동점,3.0,12,서울 도봉구 삼양로 544 1층,02-995-1162
키웨스트 연산군묘점,3.4,28,"서울 도봉구 방학로17길 85 1,2층",
대만오빠,4.3,48,서울 도봉구 도봉로134길 28 1층 101호,070-8648-3779
명인소곱창 본점,4.0,23,서울 도봉구 도봉로136가길 73,02-900-8223
잔디불,4.2,62,서울 도봉구 도봉로156길 8,02-955-9292
당일왕족발,4.0,15,서울 도봉구 도봉로150길 43,02-954-3151
스타벅스 창동역점,4.0,34,서울 도봉구 마들로13길 61,1522-3232
전남집,4.2,8,서울 도봉구 마들로 732 1층,02-955-6981
쌈촌 창동점,3.7,193,서울 도봉구 노해로65길 11 한성빌딩 2층,02-900-4929
카페만월경 창동점,4.8,0,서울 도봉구 해등로 79 1층,010-2083-2087
스타벅스 쌍문도봉로점,4.3,44,서울 도봉구 도봉로 444 1층,1522-3232
쌍문양꼬치양갈비,4.2,26,서울 도봉구 도봉로113길 16 1층,02-991-6688
원성반점,3.9,25,서울 도봉구 노해로 233-1 1층,02-992-4955
블랙베어 쌍문점,3.9,55,서울 도봉구 방학로3길 90 도봉구재활용센터 1층 B호,02-6956-7037
인디언소울2,2.6,7,서울 도봉구 도봉산길 12-10,02-955-3977
링링,4.9,79,서울 도봉구 도봉로112길 27 1층,070-7537-2958
어라진,4.0,25,서울 도봉구 해등로17길 12,02-993-7775
버거킹 쌍문점,3.6,10,서울 도봉구 도당로 6 1층,02-997-0233
밥도둑술도둑쭈꾸미,5.0,9,서울 도봉구 도봉로113길 12 1층,02-997-9110
우수리염소탕 도봉점,4.0,3,서울 도봉구 마들로 724 한양수자인상가 1층 107호,02-3493-1104
박계월한우차돌집,5.0,13,서울 도봉구 방학로 131 1층,02-3494-6441
순창순대,3.3,2,서울 도봉구 도봉로165길 9,02-955-5979
카페152길,4.1,168,"서울 도봉구 도봉로152길 29-3 지하1층,1층",02-954-1520
사랑채,1.8,11,서울 도봉구 도당로11길 5 1층,
착한부대찌개,5.0,18,서울 도봉구 도봉로109길 46 2층,02-902-0191
쌍문냉삼,3.7,19,서울 도봉구 도봉로133길 53 1층,02-908-5525
스마일닭강정,3.3,60,서울 도봉구 노해로 269 1층,02-900-8901
88흑염소 창동본점,5.0,14,서울 도봉구 마들로 542 2층,02-990-1600
주름,4.3,135,서울 도봉구 도당로27길 14 1층,010-4306-0028
왕골감자탕 본점,2.5,33,서울 도봉구 노해로69길 15,02-900-7667
일심해장국 방학점,3.7,10,서울 도봉구 방학로 204,02-956-7027
커피배우다,4.6,8,서울 도봉구 삼양로142길 7 1층,010-4643-5712
목포항회세꼬시 창동점,4.2,7,"서울 도봉구 도봉로110길 47 1층 101,102호",02-990-7700
금별맥주 도봉점,4.0,55,서울 도봉구 도봉로180나길 19 힐스테이트도봉역웰가 1층 112~114호,070-7856-8900
뚱보족발보쌈,4.8,3,서울 도봉구 도봉로 675,02-954-5855
네바다 횟집,4.8,10,서울 도봉구 도봉로110길 58,0504-1400-5028
소양강닭갈비,4.6,21,서울 도봉구 덕릉로60길 22 1층,02-902-3221
스시영,4.6,41,"서울 도봉구 노해로69길 26 시티월드 2층 207,208호",02-995-6859
더육탄집,4.0,6,서울 도봉구 도당로27길 42,02-3491-7123
족발의장인족장 쌍문점,3.8,9,서울 도봉구 해등로 206,02-903-0186
자매식당,3.0,23,서울 도봉구 도봉로112길 31,02-900-0615
신서방부대찌개 방학본점,3.6,22,서울 도봉구 방학로 174 1층,02-3493-1772
남원추어탕,4.2,6,서울 도봉구 도봉로164길 41,02-3492-0999
창신동매운족발,4.3,36,서울 도봉구 도봉로110나길 34 1층,02-999-7825
북새통,4.3,44,서울 도봉구 덕릉로60길 54 1층,02-903-5799
남원전통추어탕,3.4,4,서울 도봉구 해등로16길 104-9 하이빌 1층 101호,02-900-3296
스시안,3.3,12,서울 도봉구 해등로16길 61,02-992-7003
로로옴,4.5,156,서울 도봉구 도봉로152가길 152,02-6091-8800
명륜진사갈비 서울도봉산점,3.2,72,서울 도봉구 도봉산길 10 2층,02-952-0022
짜장마을,3.8,19,서울 도봉구 마들로 657 1층,02-3494-3322
정식,4.8,53,서울 도봉구 도봉로112길 27 1층,
BBQ 쌍문점,3.2,0,서울 도봉구 방학로3길 116 1층,02-904-9282
등촌샤브칼국수 창동점,4.2,7,서울 도봉구 덕릉로54길 23 2층,02-990-9975
스시혼,5.0,69,서울 도봉구 도봉로110길 10 1층,
밀벗칼국수,4.6,20,서울 도봉구 도봉로125길 82,0507-1488-2231
신창족발,4.0,1,서울 도봉구 덕릉로60길 49-1 1층,02-992-7604
동대문엽기떡볶이 쌍문점,4.0,13,서울 도봉구 시루봉로 70 동방빌딩 1층,02-995-8591
차이나짬뽕,3.4,19,서울 도봉구 노해로67길 10 2층,02-905-9849
더맛있는족발보쌈 방학점,4.4,5,서울 도봉구 도당로 120 1층,02-955-5604
육회바른연어 방학사거리점,4.5,8,서울 도봉구 방학로 106 102호,02-956-9188
장수봉평메밀촌 본점,4.4,22,서울 도봉구 방학로 31-16,02-954-3734
오병이어,4.0,1,서울 도봉구 노해로63길 84-9,02-990-5025
남경,4.1,17,서울 도봉구 해등로 83 동진빌리지 상가 101동 1층 103호,02-904-7792
버거킹 창동역점,3.1,18,서울 도봉구 노해로 389 1층,070-7462-6839
미스터빽실장 쌍문본점,,654,서울 도봉구 도봉로 458 1층,02-908-7778
현방오백소갈비살 창동점,5.0,24,서울 도봉구 덕릉로 224 1층,02-6952-6948
돼지네삼겹살,4.2,18,서울 도봉구 노해로63다길 17,02-999-5120
종로계림닭도리탕원조 방학점,4.2,418,서울 도봉구 마들로 657 1층 122호,02-955-9995
미각,3.8,6,서울 도봉구 노해로 202 1층,02-902-2727
겨리,4.0,72,서울 도봉구 도봉로112길 29 1층,02-900-3200
도봉산마당바위,4.5,15,서울 도봉구 도봉산길 65-19 1층,02-954-8030
오봉집 쌍문점,2.8,24,서울 도봉구 도봉로114길 22 1층,02-906-3219
카페 애쉬,4.8,68,서울 도봉구 노해로62길 80 1층,010-2693-2677
맛보고갈비둥지 도봉직영점,3.5,2,"서울 도봉구 도봉로150다길 16 가,나동 1층",02-3494-5585
전주명가,5.0,16,서울 도봉구 덕릉로54길 8,
파리바게뜨 창동녹천점,4.3,1,"서울 도봉구 덕릉로 398 주공아파트17단지 상가동 109호,119호",02-906-9392
옥동송어,4.8,12,"서울 도봉구 도봉로191가길 6 1,2층",02-954-1164
황금코다리 쌍문점,3.3,38,서울 도봉구 시루봉로 68 2층,02-6369-7889
산책,3.4,46,서울 도봉구 삼양로144길 18,02-997-6595
뚝닭,5.0,1,서울 도봉구 도봉로109길 46,02-905-0095
커피스미스 도봉역점,4.6,11,"서울 도봉구 도봉로152가길 176 1,2층",02-948-6900
디에그,4.8,47,서울 도봉구 도봉로114길 58 1층,010-3947-1678
숲속마을카페,4.0,3,서울 도봉구 시루봉로15다길 2,02-955-1446
연하선술,5.0,1,"서울 도봉구 해등로 180 1층 112,113호",010-9455-7945
미르미분식과김밥,2.7,35,서울 도봉구 노해로63길 84-16 1층,02-907-9860
삼미당잔기지떡,5.0,7,서울 도봉구 방학로6길 12 1층,010-2694-7333
회뜨는바다 2호점,2.0,18,서울 도봉구 우이천로24길 64 1층,02-999-2468
카페더로비,4.0,25,서울 도봉구 방학로 171-5 1층,02-954-1715
카페녹천,4.4,26,서울 도봉구 노해로66길 125 하나타운하우스 1층 1호,070-4833-5078
양촌리,3.7,137,서울 도봉구 방학로 102 1층,02-954-7852
이빠이뼈다귀,4.6,262,서울 도봉구 노해로60길 95 1층,02-998-2822
신전떡볶이 도봉점,3.3,0,서울 도봉구 도봉산3길 73 1층,02-6369-0506
송추가마골 인어반 창동점,1.8,41,서울 도봉구 마들로13길 61 씨드큐브 2층 201-7~8호,02-6221-3100
가배미혼,4.9,16,서울 도봉구 도봉로115길 4,
육탄집,4.2,22,서울 도봉구 방학로5길 8 1층,
메가MGC커피 창동역점,2.9,2,서울 도봉구 마들로11가길 13 1층 105호,02-998-4242
차이홍,4.3,12,서울 도봉구 우이천로 357 양지파크빌 1층 101호,02-900-8880
카미노커피로스터스,4.3,28,서울 도봉구 도당로 46 1층,
버거킹 쌍문SK점,3.2,8,서울 도봉구 도봉로 437 SK주유소 1층,02-904-0332
