이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
진고개,한식,3.7,89,"서울 중구 충무로 19-1
(지번) 충무로3가 30-13",37.5630910150201,126.99282203871,02-2267-0955,"갈비모듬산적구이 (소) (50,000원), 육개장 (11,000원), 갈비탕 (15,000원), 어복쟁반 (75,000원), 게장정식 (18,000원), 생선초밥 (18,000원), 새우튀김 (33,000원), 생선튀김 (15,000원), 생선회덮밥 (12,000원), 장어덮밥 (15,000원), 튀김덮밥 (12,000원), 전복죽 (15,000원), 도시락정식(A) (16,000원), 생대구량 (17,000원), 오뎅 (15,000원), 오뎅안주 (18,000원), 장어요리 (36,000원), 회정식 (22,000원), 새우정식 (14,000원), 메로구이 (1,000원), 삼치구이 (1,000원), 굴비구이 (13,000원), 도미조림 (35,000원)",영업시간 매일 11:00 ~ 21:30 · 휴게시간 매일 15:00 ~ 17:00
더식당 명동본점,"해물,생선",3.8,156,"서울 중구 명동10길 36 2층
(지번) 명동2가 31-4",37.5622652128073,126.985521318439,02-318-2234,"더식당정식 2인세트 (27,800원), 더식당풀정식 2인세트 (43,800원), 랍스타정식 2인세트 (69,800원), 랍스타+피자풀정식 2인세트 (85,800원), 벌교꼬막무침 (12,500원), 불맛쭈꾸미 (12,500원), 장작불고기 (12,500원), 버터구이통랍스타(1마리) (57,000원), 고르곤졸라화덕피자 (18,000원), 시원하고깔끔한바지락칼국수 (10,000원), 열무냉국수 (10,000원)",영업시간 매일 11:00 ~ 22:00
커피앤시가렛,카페,3.9,912,"서울 중구 서소문로 116 유원빌딩 17층 1706호
(지번) 서소문동 75-95",37.5627316675026,126.974007434429,02-777-7557,"아메리카노 (5,500원), 리치 크루아상 (6,000원), 무화과 피낭시에 (3,000원), 클래식 피낭시에 (3,000원), 레몬쿠키 (5,700원), 하이 프로틴 칠리 베이글 (7,300원), 생크림을 떠올린 그릭 요거트 (6,900원), 아몬드 초코볼 (2,300원), 트리플 초콜릿 퍼지 브라우니&아이스크림 (9,200원), 츄이 스모어 쿠키 (6,000원), 카푸치노 (6,000원), 플랫화이트 (6,000원), 딥 바닐라라떼 (6,700원), 소프트 연유라떼 (6,700원), 콜드브루 (6,000원), 콜드브루 라떼 (6,500원), 콜드브루 연유라떼 (6,900원)",영업시간 월~금 08:30 ~ 21:00
호랑이,카페,3.6,513,"서울 중구 을지로 157 대림상가 3층 라열 351호
(지번) 산림동 207-2",37.5671458986322,126.995451191045,02-2269-5880,"호랑이라떼 (5,000원), 아메리카노 (5,000원), 후르츠산도 (10,000원)",영업시간 화~토 11:00 ~ 18:00
강남면옥 명동점,냉면,3.6,256,"서울 중구 명동7길 8 미래빌딩 5층
(지번) 명동1가 48-3",37.5641769138849,126.984548675895,02-3789-7117,"갈비찜 (49,000원), 갈비탕 (15,000원), 만두국 (10,000원), 떡만두국 (10,000원), 찐만두 (5,000원), 회냉면 (12,000원), 비빔냉면 (11,000원), 물냉면 (11,000원), 비빔사리 (6,000원), 물냉사리 (6,000원), 수육 (25,000원), 홍어회（간재미） (25,000원), 공기밥 (1,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원), 환타파인애플 355mL (2,000원), 환타오렌지 355mL (2,000원)",영업시간 매일 11:00 ~ 21:10
희락갈치,"해물,생선",3.6,637,"서울 중구 남대문시장길 22-6 1,2층
(지번) 남창동 34-34",37.559902542991,126.977077182341,02-755-3449,"갈치조림 (14,000원), 고등어조림 (14,000원), 모듬생선구이 (14,000원), 고등어구이 (12,000원)",영업시간 월~토 07:00 ~ 21:00
동강나루터,"매운탕,해물탕",4.3,165,"서울 중구 을지로 99 2층
(지번) 을지로2가 101-17",37.5664299904795,126.988973372471,02-2273-5989,"참게메기매운탕 (소) (33,000원), 참게간장게장 (두마리) (22,000원), 미꾸라지 튀김 (한접시) (18,000원), 섞어튀김 (한접시) (25,000원), 새우 칠게튀김 (한접시) (23,000원), 구룡포과메기 (특상품) (한접시) (33,000원), 굴튀김 (한접시) (28,000원)",영업시간 월~토 10:30 ~ 22:00
국민회관,삼겹살,3.8,289,"서울 중구 만리재로 209-2 1층 1호
(지번) 만리동1가 34",37.5562250224171,126.968105718836,,"로스목살(160g) (15,000원), 돼지꼬리(200g) (9,000원), 냉동삼겹살(160g) (15,000원), 우삼겹(160g) (15,000원), 로얄껍데기(200g) (9,900원)",영업시간 월~금 16:00 ~ 22:30
충무집,"해물,생선",3.3,72,"서울 중구 을지로3길 30-14 1층
(지번) 다동 123-1",37.5673713050035,126.982002454792,010-2019-4088,"갈치조림 (22,000원), 갈치조림（1토막）＋멍게밥 (22,000원), （특）갈치조림＋멍게밥 (29,000원), 아나고회（기장식） (60,000원), 대구탕＋멍게밥 (33,000원), 대구탕 (26,000원), 굴전 (30,000원), 소라／문어 무침 (40,000원)",영업시간 월~금 11:30 ~ 22:00 · 휴게시간 월~금 15:00 ~ 17:00
화포식당 시청점,"육류,고기",4.3,56,"서울 중구 남대문로1길 16 1층
(지번) 북창동 118",37.5617855503544,126.977620562664,02-318-2382,"숙성 통 삼겹살(1인분/한돈180g) (16,000원), 숙성 통 목살(1인분/한돈180g) (16,000원), 가브리살(1인분/한돈150g) (16,000원), 항정살(1인분/한돈150g) (17,000원), 화포 제육/오제 두루치기(2인분 이상 주문가능) (9,000원), 시골된장찌개 (6,000원), 물/비빔냉면 (6,000원), 된장소면 (6,000원), 화포술밥(된장/김치) (5,000원), 날치알계란찜 (5,000원), 구워먹는 치즈 (10,000원), 양념돼지갈비(1인분/한돈300g) (16,000원), 1++ 명품한우꽃등심(1인분/150g) (42,000원), 1++ 명품한우차돌(1인분/150g) (25,000원), 화포부대찌개(2인분 이상 주문가능) (8,000원), 일품숙성지김치찌개 (7,000원)",영업시간 월~금 11:00 ~ 24:00 · 휴게시간 월~금 15:00 ~ 17:00
사랑방칼국수,칼국수,4.2,847,"서울 중구 퇴계로27길 46 1층
(지번) 충무로3가 23-1",37.5632731870055,126.991337371016,02-2272-2020,"백반 (9,000원), 한마리 (18,000원), 칼국수 (7,000원), 계란칼국수 (7,200원), 통닭반마리(700g)백숙백반 (점심메뉴) (9,000원)",영업시간 월~금 10:30 ~ 21:40
평안도족발집,"족발,보쌈",4.1,535,"서울 중구 장충단로 174-6
(지번) 장충동1가 62-16",37.5602620387297,127.00604939208,02-2279-9759,"족발(특대) (60,000원), 족발(대) (50,000원), 족발(중) (40,000원), 족발(소) (30,000원)",영업시간 화~일 11:00 ~ 21:00
북촌손두부,두부전문점,4.4,70,"서울 중구 남대문로5길 3 우남빌딩 1층
(지번) 북창동 93-83",37.5615765711604,126.978881253278,02-779-7979,"두부찌개 (12,000원), (대표) 전복순두부 (12,000원), (인기) 해물순두부 (10,000원), (대표) 부대순두부 (10,000원), (대표) 두부보쌈 (45,000원), 두부삼합 (55,000원), (인기) 손두부 한접시 (9,000원), 해물김치전 (25,000원), (대표) 두부전골 (중) (35,000원), 비지찌개 (10,000원), 들깨순두부 (10,000원), (여름 한정) 콩국수 (12,000원), (인기) 뚝배기 불고기 (12,000원), 오징어 숙회 (20,000원), 불고기 전골 (35,000원), 제육볶음 (25,000원), 만두 한접시 (6,000원)",영업시간 월~토 11:00 ~ 22:00
원조남산왕돈까스 명동본점,한식,3.4,122,"서울 중구 명동7길 21 1층
(지번) 을지로2가 199-40",37.5647312946952,126.983858910559,070-8847-8685,"남산왕돈가스 (13,000원), 치즈돈가스 (15,000원), 카레돈가스 (14,000원), 생선가스 (14,000원), 카레우동돈가스 (14,000원), 카레라이스 (13,000원), 우동미니돈가스 (13,000원), 쫄면미니돈가스 (14,500원), 물냉면미니돈가스 (13,500원), 비빔냉면미니돈가스 (14,000원), 냉모밀미니돈가스(여름) (14,000원), 김치우동미니돈가스(겨울) (16,000원)",영업시간 매일 11:00 ~ 22:00
동경우동,"돈까스,우동",4.0,229,"서울 중구 충무로 48 1층 1호
(지번) 초동 17-1",37.5653760401311,126.992961493923,,"유부우동 (6,000원), 오뎅우동 (6,000원), 튀김우동 (6,500원), 유부초밥 (5,000원), 오뎅백반 (6,500원), 카레우동 (6,000원), 카레라이스 (6,500원), 우동카레 콤비 (7,500원), 우동 (5,000원)",영업시간 월~토 10:30 ~ 21:00
남포면옥,냉면,3.0,623,"서울 중구 을지로3길 24 1-2층
(지번) 다동 121-4",,,02-777-3131,"냉면 (15,000원), 온면 (15,000원), 비빔냉면 (15,000원), 한우어복쟁반 (소) (75,000원), 한우불고기 (150g) (33,000원), 한우수육 (소) (25,000원), 한우어복쟁반 (중) (85,000원), 한우어복쟁반 (대) (95,000원), 갈비탕 (15,000원), 떡만두 (13,000원), 접시만두 (12,000원), 빈대떡 (13,000원), 쟁반고기 (35,000원), 쟁반만두 (12,000원), 쟁반사리 (9,000원), 쟁반야채 (8,000원), 떡접시 (6,000원), 생선전 (22,000원), 육개장 (13,000원)",영업시간 월~금 11:30 ~ 22:00
안경할머니곱창 본점,"곱창,막창",3.5,35,"서울 중구 퇴계로87길 55 1층
(지번) 황학동 522",37.5679856784811,127.020831462879,02-2236-1954,"양념구이 (1인분) (13,000원), 소금구이 (13,000원), 야채곱창 (13,000원), 오돌뼈 (12,000원)",매일 10:30 ~ 04:00
풍년닭도리탕,닭요리,4.0,350,"서울 중구 세종대로14길 17-5 1층
(지번) 북창동 18-7",37.5630828214858,126.977706647884,02-755-5278,"닭도리탕 (대) (42,000원), 닭도리탕 (중) (38,000원), 닭도리탕 (소) (32,000원), 쫄면 (2,000원), 라면 (2,000원)",영업시간 월~금 11:00 ~ 22:00 · 휴게시간 월~금 14:00 ~ 16:00
도마 중림점,한식,4.1,252,"서울 중구 중림로 31 1층
(지번) 중림동 150-1",37.5582942473361,126.967100385147,02-3147-0365,"스페셜모듬 (300g) (61,000원), 도마 모듬 B (150g) (29,000원), 도마 모듬 A (150g) (27,000원), 마약된장찌개 (8,000원), 꽃살 (39,000원), 호주 와규등심 (35,000원), 진갈비살 (35,000원), 갈비본살 (28,000원), 생갈비살 (20,000원), 초신선 한우 뭉티기(130g) (27,000원), 마약된장술밥 (15,000원), 초신선 한우 육회(130g) (21,000원), 육회냉면 (15,000원), 육회비빔밥 (14,000원), 된장비빔밥/약고추장비빔밥 (9,000원), 비빔냉면/물냉면 (8,000원), 갈비솥밥 단품 (18,000원), 특상 한우 우설 (30,000원)",영업시간 매일 11:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:00
코인 명동점,카페,4.2,14,"서울 중구 명동6길 10
(지번) 명동2가 54-20",37.5628688834013,126.984141368356,02-753-1667,"에스프레소 (5,500원), 아이스 다방커피 (5,500원), 아이스 디카페인 라떼 (7,000원), 밀크티빙수 (11,000원), 팥빙수 (11,000원)",영업시간 화~토 09:30 ~ 23:00
애성회관,곰탕,4.2,394,"서울 중구 남대문로5길 23 대경빌딩 1층
(지번) 북창동 93-36",37.5624386516668,126.978920058394,02-352-0303,"한우수육 (48,000원), 한우불고기 (60,000원), 한우와낙지 (38,000원), 낙지볶음 (38,000원), 한우곰탕(보통) (10,000원)",영업시간 월~금 10:00 ~ 21:00 · 휴게시간 월~금 14:30 ~ 17:00
덕수정,한식,3.6,312,"서울 중구 정동길 41 1층
(지번) 정동 11-5",37.5658673496484,126.972568956334,02-755-0180,"부대찌개 (9,000원), 오징어볶음 (12,000원), 삼치구이 (12,000원), 우거지갈비탕 (7,000원), 대구매운탕 (2인분) (16,000원), 순두부찌개 (7,000원), 된장찌개 (7,000원), 생삼겹살 (200g) (13,000원), 불고기 (250g) (10,000원), 제육볶음 (10,000원), 닭볶음탕 (29,000원), 골뱅이 (15,000원)",영업시간 월~금 11:00 ~ 20:40 · 휴게시간 월~금 14:00 ~ 17:00
안동장,중국요리,3.2,378,"서울 중구 을지로 124 1층
(지번) 을지로3가 315-18",37.5661128743674,126.991579946841,02-2266-3814,"마파두부 (23,000원), 야채와삼겹살지짐 (소) (25,000원), 짜장삼겹살찜 (소) (25,000원), 고기튀김 (소) (16,000원), 탕수육 (소) (16,000원), 안동장특제냉채 (100,000원), 다섯가지냉채 (62,000원), 네가지냉채 (52,000원), 세가지냉채 (32,000원), 두가지냉채 (23,000원), 해파리냉채 (23,000원), 오향장육 (23,000원), 송화단 (13,000원), 굴짬뽕 (11,000원), 매운굴짬뽕 (11,000원), 송이짬뽕 (11,000원), 매운송이짬뽕 (11,000원), 삼선짬뽕 (10,000원), 매운삼선짬뽕 (10,000원), 삼선울면 (10,000원), 삼선우동 (10,000원), 짬뽕 (9,000원), 기스면 (7,000원), 삼선간짜장 (10,000원), 쇠고기송이짜장 (10,000원), 간짜장 (9,000원), 짜장면 (7,000원)",영업시간 월~금 11:30 ~ 21:00
이나니와요스케 서울시청점,"돈까스,우동",3.0,76,"서울 중구 을지로 6 재능빌딩 1층
(지번) 을지로1가 192-11",37.5653821677485,126.979208538495,02-772-9994,"오야코동 (9,000원), 김치부타동 (9,000원), 규니동 (불고기덮밥) (9,000원), 사시미 & 고로케 정식 (18,000원), 사시미 & 텐푸라 정식 (18,000원)",영업시간 월~금 11:00 ~ 22:00 · 휴게시간 월~금 14:00 ~ 17:00
두툼,"육류,고기",3.9,436,"서울 중구 중림로 10 삼성사이버빌리지 3동 1층 105호
(지번) 중림동 200",37.5589266608979,126.964320892997,02-392-8592,"두툼삼겹살 (170g) (18,000원), 두툼목살 (170g) (18,000원), 껍데기항정살 (170g) (18,000원)",영업시간 월~금 15:30 ~ 24:00
중앙식당,"해물,생선",3.9,71,"서울 중구 남대문시장길 22-12 1층
(지번) 남창동 34-116",37.5597882067481,126.977078575528,02-752-2892,"모듬생선구이 (14,000원), 삼치구이 (10,000원), 자반구이 (10,000원), 청국장 (7,000원), 코다리양념구이 (10,000원), 갈치조림 (14,000원), 계란찜추가 (2,000원), 고등어조림 (12,000원)",영업시간 매일 08:30 ~ 21:00
앰배서더서울풀만 더킹스,뷔페,4.4,269,"서울 중구 동호로 287 1층
(지번) 장충동2가 186-54",37.5605989670195,127.002135954676,02-2270-3121,메뉴 없음,영업시간 매일 06:30 ~ 22:00 · 휴게시간 매일 14:30 ~ 18:00 · 휴게시간 매일 10:00 ~ 12:00
동방명주 충무로점,중국요리,3.5,68,"서울 중구 퇴계로 186
(지번) 필동1가 37-3",37.5608541760872,126.992427249744,02-2267-7285,"짜장면 (7,000원), 삼선간짜장 (11,000원), 사천탕면 (11,000원), 사천탕밥 (11,000원), 삼선우동 (11,000원)",영업시간 매일 11:00 ~ 21:30 · 휴게시간 매일 15:00 ~ 17:00
평양면옥 본점,냉면,3.5,811,"서울 중구 장충단로 207 1층
(지번) 장충동1가 13",37.5630300585035,127.006469531603,02-2267-7784,"편육 (35,000원), 제육 (34,000원), 편육반/제육반 (36,000원), 어복쟁반(중) (78,000원), 불고기 (37,000원), 냉면 (15,000원), 비빔냉면 (15,000원), 만두국 (15,000원), 접시만두 (15,000원), 온면 (15,000원)",영업시간 화~일 11:00 ~ 21:30
동대닭한마리 본점,닭요리,4.2,240,"서울 중구 서애로 16-5 1층
(지번) 필동3가 10-2",37.5609867469582,126.997409609579,02-2269-5596,"볶음밥사리 (2,000원), 감자사리 (2,000원), 떡사리 (2,000원)",영업시간 매일 11:00 ~ 22:30
충무로쭈꾸미불고기 본점,한식,3.2,95,"서울 중구 퇴계로31길 11 1층
(지번) 필동1가 3-20",37.5617620959161,126.992203055689,02-2279-0803,"쭈꾸미야채볶음밥 (7,000원), 모듬 (2인분) (30,000원), 쭈꾸미 (2인분) (28,000원), 키조개 (20,000원), 쭈꾸미 (18,000원)",영업시간 월~금 11:30 ~ 22:00
땡초곱창,"곱창,막창",3.7,308,"서울 중구 퇴계로87길 54 1층
(지번) 황학동 1218",37.567996990763,127.021058416674,02-2234-1240,"야채곱창 (13,000원), 양념구이 (13,000원), 소금구이 (13,000원), 땡초곱창 (13,000원), 오돌뼈 (13,000원)",매일 00:00 ~ 24:00
허수아비 돈까스카레전문점 정동점,"돈까스,우동",4.1,89,"서울 중구 정동길 2-2 2층
(지번) 정동 23-9",37.5678739145693,126.969458152898,02-753-3363,"로스까스 (13,000원), 오로시까스 (14,000원), 코돈부르 (15,000원), 치킨까스 (14,000원), 돈까스 카레 (13,000원), 카레라이스 (9,000원), 정식 (13,000원), 히레까스 (13,000원), 생선까스 (13,000원)",영업시간 매일 11:30 ~ 21:30
장안삼계탕,삼계탕,4.0,30,"서울 중구 세종대로18길 8 장안삼계탕
(지번) 태평로2가 53",37.5637086164213,126.977510649881,02-753-5834,"전복삼계탕 (27,000원), 전복오골계 (32,000원), 삼계탕 (19,000원), 전기구이통닭 (19,000원), 닭날개튀김 (19,000원), 능이삼계탕 (24,000원), 들깨삼계탕 (22,000원), 능이전복삼계탕 (28,000원), 인삼튀김 (20,000원), 능이오골계 (29,000원), 들깨오골계 (27,000원), 오골계 (24,000원), 능이전복오골계 (33,000원)",영업시간 매일 09:00 ~ 21:00
vip참치 코리아나호텔점,참치회,3.3,55,"서울 중구 세종대로 135 코리아나호텔 3층
(지번) 태평로1가 61-1",37.5678135772855,126.976247211074,02-725-7001,"참다랑어 참치 스페셜일식코스(점심) (75,000원), 참다랑어 참치 A코스(점심) (58,000원), 참다랑어 참치 B코스(점심) (38,000원), 참다랑어 참치 VIP코스(저녁) (120,000원), 복지리탕 (45,000원), 참다랑어 참치 A코스(저녁) (95,000원), 참다랑어 참치 B코스(저녁) (75,000원), 참다랑어 참치 C코스(저녁) (55,000원), 참다랑어 참치 사시미(점심 단품) (50,000원), 장어구이(점심) (45,000원), 제주해물전복뚝배기 (28,000원), 도미탕(점심) (28,000원), 도다리쑥국(점심-계절메뉴) (28,000원), 생대구탕/지리(점심) (28,000원), 특모듬스시(점심) (28,000원), 회덮밥(점심) (25,000원)",영업시간 매일 11:30 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:00
사마르칸트,아시아음식,3.4,115,"서울 중구 마른내로 159-21 1층
(지번) 광희동1가 120",37.5651484252014,127.00581107363,,"프러프 (11,000원), 만타 (11,000원), 양고기&감자 (11,000원), 소고기 꼬치 (1개) (6,000원), 간꼬치 (1개) (6,000원), 양갈비찜 (11,000원), 양갈비바베큐 (15,000원), 닭고기찜 (10,000원), 허님 (11,000원), 양고기 꼬치 (6,000원), 양배추 고기말이 (11,000원), 소고기까스 (11,000원), 뼈없는 치킨 (11,000원), 터이케밥 (11,000원)",화요일
챔프커피 제3작업실,커피전문점,4.1,353,"서울 중구 을지로 157 대림상가 라열 3층 381호
(지번) 산림동 207-2",37.5671458986322,126.995451191045,010-8943-4516,"챔프커피 (5,000원), 아메리카노 (4,500원), 카페라떼 (5,500원), 카푸치노 (5,000원), 제주동백꽃티 (6,300원), 을지로커피 (5,800원), 퀸즈커피 (5,800원), 레드런치 에이드 (6,300원), 에스프레소 (4,500원), 필터커피 (6,000원), 초코 / 크렌베리 쿠키 (3,500원)",화요일
러시아케이크,디저트카페,4.4,152,"서울 중구 을지로42길 7 1층
(지번) 광희동1가 134",37.5658383144767,127.005880625314,02-6053-4079,"에클레어 (6,000원), 파블로바 (7,500원), 개미집 케이크 (7,500원), 포레스트 너트 (7,500원), 자헤르 케이크 (7,500원), 차이코프스키 (7,500원), 메도빅 꿀 케이크 (7,500원), 나폴레옹 (7,500원), 머랭롤 (7,500원)",영업시간 화~일 12:00 ~ 20:00
을지맥옥,"호프,요리주점",3.3,215,"서울 중구 수표로 48-16 2층
(지번) 을지로3가 344-17",37.5654639128099,126.990723409239,02-2272-1825,"디아볼라 피자 Diavola Pizza (25,000원), 바질 페스토 & 마스카포네 치즈 피자 (24,000원), 마약 옥수수 포테이토칩 피자 (23,000원), 콰트로 치즈 피자 (23,000원), (가쓰오부시 숙성 간장) The 진한 스지 어묵 (21,500원), 중부시장 건어물 플레이트 (20,000원), 버팔로 윙 & 프라이즈 (21,000원), 수제 티라미수 케이크 with 수제 도우 브레드 (13,000원), 글렌체크 엠버라거 (7,000원), 시어서커 IPA (7,000원), 하와이안 셔츠 헤페바이젠 (7,000원), 셀비지 포터 (7,000원), 프렌치 린넨 사이더 (7,500원), 힙지로 크림치즈 딥 Dip (19,500원), 후무스 플레이트 & 프라이즈 (19,000원), 갑오징어 알배추쌈 (35,000원), 치폴레 쉬림프 타코 피자 (25,000원), 냉제육 & 중화오이무침 (30,000원), 바지락 조개 술찜&면 (23,000원), 풍기(버섯) 크림 파스타 (23,000원)",매일 15:30 ~ 02:00
오장동흥남집 본점,냉면,3.6,374,"서울 중구 마른내로 114 1-2층
(지번) 오장동 101-7",,,02-2266-0735,"섞임냉면 (15,000원), 회비빔냉면 (15,000원), 고기비빔냉면 (15,000원), 물냉면 (15,000원), 온면 (15,000원), 면사리 (8,000원), 수육(200g) (30,000원), 회무침(중) (22,000원), 회무침(대) (30,000원)","영업시간 월,화,목,금,토,일 11:00 ~ 20:30"
르풀,테마카페,3.3,310,"서울 중구 정동길 33 1층
(지번) 정동 1-28",37.5662500894879,126.972170048684,02-3789-0400,"샐러드S (13,000원), 샐러드D (9,900원), 샐러드B (10,500원), 샐러드L (9,500원), 치킨 파니니 (8,900원), 햄&치즈 파니니 (8,900원), 불고기 파니니 (9,500원), 훈제연어샌드위치 (9,800원), 치즈&비프 샌드위치 (9,500원), 치킨&아몬드 샌드위치 (8,700원), 아보카도 샌드위치 (9,500원), 햄&치즈샌드위치 (8,900원), 라자냐 (가격정보 없음)",영업시간 화~금 10:00 ~ 20:00
영남순대국 본점,순대,4.5,91,"서울 중구 다산로42길 19 1층
(지번) 신당동 111-3",37.5648182359925,127.017442085698,02-2237-3588,"순대국 (10,000원), 특순대국 (12,000원)",영업시간 월~토 09:30 ~ 19:30
은주정,삼겹살,3.2,485,"서울 중구 창경궁로8길 32
(지번) 주교동 43-23",37.5686824540468,126.999757313391,02-2265-4669,"고기듬뿍~ 쌈싸먹는 김치찌개 세트 (48,000원), 고기듬뿍 김치찌개 (41,000원), 쌈싸먹는 김치찌개 (38,000원), (냉동)은주정 김치찜 700g 1팩 (13,000원), 골뱅이쫄면 밀키트 (12,900원), (바로 끓여먹는)한돈김치찌개 (31,000원), 새콤달콤 비빔쫄면 밀키트 (9,500원), 고추박이(오이고추) (9,000원), 씨앗쌈장 (5,000원), 고추장 진미채 (5,000원), 호두멸치볶음 (4,800원), 맛된장 (7,000원), 멜젓 (7,500원), 제로코카콜라 500mL (2,500원), 코카콜라 355mL (2,000원), 갈아만든배 355mL (2,000원), 환타파인 500mL (2,500원), 칠성사이다 500mL (2,500원), 참이슬 후레쉬 (4,000원), 처음처럼 (4,000원), 진로이즈백 (4,000원), 카스 (4,000원), 테라 (4,000원)",영업시간 월~토 11:30 ~ 22:00
풍남원조골뱅이,"호프,요리주점",4.0,271,"서울 중구 수표로 50-1
(지번) 을지로3가 350-1",37.5656741447622,126.989982562287,02-2265-2336,"소주 (5,000원), 맥주 (5,000원), 번데기 (8,000원), 생맥주(485ml) (5,000원), 타이거 (7,000원), 청하 (6,000원), 별빛청하 (6,000원), 일품진로 (30,000원), 풍남골뱅이 (29,000원), 오징어 (15,000원), 계란말이 (6,000원), 포 (12,000원), 군포 (12,000원), 햄 (8,000원)",영업시간 월~토 15:30 ~ 23:00
