이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
밤새먹소 구로역점,"육류,고기",3.6,18,"서울 구로구 경인로 572 스타팰리스 1층
(지번) 구로동 603-9",37.5033062723055,126.881083869229,02-2068-7637,"한우꽃등심(500g) (99,000원), 한우갈비살(500g) (99,000원), 갈비살 (400g) (36,000원), 갈비꽃살(양념)(300g) (56,000원), 꽃등심(300g) (49,000원), 진꽃살(300g) (59,000원), 먹소왕갈비탕 (16,000원), 먹소갈비탕 (13,000원), 소고기해장국 (10,000원), 한우육회비빔밥 (12,000원), 生소갈비살+한우육회비빔밥/물or비빔냉면 중 택1 (점심특선) (14,900원), 갈비꽃살(양념)+한우육회비빔밥/물or비빔냉면 중 택1 (점심특선) (18,900원), 生진꽃살+한우육회비빔밥/물or비빔냉면 중 택1 (점심특선) (20,900원), 한우갈비살+한우육회비빔밥/물or비빔냉면 중 택1 (점심특선) (28,900원)",영업시간 매일 11:00 ~ 23:00
쭉심 오류동점,"해물,생선",4.4,74,"서울 구로구 경인로23길 8
(지번) 오류동 38-1",37.4968070489532,126.844061756641,02-2684-1235,"쭈꾸미 (28,000원), 쭈꾸미 ＋ 삼겹살 (30,000원), 쭈꾸미 ＋ 새우 (30,000원), 355ml 사이다 (2,000원), 355ml 코카콜라 (2,000원), 355ml 환타파인 (2,000원), 340ml 갈아만든배 (2,000원), 날치알 볶음밥 (4,000원), 옥수수콘 (1,000원), 처음처럼 (5,000원), 참이슬 후레쉬 (5,000원), 진로이즈백 (5,000원), 카스 (5,000원), 테라 (5,000원)",매일 17:00 ~ 01:00
라꾸긴,일본식주점,4.7,159,"서울 구로구 가마산로 268
(지번) 구로동 98-4",37.4956164739157,126.890318882617,,"오늘의모듬회 (32,000원), 우니진미 (18,000원), 아오리이카막국수 (24,000원), 제철스페셜모리 (25,000원), 고마아지 (18,000원), 시메사바 (20,000원), 네기도로동 (17,000원), 카이센모리 (22,000원), 한우전복탕 (17,000원), 단새우우니 (22,000원), 안기모 (14,000원), 소고기버섯 (18,000원), 토리가와폰즈 (14,000원), 해물볶음면 (20,000원), 복곤이 (18,000원), 우나기야나가와 (15,000원), 가리비우니(온) (20,000원), 스페셜해물모듬 (22,000원), 전복 (20,000원), 이나니와전복 (18,000원), 쯔마미5종 (26,000원), 우나기 (18,000원), 야키메시 (22,000원), 대게진미 (18,000원), 유부마키 (17,000원), 오늘의조림 (14,000원), 3종진미 (24,000원), 스페셜낫또 (14,000원), 오징어가라아게 (14,000원), 카츠샌드 (15,000원), 굴튀김 (14,000원), 옥돔구이 (20,000원), 은대구구이 (18,000원), 카마스야키 (15,000원), 한우타다키 (22,000원), 항정살미소야키 (15,000원), 오뎅 (16,000원), 미소나베 (17,000원), 스시 (16,000원)",영업시간 월~토 17:00 ~ 23:00
구로안,"육류,고기",3.8,58,"서울 구로구 디지털로32나길 27-8 1층
(지번) 구로동 1124-81",37.4845687255804,126.900225736486,02-830-1716,"생 소갈비살(1kg) (53,000원), 양념 소갈비살(1kg) (53,000원), 반반 소갈비살(1kg) (53,000원), A++꽃등심(150g) (30,000원), 한우투뿔 안심 (30,000원)",영업시간 월~토 16:00 ~ 02:00
키친브로망스,양식,4.5,109,"서울 구로구 새말로16길 16 지하 1층
(지번) 구로동 31-3",37.5048401344287,126.890389534401,070-7785-7339,"페퍼로니 피자 (16,000원), 아마트리 치아나 파스타 (12,000원), 풍기꼰 따르투포 비앙코 파스타 (13,500원), 리코타 명란 피자 (17,500원), 까르보나라 파스타 (13,500원)","영업시간 월,수,목,금,토,일 12:00 ~ 22:00"
강촌숯불닭갈비 본점,닭요리,3.2,258,"서울 구로구 공원로6나길 35-2 1층
(지번) 구로동 29-22",37.5044324804593,126.891714600611,02-851-2194,"잔치국수 (6,000원), 열무국수 (6,000원), 묵사발 (6,000원), 계란찜 (6,000원), 숯불닭갈비 (3대) (14,000원), 닭목살 소금구이 (200g) (14,000원)",월요일
진미명가,한식,4.4,18,"서울 구로구 구로중앙로19나길 6 1층
(지번) 구로동 85-23",37.4941501665971,126.888384858431,02-864-0663,"간장 게장 정식 (38,000원), 묵은지생오겹(1인분) (18,000원), 고추장돼지주물럭(1인분) (18,000원), 한우차돌박이(1인분) (38,000원), 한우생등심(1인분) (68,000원)",영업시간 월~토 10:00 ~ 22:00
소담촌 고척점,샤브샤브,3.6,69,"서울 구로구 경인로 397 골든타워빌딩 2층
(지번) 고척동 76-160",37.4976995650402,126.863870881484,02-2625-8388,"월남쌈 해물 샤브 정식 (19,000원), 월남쌈 와규 샤브 정식 (16,000원), 명품 한우 샤브 정식 (19,000원), 월남쌈 버섯 샤브 정식 (16,500원), 월남쌈 샤브 정식 (14,900원), 월남쌈 샤브 (16,900원), 월남쌈 버섯 샤브 (21,900원), 월남쌈 와규 샤브 (21,000원), 월남쌈 명품 한우 샤브 (24,500원), 월남쌈 스페셜 샤브 (26,000원), 돈삼겹 구이 & 샤브 (21,000원), 와규 구이 & 샤브 (22,900원)",영업시간 매일 11:00 ~ 21:30
신들린술집 구로디지털점,"호프,요리주점",3.6,64,"서울 구로구 디지털로32나길 29 1층
(지번) 구로동 1124-47",37.4844884067906,126.900607102495,02-835-4472,"신들린 닭발 (순한맛/매운맛) (17,000원), 고추봉찜 (19,000원), 청양새우콘치즈 (17,000원), 육즙가득소세지 (16,000원), 돈까스떡볶이 (14,000원)",매일 16:00 ~ 07:00
미식가양꼬치,양꼬치,4.6,96,"서울 구로구 디지털로32길 92 미래타워빌딩 1층
(지번) 구로동 1272",37.4826840834852,126.899902506754,02-851-5321,"마라쇼룽샤 (30,000원), 탕수육 (16,000원), 샐러리캐슈넛 (12,000원), 옥수수잣볶음 (12,000원), 닭똥집볶음 (16,000원)",영업시간 월~금 17:00 ~ 24:00
바르미스시샤브 현대백화점 디큐브시티점,샤브샤브,3.7,271,"서울 구로구 경인로 662 별관 3층
(지번) 신도림동 692",37.5081230677129,126.888212953215,02-2210-9570,"평일점심 (23,800원), 평일저녁 (25,800원), 주말/공휴일 (25,800원), 미취학 (6,000원)",영업시간 매일 11:00 ~ 22:00 · 휴게시간 월~금 15:00 ~ 17:00
낭만부대찌개,"찌개,전골",3.9,204,"서울 구로구 디지털로 288 대륭포스트타워1차 B104호
(지번) 구로동 212-8",37.4835695693308,126.895502765348,02-839-8090,"낭만부대찌개 (10,000원), 낭만부대볶음 (11,000원)",영업시간 월~금 11:00 ~ 21:00 · 휴게시간 월~금 15:30 ~ 17:00
롯데시티호텔구로 씨카페,뷔페,3.1,96,"서울 구로구 디지털로 300 3층
(지번) 구로동 188-25",37.4849270383011,126.896538036905,02-6210-1090,"주중 (조식) (성인) (25,000원), 주중 (중식) (성인) (39,000원), 주중 (석식) (성인) (49,000원), 주말&공휴일 (조식) (성인) (25,000원), 주말&공휴일 (중식) (성인) (49,000원)",영업시간 매일 07:30 ~ 21:00 · 휴게시간 매일 14:30 ~ 18:00 · 휴게시간 매일 10:00 ~ 12:00
동서네낙지 신도림점,"해물,생선",4.7,43,"서울 구로구 신도림로 29 신성빌딩 1층
(지번) 신도림동 396-227",37.507507735432,126.879295074272,02-2633-2868,"소곱창낙지볶음 (소) (33,000원), 소곱창낙지볶음 (중) (46,000원), 소곱창낙지볶음 (대) (58,000원), 낙지볶음 (2인) (32,000원), 낙지볶음 (3인) (45,000원), 낙지볶음 (4인) (57,000원)",월요일
박가네보리밥손칼국수,한식,4.6,77,"서울 구로구 구로동로22길 23 1층
(지번) 구로동 734-19",37.4895609364608,126.885795964473,,"바지락수제비 (8,000원), 보리비빔밥 (7,000원), 바지락칼국수 (8,000원), 손칼국수 (6,000원), 칼만두국 (8,000원), 콩나물비빔밥 (8,000원)",월요일
회한접시 본점,회,3.0,52,"서울 구로구 서해안로 2328 1층
(지번) 오류동 135-57",37.4930593716482,126.843084290843,02-2066-1853,"광어 (28,000원), 우럭 (28,000원), 도다리세꼬시 (28,000원), 광어+우럭 (41,000원), 2인세트(모듬회+해산물+매운탕) (39,000원), 4인세트(모듬회+해산물+매운탕) (65,000원), 해산물세트(택3종) (33,000원), 보리숭어 (25,000원), 멍게 (15,000원), 낙지 (20,000원), 참돔(도미) (43,000원), 농어 (43,000원), 우럭세꼬시 (28,000원), 연어 (30,000원), 3인세트(모듬회+해산물+매운탕) (53,000원), 도다리 회 (30,000원), 해삼 (20,000원), 가리비 (20,000원), 전복(4마리) (20,000원), 생우럭매운탕(2마리) (28,000원), 콜라 (2,000원), 사이다 (2,000원), 탐스 오렌지 (2,000원), 탐스 파인 (2,000원), 공기밥 (1,000원), 라면사리 (1,000원)",영업시간 월~금 12:00 ~ 23:30
포포인츠바이쉐라톤 구로 테이블32,뷔페,5.0,54,"서울 구로구 디지털로32길 72
(지번) 구로동 1128-1",37.4831837029804,126.898856674536,02-6905-9730,"아보카도 콥 샐러드 (20,000원), 최상급 등심 스테이크(180g) (35,000원), 치킨 데리야끼 덮밥 (22,000원), 모둠 과일 플래터 (28,000원), 아이스크림을 곁들인 애플 타르트 (16,000원)",영업시간 매일 11:45 ~ 21:30
갯벌해물탕,"매운탕,해물탕",3.0,24,"서울 구로구 디지털로32길 97-27 1층
(지번) 구로동 1124-6",37.4837384725133,126.901006424159,02-853-8114,"산낙지불낙전골 (소) (50,000원), 산낙지찜 (소) (50,000원), 산낙지철판불낙(소) (50,000원)",영업시간 매일 11:00 ~ 23:00
수뿌레닭갈비 신도림점,닭요리,4.7,44,"서울 구로구 공원로6나길 12 1층
(지번) 구로동 40-3",37.5036765777247,126.890779943378,02-6010-8588,"매운 무뼈닭발 (13,000원), 숯불양념닭갈비 (14,000원), 숯불소금닭갈비 (14,000원), 숯불닭목살 (13,000원)",영업시간 월~토 16:00 ~ 24:00
이천성모메존칼국수 본점,칼국수,3.2,103,"서울 구로구 경인로 18 1층
(지번) 오류동 108-75",37.4890722571031,126.824888214231,02-2625-4821,"해물손칼국수 (10,000원), 얼큰한 짬뽕 수제비 (10,000원), 시원한 해물 수제비 (10,000원), 담백한 미역 수제비 (10,000원)",월요일
대두족발,"족발,보쌈",3.1,506,"서울 구로구 디지털로32길 97-6 1층
(지번) 구로동 1125-10",37.4831031497728,126.900765644388,02-888-3088,"대두족발 (30,000원), 마늘족발 (33,000원), 매운족발 (33,000원), 일반맛 반 ＋ 매운맛 반 (33,000원), 마늘맛 반 ＋ 매운맛 반 (35,000원), 튀김족발 (39,000원), （new）담백한 튀김족발 (32,000원), （new）튀김반＋매운맛반 (35,000원), 부드러운 보쌈 (28,000원), （new）담백한 튀김마늘 족발 (35,000원), （new）담백한 튀김보쌈 (30,000원), 대두족발＋보쌈＋과일막국수 (50,000원), 매운족발／마늘족발＋보쌈＋과일막국수 (50,000원)",영업시간 월~금 17:00 ~ 24:00
송이족발 구로역점,"족발,보쌈",4.5,128,"서울 구로구 새말로 17 SJ빌딩 2층
(지번) 구로동 569-9",37.502210520957,126.882757572406,02-859-9290,"정통족발 (33,000원), 양념족발 (38,000원), 냉채족발 (38,000원), 반반족발（정통족발＋양념족발） (38,000원), 해물파전（튀김식） (15,000원), 마늘정통족발 (35,000원), 마늘양념족발 (40,000원), 비빔메밀막국수 (8,000원), 동치미메밀막국수 (8,000원), 골뱅이무침＋소면 (18,000원), 날치알주먹밥 (4,000원), 버섯품은계란찜 (4,000원), 마늘소스 (3,000원), 냉채소스 (3,000원), 순두부（추가） (3,000원), 무김치.（추가） (3,000원), 콜라 500m (2,500원), 사이다 500ml (2,500원), 제로콜라（355ml） (2,500원)",영업시간 매일 16:30 ~ 23:20
은행나무칼국수,칼국수,4.0,28,"서울 구로구 디지털로27가길 3-3 1층
(지번) 구로동 252-87",37.4838076839536,126.891775240723,02-854-8583,"닭볶음탕 (25,000원), 묵은지닭찜 (25,000원), 묵은지오겹살 (25,000원), 낙지볶음 (20,000원), 오제불고기 (13,000원), 왕만두 (6,000원), 오징어덮밥 (7,000원), 잔치국수 (5,000원), 열무국수 (6,000원), 칼국수 (6,000원), 수제비 (5,000원), 칼제비 (6,000원), 바지락칼국수 (7,000원), 칼만두국 (7,000원), 수만두국 (7,000원), 얼큰버섯칼국수 (7,000원), 얼큰버섯수제비 (7,000원), 떡만두국 (7,000원), 만두국 (7,000원), 콩나물제육비빔밥 (7,000원)",영업시간 매일 11:00 ~ 23:00
칠공주떡볶이,떡볶이,4.0,47,"서울 구로구 구로동로22길 22
(지번) 구로동 735-110",37.4894132535194,126.885601589643,,"떡볶이(1인) (3,000원), 어묵 (700원), 만두 (1,000원), 재료 (6,000원)",영업시간 월~토 09:00 ~ 20:00
한우가,"육류,고기",3.4,34,"서울 구로구 공원로 67
(지번) 구로동 546-3",37.5023518274541,126.888463238108,02-851-9292,"한방꼬리곰탕 (13,000원), 한방갈비탕 (9,000원), 우거지탕 (9,000원), 육회비빔밥 (10,000원), 쭈꾸미볶음(소) (18,000원)",영업시간 매일 11:00 ~ 22:30
미나리우리삼겹 신도림직영점,삼겹살,4.1,745,"서울 구로구 공원로6나길 38 1층
(지번) 구로동 41-4",37.5042934314916,126.891983743834,02-865-2225,"미나리김치삼겹살 (1인분) (16,000원), 미나리김치오겹살 (1인분) (16,000원), 미나리김치항정살 (1인분) (18,000원)",매일 11:30 ~ 01:00
춘천골,닭요리,3.7,60,"서울 구로구 오류로8길 41 1층
(지번) 오류동 136-33",37.4918676212344,126.842753545354,02-2625-1938,"닭갈비 (14,000원), 주물럭 (14,000원), 곱창볶음 (11,000원), 쟁반국수 (14,000원), 막국수 (6,000원)",영업시간 매일 11:30 ~ 23:30
다원국수,국수,4.3,98,"서울 구로구 경인로 22 지평회관 1층 109호
(지번) 오류동 108-74",37.4893533227119,126.825220559378,02-2060-0090,"초계국수 (10,000원), 초계비빔국수 (10,000원), 어묵국수 (10,000원), 잔치국수 (7,000원), 차슈탕면 (12,000원), 차슈비빔국수 (12,000원), 왕만두(4개) (5,000원)",월요일
히어로스터,카페,3.9,32,"서울 구로구 경인로63길 21-8 1층
(지번) 신도림동 382-2",37.5084286467868,126.884609172067,,"아메리카노 (3,500원), 카페 라떼 (4,000원), 카페 모카 (5,000원), 쑥 라떼 (5,000원), 녹차 라떼 (5,000원)",영업시간 월~금 09:00 ~ 22:00
서울안심축산 신도림역디큐브시티점,"육류,고기",3.8,36,"서울 구로구 경인로 661 푸르지오1차오피스텔 2층 244호
(지번) 신도림동 337",37.5096619486431,126.887986372819,0507-1440-8077,"소한머리(600g) (154,000원), 통큰 소한마리 800g (3-4인) (194,000원), [맛잘알 PICK] 한우보감 (245,000원), 차돌삼합 (114,000원), 등심(150g) (45,000원), 안심 (150g) (52,500원), 부채살 (150g) (45,000원), 업진살 (150g) (42,000원), 새우살 (150g) (한정수량) (63,000원), 안창살 (150g) (한정수량) (63,000원), 토시살 (150g) (한정수량) (63,000원), 키조개구이 (12,000원), 더덕구이 (10,000원), 활랍스터라면 (42,000원), 생고기 김치찌개 (10,000원), 차돌 된장찌개 (10,000원), 매콤낙지볶음 (12,000원), 후식냉면(물/비빔) (5,000원), 한우육회 (200g) (38,000원), 전복구이 한접시 (8미) (40,000원)",영업시간 매일 11:30 ~ 22:30 · 휴게시간 매일 15:00 ~ 17:00
