이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
천호누룽지통닭구이 성내점,치킨,4.8,290,"서울 강동구 천호옛14길 35 1층
(지번) 성내동 12-25",37.5360292745253,127.127440064626,02-474-9279,"누룽지 통닭 (22,000원), 누룽지 파닭 (24,000원), 누룽지 양념닭 (24,000원), 누룽지 치즈콘닭 (26,000원), 누룽지 치즈파닭 (28,000원), 누룽지통닭／양념 (23,000원), 누룽지치즈콘닭／양념 (27,000원), 누룽지 양파닭 (24,000원), 누룽지 매워죽겠닭 (27,000원), 누룽지 모듬닭 (29,000원), 누룽지파닭／양념 (25,000원), 누룽지치즈콘닭／매운양념 (28,000원), 누룽지모듬닭／매운소스 (30,000원), 매운소스 (2,000원), 콜라 500mL (2,000원), 사이다 500mL (2,000원), 치킨무 (500원), 열무김치 (500원), 양념소스 (300원), 겨자소스 (300원), 처음처럼 (4,000원), 참이슬 후레쉬 (4,000원), 진로이즈백 (4,000원), 참이슬 오리지널 (4,000원), 새로 (4,000원), 카스 (4,000원), 테라 (4,000원), 배달생맥주 (7,000원)",매일 17:30 ~ 23:00
풍년상회쪽갈비,갈비,4.5,474,"서울 강동구 천호옛14길 23-6 1층
(지번) 성내동 12-39",37.5363668946325,127.126923795349,02-478-0555,"양념쪽갈비(1인) (17,000원), 매운쪽갈비(1인) (17,000원)",매일 16:00 ~ 23:00
세꼬시,회,4.5,75,"서울 강동구 양재대로 1427 1층
(지번) 성내동 379-32",37.5334486671758,127.137989827898,02-473-8664,"광어세꼬시 (대) 4인 (60,000원), 광어세꼬시 (중) 3인 (45,000원), 광어세꼬시 (소) 2인 (30,000원)","토,일 12:00 ~ 21:00"
송월냉면,냉면,3.9,135,"서울 강동구 천중로18길 57 1층
(지번) 천호동 398-10",37.5423775571724,127.129574308524,02-484-1910,"물냉면 (7,000원), 비빔냉면 (7,000원), 열무물냉면 (7,000원), 열무비빔냉면 (7,000원)",매일 09:10 ~ 21:00
대성원,중식,4.0,78,"서울 강동구 천중로15길 37 1층
(지번) 천호동 312-15",37.5467356770184,127.128180929471,02-484-8005,"짜장 (6,000원), 간짜장 (7,500원), 짬뽕 (7,500원), 우동 (7,500원), 울면 (7,500원), 볶음밥 (8,000원), 잡채밥 (8,500원), 잡탕밥 (15,000원), 삼선우동 (10,000원), 삼선짬뽕 (10,000원), 삼선간짜장 (10,000원), 삼선볶음밥 (10,000원), 팔보채 (32,000원), 양장피 (30,000원), 탕수육 (소) (15,000원), 잡채 (중) (17,000원), 쟁반짜장 (중) (18,000원)",매일 11:30 ~ 20:00
와고참숯갈비,갈비,4.4,194,"서울 강동구 올림픽로70길 47-7 1층
(지번) 천호동 415-16",37.5395344838877,127.126303336014,02-486-5990,"양념돼지갈비 (200g) (12,000원), 뼈삼겹갈비 (200g) (14,000원), 생삼겹살 (200g) (15,000원), 소갈비살 (150g) (16,000원), 껍데기 (200g) (9,000원)",일요일
한국식왕돈까스1980 천호본점,"돈까스,우동",3.0,87,"서울 강동구 올림픽로 737
(지번) 천호동 322-32",37.5472227150405,127.126212198824,02-472-6363,"왕돈까스 (10,000원), 생선까스 (10,500원), 함박스테끼 (10,500원), 치즈돈까스 (11,500원), 한왕스정식 (11,000원)",매일 11:00 ~ 21:00 · 휴게시간 매일 15:00 ~ 15:30
인정원월남쌈 본점,동남아음식,3.0,77,"서울 강동구 천호대로 1158 1층
(지번) 둔촌동 425-1",37.5333352587892,127.14010906777,02-476-7077,"한돈 월남쌈 (27,000원), 한돈 해초쌈 (29,000원), 돼지고기 월남쌈 (20,000원), 돼지고기 해초쌈 (22,000원), 소고기쌀국수 (10,000원), 차돌박이 쌀국수 (10,000원), 해물 쌀국수 (10,000원), 사리 추가 (3,000원), 분짜 (12,000원)",매일 11:30 ~ 21:00 · 휴게시간 매일 15:00 ~ 16:00
스윗솔트,디저트카페,4.5,345,"서울 강동구 상암로 286
(지번) 명일동 222-3",37.5454812745578,127.154135688838,02-3427-0999,"까르보나라 파스타 (18,000원), 토마토 미트볼 파스타 (18,500원), 베이컨 치즈 버거 + 감자튀김 (17,000원), 프렌치 토스트 (15,500원), 잠봉 에그베네딕트 (15,500원), 미트볼 샌드위치 + 감자튀김 (16,500원), 알리오올리오 파스타 (17,500원), 치즈버거 + 감자튀김 (15,500원), 에스프레소 (5,500원), 아메리카노 에티오피아 샤키소 (6,500원), 까페라떼 (6,000원), 스윗라떼 (7,000원), 아인슈페너 (7,500원), 카푸치노 (6,000원), 얼그레이 (6,000원), 말차 그린티 라떼 (7,000원), 생강레몬차 (7,000원), 자몽차 (7,000원), 레몬 / 자몽 / 청포도 / 레드깔라만시 에이드 (7,000원), 플레인 / 딸기 / 블루베리 요거트 스무디 (7,500원)",매일 09:00 ~ 22:00
안녕식당,일식,3.2,231,"서울 강동구 천호대로159길 53
(지번) 천호동 409-34",37.5398858096256,127.12820224218,02-473-0543,"김치가츠동 (7,700원), 가라아게동 (8,000원), 안녕짬뽕 (12,000원), 명란소고기덮밥 (8,500원), 연어뱃살덮밥 (11,800원)",매일 11:30 ~ 21:30 · 휴게시간 매일 15:30 ~ 17:00
블랑제리11-17,"제과,베이커리",3.4,102,"서울 강동구 올림픽로 624 강동메디컬센터 1층
(지번) 성내동 78-1",37.5370435694342,127.1232435281,02-6439-6718,"천호빵 (4,500원), 초코스콘 (4,000원), 딸기스콘 (4,000원), 카라멜스콘 (4,000원), 빨미까레 (2,500원), 까눌레 (2,500원), 에그크라상 (4,500원), 크로와상 (3,000원), 아몬드쇼콜라 (4,000원), 시오빵 (2,500원), 초코크림빵 (2,500원), 후와후와 (2,500원), 말랑치즈 (2,500원), 앙금빵 (2,000원), 올리브치아바타 (4,000원), 감자빵 (4,000원), 아몬트쇼콜라 (10,000원), 천호러스크 (4,200원), 피칸타르트 (7,000원), 아보카도 타르틴 (7,000원), 잠봉뵈르 (7,500원)",매일 09:00 ~ 22:00
솔솥 올림픽공원점,한식,4.2,117,"서울 강동구 성안로 17 정안빌딩 1층
(지번) 성내동 447-3",37.525522008646,127.129405097323,02-486-0305,"스테이크솥밥 (17,000원), 도미관자솥밥 (17,000원), 민물장어솥밥 (25,000원), 금태솥밥 (23,000원), 연어솥밥 (17,000원), 전복솥밥 (17,000원), 갈치순살솥밥 (17,000원), 돼지고사리솥밥 (15,000원), 꼬막솥밥 (14,000원), 치즈닭갈비솥밥 (14,000원), 대파차돌솥밥 (12,000원), 솔솥 샤브샤브 (16,000원), 치즈돈까스 (9,900원), 직접만든 새우튀김 (7,900원), 유린기 (8,500원)",매일 11:00 ~ 21:00
짬뽕지존 길동점,중국요리,3.1,83,"서울 강동구 양재대로 1450 1층
(지번) 길동 438",37.5352870340168,127.139475951525,02-476-2234,"찹쌀탕수육 (14,500원), 사천탕수육 (16,500원), 지존짜장 (9,000원), 지옥짜장 (9,000원), 지존짬뽕 (13,000원), 지옥짬뽕（국물600g 내외） (13,000원), 순두부짬뽕밥 (13,000원), 지존짬뽕밥 (13,000원), 게살볶음밥 (11,000원), 마파두부밥 (11,000원), 쌀국수짬뽕 (13,000원), 맛보기군만두 (4,000원), 지옥 사천탕수육 (16,500원), 유린기 (25,000원), 깐풍기 (29,000원), 지옥깐풍기 (29,000원), 지옥쌀국수짬뽕 (13,000원), 수제비짬뽕 (13,000원), 새로 (5,000원), 참이슬 후레쉬 (5,000원), 참이슬 오리지널 (5,000원), 처음처럼 (5,000원), 진로 (5,000원), 카스 (5,000원), 테라 (5,000원), 칭따오 640mL (8,000원), 이과두주 (4,500원), 고량주 (7,000원), 연태고량주 125mL (14,000원), 연태고량주 250mL (26,000원)",매일 00:00 ~ 24:00
사시미 천호점,회,3.3,996,"서울 강동구 천호대로155길 22 1~4층
(지번) 천호동 454-22",,,02-474-0840,"나만의 회세트 (46,000원), 산낙지 (22,000원), 해삼 (22,000원), 물회 (20,000원), 전복회 (22,000원), 멍게 (19,000원), 간장새우 (18,000원), 문어초회 (19,000원), 석화 (20,000원), 새우튀김 (16,000원), 칠리새우 (18,000원), 모시조개탕 (18,000원), 생우떡매운탕 (20,000원)",매일 15:00 ~ 01:30
더맛있는족발보쌈 명일점,"족발,보쌈",4.3,168,"서울 강동구 양재대로143길 7 1층
(지번) 명일동 312-76",37.5514311200222,127.143470277345,02-442-6399,"족발＋막국수 (37,000원), 족발＋불족발＋막국수 (46,000원), 모듬족발＋막국수 (68,000원), 보쌈＋막국수 (37,000원), 보,족세트＋큰쟁반막국수 (66,000원), 족발＋마늘족발＋막국수 (46,000원), 직화불족＋막국수 (38,000원), 냉채족발＋막국수 (50,000원), 마늘보쌈＋막국수 (39,000원), 칠성사이다 1.25L (3,500원), 직화마늘족＋막국수 (38,000원), 불족＋마늘족발＋막국수 (47,000원), 주먹밥＋계란찜 (8,000원), 막국수up-쟁반으로변경 (5,000원), 쟁반막국수 (10,000원), 계란찜 (5,000원), 날치알주먹밥 (4,000원), 쪽파김치 (4,000원), 보쌈김치 (6,000원), 순두부찌개 (5,000원), 5구반찬추가（무김치＋쌈무＋쌈장＋새우젓＋고추＋마늘） (2,000원), 막국수 소스 추가 (1,500원), 테라 (4,000원), 카스 (4,000원), 진롤이즈백 (4,000원), 참이슬 후뤠시 (4,000원), 참이슬 오리지널 (4,000원), 처음처럼 (4,000원), 청하 (5,000원), 장수막걸리 (4,000원)","토,일 12:00 ~ 23:30"
2.5짜장 성내본점,중국요리,4.0,31,"서울 강동구 천호대로162길 34 2층
(지번) 성내동 25-1",37.5355771394189,127.127952286718,02-474-0205,"짜장면 (3,500원), 새우매운짜장 (4,500원), 해물쟁반짜장 (5,000원), 짬뽕 (4,500원), 매운짬뽕 (5,000원), 우동 (5,000원), 군만두 (3,000원), 짜장밥 (4,500원), 볶음밥 (5,000원), 해물볶음밥 (6,000원), 새우볶음밥 (6,000원), 짬뽕밥 (5,000원), 매운짬뽕밥 (5,500원), 물만두 (4,000원), 탕수육 (소) (9,000원), 탕수육 (중) (14,000원), 탕수육(대) (20,000원), 깐풍기(소) (12,000원), 깐풍기(중) (18,000원), 깐풍기(대) (25,000원)",화~일 11:00 ~ 21:00
8번가,"호프,요리주점",3.6,235,"서울 강동구 천호대로157길 18 원방빌딩 3층
(지번) 천호동 453-21",37.5384960736319,127.127484882745,02-473-9488,"8번가빠네치킨 (21,800원), 로제에빠진찜닭 feat 분모자 (24,000원), 순수한 콩들 삼철판 (23,000원), 직화차돌철판떡볶이 (18,900원), 차돌해물짬뽕탕 (21,000원), 나가사키짬뽕탕 (21,000원), 아롱사태 전골 (29,000원), 내 남자친구의 고추튀김 (13,000원), 마라떡볶이 (19,800원)","토,일 16:00 ~ 03:00"
풀팬,이탈리안,4.2,224,"서울 강동구 올림픽로 660 1층 104호
(지번) 천호동 427-3",37.540169637196,127.124570380688,02-489-1919,"불고기&야채 쌈 샐러드 (16,800원), 새우 알리오올리오 (14,900원), 상하이 스파게티 (14,900원), 베이컨 크림 스파게티 (14,000원), 감베리 토마토 스파게티 (15,800원), 토마토 해산물 리조또 (14,700원), 시금치 플랫브레드 (21,700원), 리코타 불고기 플랫브레드 (23,700원), 고르곤졸라 유자 플랫브레드 (16,500원), 인절미 플랫브레드 (14,900원), 플레인 치즈 플랫브레드 (16,800원), 후레쉬 모짜렐라 플랫브레드 (18,700원), 루꼴라 그라나파다노 플랫브레드 (25,600원), 리코타 청포도 샐러드 (16,700원), 쭈꾸미 삼겹살 스파게티 (15,900원), 칠리 갈릭 스파게티 (14,400원), 쭈꾸미 칠리 갈릭 스파게티 (15,400원), 바지락 스파게티 (13,800원), 바질페스토 페투치니 (16,800원), 리코타치즈 토마토 스파게티 (13,900원), 치즈 듬뿍 로제소스 스파게티 (15,400원), 단호박 수제비 감자뇨끼 (17,500원), 토마토 크림 치즈치즈 뇨끼 (16,800원), 갈릭 크림 새우 리조또 (16,400원), 쭈꾸미삼겹리조또 (16,900원), 생과일 퓨레 에이드 (5,000원), 코카콜라 캔 355mL (2,000원), 스프라이트 캔 355mL (2,000원), 아메리카노 (3,000원)",매일 11:30 ~ 21:30 · 휴게시간 매일 15:30 ~ 16:30
영화정해장국,해장국,4.5,61,"서울 강동구 진황도로43길 9 1층
(지번) 길동 413-20",37.5358028077452,127.13829161999,02-476-1968,"선지 해장국 (9,000원)",영업시간 화~일 07:00 ~ 15:00
피에로커피,카페,4.1,44,"서울 강동구 성내로14길 27
(지번) 성내동 465",37.5266097352574,127.126627379363,02-471-5618,"에스프레소 (3,800원), 아메리카노 (3,800원), 카페라떼 (4,300원), 망고에이드 (5,800원), 망고스무디 (5,800원)","토,일 09:00 ~ 21:30"
주문진,일식,3.5,20,"서울 강동구 성안로3길 27 1층
(지번) 성내동 465-6",37.5259544477471,127.128121041475,02-470-6400,"정식(1인분) (35,000원), 특정식(1인분) (45,000원), 모듬회(1인분) (60,000원), 참치스페셜B(1인분) (70,000원), 참치스페셜A(1인분) (80,000원), 실장님스페셜(1인분) (100,000원)",
갓잇 올림픽공원점,"멕시칸,브라질",4.0,585,"서울 강동구 성안로 14 1층
(지번) 성내동 446-22",37.5250513150484,127.129660970251,02-485-9451,"A세트 - 갓보울 (37,000원), B세트 - 파히타 (39,000원), C세트 - 엔칠라다 (39,000원), 타코세트 (52,000원), 패밀리세트 (72,000원), 갓보울 (18,000원), 갓파히타 (23,000원), 갓엔칠라다 (23,000원), 단품메뉴 (5,000원), 애플모히토 (6,000원), 하와이안펀치 (7,000원), 데킬라 하이볼 (8,000원), 데킬라 썬라이즈 (8,000원), 코로나 리타 (15,000원)",매일 11:00 ~ 21:30
스시진 천호점,"초밥,롤",4.0,149,"서울 강동구 천호대로 997 신라빌딩 1층 1~2호
(지번) 천호동 456",37.5393391659214,127.123301730964,02-476-9566,"정식모듬초밥 (12p) (13,000원), 특모듬초밥 (12p) (17,000원), 고급모듬초밥 (10p) (23,000원), 고급모듬사시미 (47,000원), 광어 초밥 (10p) (22,000원), 참치 초밥 (10p) (21,000원), 연어 초밥 (10p) (23,000원), 장어 초밥 (10p) (20,000원), 지라시 초밥 (18,000원), 특지라시 초밥 (34,000원), 참다랑어 뱃살 초밥 (10p) (42,000원), 광어 사시미 (25,000원), 연어 사시미 (25,000원), 참치 사시미 (25,000원), 모듬 사시미 (25,000원), 참다랑어 뱃살 사시미 (45,000원), 참치 머릿살 한접시 (42,000원), 광어회덮밥 (15,500원), 연어회덮밥 (13,500원), 참치회덮밥 (13,500원), 모듬회덮밥 (14,000원), 장어덮밥 (18,500원), 야채고로케 (1개) (1,700원), 왕새우튀김 (1개) (2,700원)",매일 11:30 ~ 22:00 · 휴게시간 매일 15:00 ~ 16:00
브랜뉴하이몬드,디저트카페,3.8,511,"서울 강동구 천호옛14길 11 1-2층
(지번) 성내동 43-19",,,02-478-2402,"파네토네 1／4 (10,000원), 산딸기바게트 (6,200원), 커스타드롤 (6,800원), 치즈바게트 (6,200원), 소금빵 (3,000원), (신제품)초코생크림 소금빵 (5,300원), 앙버터 소금빵 (4,500원), 잠봉 베이글 (7,300원), (신제품)큐브쌀식빵 (5,300원), 크로플（L） (7,500원), 클럽 샌드위치 (7,500원), 브런치 A 세트 (13,000원), 브런치 B 세트 (12,000원), (신제품)우유생크림 소금빵 (5,300원), (신제품)쉬림프 에그마요 소금빵 (6,900원), (신제품)폴드포크 소금빵 (6,900원), 대파 베이글 (6,500원), 크림치즈 어니언베이글 (6,300원), (신제품)올리브 치즈 베이글 (4,800원), 무화과 크림치즈 베이글 (6,300원), 파네토네 1／2 (20,000원), 감자샐러드빵 (4,900원), 시몬（4ea） (4,800원), 딸기생크림몽블랑 (13,000원), (신제품)옥수수캄파뉴 (6,300원), (신제품)단호박 치즈 캄파뉴 (6,800원), 초코크로플 (8,300원), 피자빵 (6,200원), 쫀득감자빵 (3,200원), 치킨또띠아 (5,500원)",매일 09:00 ~ 23:00
예가족발,"족발,보쌈",4.2,25,"서울 강동구 양재대로 1424 하나빌딩 1층
(지번) 둔촌동 436-3",37.5330169698043,127.138782705213,02-472-7757,"반반족발 (중) (39,000원), 족보세트 (중) + 쟁반국수 + 주먹밥 (69,000원), 숯불구이족발 (소) (31,000원), 전통족발 (소) (30,000원), 매콤양념족발 (소) (32,000원), 냉채족발 (42,000원), 보쌈 (소) (31,000원), 매콤양념보쌈 (소) (32,000원), 반반보쌈 (소) (34,000원), 반반족발(대) (42,000원), 숯불구이보쌈 (중) (36,000원)",
아키노유키 본점,일식,3.8,120,"서울 강동구 올림픽로70길 50-7
(지번) 천호동 454-37",37.5389089838624,127.126496103967,02-488-6923,"모듬사시미 (37,000원), 정어사시미 (22,000원), 연어사시미 (22,000원), 우니 (22,000원), 해삼내장 (22,000원), 연어샐러드 (20,000원), 살시살스테이크 (28,000원), 메로구이 (20,000원), 닭복살튀김 (34,000원), 새우튀김 (15,000원), 치킨가라이게 (15,000원), 모츠나베 (27,000원), 나가사게짬뽕 (22,000원), 오차즈케 (6,000원), 유부초밥 (6,500원), 도미머리조림 (18,000원), 계란말이 (14,000원), 다코와사비 (8,000원)",매일 16:00 ~ 02:00
버섯잔치집,샤브샤브,3.7,238,"서울 강동구 성내로 52 성원빌딩 1층
(지번) 성내동 549-4",37.5283179485037,127.125695115409,02-470-0092,"반반 쇠고기 샤브(1인) (19,000원), 점심 샤브전골 (12,000원), 모듬버섯 매운탕/맑은탕 (14,000원), 큰버섯 샤브(쇠고기) (18,000원), 통버섯 불낙전골(1인) (16,000원), 통 자연송이 전골(1인) (23,000원), 잔치 스페셜 A 코스(1인) (35,000원), VIP옥체보존 (55,000원), 자연송이 능이모듬 (가격정보 없음)",매일 11:00 ~ 21:50
닭집애 성내점,닭요리,4.1,44,"서울 강동구 천호옛14길 35 1층 101호
(지번) 성내동 12-25",37.5360292745253,127.127440064626,010-7484-8424,"묵은지찜닭(한마리) (29,000원), 로제찜닭(한마리) (29,000원), 안동찜닭(반마리) (19,000원), 안동찜닭(한마리) (25,000원), 홍초찜닭(반마리) (19,000원), 홍초찜닭(한마리) (25,000원), 닭볶음탕(한마리) (25,000원), 닭반마리 칼국수 (9,500원), 닭반마리 얼큰칼국수 (9,500원), 초계국수 (9,500원), 비빔국수 (9,500원), 수제 닭까스 (11,000원), 치킨가라아케 덮밥 (11,000원), 새우 튀김 (8,000원), 닭껍질 튀김 (7,000원), 군만두 (4,000원), 닭곰탕 (8,000원)","월,화,수,목,금,일 11:00 ~ 21:00"
튀김마트,분식,4.1,101,"서울 강동구 진황도로 103 1층
(지번) 길동 413-13",37.5357123989475,127.137862186816,02-478-8892,"라면 (4,000원), 부대라면 (5,000원), 우동 (5,000원), 물만두 (5,000원), 야채김밥 (3,000원), 치즈김밥 (4,000원), 참치김밥 (4,500원), 꼬마김밥 (3,000원), 떡볶이 (4,000원), 순대 (4,500원), 튀김 (4,000원), 새우 (4,500원), 고추 (5,000원)",일요일
스시현 성내본점,일식,4.0,139,"서울 강동구 천호대로158길 19 1층
(지번) 성내동 42-10",37.5365341614196,127.126381323728,02-475-4638,"모듬회(대) (49,000원), 참치회(대) (41,000원), 대광어숙성회(중) (40,000원), 스폐셜초밥 (27,000원), 특초밥 (22,000원), 연어초밥 (21,000원), 모듬회(중) (36,000원), 모듬회(소) (24,000원), 모듬회(미니) (13,000원), 참치회(중) (30,000원), 참치회(소) (15,000원), 연어회한판 (24,000원), 대광어숙성회(소) (19,000원), 참다랑어한판 (52,000원), 현초밥 (16,000원), 모듬초밥 (12,000원), 광어초밥 (22,000원), 새우모듬초밥 (14,000원), 와규초밥 (22,000원)",일요일
길동골목냉면,냉면,4.6,106,"서울 강동구 양재대로114길 25 1층 101호
(지번) 길동 393-6",37.5376720631711,127.141526985786,02-477-4181,"물냉면 (8,000원), 비빔냉면 (8,000원), 명태회냉면 (10,000원), 돈가스 (9,000원), 비빔밥 (8,000원), 돌솥비빔밥 (9,000원), 반반이(등심+치즈) (10,000원), 제육덮밥 (9,000원), 장국밥(계절메뉴) (9,000원), 갈비만두 (4,000원), 튀김만두 (4,000원)",매일 11:00 ~ 21:00
길조,"매운탕,해물탕",3.4,395,"서울 강동구 천호대로 1173
(지번) 길동 236-8",37.5342296017935,127.141611332609,02-476-9494,"낙지볶음정식 (10,000원), 해물탕(소) (59,000원), 해물천국탕(2인) (40,000원), 산낙지연포탕(1인분) (20,000원), 길조아귀찜(소) (35,000원)",매일 11:30 ~ 22:00
꿀꿀진순대국 강동본점,순대,4.0,331,"서울 강동구 양재대로103길 70 강동아너스빌 1층 101,102호
(지번) 성내동 199-17",37.5339838229882,127.134191997264,0507-1435-0087,"한돈머릿고기 (15,000원), 순대만 (10,000원), 한우사골 순대국 (10,000원), 찐(산양살) 순대국 (11,000원), 진순대 오젓수육 (14,000원), 돈북 쟁반 (50,000원), 토종 접시순대 (12,000원)",매일 10:00 ~ 22:00 · 휴게시간 매일 15:30 ~ 16:30
잇다,카페,4.7,85,"서울 강동구 천호대로 1156-5 오앤하우스 1층 101호
(지번) 둔촌동 425-15",37.5332576429771,127.139914548512,010-7497-1871,"핸드드립 (6,000원), 아메리카노 (4,000원), 카페라떼 (5,000원), 플랫화이트 (4,500원), 수제바닐라빈라떼 (6,000원), 더티크림모카 (6,000원), 쌍화탕 (7,500원), 허니자몽라떼 (6,000원), 딸기크림라떼 (6,000원), 카페비엔나 (6,000원), 카페글라세 (8,000원), 스윗허그 (5,000원), 로제 아이스티 (5,600원), 한라봉 패션에이드 (6,000원), 진짜초코라떼 (5,600원), 제주말차라떼 (5,600원), 씨없는 레몬에이드 (6,000원), 수제 요거트 (7,500원)","토,일 09:30 ~ 22:00"
해왕조개전문 둔촌점,조개,4.8,60,"서울 강동구 풍성로56길 39 1층
(지번) 성내동 428-1",37.527195773277,127.135061237069,02-484-3111,"모듬 조개구이 (소) (45,000원), 모듬 조개찜 (소) (45,000원), 키조개+가리비구이 (소) (45,000원), 가리비찜 (중) (50,000원), 가리비 구이 (소) (45,000원)",매일 15:00 ~ 23:30
빠네렌토,"제과,베이커리",3.9,132,"서울 강동구 동남로 881 서희스타힐스 1층 101~102호
(지번) 명일동 48-7",37.5522907599423,127.155772547373,02-3427-1686,"모짜렐라치즈 샌드위치 (7,900원), 불고기 샌드위치 (8,900원), 햄치즈 샌드위치 (7,900원), 바질 페스토 모짜렐라 샌드위치 (8,900원), 로즈마리 닭안심 샌드위치 (8,900원), 모짜렐라치즈 샐러드 (10,500원), 로즈마리 닭가슴살 샐러드 (10,500원)",매일 07:30 ~ 21:00
