이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
소신이쏘,갈비,3.7,125,"서울 서대문구 연세로5가길 19 1층
(지번) 창천동 57-39",37.5571916583588,126.935538464112,02-324-3245,"평일점심 매운소갈비찜 (1인분)(점심메뉴) (10,000원), 매운소갈비찜 (1인분) (16,000원), 크림소갈비찜 (1인분) (16,500원)",영업시간 매일 12:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:00
피터팬1978 본점,"제과,베이커리",4.0,227,"서울 서대문구 증가로 10 연궁빌딩 1층
(지번) 연희동 90-5",37.5693884840153,126.931759938035,02-336-4775,"피터팬아메리카노 (4,500원), 더치커피 (5,000원), 오틀리라떼 (5,500원), 생크림라떼 (5,500원), 오틀리아몬드라떼 (5,500원), 오리지날라떼 (5,000원), 핫초코 (5,000원), 리얼밀크티 (5,000원), 에이드 (5,500원), 티 (5,000원)",매일 08:00 ~ 21:00
벽제갈비 신촌점,갈비,3.6,57,"서울 서대문구 명물길 22 2층
(지번) 창천동 13-20",37.5577559475185,126.938053106759,02-392-8308,"한우불고기정식 (24,000원), 한우불고기냉면정식 (28,000원), 한우갈비양곰탕 (25,000원), 순메밀냉면 (18,000원), 평양냉면 (14,000원)",영업시간 매일 11:30 ~ 22:00
사조미가,한정식,3.4,47,"서울 서대문구 통일로 107-39 사조빌딩 2층
(지번) 충정로2가 157",37.5642009945559,126.966119629188,02-362-1500,"점심정식 (20,000원), 게장정식 (30,000원), 굴비정식 (25,000원), 즐거운 코스 (27,000원), 정겨운 코스 (35,000원), 행복한 코스 (45,000원), 다복한 코스 (60,000원), 상견례 코스 (50,000원), 어린이 밥상 (15,000원), 간장게장 (20,000원), 보리굴비 (20,000원), 떡갈비(6ea) (25,000원), 보쌈 (30,000원), 갈비구이 (30,000원), 육회 (30,000원), 해물매운탕 (30,000원), 홍어삼합 (35,000원), 모듬회 (50,000원)",영업시간 매일 11:30 ~ 22:00
시오 연희본점,일식집,3.5,282,"서울 서대문구 연희로11가길 23 1층
(지번) 연희동 190-4",37.5672063541699,126.928695920731,02-3144-6919,"삼색야끼도리 (17,000원), 시오생연어덮밥 (18,000원), 돈카츠덮밥 (16,000원), 스프카레 (17,000원), 스끼야끼 (18,000원)",영업시간 매일 11:40 ~ 21:30 · 휴게시간 매일 15:30 ~ 17:10
이빠네마그릴,"멕시칸,브라질",4.0,480,"서울 서대문구 연세로4길 6 2층
(지번) 창천동 18-11",37.5569204446521,126.937354599743,02-365-6118,"스테이크 무한리필 (39,900원), 스테이크세트 (무제한) (점심) (39,900원)",영업시간 월~금 11:30 ~ 22:00
연희동칼국수 본점,칼국수,3.3,355,"서울 서대문구 연희맛로 37 2층
(지번) 연희동 132-29",37.5682196656297,126.930750646672,02-333-3955,"수육 (30,000원), 칼국수(보통) (11,000원), 칼국수(대) (14,000원), 공기밥 (500원)",월요일
아저씨네낙지찜 신촌점,"해물,생선",4.1,77,"서울 서대문구 연세로5다길 39
(지번) 창천동 72-29",37.5568333021808,126.933375198003,02-323-6665,"아구찜（소） (45,000원), 삼겹낙지찜（2인） (35,000원)",영업시간 매일 11:00 ~ 22:00
연희김밥 신촌점,분식,4.5,25,"서울 서대문구 신촌로 61-1 1층
(지번) 창천동 72-27",37.5566854138433,126.933313762357,02-332-8098,"연희김밥 (3,500원), 꼬마김밥 (1줄) (1,500원), 오징어꼬마김밥 (1줄) (1,500원), 치즈김밥 (4,500원), 장조림김밥 (4,500원), 오징어김밥 (4,500원), 오징어참치김밥 (5,000원), 청량고추김밥 (4,500원), 멸치김밥 (4,500원), 매콤한멸치김밥 (4,500원), 참치김밥 (4,500원), 와사비참치김밥 (5,000원)",월요일
산천마루,닭요리,3.8,300,"서울 서대문구 세검정로1길 21
(지번) 홍은동 48-149",37.5925729663659,126.942832211531,02-394-3919,"오리한방누룽지백숙 (70,000원), 닭한방누룽지백숙 (65,000원), 한방 삼계탕 (16,000원), 산삼능이오리백숙 (130,000원), 오리능이누룽지백숙 (90,000원), 닭능이누룽지백숙 (85,000원), 산삼능이닭백숙 (130,000원)",영업시간 매일 10:30 ~ 22:00
완차이,중국요리,4.1,108,"서울 서대문구 명물길 50-7 1-2층
(지번) 창천동 5-35",37.5587218717992,126.939374908656,02-392-7744,"짜오판 (9,500원), 돼지고기 쌀국수 볶음 (19,000원), 해물누룽지 탕 (57,000원), 오향장육 (40,000원), 완차이 짬뽕 (9,000원), 완차이 우동 (9,000원), 완차이 짜장 (7,000원), 탕수육 (22,000원), 아주매운홍콩홍합 (30,000원), 완차이 간짜장 (9,000원), 쟁반짜장(2인분) (20,000원)",월요일
호밀밭,카페,4.3,242,"서울 서대문구 신촌역로 43 1층
(지번) 창천동 4-77",37.5589480319722,126.940635648618,02-392-5345,"밀크빙수 (7,900원), 녹차빙수 (8,500원), 커피빙수 (8,500원), 초코빙수 (8,500원), 오곡빙수 (8,500원), 아메리카노 hot (2,500원), 아메리카노 iced (3,000원), 카페라떼 hot (3,000원), 카페라떼 iced (3,500원), 얼그레이 hot (3,000원), 얼그레이 iced (3,500원), 자뎅블루 hot (4,000원), 자뎅블루 iced (4,500원), 허브티 hot (4,500원), 허브티 iced (5,000원)",영업시간 매일 12:00 ~ 22:00
부엉이돈가스 신촌점,"돈까스,우동",4.1,48,"서울 서대문구 연세로4길 62 1층
(지번) 창천동 5-70",37.5585051088786,126.939760115723,02-312-1216,"스노우 치즈 돈가스 (13,500원), 부엉이 돈가스 (9,500원), 스파이시 돈가스 (10,900원), 김치 돈가스 (11,900원), 시칠리아 토마토 돈가스 (13,500원), 프렌치크림 돈가스 (13,500원), 레드 핫 칠리돈가스 (12,500원), 더티 치즈 돈가스 (14,900원), 크림커리파스타 (11,900원), 명란크림파스타 (13,500원), 콰트로 치즈 파스타 (13,500원), 오징어 토마토 파스타 (12,500원), 허니 베이컨 라이스 (12,500원), 크레이지 어니언 라이스 (12,500원), 치킨 커리 라이스 (11,900원), 왕새우 후라이 (5,000원), 치킨 샐러드 (6,000원), 치즈롤 샐러드 (6,000원), 윙윙 샐러드 (6,500원), 고로케 샐러드 (6,500원), 펩시콜라 (3,000원), 스프라이트 (3,000원), 환타（오렌지） (3,000원), 환타（파인애플） (3,000원), 탄산수 (3,000원)",영업시간 매일 12:00 ~ 21:00 · 휴게시간 매일 15:00 ~ 17:00
복성각,중국요리,3.2,75,"서울 서대문구 명물1길 24
(지번) 창천동 31-8",37.5584753193746,126.937399700972,02-364-1522,"우삼겹짬뽕 (12,000원), 우삼겹짬뽕밥 (12,000원), 짬뽕순두부밥 (11,000원), 짜장면 (8,000원), 백짬뽕 (10,000원), 해물우동 (10,000원), 삼선짜장면 (10,000원), 삼선짬뽕 (10,000원), 불낙짬뽕 (13,000원), 군만두 (7,000원), 탕수육 (19,000원), 세트（탕수육＋짜장2＋콜라 500mL） (33,000원), 불짜장면 (9,000원), 삼선짬뽕밥 (10,000원), 백짬뽕밥 (10,000원), 소곱창짬뽕 (15,000원), 소곱창짬뽕밥 (15,000원), 소갈비짬뽕 (13,000원), 소갈비짬뽕밥 (13,000원), 불낙짬뽕밥 (13,000원), 상하이면（볶음면） (13,000원), 새우볶음밥 (9,000원), 게살볶음밥 (10,000원), 후레이크 마늘볶음밥 (10,000원), 불밥（소고기야채볶음밥） (10,000원), 마파두부밥 (9,000원), 잡채밥 (9,000원), 류산슬 덮밥 (15,000원), 소고기 덮밥 (13,000원), 잡탕밥 (16,000원)",영업시간 매일 11:00 ~ 22:00
고미정,한정식,4.0,286,"서울 서대문구 연희로26길 28 1-2층
(지번) 연희동 79-3",,,02-324-0016,"고사리불고기정식 (21,000원), 게장정식 (39,000원), 쌀밥정식 (18,000원)",월요일
삼호복집 신촌점,복어,3.5,31,"서울 서대문구 연세로5다길 10 삼호빌딩 2층
(지번) 창천동 62-11",37.5565239920929,126.934995686228,,"삼 <코스요리> (60,000원), 호 <코스요리> (60,000원), 복 <코스요리> (90,000원), 집 <코스요리> (120,000원), 활참복맑은/매운탕+복굴소스볶음+활전복 (60,000원), 활참복 맑은탕/매운탕 + 복굴소스볶음 (50,000원), 참복 맑은탕 / 매운탕 + 활전복 (40,000원), 참복 맑은탕 / 매운탕 (30,000원), 복 샤브샤브 (60,000원), 복 고니 (탕 / 구이) (27,000원), 참복 맑은 뚝배기 (31,000원), 복초밥 10個 (40,000원), 복튀김 小 (35,000원), 복불고기 大 (70,000원), 복굴소스볶음 小 (40,000원), 복굴소스볶음 大 (70,000원), 전복버터구이 3尾 (40,000원), 전복회 1尾 (12,000원), 복사시미 小 (100,000원), 민어 맑은탕 / 매운탕 (35,000원), 참복 된장 뚝배기 (31,000원), 밀복 맑은 뚝배기 (15,000원), 밀복 된장 뚝배기 (15,000원), 복어죽 (15,000원), 복버섯찜 小 (40,000원), 복버섯찜 大 (70,000원), 복칠리소스 小 (40,000원), 복칠리소스 大 (70,000원), 전복버터구이 5尾 (60,000원), 복버섯수육 (70,000원), 민어전 (40,000원), 민어회 (70,000원)",영업시간 월~토 11:30 ~ 21:30
독수리다방,다방,4.1,148,"서울 서대문구 연세로 36 독수리빌딩 8층
(지번) 창천동 31-4",37.5587839163385,126.937240313986,02-363-1222,"블랙커피 (6,200원), 밀크커피 (7,000원), 비엔나커피 (7,800원), 더치커피 (7,300원), 모카라떼 (7,500원), 마끼야또 (7,000원), 카푸치노 (7,000원), 마끼아또 (7,500원), 다방커피 (7,800원), 발로나초콜렛 (8,300원), 칼리바우트초콜렛 (8,300원), 홍차 (7,500원), 로열밀크티 (8,300원), 녹차라떼 (7,500원), 허브차 (7,500원), 다방차 (7,500원), 에이드 (7,800원), 쉐이크 (8,500원)",영업시간 매일 11:00 ~ 23:30
신촌수제비,수제비,3.1,192,"서울 서대문구 신촌로 87-8 1층
(지번) 창천동 30-10",37.5558770747964,126.936316196421,02-334-9252,"수제비 (5,000원), 김밥 (2,000원)",영업시간 월~토 10:40 ~ 20:30
정육면체,퓨전요리,3.7,660,"서울 서대문구 연세로5다길 22-8 1층
(지번) 창천동 62-18",37.5568390268236,126.934589678597,070-4179-3819,"깨부수면 (13,500원), 깨매운면 (13,500원), 초유린기(小) (5,000원), 초유린기(大) (9,500원), 제로펩시라임(355ml) (3,000원), 콜라(355ml) (3,000원), 스프라이트(355ml) (3,000원), 카스(500ml) (5,000원), 홍탕우육면 (12,000원), 백탕우육면 (12,000원), 청계탕면(시즌메뉴) (13,000원)",영업시간 매일 11:30 ~ 21:00
연희김밥 본점,분식,3.5,98,"서울 서대문구 연희로11가길 2
(지번) 연희동 129-3",37.5680267589839,126.929375877582,02-323-8090,"연희김밥 (3,500원), 꼬마김밥 (1,500원), 오징어꼬마김밥 (1,500원), 치즈김밥 (4,500원), 산더덕김밥 (5,000원), 장조림김밥 (4,500원), 김치김밥 (4,500원), 떡갈비김밥 (4,500원), 소고기김밥 (5,000원), 오징어김밥 (4,500원), 고추김밥 (4,500원), 멸치김밥 (4,500원), 매콤한멸치김밥 (4,500원), 참치김밥 (4,500원), 햄김밥 (4,500원), 오참김밥 (5,000원)","월,화,목,금,토,일 06:00 ~ 20:00"
미도인 신촌점,일식,3.5,24,"서울 서대문구 명물길 33 2층
(지번) 창천동 45-12",37.5584026849485,126.938228336494,02-313-6111,"미도인 스테이크 (10,500원), 돈테키 차슈덮밥 (8,800원), 대창 덮밥 (12,500원), 청두 사천 탄탄멘 (7,800원), 미도인 우실장 떡볶이 (9,500원)",영업시간 매일 11:30 ~ 21:00 · 휴게시간 매일 15:00 ~ 17:00
제주도로담,"육류,고기",4.3,163,"서울 서대문구 연세로2마길 14 1층
(지번) 대현동 104-18",37.5578039552284,126.942290070884,02-312-9334,"미목살(600g) (60,000원), 근고기(600g) (60,000원), 김치찌개 (7,000원), 냉국수 (7,000원)",영업시간 매일 17:00 ~ 23:50
미소떡볶이,떡볶이,4.6,31,"서울 서대문구 명지대3길 1 1층
(지번) 남가좌동 5-178",37.5822054658106,126.923631375579,02-373-7009,"순대 (1인분) (4,000원), 떡볶이 (1인분) (2,000원), 튀김 (2개) (1,000원), 계란 (2개) (1,000원), 오징어튀김 (3개) (2,000원), 김밥 (1,000원), 떡꼬치(2개) (1,000원), 어묵(2개) (1,000원), 새우(2개) (1,000원)",영업시간 월~금 09:40 ~ 20:40
청담동포장마차,실내포장마차,4.3,51,"서울 서대문구 연세로4길 25 1층
(지번) 창천동 13-24",37.5574915907864,126.9380451769,02-363-4377,"고등어구이 (12,000원), 오돌뼈 (10,000원), 통마늘닭똥집 (14,000원), 해물순두부 (12,000원), 모듬감자튀김 (12,000원)",영업시간 월~토 16:30 ~ 02:00
엄마손떡볶이 본점,떡볶이,3.4,108,"서울 서대문구 증가로10길 37
(지번) 남가좌동 324-46",37.5789684557546,126.924174348787,02-305-7572,"물냉면 (4,500원), 비빔냉면 (4,500원), 쫄면 (4,500원), 만두라면 (3,500원), 라면 (2,500원), 순대 (3,000원), 꼬마김밥 (2,000원), 떡볶이 (3,000원)",월요일
통큰갈비 신촌본점,갈비,4.4,133,"서울 서대문구 연세로5다길 40 1층
(지번) 창천동 62-67",37.5570656960057,126.93342241175,02-333-1397,"무한리필(1인) (18,900원)",영업시간 매일 16:00 ~ 01:30
고릴라,"육류,고기",3.9,87,"서울 서대문구 충정로 22-2
(지번) 충정로3가 272",37.5608973158575,126.96371160221,02-312-3541,"모서리 (18,000원), 가브리 (17,000원), 보성녹돈목살 (17,000원), 삼겹살 (17,000원)",영업시간 월~금 11:30 ~ 21:30 · 휴게시간 월~금 14:00 ~ 16:00
에이투지카페,커피전문점,3.8,40,"서울 서대문구 연세로4길 29 1층
(지번) 창천동 13-14",37.557698240344,126.938314479638,02-313-7523,"크림 아메리카노 (6,500원), 카페라떼 (R) (5,500원), 시트러스 밤 (7,500원), 초코라떼 (7,500원), 딸기라떼 (7,500원), 오레오쉐이크 (7,500원), 플랫화이트 (R) (5,500원), 카푸치노 (R) (5,500원), 바닐라라떼 (R) (7,000원), 아포가또 (8,000원), 티라미수 (6,500원), 퐁당쇼콜라 (8,500원), 바스크치즈케이크 (8,500원), 베리베리청 (7,000원), 레몬히비스커스청 (7,000원), 망고패션후르츠청 (7,000원), 자몽청 (7,000원), 사과주스 (5,000원), 루이보스 (5,500원), 캐모마일 (5,500원)",영업시간 매일 12:30 ~ 23:00
곳간 전세계제분소,"제과,베이커리",4.2,64,"서울 서대문구 성산로 317 가동 1층
(지번) 연희동 420-1",37.5665746161305,126.925549836247,02-999-4722,"브라우니 (1,000원), 카스테라 (1,000원), 코코넛쿠키 (1,000원), 팥빵 (1,000원)",매일 00:00 ~ 24:00
카츠미 신촌점,"돈까스,우동",3.4,43,"서울 서대문구 연세로7안길 2 2층
(지번) 창천동 33-47",37.5577506961687,126.936478821472,02-336-3521,"SETS 1 (26,000원), SETS 2 (30,000원), SETS 3 (35,000원), 규카츠 표준사이즈 (160g) (13,000원), 스테키동 (11,000원)",영업시간 매일 11:30 ~ 21:30 · 휴게시간 매일 15:30 ~ 16:30
청송함흥냉면전문점 본관,냉면,3.8,144,"서울 서대문구 연희맛로 6 1층
(지번) 연희동 193-6",37.5658935655082,126.928782516674,02-334-3545,"회냉면 (12,000원), 비빔냉면 (12,000원), 물냉면 (12,000원), 수육 (30,000원), 홍어회 (25,000원), 녹두전 (10,000원), 손왕만두 (10,000원)",영업시간 월~토 10:30 ~ 20:20
1987피자,피자,4.4,43,"서울 서대문구 연세로11길 26 지하1층
(지번) 창천동 52-12",37.5590214186308,126.935401752406,02-6447-2001,"페퍼로니 피자 (22,000원), 치즈 피자 (22,000원), 할라피뇨 피자 (22,000원), 감자튀김 피자 (22,000원), 버터갈릭감자튀김 (7,000원)",영업시간 월~금 17:00 ~ 24:00
고냉지,"찌개,전골",4.1,109,"서울 서대문구 연세로2마길 30
(지번) 대현동 110-15",37.5585039932418,126.942214946709,02-313-0845,"고냉지정식(1인분) (15,000원), 김치찌개(1인분)+비빔밥 (9,000원), 계란말이 (9,000원), 보쌈 (소) (30,000원)",월요일
아웃닭 이대점,치킨,4.2,37,"서울 서대문구 이화여대5길 16 1층
(지번) 대현동 56-141",37.558439094112,126.944793980937,02-363-4375,"오리지날 프린스톤 후라이드 치킨 (17,700원), 오리지날 레드펀 양념치킨 (18,700원), 스펜서 매운 양념 치킨 (18,700원), 린드필드 후라이드 순살치킨 (18,600원), 순살 간장치킨 (19,600원)",영업시간 매일 15:00 ~ 24:00
조은집,한정식,3.3,109,"서울 서대문구 연희맛로 43
(지번) 연희동 133-24",37.5685761146483,126.931084576191,02-323-8084,"조은집 한정식 (1인) (14,000원), 양념게장정식 (1인) (18,000원), 떡갈비정식 (1인) (20,000원), 어린이정식 (8,000원)","영업시간 월,수,목,금,토,일 11:30 ~ 21:30 · 휴게시간 월,수,목,금,토,일 15:30 ~ 17:00"
설레임삼겹살1989,삼겹살,4.1,437,"서울 서대문구 연세로5가길 31 1층
(지번) 창천동 57-40",37.5571943725919,126.934902073226,02-3144-1727,"설레임삼겹살 (8,900원), 파이팅목살 (8,900원), 파워양념갈비 (10,000원), 신촌껍데기 (7,000원), 우삼겹 (10,000원)",영업시간 매일 12:00 ~ 02:00
초원파스타운,양식,4.0,156,"서울 서대문구 통일로39나길 25 1층
(지번) 홍제동 330-156",37.5890525888823,126.942418125868,0502-5550-7400,"제철나물우삼겹오일파스타 (16,000원), 닭스테이크 (23,000원), 행복플래터(런치) (13,000원), 부라타샐러드 (12,000원), 오픈샌드위치 (10,000원), 홈메이드토마토파스타 (16,000원), 깻잎불고기크림파스타 (16,000원), 해시타워 (6,000원), 감자사라다 (6,000원), 감자전 (18,000원), 파볶이 (16,000원), 오니기리 (4,000원), 파르페 (7,000원), 닭강정 (15,000원), 리코타 오렌지자몽 (15,000원), 해피 치즈 플래터 (20,000원), 참송이 카르파치오 (13,000원), 새우산적 (15,000원), 떡꼬치 (12,000원), 곰(돌이그라)탕 (런치) (18,500원)",영업시간 매일 11:00 ~ 22:00 · 휴게시간 월~금 15:30 ~ 16:30
까이식당,동남아음식,4.5,135,"서울 서대문구 이화여대2가길 24 1층
(지번) 대현동 53-9",37.5584812115306,126.946249418096,02-313-7339,"치킨라이스 (보통) (10,000원), 치킨라이스 (특) (14,000원), 싱하맥주 (6,000원), 콜라 (2,000원)",영업시간 월~금 11:00 ~ 20:00 · 휴게시간 월~금 15:00 ~ 17:00
꼬숑돈까스,"돈까스,우동",3.8,309,"서울 서대문구 명물1길 2 1층
(지번) 창천동 31-26",37.557838918578,126.937349643274,,"돈가스 (4,000원), 트루 꼬숑 돈가스 (6,000원), 레알 꼬숑 돈가스 (8,000원), 콜라 사이다 제주삼다수 (1,000원), 공기밥 추가 (1,000원)",영업시간 매일 11:00 ~ 20:00 · 휴게시간 매일 16:00 ~ 17:00
스웨이커피스테이션,카페,4.2,319,"서울 서대문구 연희로11길 61
(지번) 연희동 126-1",37.5689672349381,126.928505774498,02-6348-0061,"에스프레소 (4,500원), 롱블랙 (5,000원), 플랫화이트 (6,000원), 라떼 (6,000원), 스웨이 카푸치노 (6,500원)",영업시간 월~금 11:00 ~ 21:00
현대수산,회,3.9,69,"서울 서대문구 서소문로 45 SK리쳄블 1층
(지번) 합동 116",37.5612879295253,126.966248165125,010-3613-1999,"특생선회 (1인) (46,000원), 오후8시이후 생선회 (2인) (50,000원), 오후8시이후 생선회 (3인) (60,000원), 오후8시이후 생선회 (4인) (70,000원), 대하찜 (40,000원), 전복찜 (40,000원), 전복회 (40,000원), 새우튀김 (20,000원), 생선회2인(포장) (50,000원), 멍게 (30,000원), 산낙지 (30,000원), 생선회 (30,000원), 초밥 (30,000원), 도미머리구이 (30,000원), 시샤모구이 (30,000원), 해물라면 (20,000원), 성게알마끼 (8,000원), 추천메뉴 (변동가격), 감자튀김 (20,000원), 날치알마끼 (4,000원)",영업시간 월~금 16:00 ~ 23:15
부탄츄 신촌점,일본식라면,3.3,225,"서울 서대문구 연세로5길 26-9 1층
(지번) 창천동 62-10",37.5566846887792,126.935084502352,02-3144-6604,"토코 돈코츠 라멘 (9,500원), 토코 시오 돈코츠 라멘 (9,500원), 쇼유 돈코츠 라멘 (9,500원), 시오 돈코츠 라멘 (9,500원), 일본식 교자 (4,000원), 일본식교자세트 (3,500원), 카라아게세트 (3,500원), 일본식볶음밥세트 (3,500원), 챠슈돈부리세트 (3,500원), 카라아게돈부리세트 (3,500원), 아게교자 (4,000원), 카라아게 (6,000원), 오쯔마미차슈 (8,000원), 치킨난방 (7,000원), 일본식볶음밥 (9,000원), 차슈돈부리 (9,000원), 가라아게돈부리 (9,000원)",영업시간 매일 11:30 ~ 22:00
기꾸스시,"초밥,롤",3.7,112,"서울 서대문구 연세로5다길 35 1층
(지번) 창천동 72-23",37.5568185332518,126.933548256359,02-324-5356,"방어(1pc) (2,500원), 농어(1pc) (2,500원), 도미(1pc) (2,500원), 기꾸초밥(10pcs) (11,000원), 모듬초밥(12pcs) (15,000원), 연어초밥(10pcs) (19,000원), 특모듬초밥(12pcs) (20,000원), VIP초밥(16pcs) (28,000원), 광어초밥(1pc) (2,500원), 참치초밥(1pc) (2,000원), 새우장초밥(1pc) (2,500원), 와규초밥(1pc) (2,500원), 계란초밥(1pc) (1,500원), 성게알초밥(1pc) (4,000원), 연어초밥(1pc) (2,500원), 연어회 사시미 (30,000원), 광어회 사시미 (30,000원), 간장새우(1pc) (10,000원), 우동 (8,000원)","첫째,셋째 월요일"
연어초밥,"초밥,롤",4.7,123,"서울 서대문구 이화여대1길 42-1 3층
(지번) 대현동 101-10",37.5572722673099,126.943387157379,02-313-2611,"생연어초밥(10p) (13,500원), 생연어+연어불초밥(10p) (13,500원), 생연어+새우초밥(10p) (12,900원), 생연어+생새우초밥(10p) (12,900원), 연어불초밥(10p) (13,900원), 모둠초밥(10p) (12,900원), 생연어+계란초밥(10p) (9,900원), 생연어+유부초밥(10p) (9,900원), 생연어+민물장어초밥(10p) (16,900원), 생연어 (14p) (17,500원), 연어불(14p) (17,500원), 생연어+연어불초밥(14p) (17,500원), 생연어+생새우초밥(14p) (16,900원), 생연어+초새우초밥(14p) (16,900원), 생연어+민물장어초밥(14p) (21,000원), 모둠초밥(14p) (16,900원), 계란만(12p) (9,000원), 유부만(12p) (9,000원), 장어만(10p) (17,000원), 장어만(14p) (24,000원), 계란(2p) (1,500원), 유부(2p) (1,500원), 생연어(2p) (3,000원), 연어불초밥(2p) (3,000원), 생새우(2p) (3,000원), 초새우(2p) (3,000원), 날치알(2p) (2,000원), 장어(2p) (4,000원)","월,일요일"
종로보쌈,"족발,보쌈",3.7,77,"서울 서대문구 충정로 73 1층
(지번) 충정로2가 124",37.5653149304174,126.96592568593,02-393-7677,메뉴 없음,영업시간 월~토 11:00 ~ 23:30 · 휴게시간 월~토 14:30 ~ 16:00
텐동미세기,일식,3.8,74,"서울 서대문구 연세로13길 7 한성빌딩 1층
(지번) 창천동 78-19",37.5592372985571,126.936399465916,02-332-2146,"에비텐동 (8,800원), 모듬텐동 (15,800원), 미세기텐동 (12,800원), 카라이텐동 (9,800원), 비건텐동 (7,800원)",영업시간 월~토 11:30 ~ 21:00 · 휴게시간 월~토 15:00 ~ 17:00
