이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
신사고집,삼겹살,4.3,28,"서울 서초구 나루터로 70 영서빌딩 1층 101호
(지번) 잠원동 19-5",37.5153529303454,127.017751581004,02-3443-8292,"삼겹살 (200g) (18,000원), 목살 (200g) (18,000원), 가브리살 (150g) (18,000원), 항정살 (150g) (19,000원), 갈매기살 (150g) (18,000원), A set (56,000원), B set (62,000원), 해물된장찌개 (8,000원), 열무냉면 (7,000원), 고집쫄면 (6,000원), 날치알 철판볶음밥 2人 (11,000원), 치즈사리 추가 (1,000원)",영업시간 월~금 16:00 ~ 23:00
우들목 서초점,"육류,고기",2.8,32,"서울 서초구 강남대로51길 1 511타워 지하1층
(지번) 서초동 1338-11",37.4912870511791,127.03026231978,02-3474-9292,"진갈비탕 (18,000원), 갈비찜 정식 (25,000원), 한우 육회돌솥비빔밥 (18,000원), 우들목 정식(평일점심) (29,000원), 한우 모듬 (748,000원), 우들목 정식(저녁) (41,000원), 우들목 정식3+1(평일1-4시) (87,000원)",영업시간 매일 11:00 ~ 22:00
프로간장게장 신사본점,"게,대게",3.3,55,"서울 서초구 강남대로97길 7 2층
(지번) 잠원동 27-1",37.5145780257989,127.019168572867,02-543-4126,"간장게장 (암게)(중) (92,000원), 양념게장 (암게)(중) (96,000원), 반반게장 (암게)(중) (95,000원), 꽃게범벅 (93,000원), 꽃게탕 (소) (90,000원), 꽃게찜 (85,000원), 게알비빔밥 (28,000원), 매운게알비빔밥 (30,000원)",영업시간 매일 10:00 ~ 23:00
모범갈빗살 강남역본점,"육류,고기",4.4,160,"서울 서초구 서초대로73길 40 1층 104호
(지번) 서초동 1308-25",37.5009272542176,127.024557940948,02-533-2588,"한우 생특갈빗살 (100g) (25,000원), 한우뭉티기 (화수목 한정) (38,000원), 한우 양념특갈빗살 (100g) (25,000원), 한우 육회 (150g) (33,000원), 시골된장죽 (7,000원), 빠다밥과 즉석장조림 (7,000원)",영업시간 매일 11:30 ~ 22:00 · 휴게시간 매일 14:30 ~ 17:00
정담은,한정식,2.9,"1,233","서울 서초구 방배천로2길 15 지하1층
(지번) 방배동 450-27",37.4771425218453,126.983662171533,02-877-4000,"보쌈(중) (48,000원), 콤비세트1 (105,000원), 콤비세트2 (115,000원), 콤비세트3 (130,000원), 콤비세트4 (140,000원), 콤비세트5 (150,000원), 기본 한상 (19,000원), 코다리구이 한상 (22,000원), 불고기 한상 (28,000원), 보리굴비 한상 (32,000원), 전복갈비찜 한상 (38,000원), 훈제오리 / 불고기 (58,000원), 매콤갈낙전골 (58,000원), 문어보쌈 (70,000원), 전복해물코다리찜 (78,000원), 전복갈비찜 (88,000원), 통영생굴 (20,000원), 해물파전 (27,000원), 꼬막무침 (35,000원), 한우육회 (40,000원)",영업시간 월~토 11:30 ~ 22:00
장꼬방,디저트카페,4.4,287,"서울 서초구 강남대로61길 27 1층
(지번) 서초동 1316",37.4983360267419,127.023793980532,02-597-5511,"찹쌀떡 (2,100원), 쑥 찹쌀떡 (2,500원), 팥빙수 (11,000원), 단팥죽 (9,000원), 빙수용 조림팥 ( 500g ) (9,000원), 미숫가루 ( 800g ) (17,000원), 찹쌀떡 ( 10 개입 ) (21,000원), 쑥 찹쌀떡 ( 10 개입 ) (25,000원)",매일 09:00 ~ 22:00
청류벽,국수,3.2,487,"서울 서초구 서초대로74길 29 1층 105호
(지번) 서초동 1327-29",37.49494258899,127.027426341397,02-2055-1191,"제복쟁반 (88,000원), 보쌈 (소) (50,000원), 양지온반 (14,000원), 육개장 (12,000원), 들기름막국수 (12,000원), 물막국수 (12,000원), 비빔막국수 (12,000원), 감자전 (12,000원), 늙은호박전 (9,000원), 군만두(겨울) (12,000원), 떡만두국(계절) (12,000원), 만두국(계절) (12,000원), 보쌈(대) (60,000원), 보쌈(소) (50,000원), 고기완자전 (12,000원)",영업시간 월~금 11:00 ~ 21:30
미나미,일식,2.6,254,"서울 서초구 서초대로58길 31-2 1층
(지번) 서초동 1668-7",37.4933375277749,127.018115234773,02-522-0373,"모둠사시미 (66,500원), 우니마구로이쿠라 소바 (38,000원), 우니 소바 (30,000원), [냉]스키야키 소바 (22,000원), 텐세이로 소바 (20,000원), 니신소바 (27,000원), 후토마끼 (30,000원), 네기토로소바마키 (38,000원), 카이센동 (29,500원), 참치소바마키 (28,500원), 소고기소바마키 (25,000원), 참치사시미（등살＋뱃살） (40,000원), 참치사시미（등살） (33,000원), 모둠템푸라 (26,500원), [온]스키야키 소바 (22,000원), ZI뷰 [별5개+찜] 약속 [1주문 당 1회] (100원), 돈까스&소바세트 (18,500원), 에비템푸라 (26,000원), 치킨카라아게 (20,500원), 아지사시미 (20,000원), 츠쿠네비빔소바 (18,000원), 크림치즈소바 (18,000원), 들기름소바 (17,500원), 토로로세이로 소바 (21,000원), 화요 25 (35,000원)",영업시간 매일 11:00 ~ 21:30 · 휴게시간 매일 15:00 ~ 17:00
기와집순두부 서초점,두부전문점,3.5,62,"서울 서초구 서초대로51길 14 지하1층
(지번) 서초동 1695-5",37.4951037354172,127.014457677174,02-599-0579,메뉴 없음,영업시간 월~토 11:00 ~ 21:00 · 휴게시간 월~토 15:00 ~ 17:30
산들해 반포점,한정식,3.4,127,"서울 서초구 반포대로 287 래미안퍼스티지 중심상가 지하1층
(지번) 반포동 18-3",37.5043279449175,127.001088324244,02-537-0113,"한정식 (23,000원), 한돈 돼지불고기 (20,000원), 한우 소불고기 (27,000원), 낙지볶음 (18,000원), 황태구이 (18,000원), 홍어회무침 (15,000원), 해물파전 (20,000원)",영업시간 매일 11:10 ~ 21:00 · 휴게시간 매일 14:50 ~ 16:50
버드나무집 서초본점,"육류,고기",3.5,63,"서울 서초구 효령로 434 1층
(지번) 서초동 1340-5",37.489105917218,127.031204470279,02-3473-4167,"양념갈비 (200g)(1대) (85,000원), 주물럭 (120g) (85,000원), 등심 (130g) (88,000원), 물냉면 (15,000원), 비빔냉면 (15,000원), 생갈비 (200g)(1대) (120,000원), 안창살(130g) (88,000원), 육회(130g) (53,000원), 갈비정식(120g) (43,000원), 간장게장 (69,000원), 게장정식 (45,000원), 갈비탕 (32,000원), 소고기국밥 (15,000원), 비빔밥 (18,000원), 육회비빔밥 (30,000원), 물맛냉면 (9,000원), 비빔맛냉면 (9,000원)",영업시간 매일 11:00 ~ 21:30
수다 서래점,일본식주점,4.5,262,"서울 서초구 서래로 50 1층
(지번) 반포동 93-7",37.4995524287657,126.99845757986,02-591-3584,"차돌 떡볶이 (29,000원), 치명적인 감자전 (25,000원), 수다 덴뿌라 (29,000원), 곱창전골 (33,000원), 사시미명란무침 (26,000원), 모듬사시미 (78,000원), 아보카도 명란구이 (26,000원), 메로구이 (28,000원), 나가사키 짬뽕탕 (29,000원), 모듬꼬치 (34,000원), 스끼야끼 (33,000원)","영업시간 월,화,수,목,일 16:00 ~ 02:00"
밴건디스테이크하우스,"스테이크,립",4.5,494,"서울 서초구 사평대로22길 5 1층
(지번) 반포동 94-14",37.499342482747,126.997738792848,02-595-6062,"통베이컨 로메인 시지 (22,000원), 찌즐링 통베이컨 (12,000원), 점보 새우 구이 (12,000원), 모시,바지락,오일 스파게티 (22,000원), 통새우,아스파라거,날치알,오일 스파게티 (22,000원)",영업시간 매일 11:30 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:30
어다미,"해물,생선",4.1,159,"서울 서초구 서초대로 279
(지번) 서초동 1716-8",37.4934813732291,127.01213606249,02-533-4916,"인기 고등어구이만제공 (14,000원), 삼치구이국내산반마리 공기밥 (16,000원), 임면수반마리공기밥1 (15,000원), 오징어 볶음 도시락 (19,000원), 가오리양념찜 공기밥 1 (20,000원), 고니＋알탕+밥 (16,000원), 곤이＋알탕만제공 (15,000원), 통태＋알탕 공기밥 (16,000원), 알고니탕곱빼기 (22,000원), 은갈치조림320g내외2마리 공기2개 (38,000원), 모듬구이4가지만제공 와사비간장포함 (45,000원), 주도로 220g내외 (43,000원), 문어숙회270g내외 (35,000원), 제주은갈치조림공기2개600g내외 (63,000원), 고등어 반마리공기밥1 (10,000원), 고등어 반만제공 (9,000원), 봄도다리쑥국 공기밥 1 (25,000원), 생물청어구이 공기밥 포함 (16,000원), 꽁치구이 대만산 공기밥1 (14,000원), 꽁치구이만제공 (13,000원), 양미리구이6마리 국내산 공기밥 1 (13,000원), 우럭소금구이공기밥1 (20,000원), 우럭구이만제공 (19,000원), 우럭반마리공기밥1 (11,000원), 우럭반마리만제공 (10,000원), 우럭양념구이공기1 (21,000원), 제주은갈치구이국내산 공기밥1 （300g내외) (17,000원), 제주은갈치 구이만（300g내외) (16,000원), 명품특한마리1공기밥 (28,000원), 임면수반마리만제공 (14,000원)",월~금 09:00 ~ 23:30 · 휴게시간 월~금 15:00 ~ 17:00
산들해 양재동점,한정식,3.3,72,"서울 서초구 강남대로 213 엘타워 지하1층
(지번) 양재동 24",37.4827666361943,127.034949554107,02-579-3457,"한정식 (23,000원), 황태구이 (18,000원), 낙지볶음 (18,000원), 홍어회무침 (15,000원), 해물파전 (20,000원), 한돈 돼지불고기 (20,000원), 한우 소불고기 (27,000원)",영업시간 매일 11:10 ~ 21:00 · 휴게시간 매일 15:00 ~ 17:00
탐라도야지,"육류,고기",3.3,416,"서울 서초구 서초대로50길 82 정원빌딩 1층
(지번) 서초동 1566-8",37.489595083163,127.013561182941,0507-1399-3337,"(小) 숙성삼겹만500g (26,500원), 숙성삼겹살 2인 500g (34,000원), 직화수제돼지갈비 2인 600g (34,000원), 된장찌개/해물 차돌맛/ +공기밥포함 (9,000원), 비빔막국수(100%메밀막국수) (10,000원), (中) 숙성삼겹만700g (35,000원), 직화(소) 갈비만600g (26,500원), 소 항정살만500g (33,000원), 돼지갈비350g추가 (19,000원), 항정살2인500g (42,000원), (大) 숙성삼겹만1000g (44,000원), 직화(즁) 갈비만850g (35,000원), 직화(대) 갈비만1200g (44,000원), 중 항정살만700g (43,000원), 대 항정살만1000g (52,900원), 고기100g 추가 (8,000원), 고기200g 추가 (14,500원), 항정살200g추가 (19,000원), 삼겹살300g추가 (19,000원), 항정살300g추가 (26,000원), 비법양념된장만(460g) (12,000원), 물냉면 (9,000원), 비빔냉면 (9,000원), 제육볶음(공기밥포함) (9,500원), 내장탕(공기밥포함) (9,500원), 파절이추가 (2,000원), 도토리묵+양념장 (4,000원), 도토리묵사발 (4,000원), 볶음김치 (2,000원), 야채추가 (2,000원)",매일 00:00 ~ 24:00
통나무집,"육류,고기",3.3,44,"서울 서초구 헌인릉길 9
(지번) 내곡동 1-2670",37.4618683774947,127.081754351183,02-445-0662,"꽃등심 (150g) (41,000원), 살치살 (150g) (43,000원), 갈비살 (150g) (39,000원), 치마살 (150g) (45,000원), 안창살 (150g) (55,000원)",영업시간 매일 11:30 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:00
메이탄 강남점,중국요리,3.6,76,"서울 서초구 서초대로73길 54 서초동오피스텔 2층 210~214호
(지번) 서초동 1309-1",37.5020135169887,127.024071206653,02-535-6686,"런치스페셜(사랑) (30,000원), 런치스페셜(성공) (35,000원), 메이탄짜장 (8,000원), 알짬뽕 (14,000원), XO볶음밥 (12,000원)",영업시간 월~금 11:00 ~ 21:30
강촌원조쭈꾸미 본점,"해물,생선",3.2,113,"서울 서초구 남부순환로350길 36 1층
(지번) 양재동 13-9",37.4832944262439,127.036215443199,02-575-4458,"산쭈꾸미철판볶음 (1인) (2인이상) (32,000원), 생물쭈꾸미철판볶음 (1인) (2인이상) (28,000원), 쭈꾸미철판볶음 (1인) (2인이상) (18,000원), 쭈꾸미삼겹철판볶음 (1인) (2인이상) (18,000원), 산낙지철판볶음 (1인) (2인이상) (32,000원), 낙지철판볶음 (1인) (2인이상) (20,000원), 삼겹살 (200g) (2인이상) (18,000원), 해물탕 (대) (80,000원), 해물탕 (중) (70,000원), 생태탕 (1인) (20,000원), 산낙지회 (30,000원), [점심메뉴] 오징어덮밥 (11,000원), [점심메뉴] 제육볶음 (11,000원), [점심메뉴] 동태찌개 (11,000원), [점심메뉴] 순두부찌개 (10,000원), 연포탕(1인) (32,000원), 볶음밥 (2,000원)",영업시간 월~토 11:00 ~ 23:00
영동설렁탕,설렁탕,3.6,592,"서울 서초구 강남대로101안길 24 1층
(지번) 잠원동 10-53",37.5161529888478,127.017366051804,02-543-4716,메뉴 없음,매일 00:00 ~ 24:00 · 휴게시간 매일 15:00 ~ 17:00
삼성각,중국요리,2.9,135,"서울 서초구 서초대로78길 42 2층
(지번) 서초동 1330-18",37.4940256264701,127.028224355185,02-598-7779,"잡탕밥 (17,000원), 유산슬밥 (15,000원), 고추잡채밥 (12,000원), 잡채밥 (10,000원), 짬뽕밥 (8,000원), 마파두부밥 (9,000원), 삼선볶음밥 (9,000원), 삼선짬뽕밥 (11,000원), 게살볶음밥 (10,000원), 짜장면 (7,000원), 짬뽕 (8,000원), 삼선짜장면 (9,000원), 삼선짬뽕 (11,000원), 삼선우동 (11,000원), 사천탕면 (10,000원), 볶음밥 (7,000원), 굴짬뽕 (12,000원), 중국냉면 (0원), 검은콩국수 (0원), 냉짬뽕 (0원)",영업시간 월~금 11:00 ~ 21:30
미국식 방배본점,햄버거,4.2,329,"서울 서초구 서초대로29길 17-2 서전1 1층
(지번) 방배동 877-24",37.4891445357677,126.99511421776,010-9940-5920,"Bust burger (12,900원), tater tots (4,900원), beef cheese tater tots (7,500원)",영업시간 월~토 11:30 ~ 21:00 · 휴게시간 월~토 15:00 ~ 17:30
해몽,갈비,4.3,326,"서울 서초구 사평대로56길 8 양정빌딩 2층 가호
(지번) 서초동 1302-45",37.5032358705882,127.022917469713,02-515-6080,"등갈비 (1,900원), 목살(300g) (28,000원), 항정살(180g) (16,000원), 등갈비(300g) (19,000원), 김치찌개 (8,000원), 고추장찌개 (10,000원), 냄비비빔밥 (5,000원), 라면 (4,000원)",영업시간 월~금 16:00 ~ 24:00
옛날농장 매헌점,"육류,고기",4.0,58,"서울 서초구 강남대로16길 4 1층
(지번) 양재동 316",37.4707170605475,127.039294159545,02-572-5576,"명품소생갈비 (33,000원), 명품소양념갈비 (33,000원), 설화갈비꽃살 (35,000원), 차돌박이 (20,000원), 소갈빗살 (20,000원), 한우육회 (25,000원), 낙곱새뚝배기 (11,000원), 삼계진곰탕 (10,000원), 생고기김치찌개 (9,000원), 차돌부대찌개 (9,000원), 벌교꼬막비빔밥 (11,000원), 불고기비빔밥 (11,000원), 육회비빔밥 (11,000원), 고등어조림 (10,000원), 해물순두부 (9,000원), 간장게장정식 (15,000원), 간장게장 한접시 (25,000원), 양념꽃게장 한접시 (20,000원), 물냉면/비빔냉면 (8,000원), 삼겹살/목살 (16,000원), 항정살 (18,000원), 돼지갈비 (19,000원), 선지명품소고기해장국 (10,000원), 뚝배기 불고기 (9,000원), 차돌된장 (9,000원), 고추장돼지불백(2인이상) (11,000원), 벌교꼬막무침 (25,000원)",영업시간 월~토 10:00 ~ 05:00
수타우동겐,"돈까스,우동",3.4,229,"서울 서초구 서초대로 327 1층
(지번) 서초동 1690-3",37.4950277625666,127.017274990525,02-599-5545,"돈까스카레우동 (16,000원), 덴뿌라카레우동 (15,000원), 가라아게카레우동 (14,000원), 카레우동 (12,000원), 가라아게붓가께 (12,500원), 덴뿌라붓가께 (13,500원), 소고기붓가께 (14,500원), 찌꾸다마붓가께 (13,500원), 명란붓가께 (14,500원), 새우크림 우동 (16,000원), 베이컨크림 우동 (16,000원), 명란크림 우동 (17,000원)",영업시간 매일 11:00 ~ 21:00 · 휴게시간 매일 15:00 ~ 17:00
도셰프,이탈리안,4.3,276,"서울 서초구 강남대로89길 14
(지번) 반포동 707-8",37.5094564771539,127.021106881645,02-541-1117,"디아볼라 (24,000원), 감베리 크레마 (19,500원), 버팔로 뽀모도로 (21,000원), 봉골레 비앙코 (23,000원), 오르조 리조또 (23,000원), 고르곤졸라 (22,000원), 마르게리타 (24,500원), 프리마베라 (26,500원), 감베리 (25,000원), 카프리쵸사 (26,500원), 콰트로 풍기 (25,000원), 홍합 나티보 (19,000원), 카프레제 (17,000원), 감베리 풍기 샐러드 (18,500원), 시저샐러드 (17,500원), 판체타 (23,000원), 감베리 루꼴라 (23,500원)",영업시간 매일 11:30 ~ 22:00
비스트로누,이탈리안,4.3,256,"서울 서초구 사평대로26길 26-6 3층
(지번) 반포동 92-7",37.4990936398824,126.998753088906,02-537-5123,"야생루꼴라&프로슈토 피자 (27,000원), 부라타치즈 마르게리따 (27,000원), 네가지 버섯이 들어간 리조또 (25,000원), 봉골레 (25,000원), 킹프라운 로제 파스타 (26,000원), 오징어 먹물 리조또 (26,000원), 한우 안심 스테이크（150g） (65,000원), 부라타치즈 마르게리타 (27,000원), 비프 토마토 파스타 (24,000원), 트러플 오일 맛을 낸 버섯 샐러드 (19,000원), 쉬림프 샐러드 (20,000원), 야생루꼴라&프로슈토 (23,000원), 부라타치즈&바질페스토 (10,000원), 문어 (28,000원), 관자 (28,000원), 한우 채끝등심 스테이크（180g） (65,000원), 네가지 버섯이 들어간 리조또 (25,000원), 해산물 토마토 리조또 (25,000원), 머쉬룸 고르곤졸라 피자 (23,000원), 포테이토 베이컨피자 (22,000원), 야생루꼴라&프로슈토피자 (27,000원), 스모크 치즈 갈릭 피자 (24,000원), 알리오올리오 (21,000원), 봉골레 (25,000원), 킹프라운 상하이 파스타 (26,000원), 푸짐한 해산물이 들어간 파스타 (26,000원), 담백한 크림 베이컨 (24,000원), 할라피뇨가 들어간 스파이시 비프 크림 (26,000원), 킹프라운 로제 파스타 (26,000원), 차돌박이 미소 크림 (26,000원)",영업시간 월~목 11:00 ~ 21:50 · 휴게시간 월~금 14:50 ~ 17:00
선화의고기 방배본점,"육류,고기",4.8,978,"서울 서초구 서초대로24길 9 1층
(지번) 방배동 936-4",37.4869862662895,126.993367652945,02-3486-5505,"궁중식 퓨전 즉석마늘양념갈비살 (25,000원), 3인세트 황제나비살 양념갈비살 차돌박이 (83,000원), 4인세트 오마카세 황제나비살 갈비살 차돌배기 한우육회 (130,000원), 살치살 (150g) (27,000원), 생갈비살 (150g) (25,000원), 차돌배기(150g) (16,000원), 한우육회 (200g) (25,000원), 갈비살 된장찌개+비빔밥 (점심메뉴) (9,000원), 한우육회비빔밥+된장찌개 (10,000원), 2인세트 황제나비살 마늘양념갈비 차돌배기 (60,000원), 3인세트 황제나비살 양념갈비살 차돌배기 (83,000원), 3~4인세트 황제나비살 살치살 갈비살 (94,000원), 궁중식 황제나비살(150g) (25,000원), 궁중식 퓨전 마늘양념갈비살(150g) (25,000원), 궁중식 마늘숙성 생갈비살(150g) (25,000원), 한우육사시미(200g) (27,000원), 구워먹는치즈 (10,000원), 김치찌개+비빔밥+계란후라이 (9,000원)",영업시간 매일 10:30 ~ 22:30 · 휴게시간 월~토 15:00 ~ 16:30
됐소 강남점,"육류,고기",4.1,140,"서울 서초구 서초대로78길 36 지하층 1호
(지번) 서초동 1327-13",37.4947119400032,127.028155068247,02-586-8588,"삼겹살(150g) (18,000원), 한우투뿔등심 (150g) (48,000원), 됐소모듬(600g) (105,000원), 한돈모듬(600g) (72,000원), 한우안심 (150g) (54,000원), 한우갈비살 (150g) (45,000원), 한우 모듬(600g) (145,000원), 한우양념구이 (150g) (38,000원)",영업시간 매일 11:30 ~ 22:00 · 휴게시간 매일 14:00 ~ 16:30
남미플랜트랩,양식,4.3,462,"서울 서초구 방배천로4안길 55 2층
(지번) 방배동 455-20",37.4806093651187,126.983230430536,02-522-1276,"치즈야채피자 (19,000원), 파스타베르데 (16,000원), 후무스피자 (18,000원), 불고기피자 (18,000원), 감자웨지 (9,000원), 깻잎페스토리조또 (18,000원), 트러플버섯리조또 (18,000원), 하이볼&칵테일 (10,000원), 그릴드 베지터블 (14,000원), 스피니치크림 라자냐 (19,000원), 풍기 포르마지 파스타 (16,000원), 알리오올리오스파게티 (15,000원), 남미토마토페투치네 (15,000원), 마르게리따피자 (18,000원), 오렌지카르파초샐러드 (15,000원), 후무스플래터 (12,000원)",영업시간 매일 12:00 ~ 21:00 · 휴게시간 매일 16:00 ~ 17:30
캐틀앤비 양재천점,디저트카페,2.7,123,"서울 서초구 양재천로 131
(지번) 양재동 90-4",37.478801530858,127.04197650218,02-578-2737,"아메리카노 (5,800원), 카페라떼 (6,800원), 플랫화이트 (6,500원), 크림카푸치노 (6,800원), 바닐라빈라떼 (7,000원), 아인슈페너 (7,000원), 디카페인콜드브루 (7,000원), 얼그레이밀크티 (7,000원), 자몽주스 (7,800원), 오렌지주스 (7,800원), 청포도주스 (7,800원), 페퍼민트 (7,000원), 카모마일메들리 (7,000원), 얼그레이 (7,000원), 블루베리히비스커스 (7,000원), 투메릭진저 (7,000원), 레몬라임티 (7,800원), 자두베리티or에이드 (7,800원), 자몽오렌지티or에이드 (7,800원), 청포도모히토티or에이드 (7,800원)",영업시간 매일 09:30 ~ 23:00
고메램 강남점,"육류,고기",4.0,590,"서울 서초구 강남대로 359 대우도씨에빛2차 지하1층
(지번) 서초동 1328-11",37.4947989581217,127.02860980273,02-588-7805,"모둠양갈비(1인) (33,000원), 생 양고기 살치(약 140g) (26,000원), 생 숄더랙(약 210g) (28,000원), 생 와규 등심(약 140g) (32,000원), 연어 사시미(12피스) (16,000원)",영업시간 매일 11:30 ~ 22:00 · 휴게시간 매일 14:30 ~ 17:00
헬무트,카페,3.7,227,"서울 서초구 방배천로6길 3-10 1층
(지번) 방배동 453-22",37.4798880559184,126.982872193739,,"마피아(M) (6,500원), 아메리카노 (5,500원), 플랫화이트 (6,000원), 카카오블랑 (7,000원), 생자몽 주스 (7,000원), 누아블랑 (6,000원), 블랙케인 (6,500원), 더치커피 (6,500원), 쇼콜라라떼 (7,000원), 자몽티 (7,000원), 자몽에이드 (7,000원), 거봉녹차 (7,000원), 히비스커스베리차 (7,000원), 히비스커스에이드 (7,000원), 더치원액 (16,000원), 나라별원두 (14,000원)",영업시간 월~금 11:30 ~ 22:00
