이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
주막해물촌,"해물,생선",4.9,83,"서울 양천구 목동중앙서로1길 16 케이빌딩 1층
(지번) 목동 791-3",37.5332466814654,126.864516362757,02-2643-2295,"물회 (15,000원), 아구찜(소) (40,000원), 해물찜(소) (45,000원), 소라 (30,000원), 백골뱅이탕(중) (35,000원)",매일 11:30 ~ 23:00
마실,한정식,3.8,36,"서울 양천구 목동동로 55 신정동밀레니엄프라자 6층
(지번) 신정동 323-17",37.5155233352627,126.861400362893,02-2649-1800,"점심특선A (16,000원), 점심특선B (22,000원), 마실정식 (20,000원), 오리정식 (25,000원), 갈비찜정식 (30,000원), 치즈해물찜정식 (30,000원), 스페셜A (37,000원), 스페셜B (40,000원)",매일 11:30 ~ 21:30 · 휴게시간 월~금 15:00 ~ 17:00
원조양평신내서울해장국 양천직영점,해장국,4.0,116,"서울 양천구 공항대로 646 태진빌딩 1층
(지번) 목동 516",37.546728313605,126.876750826844,02-2653-3456,"불고기뚝배기 (13,000원), 양평해장국（양 선지） (13,000원), 해내탕（내장탕） (15,000원), 매운족발 (30,000원), 오모가리 김치찌개 (13,000원), 선지탕 （선지만） (13,000원), 육개장 (13,000원), 2인 만두세트 (29,000원), 고기만두 (5,000원), 김치만두 (5,000원), 야채탕 (13,000원), 소갈비찜 (50,000원), 도가니수육（전골식） (40,000원), 2인 만두＋음료세트 (31,000원), 공기밥 (1,000원), 코카콜라 355mL (2,000원), 코카콜라 제로 355mL (2,000원), 칠성사이다 355mL (2,000원), 환타 파인 500mL (2,000원)",매일 00:00 ~ 24:00 · 휴게시간 매일 02:00 ~ 04:00
진미집,한식,3.0,136,"서울 양천구 공항대로 646 1층 1호
(지번) 목동 516",37.546728313605,126.876750826844,02-3664-6400,"꼼장어 (16,000원), 오돌뼈 (16,000원), 똥집 (16,000원), 메추리구이 (14,000원), 계란말이 (13,000원), 칼국수 (7,000원), 두부김치 (13,000원), 순두부탕 (12,000원)",월~토 17:00 ~ 02:00
현경 목동점,중국요리,2.6,146,"서울 양천구 오목로 312 제일빌딩 지하1층
(지번) 목동 405-276",37.5246909382695,126.872013025181,02-2061-1877,"탕수육 + 짜장 2 (22,000원), 탕수육 + 짜장 1 + 짬뽕 1 (23,000원), 탕수육 + 짬뽕 2 (24,000원)",매일 10:30 ~ 01:00
오복순대국,순대,3.1,13,"서울 양천구 신정중앙로 63 1층
(지번) 신정동 885-20",37.5271038664583,126.858998675499,02-2699-2655,"순대국 (10,000원), 순대정식 (13,000원), 뼈해장국 (10,000원), 감자탕 (30,000원), 모둠순대(야채순대+수육고기) (17,000원), 수육 (18,000원), 순대한접시 (7,000원), 부추전 (9,000원), 술국 (15,000원), 공기밥 (1,000원), 사이다 (2,000원), 콜라 (2,000원)",매일 00:00 ~ 24:00
대복,복어,4.6,60,"서울 양천구 오목로 276 2층
(지번) 목동 408-114",37.5253539108132,126.867935105805,02-2643-9595,"복불고기정식 (23,000원), 복샤브칼국수 (25,000원), 복찜정식 (23,000원), 복튀김정식 (23,000원), 추가튀김 6개 (25,000원)",월~토 11:30 ~ 21:30 · 휴게시간 매일 15:00 ~ 17:00
대가,갈비,3.5,496,"서울 양천구 신정중앙로 66
(지번) 신정동 905-1",37.526605698652,126.85907065859,02-2605-1667,"대가양념구이(230g) (18,000원), 대가특목살(180g) (18,000원), 한우투뿔등심(150g) (48,000원), 한우차돌(150g) (25,000원)",매일 00:00 ~ 24:00
개성집,한식,3.5,65,"서울 양천구 목동중앙서로 48
(지번) 목동 799-7",37.5329103781107,126.869105671429,02-2642-5695,"소머리국밥 (11,000원), 소머리술국 (18,000원), 보쌈 (소) (33,000원), 빈대떡 (소) (11,000원)",매일 12:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:00
만복순대국,순대,3.9,216,"서울 양천구 목동로 219 1층
(지번) 신정동 899-5",37.5279467362177,126.863821477728,02-2696-0304,"순대국 (10,000원), 얼큰이순대국 (11,000원), 고기만순대국 (10,000원), 뚝배기김치찌개 (10,000원), 순두부찌개 (9,000원), 순대곱창전골 (중) (30,000원), 만복찹쌀순대 (중) (17,000원), 머리고기 (20,000원), 술국 (20,000원)",매일 00:00 ~ 24:00
한마음정육식당 목동직영점,"육류,고기",4.7,113,"서울 양천구 신목로 48
(지번) 신정동 296-69",37.5196507729128,126.873472388159,02-6014-2929,"돼지반마리(500g) (36,000원), 소반마리(300g) (38,000원), 생삼겹(180g) (17,000원), 오겹살(180g) (14,000원), 갈비살(150g) (19,000원), 소한마리(600g) (71,000원), 토시살(150g) (17,000원), 부채살(150g) (18,000원), 우삼겹(160g) (13,000원), 진갈비살(150g) (30,000원), 육회(160g) (14,000원), 돼지한마리(1kg) (67,000원), 생삼겹살(180g) (14,000원), 항정살(180g) (14,500원), 생목살(180g) (13,000원), 돼지껍데기(180g) (7,500원), 공기밥 (1,000원)",매일 11:20 ~ 23:00
옥천집,한식,3.3,65,"서울 양천구 목동로21길 4 1층
(지번) 신정동 992-6",37.5255225208373,126.863291920019,02-2695-4554,"보리밥청국장 (10,000원), 김치찌개 (10,000원), 순두부찌개 (10,000원), 돼지김치찌개전골(대) (35,000원), 돼지김치찌개전골(중) (25,000원), 제육볶음 (15,000원), 오징어볶음 (15,000원), 돼지껍데기 (15,000원), 유동골뱅이무침 (25,000원)",매일 11:00 ~ 22:00 · 휴게시간 매일 15:30 ~ 17:00
닥터로빈 목동점,양식,3.7,956,"서울 양천구 오목로 299 트라팰리스 웨스터애비뉴 W동 1층 101호
(지번) 목동 962",37.5260837006075,126.87035534357,02-2646-3101,"통단호박크림스프(2~3인) (19,500원), 시그니처 매콤 새우 파스타 (24,000원), 라자냐 (19,800원), 아보카도 샐러드 (21,000원), 치폴레 샐러드 (16,000원), 피스타치오 토마토 파스타 (23,000원), 펌킨 시나몬 라떼 (8,500원), 하이볼 (8,500원), 키즈 함박 세트 (14,900원)",매일 11:00 ~ 22:00 · 휴게시간 월~금 15:00 ~ 16:00
6즙530,삼겹살,3.8,64,"서울 양천구 오목로 337-10 소망빌딩 1층 105,106호
(지번) 목동 406-271",37.5252109797259,126.875367274981,02-2642-9298,"제주목살 (180g) (15,000원), 생삼겹살 (180g) (15,000원), 통갈매기 (180g) (15,000원), 이베리코 (180g) (15,000원), 김치찜 (7,000원)",월~금 14:30 ~ 24:00
임꺽정부대찌개 오목본점,"찌개,전골",4.3,86,"서울 양천구 목동동로12길 27 1층
(지번) 목동 405-178",37.5227696567763,126.874376750703,0507-1341-8253,"임꺽정 부대찌개 스페셜 정식 (16,000원), 임꺽정 부대찌개[시그니처] (12,000원), 오리지널 부대찌개 (9,000원), 수제경양식돈가스 (9,000원), 돼지 두루치기 (김치찌개) (9,000원)","월,일요일"
미러볼밥술상,한식,4.2,85,"서울 양천구 신월로 312-1 1층
(지번) 신정동 1028-25",37.5211282996341,126.855615147614,0503-7150-0626,"미러볼 추천 삼합 (변동가격), 다양한 한국 전통주 (변동가격)",월요일
신정역쭈꾸미전문점,"해물,생선",4.8,29,"서울 양천구 오목로 167
(지번) 신정동 917-20",37.5251521078768,126.856003904921,02-2601-2909,"쭈꾸미(1인분) (14,000원), 쭈꾸미&삼겹(1인분) (15,000원), 쭈꾸미&대하(1인분) (15,000원), 대하소금구이 (18,000원), 쭈꾸미만두 (6,000원), 어묵탕 (12,000원), 오징어데침 (10,000원), 계란찜 (3,000원), 셀프주먹밥 (3,000원), 삼겹사리 (5,000원), 새우사리 (6,000원), 치즈떡사리 (3,000원), 떡사리 (1,000원), 우동사리 (2,000원), 치즈사리 (2,000원), 라면사리 (2,000원)",월~토 16:00 ~ 24:00
옛날마차,회,3.5,124,"서울 양천구 신정중앙로 84
(지번) 신정동 904-6",37.5265015502055,126.860900837757,02-2608-6755,"광어정식(중) (50,000원), 모듬세꼬시 (50,000원), 모듬정식(중) (55,000원), 전복찜 (30,000원), 모듬물회 (45,000원), 세꼬시물회(중) (30,000원), 오징어물회 (35,000원), 멍게물회 (25,000원), 소라부침 (32,000원), 산오징어무침 (32,000원), 우럭회무침 (35,000원), 수제비대합탕 (25,000원), 회덮밥 (10,000원), 모듬튀김 (15,000원), 왕새우튀김 (12,000원), 우럭정식(중) (50,000원), 우럭세꼬시 (40,000원), 아나고세꼬시 (30,000원), 가리비찜 (25,000원), 산오징어통찜 (25,000원)",월~금 15:00 ~ 01:30
색동저고리 목동점,한정식,3.8,36,"서울 양천구 목동동로 411
(지번) 목동 908-34",37.5367262201569,126.882213637856,02-2649-5522,"된장비빔밥 (12,000원), 고등어정식 (14,000원), 제육양념구이 정식 (15,000원), 효자상 (33,000원), 일품상 (45,000원)",매일 11:00 ~ 21:30 · 휴게시간 매일 15:00 ~ 16:00
금성회관 목동직영점,"육류,고기",4.9,66,"서울 양천구 목동동로 222-3 1층
(지번) 목동 406-111",37.5254699437777,126.872178897509,02-2062-4456,"금성 생갈비 (200g) (16,000원), 설화갈비 (220g) (21,000원), 금성 양념갈비 (200g) (16,000원), 눈꽃살 (24,000원), 육회 (200g) (24,000원), 1%목살 (16,000원), 육회비빔밥 (12,000원), 금성비빔냉면 (6,000원), 금성물냉면 (6,000원), 된장찌개 (5,000원), 계란찜 (3,000원), [점심특선]설화갈비정식 (13,000원), [점심특선]제육볶음 (10,000원), [점심특선]왕갈비탕 (15,000원), [점심특선]김치찌개 (8,500원), [점심특선]냉면세트 (10,000원)",월~금 11:00 ~ 22:00 · 휴게시간 월~금 14:30 ~ 16:00
펍피맥 목동역점,"호프,요리주점",4.6,46,"서울 양천구 은행정로18길 22
(지번) 신정동 903-16",37.5262568673527,126.861308670182,02-6951-2377,"A.set (24,000원), C.set (29,000원), 더블치즈피자 (5,000원), 콘치즈피자 (5,000원), 페퍼로니피자 (5,500원), 포테이토피자 (6,000원)","월,화,수,목,일 18:00 ~ 00:30"
착한낙지 목동점,"해물,생선",3.2,96,"서울 양천구 국회대로 289
(지번) 목동 802-9",37.5305305151402,126.867044539607,02-2649-0112,"낙지덮밥 (15,000원), 낙지해물파전 (18,000원), 연포탕 (47,000원), 낙곱새전골 (56,000원), 낙지갈비탕 (16,000원), 산낙지 (30,000원), 낙지만두 (7,000원), 돈가스 (8,000원), 새우튀김 (10,000원)",월요일
파티세리소나,"제과,베이커리",4.7,261,"서울 양천구 목동중앙북로5길 34 1층
(지번) 목동 603-21",37.5497060138632,126.866308526225,02-2606-4454,"크로와상 (0원), 앙버터 (가격정보 없음), 브라우니 (가격정보 없음), 버터 프레첼 (0원), 치즈 치아바타 (0원), 우유식빵 (소) (0원), 모닝빵 (0원), 소금빵 (가격정보 없음), 아메리카노 (가격정보 없음), 카페라떼 (가격정보 없음), 수제바닐라라떼 (가격정보 없음), 연유라떼 (가격정보 없음), 모카라떼 (가격정보 없음), 바닐라라떼 (가격정보 없음), 크림라떼 (가격정보 없음), 바닐라라페 (가격정보 없음), 콜드브루 (가격정보 없음), 몽블랑 (가격정보 없음), 쿠키 (가격정보 없음), 딸기라떼 (가격정보 없음), 말차라떼 (가격정보 없음), 수제밀크티 (가격정보 없음), 초콜릿라떼 (가격정보 없음), 초코라떼 (가격정보 없음), 밀크티 (가격정보 없음), 유자차 (가격정보 없음), 허니레몬티 (가격정보 없음), 레몬생강차 (가격정보 없음), 레모네이드 (가격정보 없음), 유자에이드 (가격정보 없음), 에그타르트 (가격정보 없음), 피칸타르트 (가격정보 없음), 라테 (가격정보 없음), 라떼 (가격정보 없음), 라라떼 (가격정보 없음), 요거트스무디 (가격정보 없음), 오렌지주스 (가격정보 없음), 감자스프 (가격정보 없음), 복숭아에이드 (가격정보 없음)","월,목,금,토,일 09:00 ~ 21:00"
시골식당,한식,4.6,4,"서울 양천구 중앙로36길 22-9 목동 신시가지아파트 10단지 1018동앞
(지번) 신정동 1049-13",37.5191805897218,126.856343198166,02-2653-1193,"삼계탕(닭) (15,000원), 능이 오리백숙, 능이 토종닭백숙 (예약주문) (0원), 토종 닭볶음탕, 닭볶음탕 (예약주문) (0원), 영양탕: 수육, 전골, 특탕, 탕 (0원), 염소전골, 염소특탕, 염소탕 (0원)",매일 10:30 ~ 22:00
어촌마을,"해물,생선",4.5,27,"서울 양천구 오목로 58 1층
(지번) 신월동 510-1",37.5223094268187,126.844066388115,02-2690-8658,"고등어 정식 (11,000원), 임연수 정식 (14,000원), 새우장 (12,000원), 새우장 정식 (12,000원), 코다리두부조림 (13,000원), 조기 정식 (12,000원), 갈치조림 (15,000원), 고등어구이 (12,000원), 임연수구이 (15,000원), 고등어김치조림 (10,000원), 간장게장 (17,000원), 낙지밥 (11,000원), 알밥 (10,000원), 어촌굴밥 (10,000원), 굴국 (10,000원), 대구뽈찜 (중) (45,000원), 대구뽈지리 (중) (45,000원), 낙지찜 (중) (45,000원), 굴전 (20,000원), 해물전 (16,000원), 생굴회 (중) (20,000원), 굴야채무침 (30,000원), 조기구이 (11,000원)",매일 11:00 ~ 22:00 · 휴게시간 매일 15:30 ~ 16:30
삿뽀로 목동점,일식집,3.2,81,"서울 양천구 목동동로 189 삼성쉐르빌1 지하1층 102호
(지번) 신정동 318-10",37.5229412924858,126.870123673009,02-2644-3366,"런치 스페셜 C (37,000원), [디너] 모듬사시미 정식 (62,000원), 주말 가족특선 B (50,000원)",매일 11:30 ~ 22:00
멸치국수,국수,4.4,24,"서울 양천구 신월로 333
(지번) 신정동 978-14",37.5219553711942,126.858102931078,02-2696-3938,"물냉면 (7,000원), 비빔냉면 (7,000원), 콩국수 (7,000원), 멸치국수 (6,000원), 비빔국수 (7,000원), 새우볶음밥 (7,000원), 비빔밥 (7,000원)",매일 11:00 ~ 21:00
정진식당,"육류,고기",4.5,64,"서울 양천구 신정중앙로 94 1층
(지번) 신정동 902-3",37.5262409361592,126.862015078003,02-2602-3378,"제주한판 (900g) (69,000원), 제주반판 (450g) (39,900원), 제주오겹살 (150g) (16,000원), 제주꼬들살 (150g) (14,000원), 삼겹살 (150g) (14,000원), 특목살 (150g) (14,000원), 소생갈비살 (150g) (16,000원), 한우육회 (150g) (18,000원), 돼지껍데기 (8,000원)",매일 11:00 ~ 01:00
젠틀한식탁,이탈리안,,193,"서울 양천구 목동동로14길 6-1 1층
(지번) 목동 405-201",37.5241786520066,126.872201010791,,"멜팅치즈피자 (22,000원), 바질화이트크림피자 (21,000원), 잠봉루꼴라피자 (24,000원), 한우채끝스테이크 (41,000원), 시저샐러드 (12,000원), 리코타치즈샐러드 (12,000원), 베이컨크림감자뇨끼 (19,000원), 트러플크림감자뇨끼 (19,000원), 로제라구라자냐 (19,000원), 수란&쉬림프매콤크림파스타 (15,000원), 트러플포르치니크림파스타 (15,000원), 고르곤먹물크림파스타 (17,000원), 흑모시조개봉골래 (16,000원), 새우바질파스타 (16,000원), 명란로제파스타 (15,000원), 가지베이컨쨈파스타 (16,000원), 베이컨바질크림리조또 (17,000원), 항정미소리조또 (17,000원), 먹물아란치니(3pcs) (10,000원), 트러플후렌치후라이 (10,000원), 고구마프라이즈 (10,000원), 브리치즈구이 (12,000원)",매일 11:30 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:00
황금오리농장,오리,3.8,130,"서울 양천구 국회대로 192 1층
(지번) 신정동 875-2",37.5284980367896,126.8563496549,02-2699-6974,"오리주물럭소금구이세트 (57,000원), 오리주물럭양념구이 세트 (57,000원), 오리주물럭소금구이세트 （특） (78,000원), 오리주물럭양념구이 세트 （특） (78,000원), 들깨오리곰탕 1＋1 (23,000원), 오리주물럭소금구이（400g） (25,000원), 오리주물럭양념구이（400g） (25,000원), 오리주물럭소금구이（800g） (41,000원), 오리주물럭양념구이（800g） (41,000원), 오리주물럭소금구이（1,200g） (56,000원), 오리주물럭양념구이（1,200g） (56,000원), 쌈장＋마늘＋소스 (1,000원), 파채 (2,000원), 쌈채소 (3,000원), 무쌈 (2,000원), 팥죽 (11,000원), 오리탕 (6,000원), 공기밥 (1,000원), 겉절이,무김치（300g） (3,000원), 겉절이（1,000g） (12,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원)",매일 11:30 ~ 21:30 · 휴게시간 월~금 15:30 ~ 17:00
금성수제돈까스백반,"돈까스,우동",3.6,73,"서울 양천구 신목로5길 3 1층
(지번) 신정동 295-55",37.5180482665303,126.873572374401,02-2653-2630,"돈까스 (10,500원), 매운돈까스 (10,000원), 반반돈까스 (11,000원), 꼬마돈까스 (7,000원), 곱빼기돈까스 (16,000원), 철판치즈돈까스 (11,000원), 김치뚝배기돈까스 (12,000원), 쫄면 (7,000원), 물냉면 (7,000원), 비빔냉면 (7,000원)",월요일
제이브라운 목동점,디저트카페,2.8,15,"서울 양천구 오목로 354 목동센트럴푸르지오 101동 101호
(지번) 목동 404-13",37.5239812598499,126.876796062529,,"오믈렛 (15,000원), 프렌치 토스트 (15,000원), 클럽 샌드위치 (14,500원), 불고기 파니니 (13,500원), 불고기 퀘사디아 (13,500원), 파스트라미 세사미 파니니 (13,500원), 오늘의 스프 (5,500원), 빠네스프 (12,000원), 가든 샐러드 (9,500원), 리코타 샐러드 (13,500원), 치킨 샐러드 (10,500원), 아메리카노 (4,500원), 카페라떼 (4,500원), 카푸치노 (5,000원), 바닐라라떼 (5,500원), 카라멜마끼야또 (5,500원), 카페모카 (5,500원), 연유라떼 (5,500원), 그린티라떼 (5,500원), 밀크티 (6,300원), 초콜릿라떼 (5,500원), 레몬에이드 (6,000원), 자몽에이드 (6,000원), 청포도에이드 (6,000원), 더블베리에이드 (6,000원), 오렌지에이드 (6,000원), 블루하와이에이드 (6,000원), 스모어쿠키 (3,300원), 르뱅쿠키 (4,000원), 로투스쿠키 (4,000원)",매일 08:00 ~ 22:00
양천뼈다귀 본점,해장국,3.7,262,"서울 양천구 목동동로 258 1층
(지번) 목동 934",37.5253413877993,126.875142725618,02-2642-4334,"뼈다귀 전골(비조리) (41,000원), 뼈다귀해장국 2인 세트 (27,000원), 공기밥 (1,000원), 코카콜라 355mL (2,000원), 사이다 355mL (2,000원)",매일 00:00 ~ 24:00 · 휴게시간 매일 15:00 ~ 16:30
풍년집 신정네거리,"육류,고기",3.8,4,"서울 양천구 중앙로 294 1층 101~102호
(지번) 신정동 971-20",37.5225662999628,126.852048644467,0502-5551-1700,"소한마리(1kg) (58,000원), 돼지한마리(1kg) (48,000원), 차돌박이(200g) (23,000원), 생등심(250g) (23,000원), 삼겹살 (17,000원)",매일 11:30 ~ 22:50
조개천하 목동직영점,조개,3.5,72,"서울 양천구 신정중앙로 68 해풍빌딩 1층 101호
(지번) 신정동 905-2",37.5266634124794,126.859339120094,02-2065-2067,"무한셀프바 (1인) (34,000원), 무한셀프바 (초등생) (22,000원), 무한셀프바 (미취학) (12,000원), 모듬 조개구이 (소) (48,000원), 모듬 조개구이 (중) (64,000원), 모듬 조개구이 (대) (78,000원), 가리비구이 (40,000원), 키조개구이 (42,000원), 전복구이 (35,000원), 새우버터구이 (25,000원), 조개탕 (25,000원), 전복해물라면 (7,000원), 햇반 (2,000원)",매일 14:00 ~ 02:00
일미락 본점,"육류,고기",3.7,128,"서울 양천구 목동동로 226-15 1층
(지번) 목동 406-74",37.5255476677006,126.872983897603,02-2642-9292,"통삼겹살 (160g) (19,000원), 통목살 (160g) (19,000원), 발효목살 (160g) (22,000원), 청국장 (9,000원), 산더덕구이 (14,000원), 발효가브리살 (24,000원), 고추장삼겹살(직화) (22,000원), 물갈비(양념) (22,000원), 쪽갈비(순한맛) (27,000원), 쪽갈비(매운맛) (27,000원), 칼비빔면 (10,000원), 물막국수 (10,000원), 된장술밥 (10,000원), 갱시기칼국수 (8,000원), 제철모둠쌈 (3,000원)",매일 12:00 ~ 23:00
돌쇠감자탕순대국,감자탕,4.6,19,"서울 양천구 목동중앙북로 60 1층
(지번) 목동 502-1",37.5469393120808,126.86968745849,02-2646-3457,"감자탕 (소) (37,000원), 묵은지 감자탕 (소) (37,000원), 술국 (16,000원), 뼈해장국 (10,000원), 묵은지 뼈해장국 (10,000원), 살코기 순대국 (12,000원), 오소리감투 순대국 (11,000원), 순대국 (10,000원), 얼큰이 순대국 (10,000원), 섞어 순대국 (10,000원), 순대만 순대국 (10,000원), 지리산 흑돼지 (200g) (17,000원)",매일 10:00 ~ 22:00
금석궁,중국요리,4.0,59,"서울 양천구 오목로48길 19 1층
(지번) 신정동 997-9",37.5241083029549,126.863209203657,02-2608-3100,"짜장면 (7,000원), 짬뽕 (9,000원), 청탕면 (12,000원), 새우볶음밥 (10,000원), 탕수육 (소) (16,000원), 볶음밥 (9,000원), 삼선볶음밥 (10,000원), 우동 (10,000원), 삼선짬뽕 (12,000원), 잡채밥 (9,000원), 유산슬밥 (13,000원), 해물특밥 (12,000원), 마파밥 (9,000원), 잡탕밥 (15,000원), 새송이밥 (9,000원), 송이밥 (9,000원), 고추잡채밥 (10,000원), 깐풍새우 (소) (18,000원), 유산슬 (소) (20,000원), 전가복 (70,000원)",월요일
도쿄빙수 오목교역점,디저트카페,3.6,19,"서울 양천구 오목로 328 1층
(지번) 목동 405-284",37.5244545693799,126.873821642189,02-2644-6568,"'추천'방울방울 토마토빙수 (13,900원), 달콤쌉살 제주말차 생크림 (14,900원), 상콤달콤 애플망고 빙수 (14,900원), '남녀노소' 고소한 콩팥빙수 (14,900원), 아이들도 좋아하는 오레오 빙수 (14,900원), '생'딸기라떼 (5,000원), 피스타치오 빙수 (15,800원), 아메리카노 (3,500원), 카페라떼 (4,300원), 베리 레몬에이드 (4,500원), 자두 에이드 (4,500원), 도쿄라떼 (4,500원), 바닐라라떼 (4,500원), 캬라멜라떼 (4,500원), 도쿄밀크티 (4,500원), 말차라떼 (4,500원), 카페모카 (4,500원), 초콜릿라떼 (4,500원), 레몬차 (4,000원), 자몽차 (4,000원), 유자차 (4,000원), 딸기블랙티 (4,500원), 캐모마일 티 (3,500원), 스윗플럼 루이보스 (3,500원)",매일 12:00 ~ 22:00
소플러스 신월점,"육류,고기",3.2,65,"서울 양천구 화곡로 64 1층
(지번) 신월동 54-7",37.5390578401501,126.828956294663,02-2696-9277,"육회비빔밥 (12,000원), 특급생갈비(400g) (40,000원), 눈꽃살300g) (55,000원), 소생갈비살(400g) (38,000원), 오겹살(400g) (38,000원)",매일 11:30 ~ 21:40 · 휴게시간 매일 15:00 ~ 16:30
