이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
장수마늘보쌈,"족발,보쌈",4.1,295,"서울 강북구 한천로 960 1층
(지번) 번동 455-2",37.635753827127,127.033816758662,02-997-6155,"모듬보쌈 (소) (27,000원), 물냉면 (8,000원), 비빔냉면 (8,500원), 해물칼국수 (8,000원), 해물수제비 (9,000원), 모듬보쌈(중) (32,000원), 모듬보쌈(대) (37,000원), 특(굴)동절기 (46,000원), 고기 추가 (14,000원), 굴 추가 (13,000원), 김치 추가 (5,000원), 야채(배추속) 추가 (5,000원), 냉면사리 (2,000원), 물만두 (6,000원), 공깃밥 (1,000원), 코다리회냉면 (11,000원)",화~일 11:00 ~ 22:00
풍천장어마을,장어,3.0,78,"서울 강북구 삼양로181길 45
(지번) 우이동 216-14",37.6659304351951,127.010285460032,02-956-1991,"민물장어구이(600g) (84,000원), 민물장어구이(300g) (42,000원), 돼지왕숯불구이(320g) (20,000원), 생목살 (300g) (22,000원), 민물장어생포장(300g) (28,000원)","토,일 11:00 ~ 22:00"
착한낙지 북한산점,"해물,생선",3.9,40,"서울 강북구 4.19로 82 1층
(지번) 수유동 535-362",37.6456561189998,127.005756379029,02-905-7963,"(원조)낙지(볶음)덮밥 (13,000원), (보통맛)낙지(볶음)덮밥 (13,000원), 주꾸미(볶음)덮밥 (12,000원), 낙지갈비탕 (16,000원), 산낙지볶음 (43,000원), 연포탕 (중) (45,000원), 산낙지해물탕 (중) (45,000원), 산낙지초무침 (45,000원), 산낙지(탕탕이) (36,000원), 낙지해물파전 (18,000원)",매일 11:00 ~ 21:50
우리콩순두부,두부전문점,4.6,147,"서울 강북구 삼양로173길 46
(지번) 우이동 182-3",37.6625347588161,127.009925037194,02-995-5918,"콩국수 (10,000원), 순두부 (10,000원), 청국장 (10,000원), 김치비지 (10,000원), 두부김치 (20,000원), 두부부침 (18,000원), 황태구이 (12,000원), 제육볶음 (18,000원), 콩비지 (10,000원), 두부전골(소) (30,000원), 두부전골(대) (42,000원), 도토리묵 (15,000원), 녹두전(소) (13,000원), 녹두전(대) (15,000원), 모듬전 (20,000원), 생두부 (13,000원)",영업시간 매일 09:30 ~ 19:30
선운산장,한식,4.3,57,"서울 강북구 삼양로173길 218
(지번) 우이동 260-11",37.6583113479675,127.00251273762,02-995-1543,"산장정식(2인이상) (15,000원), 능이백숙(닭/오리) (80,000원), 도토리묵 (20,000원), 해물파전 (20,000원), 토종닭볶음탕 (70,000원), 산채비빔밥 (12,000원), 두부전골(4인) (45,000원), 삼겹살(된장찌개 포함) (65,000원), 소갈비살(된장찌개 포함) (75,000원), 두부김치 (25,000원), 오리주물럭 (90,000원), 철판더덕구이 (40,000원), 감자전 (20,000원), 부추해물전 (20,000원), 오징어볶음 (30,000원)",영업시간 일 08:00 ~ 19:00
수유손칼국수,칼국수,3.1,149,"서울 강북구 도봉로101길 45
(지번) 수유동 167-3",37.6439676501236,127.028360985776,02-905-9949,"바지락칼국수 (9,000원), 소고기칼국수 (11,000원)","영업시간 월,목,금,토,일 10:30 ~ 20:00 · 휴게시간 월,목,금,토,일 15:00 ~ 17:00"
군산해물탕,"매운탕,해물탕",3.4,27,"서울 강북구 한천로139길 41 1층
(지번) 수유동 191-77",37.638573375179,127.025141234309,,"해물탕(소) (40,000원), 해물찜(소) (50,000원), 꽃게범벅(중) (65,000원), 아구찜(소) (40,000원), 아구탕(소) (40,000원), 갑오징어숙회 (30,000원)",매일 10:00 ~ 23:00
황제,장어,4.1,10,"서울 강북구 노해로 42
(지번) 수유동 221-21",37.6391765795801,127.022955422684,02-999-1121,"양념꼼장어 (400g) (15,000원), 소금꼼장어 (400g) (15,000원), 무뼈닭발 (300g) (15,000원), 양념쭈꾸미 (400g) (15,000원), 껍데기 (450g) (15,000원)",매일 17:00 ~ 03:00
상미규카츠 수유본점,"돈까스,우동",3.5,421,"서울 강북구 도봉로87길 32 1층
(지번) 수유동 192-35",37.6390623626724,127.024168831288,02-996-8892,"규카츠 화로구이 정식 (16,500원), 상미 연어장 정식 (14,500원), 규카츠 그릴 정식 (16,500원), 규카츠 김치나베 정식 (15,000원), 상미 연어 정식 (13,500원), 매콤 커리 정식 (16,500원), 명란 안심 돈카츠 (15,500원), 규카츠 소고기 추가 (12,000원), 상미 연어구이 정식 (14,000원), 상미 연어뱃살 정식 (14,500원)",매일 11:40 ~ 22:00
베틀아구찜 베틀1호점,아구,4.0,19,"서울 강북구 한천로131길 27
(지번) 번동 416-122",37.6381747896871,127.027128699466,02-991-4414,"섞어찜(소) (39,000원), 꼬아찜(소) (37,000원), 해물찜(소 ) (45,000원), 아구찜(소) (35,000원), 전복낙지찜(소) (43,000원)",일요일
크을농,한식,3.9,45,"서울 강북구 4.19로 91 1층
(지번) 수유동 535-17",37.6445810941798,127.005123241739,02-990-7900,"산채비빔밥2+더덕구이(더덕불고기선택) (38,000원), 곤드레솥밥2+더덕구이(더덕불고기선택) (38,000원), 곤드레들깨탕2+더덕구이(더덕불고기선택) (38,000원), 장뇌삼계탕 (18,000원), 야관문삼계탕 (20,000원), 능이삼계탕 (25,000원), 능이해신오리백숙 (150,000원), 능이해신토종백숙 (150,000원), 능이오리백숙 (75,000원), 능이토종백숙 (75,000원), 산채비빔밥 (12,000원), 곤드레솥밥 (12,000원), 곤드레들깨탕 (12,000원), 더덕구이 (15,000원), 더덕불고기 (15,000원), 감자전 (12,000원), 곤드레전 (12,000원), 메밀전 (8,000원), 두부전 (8,000원)",화~일 11:30 ~ 20:30 · 휴게시간 화~일 15:00 ~ 16:00
고메스퀘어 수유점,뷔페,3.1,306,"서울 강북구 도봉로 308 9층
(지번) 번동 449-1",37.6356640949861,127.02383520999,02-6956-6275,"평일런치 (25,900원), 평일디너 (29,900원), 주말 및 공휴일 런치/디너 (33,900원), 평일 초등학생 (15,900원), 주말 및 공휴일 초등학생 (16,900원), 미취학 만36개월이상 (8,900원)",매일 11:00 ~ 21:30
황주집,"곱창,막창",3.4,210,"서울 강북구 도봉로 372 1층
(지번) 번동 463-45",37.6400798197791,127.028330615875,02-903-6275,"순곱창 (500g) (42,000원), 혼합곱창 (500g) (40,000원), 곱창/대창 (500g) (42,000원), 곱창/염통 (500g) (36,000원), 양/곱창 (500g) (42,000원), 양/대창 (500g) (42,000원), 대창 (500g) (42,000원), 염통 (500g) (30,000원), 양깃머리 (500g) (42,000원), 검은양 (500g) (36,000원), 소주 (5,000원), 맥주 (5,000원), 보해복분자 (12,000원), 청하 (5,000원), 매화수 (4,000원), 음료수 (2,000원), 볶음밥 (2,000원)",매일 12:00 ~ 23:40
연탄집,"육류,고기",3.6,52,"서울 강북구 오패산로77길 31
(지번) 번동 447-3",37.6362306836939,127.025329082403,02-990-0092,"생삼겹살 (15,000원), 생목살 (15,000원), 생가브리살 (16,000원), 소갈비살 (17,000원), 소안창살 (22,000원), 꽃갈비살 (22,000원), 한우생등심 (40,000원), 한우제비추리 (40,000원), 돼지갈비 (16,000원), 갈매기살 (17,000원)","토,일 11:00 ~ 24:00"
왕의장어,장어,3.5,158,"서울 강북구 삼양로181길 141-5 1,2층
(지번) 우이동 224-1",37.6695427529083,127.007702227504,02-999-9119,"키토산오리(700g) (52,000원), 훈제오리(700g) (55,000원), 장어탕 (8,000원), 된장찌개 (6,000원), 잔치국수 (6,000원)",매일 11:00 ~ 22:00
대보명가 서울본점,한정식,3.5,36,"서울 강북구 4.19로 69 2층
(지번) 수유동 563-14",37.6456815426138,127.007116895666,02-907-6998,"제천약초쟁반 (20,000원), 제천약초떡갈비 (25,000원), 한우제천약초쟁반 (68,000원)","월,화,수,금,토,일 11:00 ~ 21:00"
백란,카페,4.6,176,"서울 강북구 삼양로181길 201-20
(지번) 우이동 244-3",37.6718087507348,127.005500867756,02-993-7745,"에스프레소 (5,000원), 아메리카노 (5,500원), 카페라떼 (6,500원), 카푸치노 (6,500원), 플랫화이트 (6,500원), 바닐라라떼 (7,000원), 카라멜라떼 (7,000원), 아몬드라떼 (7,000원), 모카크림라떼 (7,800원), 아인슈페너 (7,800원), 녹차라떼 (6,500원), 초코라떼 (6,500원), 수제딸기라떼(ICE) (7,500원), 얼그레이 (6,000원), 히비스커스 (6,000원), 캐모마일 (6,000원), 오미자차 (7,000원), 청귤차(HOT) (7,000원), 생강차(HOT) (7,500원), 수제오미자에이드(ICE) (7,500원), 수제레몬에이드(ICE) (7,500원), 수제청귤에이드(ICE) (7,500원)","토,일 11:00 ~ 22:00"
수유리우동집 본점,"돈까스,우동",3.2,71,"서울 강북구 덕릉로 94 1층
(지번) 미아동 159-10",37.6345754444556,127.024227649974,02-980-9630,"우동 (6,000원), 얼큰우동 (7,000원), 어묵우동 (7,500원), 잔치국수 (7,000원), 비빔국수 (7,000원), 수유김밥 (4,000원), 쫄면 (7,000원), 비빔밥 (8,000원), 참치김밥 (5,000원), 고기／김치 반반 왕만두 (7,000원), 매생이 우동 (7,000원), 매생이 얼큰우동 (8,000원), 매생이 어묵우동 (8,500원), 짜장 (6,000원), 열무국수 (7,500원), 스팸김밥 (5,000원), 열무비빔밥 (9,000원), 짜장밥 (6,500원), 갈비만두 (4,500원), 어묵만 (4,000원), 고기왕만두 (7,000원), 김치왕만두 (7,000원)",일요일
샘터마루,한식,,149,"서울 강북구 4.19로12길 35 1층
(지번) 수유동 596-4",37.6465943870921,127.00608324184,02-902-6456,"육개장(보통) (8,000원), 선지해장국 (8,000원), 황태북어국 (8,000원), 비빔밥 (8,000원), 오뎅백반 (8,000원), 어묵우동 (8,000원), 수육(200g) (22,000원), 곱창육개장 (11,000원)",영업시간 매일 06:30 ~ 20:00
화로몽 수유역점,닭요리,4.5,21,"서울 강북구 노해로8가길 18
(지번) 수유동 224-29",37.6388290113942,127.02370603966,02-990-2151,"숯불닭갈비 270g 1人 (13,000원), 고추장삼겹살 200g 1人 (12,000원), 숯불돼지껍데기 170g 1人 (8,000원), 숯불양념닭발 150g 1人 (9,000원), 세트（숯불닭갈비 270g＋270g＋콩나물국＋미니계란찜） (26,000원), 도토리묵사발 (6,000원), 꽃게된장찌개＋공기밥 (6,000원), 세트（고추장삼겹살 200g＋200g＋콩나물국＋미니계란찜） (24,000원), 세트（숯불돼지껍데기 170g＋170g＋콩나물국＋미니계란찜） (16,000원), 세트（숯불양념닭발 150g＋150g＋콩나물국＋미니계란찜） (18,000원), 주먹밥 (3,500원), 공기밥 (1,000원), 미니계란찜 (2,500원), 돼지김치찌개＋공기밥 (6,000원), 코카콜라 （355ml） (2,000원), 칠성사이다 （355ml） (2,000원), 환타[파인애플] （355ml） (2,000원), 코카콜라[제로] （355ml） (2,000원)",매일 16:30 ~ 01:00
진호횟집,회,,375,"서울 강북구 도봉로98길 33 1층
(지번) 번동 470-1",37.6413012911597,127.0315024438,02-902-9915,"진호세트 (소) (35,000원), 광어 (12,000원), 전복 (12,000원), 우럭 (15,000원), 연어 (12,000원)",일요일
명인갈비 미아직영점,갈비,4.7,199,"서울 강북구 솔샘로 327 1층 101호
(지번) 미아동 374-13",37.617439353054,127.028455452166,02-986-9292,"돼지양념구이 250g (12,900원), 칼집 소양념구이 150g (16,900원), 칼집 통갈비살 150g (16,900원), 소양념갈비 230g (27,900원), 소생갈비 210g(한정판매) (29,900원), 돼지양념구이 점심특선 (14,900원), 칼집 소양념구이 특선 (18,900원), 소양념갈비 점심특선 (29,900원), 육회 200g (16,900원), 게장추가(5쪽) (6,000원), 후식 된장찌개 (3,000원), 후식 냉면(물/비빔) (5,000원), 명인 갈비탕 (17,000원), 돼지반근 뚝배기 불고기 (10,000원), 자가재면 함흥 물냉면/비빔냉면 (9,000원), 하이볼타임 (4,000원), 메가 하이볼 500ml (9,000원), 산토리 하이볼 (6,000원), 서프라이즈! 문어세비체(한정판매) (100원), 5첩반상 소등심 미역국 생일상 (0원)",매일 11:30 ~ 21:50
수유닭 한마리 수유동본점,닭요리,4.3,25,"서울 강북구 노해로 69-1 태현빌딩 1층
(지번) 수유동 39-6",37.6418831100401,127.022155646913,02-998-8952,"닭한마리 (2인) (24,000원), 칼국수사리 (2,000원)","월,수,목,금,토,일 11:30 ~ 23:00"
파조쿠치나 본점,이탈리안,3.9,38,"서울 강북구 인수봉로 239 1층
(지번) 수유동 521-50",37.6402049172642,127.011573099771,070-4129-8640,"마르게리따 (15,900원), 파조마리나라 (15,900원), 베이컨 (17,900원), 써니사이드 (18,900원), 프리미엄 (21,900원)",수~일 11:00 ~ 21:30 · 휴게시간 수~일 15:30 ~ 17:00
호조참치,참치회,4.0,"1,816","서울 강북구 한천로 1062
(지번) 수유동 178-19",37.6416244137089,127.024980464428,02-994-3470,"한 (30,000원), 사 (50,000원), 라 (70,000원), 혼마정식 (2인이상) (30,000원), 실장추천 (38,000원)",일 15:00 ~ 24:00
여러분평양냉면,냉면,4.6,114,"서울 강북구 한천로 1074 1층
(지번) 수유동 182-42",37.6424516650403,127.023831033403,02-998-5802,"평양 메밀냉면 (물) (11,500원), 평양 메밀냉면 (비빔) (11,500원), 명태회 비빔냉면 (12,000원), 손만두 전골 (2인) (27,000원), 손만두전골(3~4인) (45,000원), 손만둣국 (8,500원), 얼큰 손만둣국 (9,500원), 떡만둣국 (9,000원), 뚝배기불고기(점심특선) (10,500원), 소불고기 전골 (15,000원)",일요일
소담촌 수유점,샤브샤브,3.9,110,"서울 강북구 도봉로 388 테마빌딩 8층
(지번) 번동 464-1",37.6413563761545,127.029629106136,02-903-9033,"월남쌈 샤브 (16,900원)",매일 11:00 ~ 21:00
리얼파스타 수유점,이탈리안,3.9,170,"서울 강북구 도봉로87길 26-12
(지번) 수유동 192-19",37.6392133047739,127.024904765623,0507-1333-0871,"1인 음료세트 (9,400원), 1인 샐러드세트 (15,800원), 1인 피자세트 (18,900원), 리얼 커플 세트 (31,300원), 리얼 패밀리 세트 (41,700원), 리얼 토마토파스타 (7,900원), 스리라차 토마토파스타 (11,400원), 해물빼쉐 파스타 (12,500원), 차돌빼쉐 파스타 (12,500원), 핫명란 크림파스타 (11,900원), 차돌매콤 크림파스타 (11,500원), 새우로제 크림파스타 (11,900원), 베이컨 새우 크림파스타 (11,500원), 핫크림파스타 (11,900원), 빠네 크림파스타 (13,000원), 치즈오븐 로제파스타 (12,000원), 꽈리알리오 올리오 파스타 (7,900원), 레몬엔쵸비 오일파스타 (11,000원), 봉골레파스타 (11,500원), 우삼겹간장오일파스타 (11,500원), 제주 딱새우 오일파스타 (11,500원), 초리조 오일파스타 (11,500원), 샐러드파스타 (13,000원), 차돌필라프 (11,500원), 새우필라프 (11,500원), 베이컨필라프 (11,500원), 리얼닭갈비필라프 (11,500원), 바질새우크림리조또 (11,900원), 차돌매콤크림리조또 (11,900원), 새우로제크림리조또 (11,900원)","영업시간 월,화,목,금,토,일 11:00 ~ 20:00 · 휴게시간 월,화,목,금,토,일 15:00 ~ 16:30"
엘림들깨수제비칼국수,칼국수,4.3,474,"서울 강북구 삼각산로 67
(지번) 수유동 521-20",37.6399961391155,127.011775197243,02-996-2583,"칼국수 (10,000원), 수육 (14,000원), 고기만두 (6,000원)",일요일
청화가든,곰탕,4.4,78,"서울 강북구 4.19로12길 75
(지번) 수유동 598",37.6457013247422,127.004178085363,010-8737-6771,"숯불 생등심(180g) (39,000원), 숯불 통갈매기살(180g) (18,000원), 숯불 생토시살(180g) (12,000원), 숯불 양념토시살(180g) (12,000원), 소머리수육 (25,000원)",화~일 09:00 ~ 22:00
흥부전놀부전,"호프,요리주점",3.3,209,"서울 강북구 노해로 42-1 1층
(지번) 수유동 221-55",37.6394445447913,127.022891943466,02-900-2779,"모듬전 (21,000원), 해물김치전 (18,000원), 해물파전 (18,000원), 굴파전(동절기) (18,000원), 녹두전 (15,000원), 김치전 (15,000원), 굴전(동절기) (21,000원), 고추반(300g) (11,000원), 반반전 (16,000원), 감자전 (15,000원), 굴탕(동절기) (10,000원), 도토리묵 (14,000원), 김치찌개 (7,000원), 얼큰해장라면 (7,000원), 계란말이 (7,000원), 고추튀김(600g) (21,000원)",일요일
오복닭한마리,닭요리,3.8,75,"서울 강북구 도봉로8길 8 1층
(지번) 미아동 860-289",37.6126804054238,127.030678971865,02-985-8118,"닭한마리 (대) (51,000원), 닭한마리 (중) (41,000원), 닭한마리 (소) (27,000원), 닭도리탕 (대) (52,000원), 닭도리탕 (중) (42,000원), 닭도리탕 (소) (29,000원)",매일 00:00 ~ 24:00
숯불왕갈비돼지,갈비,3.6,56,"서울 강북구 덕릉로 79 1층
(지번) 수유동 47-69",37.6347982202667,127.02260263898,02-904-5533,"왕갈비 (14,000원)","월,수,목,금,토,일 10:00 ~ 22:00"
수유 섬진강민물장어 본점,장어,4.6,33,"서울 강북구 한천로 1151
(지번) 수유동 273-11",37.6466117749406,127.017099051043,02-993-9545,"민물장어 비법간장구이(1인분) (43,000원), 장어솥밥(보통) (33,000원), 민물장어 함초소금구이(1인분) (43,000원), 민물장어 마늘고추장구이(1인분) (43,000원), 1984 장어탕(보통) (12,000원)",매일 11:30 ~ 21:50
상미식당,일식집,3.3,124,"서울 강북구 수유로 82 1층
(지번) 수유동 7-17",37.6361161744175,127.022640539043,02-900-7575,"연어덮밥 (13,500원), 구운연어덮밥 (14,000원), 연어뱃살덮밥 (14,500원), 가쯔카레 (10,000원), 새우+가츠카레 (11,000원), 고로케+카레 (9,500원)",일요일
키토산우이산장,오리,3.3,81,"서울 강북구 삼양로181길 141-5 2층
(지번) 우이동 234-1",37.6695427529083,127.007702227504,02-999-9119,"생오리로스(700g) (52,000원), 장어참숯구이(600g) (변동가격), 오리훈제(700g) (55,000원), 장어추어탕 (8,000원), 된장찌개 (6,000원), 잔치국수 (6,000원)",매일 11:00 ~ 22:00
일번지정육식당 수유점,"육류,고기",4.0,43,"서울 강북구 한천로140길 5
(지번) 수유동 177-47",37.6404244352725,127.026836744758,02-903-1015,"소한마리(1kg) (57,000원), 소돼지모듬(800g) (47,000원), 특수모듬(450g)+차돌박이(180g) (60,000원), 특수모듬(450g) (46,000원), 살치살(150g) (17,000원), 토시살(150g) (15,000원), 갈비살(150g) (16,000원), 차돌박이(150g) (15,000원), 생등심(150g) (15,000원), 생삽겹살(150g) (12,000원), 가브리살(150g) (13,000원), 항정살(150g) (13,000원)","월,화,수,목,일 11:00 ~ 23:10"
미아회관,삼겹살,4.4,260,"서울 강북구 도봉로10가길 15 1층
(지번) 미아동 55-20",37.6130064740091,127.031361727002,010-4732-1298,"제주삼겹살 (1인분) (15,000원), 청국장 (7,000원), 김치찌개 (7,000원), 제주 돼지껍데기 (7,000원), 비빔면 (4,000원)",매일 13:00 ~ 05:00
유메초밥 본점,"초밥,롤",3.6,25,"서울 강북구 노해로 39 1층
(지번) 수유동 30-70",37.6391207159929,127.022500845261,02-903-6411,"광어 초밥 (19,000원), 연어회 (28,000원), 광어회 (41,000원), 지라시덮밥 (10,000원), 참치회덮밥 (9,000원), 유메초밥 (14,000원), 특유메초밥 (18,000원), 연어초밥 (18,000원), 광어&연어초밥 (19,000원), 선어 초밥 (1,900원), 연어 초밥 (1,800원), 계란 초밥 (1,000원), 치즈찐새우 초밥 (1,700원), 참치뱃살초밥 (26,000원), 가마도로 초밥 (4,200원), 오도로 초밥 (3,900원), 황새치뱃살 초밥 (2,600원), 연어배꼽 초밥 (2,600원), 참치뱃살 초밥 (2,600원), 지느러미 초밥 (2,100원), 연어뱃살 초밥 (1,900원), 간장새우 초밥 (2,000원), 장어 초밥 (2,600원), 참치등살 초밥 (2,100원), 찐새우 초밥 (1,400원), 소라 초밥 (1,400원), 문어 초밥 (1,300원), 통새우치즈갈릭아부리 (2,900원), 참다랑어 (43,000원), 대뱃살 (44,000원)","월,화,목,금,토,일 11:30 ~ 22:30"
한옥카페 선운각,테마카페,,449,"서울 강북구 삼양로173길 223
(지번) 우이동 260-6",37.655515620157,126.998708547527,0507-1399-1105,"생과일 착즙주스 (9,000원), 르뱅쿠키 (4,000원), 카페라떼 (8,000원), 카푸치노 (8,000원), 바닐라빈라떼 (9,000원), 아메리카노 (7,000원), 말차라떼 (8,000원), 생초콜릿라떼 (9,000원), 밀크티 (8,000원), 얼그레이케이크 (8,500원), 버터크림라떼 (9,000원), 히비스커스청 차/에이드 (9,000원), 쑥 라떼 (9,000원), 캐모마일/페퍼민트/얼그레이 (7,000원), 대추차/십전대보차/생강차 (9,000원), 모나카아이스크림 (4,000원), 레몬딜버터토스트 (8,000원), 애플타르트 (8,500원), 순우유케이크 (8,500원), 흑임자케이크 (8,500원), 무화과크림치즈토스트 (8,000원), 인절미크림몽블랑 (8,500원), 쑥크림몽블랑 (8,500원)","영업시간 월,화,목,금,토,일 11:00 ~ 19:00"
삼덕식당 미아사거리점,삼겹살,3.7,478,"서울 강북구 월계로7나길 29 1층
(지번) 미아동 54-211",37.6124186914476,127.032280468835,02-988-1019,"숙성 통삼겹 (180g) (15,000원), 숙성 통목살 (180g) (15,000원), 숙성 항정살 (150g) (15,000원), 항정껍데기 (13,000원), 구워먹는치즈 (10,000원), 숙성 꽃등심(180g) (15,000원), 꽃등심 한근(600g) (45,000원)",매일 11:00 ~ 02:00
소담촌 미아사거리점,샤브샤브,4.3,81,"서울 강북구 월계로 3 덕신빌딩 5층
(지번) 미아동 42-11",37.6095899217498,127.030682798873,02-987-5566,"월남쌈샤브 (14,500원), 월남쌈버섯샤브 (18,900원), 월남쌈와규샤브 (17,800원), 우삼겹구이&샤브 (15,000원), 돈삼겹구이&샤브 (15,000원)",매일 11:00 ~ 21:40 · 휴게시간 매일 16:00 ~ 17:00
다정도병인양,전통찻집,4.1,54,"서울 강북구 4.19로 41-1 2층
(지번) 수유동 567-6",37.6469819296924,127.009685805063,02-990-4190,"수정과 (7,000원), 대추차 (8,000원), 호박식혜 (7,500원), 제주풋귤차 (7,000원), 방울매실차 (7,500원), 오미자차 (7,500원), 배생강차 (7,000원), 사과레몬차 (7,000원), 모과차 (7,000원), 검정미숫가루 (7,000원)",화~일 12:00 ~ 22:00
