이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
정담은보쌈 신림점,"족발,보쌈",3.9,257,"서울 관악구 남부순환로 1661
(지번) 봉천동 959-4",37.4852197511771,126.935393665372,02-888-8401,"보쌈 (33,000원), 오리보쌈 (33,000원), 제주흑돼지보쌈 (46,000원), 문어보쌈 (56,000원), 새싹쟁반국수 (9,000원), 회보쌈 (45,000원), 파전 (18,000원), 짝꿍세트 2人 (40,000원), 친구세트 3人 (52,000원), 가족세트 4人 (75,000원), 정담은세트（모임추천） (106,000원), 고기 추가 (15,000원), 회（가오리）추가 (15,000원), 문어 추가 (30,000원), 공기밥 (1,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원), 배추김치추가 ／ 최대 2개까지 가능 (5,000원), 무김치추가 ／ 최대 2개까지 가능 (5,000원), 파김치추가 ／ 최대 2개까지 가능 (5,000원), 야채쌈 ／ 최대 2개까지 가능 (3,000원), 느린식혜 500ml (4,000원)",영업시간 일 11:30 ~ 21:30
오월의김밥,분식,4.5,354,"서울 관악구 봉천로 605 1층 102호
(지번) 봉천동 1657-21",37.4760911961869,126.964603827591,02-876-7792,"밥도둑김밥 (5,700원), 샐러드김밥 (5,700원), 스팸김밥 (4,700원), 야채김밥 (3,700원), 치즈김밥 (4,200원), 매운참치김밥 (5,700원), 참치김밥 (5,200원), 매운오뎅김밥 (4,200원), 주먹밥(게살 or 참치) (3,500원)",영업시간 화~일 08:00 ~ 14:00
돈뼈락연탄갈비,갈비,3.9,109,"서울 관악구 남부순환로 1835-26 1층
(지번) 봉천동 1666-26",37.4812228888581,126.95410909148,02-887-5579,"돼지갈비(250g) (17,000원), 뼈삼겹(180g) (17,000원), 삼겹살(180g) (17,000원), 돼지껍데기 (10,000원), 냉면(물/비빔) (7,000원), 된장국 (1,000원)",매일 12:00 ~ 22:30
스시려,"초밥,롤",3.4,102,"서울 관악구 봉천로 456
(지번) 봉천동 874-1",37.4821054065899,126.950487720839,02-874-1275,"도미초밥 (4,000원), 광어초밥 (4,000원), 아까미초밥 (5,000원), 한치초밥 (4,500원), 아나고초밥 (5,000원), 오오토로초밥 (8,000원), 병어초밥 (5,000원)",영업시간 매일 12:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:30
신림춘천집 본점,닭요리,4.8,529,"서울 관악구 남부순환로 1600-8 1층
(지번) 신림동 1640-28",37.4836130350161,126.928745589246,02-887-8885,"100% 모짜렐라 치즈폭포 국내산 2++닭갈비 (16,000원), 2++ 국내산 춘천집 닭갈비 (14,000원), 매운 닭갈비 (14,000원), 2++국내산 닭갈비와 +돼지 두가지맛을 즐길수있는 제육닭갈비 (14,000원), 국가대표 (물/비빔) 막국수 (8,000원), 닭갈비의 마무리 계란품은 볶음밥 (3,000원), 치즈덕후 추천 계란품은 치즈볶음밥 (3,500원), 쟁반막국수 (소) (9,000원), 춘천닭갈비2인+모듬사리+음료수 (34,000원), 춘천닭갈비2인+막국수(물/비빔)+음료수 (37,000원), 춘천닭갈비2인+쟁반막국수(소)+음료수 (39,000원), 춘천닭갈비3인+모듬사리+음료수 (47,500원), 춘천닭갈비3인+쟁반막국수(소)+쫄면사리+음료수 (54,500원), 춘천닭갈비3인+쟁반막국수(대)+모듬사리+음료수 (62,500원), 치즈폭포 닭갈비2인+모듬사리+음료수 (38,000원), 치즈폭포 닭갈비3인+모듬사리+음료수 (53,500원)",일 11:00 ~ 23:00 · 휴게시간 매일 15:00 ~ 16:30
소담촌 봉천현대시장직영점,샤브샤브,4.0,29,"서울 관악구 양녕로 50 금강빌딩 2층
(지번) 봉천동 463-3",37.4864591968344,126.947220766123,02-876-0977,"샤브고기(양지, 목심) (120g) (10,000원), 샤브고기(한우 목심) (120g) (15,000원), 샤브고기(와규) (120g) (13,000원), 우삼겹(120g) (10,000원), 돈삼겹(120g) (12,000원), 와규(구이) (120g) (13,000원)",영업시간 매일 11:00 ~ 22:00
온정돈까스 본점,"돈까스,우동",,431,"서울 관악구 조원로 60 1층
(지번) 신림동 546-1",37.4835467526389,126.909097253356,02-3281-3330,"돈까스 (11,500원), 생선까스 (13,500원), 치킨까스 (14,000원), 양념돈까스 (매콤) (13,500원), 눈물돈까스 (14,000원), 치즈돈까스 (13,500원), 고구마치즈돈까스 (14,000원), 정식 (14,500원), 돈,새우 (13,000원), 양,새우 (13,500원), 대왕 새우튀김(6p) (13,000원), 물냉면 (9,000원), 비빔냉면 (9,000원), 곱배기 (2,000원)","영업시간 월,수,목,금,토,일 11:00 ~ 19:40"
카페폴,카페,4.0,90,"서울 관악구 남부순환로234길 43 1층
(지번) 봉천동 1621-36",37.4775517229791,126.956725525183,070-8100-9091,"굴뚝빵 (6,500원), 티라미수 (7,000원), 그릴샌드위치 (5,500원), 청차,에이드 (6,000원), 파니니 (7,000원), 아인/브리티쉬슈패너 (6,000원), 그레벤슈타이너 (9,000원)",영업시간 매일 10:00 ~ 22:00
만경양육관,양꼬치,4.0,124,"서울 관악구 남현3길 78 1층
(지번) 남현동 602-1",37.4753785551349,126.980862131803,02-586-6577,"양꼬치(1인분) (13,000원), 고급양갈비(1인분) (24,000원), 닭꼬치(1인분) (11,000원), 꿔바로우 (16,000원), 마파두부 (15,000원), 유린기 (16,000원), 크림새우 (18,000원), 칠리새우 (18,000원), 늑간살 (14,000원)",매일 11:00 ~ 01:00
폼앤노말,카페,4.0,404,"서울 관악구 신림로67길 25 1층
(지번) 신림동 1432-119",37.4857909586776,126.927865320295,010-4053-1124,"에스프레소 (4,500원), 아메리카노 (5,000원), 카페라떼 (5,500원), 아인슈페너 (6,500원), 크림에스프레소 (4,500원), 바나나푸딩 (6,000원), 바닐라라떼 (6,000원), 밀크티 (6,500원), 말차라떼 (6,500원), 패션후르츠에이드 (6,500원), 플랫화이트 (5,000원), 엘링 바스크 치즈케이크 (6,500원), 마운턴 (7,000원), 과테말라디카페인 (7,000원), 도프레몬 (7,000원)","영업시간 토,일 11:00 ~ 22:00"
강강술래 신림점,갈비,2.9,156,"서울 관악구 남부순환로 1660
(지번) 신림동 10-518",37.4845719988029,126.935033089251,02-886-9233,"갈비탕정식 (17,000원), 전복갈비탕정식 (22,000원), 강강양념정식 (33,000원), 술래양념정식 (36,000원), 왕양념갈비정식 (45,000원), 한우모둠정식 (40,000원), 영양갈비탕 (13,000원), 영양전복갈비탕 (18,000원), 한우육회비빔밥 (12,000원), 육회돌솥비빔밥 (12,000원), 물냉면/비빔냉면 (8,000원), 강강양념구이 (29,900원), 술래양념구이 (33,000원), 왕양념갈비 (42,000원), 영양솥밥 (8,000원), 된장찌개 (4,000원), 강강양념정식(점심정식) (26,000원), 술래양념정식(점심정식) (28,000원), 영양솥밥(식사) (10,000원), 한우 스페셜 (53,000원), 한우 생등심 (45,000원), 한우 모둠구이 (37,000원), 한우육회 (29,000원), 공기밥 (1,000원)",영업시간 매일 11:00 ~ 22:00
서울갈비 신림점,갈비,3.9,505,"서울 관악구 남부순환로 1645
(지번) 신림동 1410-17",37.4849849385326,126.933588301198,02-885-7610,"우삼겹 (180g) (16,000원), 생삼겹살(180g) (16,000원), 소갈비살 (180g) (22,000원)",매일 12:00 ~ 23:30
원조민속순대타운,순대,3.2,370,"서울 관악구 신림로59길 14 2,3층
(지번) 신림동 1640-31",,,,"원조백순대 (21,900원), 백곱창（곱창만 주문시） (25,900원), 순대곱창볶음 (21,900원), 곱창볶음（곱창만 주문시） (25,900원), 사이다 355mL (2,000원), 콜라 500mL (2,000원)",매일 10:00 ~ 02:00
사생활 신림점,카페,3.7,749,"서울 관악구 신사로14길 19 지하1층
(지번) 신림동 496-37",37.4877898495131,126.91651715718,070-5033-7759,"시골오일파스타 (16,900원), 감동카츠 4종 플래터 (19,900원)",매일 11:00 ~ 22:50
깡통닭갈비,닭요리,4.0,887,"서울 관악구 남부순환로 1597-14 1층
(지번) 신림동 1433-69",37.4847688927791,126.927779693923,02-873-7770,"닭발 (12,000원), 닭목살 (11,000원), 돼지껍데기 (9,000원), 닭갈비데리야끼맛 (11,500원)","토,일 15:00 ~ 01:30"
숙이네조개전골 서울대입구점,조개,4.4,259,"서울 관악구 관악로16길 41 1층
(지번) 봉천동 1601-11",37.479846554903,126.95493458723,02-878-4645,"소소한전골 (28,000원), 조개전골 (소) (42,000원), 조개전골 (중) (52,000원), 조개전골 (대) (68,000원), 소소한 조개구이 (35,000원), 조개구이 (소) (42,000원), 조개구이 (중) (52,000원), 가리비전골 1인분 (19,500원)","토,일 12:00 ~ 01:00"
대원갈비,갈비,3.1,966,"서울 관악구 신림로67길 5
(지번) 신림동 1432-68",37.4860774134975,126.928946319973,02-883-3532,"돼지갈비 (1인분) (14,000원), LA갈비 (1인분) (19,000원), 생등심 (1인분) (22,000원), 생삼겹살 (1인분) (16,000원), 버섯불고기 (1인분) (14,000원)",매일 00:00 ~ 24:00
봉이돈까스,"돈까스,우동",4.4,375,"서울 관악구 남부순환로 1754 1층
(지번) 봉천동 913-35",37.4818469983046,126.944990126671,02-877-7009,"100% 치즈돈까스 모밀세트 (19,000원), 100% 치즈돈까스 우동세트 (19,000원), 100% 매운치즈돈까스 모밀세트 (19,000원), 돈까스 모밀세트 (14,000원), 돈까스 우동세트 (14,000원), 치킨까스 우동세트 (14,000원), 치즈돈까스（소스포함） (11,000원), 냉모밀 (9,000원), 100% 양념치즈돈까스 모밀세트 (19,000원), 100% 양념치즈돈까스 우동세트 (19,000원), 100% 매운치즈돈까스 우동세트 (19,000원), （더블）돈까스 모밀세트 (18,000원), （더블）돈까스 우동세트 (18,000원), 양념돈까스 모밀세트 (14,000원), （더블）양념돈까스 모밀세트 (18,000원), 양념돈까스 우동세트 (14,000원), （더블）양념돈까스 우동세트 (18,000원), 치킨까스 모밀세트 (14,000원), （더블）치킨 모밀세트 (18,000원), （더블）치킨 우동세트 (18,000원), 맛있게 매운 돈까스 모밀세트 (14,000원), （더블）맛. 매운 돈까스 모밀세트 (18,000원), 맛있게 매운 돈까스 우동세트 (14,000원), （더블）맛. 매운 돈까스 우동세트 (18,000원), 100% 치즈돈까스 (14,000원), 100% 양념치즈돈까스 (14,000원), 100% 매운치즈돈까스 (14,000원), 봉이돈까스 (12,500원), 양념돈까스 (12,500원), 맛있게 매운돈까스 (12,500원)",영업시간 매일 11:00 ~ 21:00
조프로감자탕 서울대본점,감자탕,4.0,66,"서울 관악구 봉천로 461 1층
(지번) 봉천동 871-68",37.4825530775954,126.951257725764,02-877-7199,"감자탕 (32,000원), 뼈구이 (31,000원), 뼈해장국 (10,000원), 동태탕 (10,000원), 알탕 (12,000원), 뼈찜 (33,000원), 갑오징어 숙회 (15,000원), 명태초무침 (10,000원), 우거지추가 (5,000원), 동태내장전골 (40,000원), 동태내장탕 (11,000원), 명태회막국수 (10,000원), 갑오쭈꾸미 철판 (36,000원), 갑오삼겹 철판 (36,000원), 김치뼈찜 (39,000원), 알,곤이찜 (31,000원), 새우만두 (6,000원), 어린이떡갈비 (7,000원), 갑오징어 추가 (10,000원), 뼈 추가 (15,000원), 곤이 추가 (7,000원), 애추가 (7,000원), 알추가 (8,000원), 샐러드 추가 (4,000원), 치즈떡 추가 (4,000원), 치즈 추가 (4,000원), 우동사리 (3,000원), 라면사리 (3,000원), 날치알 주먹밥 (5,000원), 날치알 (3,000원)",화~일 10:30 ~ 23:30
오첨지,한식,4.3,261,"서울 관악구 남부순환로176길 18 2층
(지번) 신림동 1639-32",37.4831697003374,126.928532658068,02-889-8016,"오징어불고기 (16,000원), 오삼불고기 (14,000원), 낙지불고기 (16,000원), 낙삼불고기 (14,000원), 오낙불고기 (16,000원)","영업시간 월,수,목,금,토,일 11:00 ~ 21:00"
중화요리팔공,중국요리,4.1,519,"서울 관악구 남부순환로 1680 지하1층
(지번) 신림동 10-621",37.4840824266542,126.937097299683,02-877-9815,"짜장면 (9,000원), 옛날고기짬뽕 (11,000원), 팔공해물짬뽕 (12,000원), 생등심육즙탕수육 (소) (24,000원), 양장피 (45,000원), 깐풍기 (소) (30,000원), 유린기 (소) (30,000원), 칠리중새우 (소) (34,000원), 옛날군만두 (7,000원), 팔공해물우동 (12,000원), 옛날볶음밥 (11,000원), 잡채밥 (11,000원), 유산슬밥 (16,000원), 잡탕밥 (17,000원), 해물쟁반짜장(2인) (22,000원), 생등심탕수육(중) (34,000원), 깐풍기 (중) (40,000원), 유린기 (중) (40,000원), 깐풍중새우 (소) (34,000원), 깐풍중새우 (중) (47,000원)",일요일
서울집 신림직영점,삼겹살,4.2,182,"서울 관악구 신림동길 6
(지번) 신림동 1430-12",37.4875743672386,126.928084432906,02-872-7610,"우삼겹 (180g) (17,000원), 삼겹살 (180g) (17,000원), 갈비살 (180g) (23,000원)",매일 12:00 ~ 23:30
정가 한정식,한정식,3.8,49,"서울 관악구 남부순환로 1710 이너스빌딩
(지번) 봉천동 945-10",37.4827506383323,126.939851062613,02-884-8988,"정가스페셜 (3일전 예약) (72,000원), 참문어숙회 (55,000원), 활어회 (40,000원), 한우육회 (32,000원), 인삼떡갈비 (15,000원)",영업시간 매일 11:30 ~ 21:30 · 휴게시간 매일 14:30 ~ 17:00
장수촌 풍천장어직판장,장어,4.2,45,"서울 관악구 봉천로 258 1층
(지번) 신림동 1427-3",37.4882325066586,126.929804416433,02-874-4748,"장어소금구이 (1kg) (59,000원), 보양장어탕 (10,000원), 한근바지락칼국수 (9,000원), 후식바지락칼국수 (7,000원), 장어덮밥 (15,000원), 추가장어탕 (2,000원), 상차림(1인당) (3,000원)","월,수,목,금,토,일 11:30 ~ 23:00 · 휴게시간 매일 15:00 ~ 17:00"
빽돈 샤로수길점,"육류,고기",3.9,"1,693","서울 관악구 관악로16길 32-2 1층
(지번) 봉천동 1602-18",37.4799098302287,126.954294633432,02-6405-7787,"종합세트 (39,900원), 벌집 껍데기 (7,000원), 더티폭탄 계란찜 (8,000원), 빽돈면 (7,000원), 삼겹살 (17,000원), 특별목살 (16,000원), 갈비본살 (20,000원), 함박산볶음밥 (10,000원), 김치짜글이 (7,000원), 오누이청국장 (7,000원), 꼬들살 (12,000원), 뽈살 (11,000원)","토,일 13:00 ~ 12:00"
메이지커피,커피전문점,4.6,58,"서울 관악구 난곡로 363-1 2층
(지번) 신림동 518-11",37.4864371159699,126.913442051154,02-6326-5188,"에스프레소/필터드립/ 아메리카노 외 다양한 커피메뉴 (4,000원), 원두/드립백/스틱커피 (10,900원), 스콘/브라우니/플로랑탱/파운드케익/치즈케익 (2,700원), 샌드위치 (7,900원), 파스타 (13,000원)","영업시간 토,일 11:30 ~ 21:30"
황홀경,디저트카페,3.7,279,"서울 관악구 관악로14길 37 지하1층
(지번) 봉천동 1603-20",37.4789451487094,126.954603642863,02-6449-7362,"아메리카노 (4,500원), 플랫화이트 (5,000원), 카페라떼 (5,500원), 수제바닐라라떼 (6,000원), 흑임자라떼 (6,000원), 아인슈페너 (6,000원), 페퍼민트 (7,000원), 캐모마일 (7,000원), 웨딩임페리얼 (8,000원), 얼그레이 (7,000원), 블랙라떼 (6,500원), 로얄밀크티 (6,000원), 말차라떼 (6,000원), 애플민트아이스티 (7,000원), 복숭아에이드 (6,500원), 아이스크림라떼 (6,500원), 황홀경라떼 (7,000원), 환휼경 토스트 (8,500원), 더치베이비 시나몬 (9,900원), 사과에이드 (6,500원)",영업시간 매일 12:00 ~ 22:00
커피볶는여자,커피전문점,4.0,213,"서울 관악구 관악로14가길 2 1층
(지번) 봉천동 1613-4",37.4783555472319,126.956084367717,,"아메리카노 (5,000원), 카페라떼 (5,500원), 커볶라떼 (6,000원), 서리떼 (6,500원)",매일 12:00 ~ 22:40
안녕과자점,"제과,베이커리",3.8,261,"서울 관악구 남부순환로228길 20 1층
(지번) 봉천동 1603-22",37.478877378966,126.954802552482,02-3285-0908,"쿠낭시에 (3,000원), 츄낭시에 (3,000원), 마들렌 (2,800원), 초코 휘낭시에 (2,800원), 바닐라 까눌레 (2,800원)",영업시간 수~일 13:00 ~ 21:00
막불감동,국수,3.9,547,"서울 관악구 남부순환로 1599 지하1층
(지번) 신림동 1433-60",37.4842950188384,126.928167853107,02-883-2110,"동치미막국수 (10,900원), 비빔막국수 (10,900원), 판메밀 (10,900원), 냉메밀 (10,900원), 메밀들깨칼국수 (10,900원), 짬뽕메밀칼국수 (10,900원), 메밀새우교자 (7,000원), 메밀지짐만두 (7,000원)",영업시간 매일 11:00 ~ 22:00 · 휴게시간 매일 15:20 ~ 16:40
인투커피,커피전문점,4.1,172,"서울 관악구 난곡로 331
(지번) 신림동 530-1",37.4835675846406,126.913811013265,02-6083-1170,"아메리카노 (4,500원), 롱블랙 (4,500원), 플랫화이트 (4,800원), 카페라떼 (4,800원), 오트밀라떼 (5,500원), 카푸치노 (4,800원), 콜드브루 (4,700원), 콜드브루라떼 (5,100원), 카페모카 (6,000원), 레몬티 (5,800원), 유자사과티 (5,800원), 허브티 (5,500원), 피치라떼 (6,000원), 오즈베리라떼 (6,000원), 초코라떼 (5,800원), 피치애플에이드 (6,500원), 오즈베리에이드 (6,500원), 패션후르츠에이드 (6,000원), 레몬에이드 (6,000원), 밀크쉐이크 (6,500원), 망고스무디 (6,500원)",영업시간 매일 09:30 ~ 22:00
아리차이 신림점,중국요리,4.0,67,"서울 관악구 신림동길 4 1층
(지번) 신림동 1430-11",37.4876348487621,126.928271959642,02-877-1272,"기본 신림 짬뽕 (12,000원), 기본 해물 짬뽕 (12,000원), 해물짬뽕 (12,000원)",영업시간 일 11:00 ~ 21:30
더고기 서울대본점,"육류,고기",3.1,35,"서울 관악구 관악로16길 16 1층
(지번) 봉천동 854-1",37.4801721942902,126.953576205209,02-3285-3392,"육즙가득 통삼겹 (12,500원), 뼈없는 돼지갈비200g (13,500원), 담백한 정목살 (12,500원), 이베리코 한판 (2인용)450g (55,000원), 럭셔리 소한판 (2~3인용)550g (68,000원), [쫄깃쫄깃]꼬들살 150g (14,000원), 이베리코 갈비살 (13,500원), 이베리코 항정살 (13,000원), [정품고기]무한리필 돼지갈비스테이크 (16,000원), [특수부위]강철부대한판 850g(3-4인) (65,000원), 실속돼지한판 550g(2인) (45,000원), 럭셔리 소한판750g (3-4인) (92,000원), 함흥냉면(비빔/물) (7,000원), 옛날도시락 (6,000원), 매콤 뼈없는 돼지갈비200g (14,000원), 양념 소등심주물럭[매콤도 선택가능] (15,000원), 소갈비살 120g (15,000원), 야채 비빔국수 (6,000원), 셀프 야채바(무료) (0원), 깊은 육수 버섯된장찌개 서비스 (0원)",매일 11:00 ~ 01:00
제주상회,한식,4.3,249,"서울 관악구 관악로12길 108 지하 1층
(지번) 봉천동 1625-1",37.4772128117932,126.958365361136,02-883-7083,"고기국수 (9,000원), 고기국밥 (9,000원), 비빔국수 (9,000원), 몸국 (9,000원), 돔베고기 반도마 (13,000원), 고기국수(특) (14,000원), 고기국밥(특) (14,000원), 제주찹쌀피순대 (15,000원)",일요일
두리닭발 사당역본점,닭요리,4.4,334,"서울 관악구 남현3길 78 2층
(지번) 남현동 602-1",37.4753785551349,126.980862131803,02-6339-8035,"국물닭발 (19,000원), 무뼈 국물닭발 (29,000원), 직화통뼈닭발 (19,000원), 직화무뼈닭발 (19,000원), 오돌뼈 (18,000원), 닭똥집（소금구이） (18,000원), 먹태 (18,000원), 국물닭발 세트 (27,000원), 무뼈 국물닭발 세트 (37,000원), 직화 무뼈닭발 세트 (27,000원), 직화 통뼈닭발 세트 (27,000원), 오돌뼈＋계란찜＋주먹밥 (26,000원), 닭똥집（소금구이）＋계란찜＋주먹밥 (26,000원), 계란찜 (5,000원), 누룽지탕 (4,000원), 퐁듀 (5,000원), 주먹밥 (4,000원), 계란찜＋주먹밥 세트 (8,000원), 스팸계란주먹밥 (10,000원), 얼음황도 (6,000원), 쿨피스 180mL (1,500원), 사이다 355mL (2,000원), 콜라 355mL (2,000원)",일 17:00 ~ 23:00
제일막창,"곱창,막창",4.4,672,"서울 관악구 봉천로 459
(지번) 봉천동 871-73",37.4825604908402,126.951100110679,02-888-3876,"소막창 (19,000원), 삼겹살 (14,000원), 돼지막창 (14,000원), 닭발 (14,000원)",일요일
월화고기 보라매직영점,"육류,고기",,111,"서울 관악구 보라매로3길 16
(지번) 봉천동 732-3",37.4916283438844,126.926302976249,02-888-7592,"동물복지 목살 (18,000원), 월화 모둠 (49,000원), 먹거리x파일 착한 삼겹살 (18,000원), 무항생제 뼈목심 (18,000원), 무항생제 항정살 (20,000원), 숙성특허 갈매기살 (18,000원), 숙성특허 특고기 (15,000원), 1++한우 등심 (38,000원), 1++한우 살치살 (53,000원), 1++한우 갈비살 (38,000원), 1++한우 부채살 (38,000원), 1++한우 넙적차돌 (25,000원), 밀랍 숙성 삼겹살 (예약 한정 메뉴) (100,000원), 넙적 차돌 삼합 세트 (59,000원)","토,일 11:30 ~ 22:30"
외래향 서울대점,중국요리,,241,"서울 관악구 남부순환로 1801 2층 201호
(지번) 봉천동 874-4",37.481822085014,126.950381855439,02-888-1224,"자장면 (8,000원), 삼선 짬뽕 (10,000원), 외래향 탕수육 (27,000원), 유산슬밥 (15,000원), 잡탕밥 (17,000원), 삼선하얀짬뽕 (10,000원), 잡채밥 (12,000원), 마파두부밥 (12,000원), 삼선볶음밥 (10,000원), 특미볶음밥 (12,000원), 삼선우동 (10,000원), 우육탕면 (12,000원), 외래향특면 (12,000원), 볶음면 (12,000원), 중국냉면 (15,000원), 크림새우 (33,000원), 칠리새우 (33,000원), 전가복 (75,000원), 유린기 (30,000원), 깐풍기 (30,000원)","영업시간 토,일 11:30 ~ 20:30 · 휴게시간 매일 14:20 ~ 17:00"
텐동요츠야,일식,3.7,453,"서울 관악구 관악로14길 71 2층
(지번) 봉천동 1612-40",37.4784470841365,126.956556553762,,"에비죠텐동 (14,500원), 스폐샬텐동 (17,500원), 토큐죠텐동 (15,500원), 전복텐동 (15,500원), 에비텐쥬 (12,500원), 요츠야텐동 (11,500원)",영업시간 화~일 12:00 ~ 20:30 · 휴게시간 화~일 15:00 ~ 17:00
