이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
봉일천돼지부속,"육류,고기",4.4,109,"서울 중랑구 면목로 463 1층
(지번) 상봉동 109",37.5931669676714,127.086145042788,02-491-9231,"모둠 (600g) (28,000원), 껍데기 (600g) (22,000원), 염통 (550g) (22,000원), 유통 (550g) (26,000원), 감투 (550g) (26,000원), 뽈살 (550g) (26,000원), 목항정살 (400g) (28,000원), 막창 (550g) (28,000원)",영업시간 월~토 15:00 ~ 24:00
중화호반닭갈비막국수 본점,닭요리,3.6,92,"서울 중랑구 봉화산로 20 1층
(지번) 중화동 313-1",37.6014226368563,127.076360179422,02-439-1656,"치즈닭갈비 (30,000원), 막국수 (8,000원), 닭갈비 (26,000원), 물만두 (5,000원), 동치미 1kg（한통） (3,000원), 닭목살 (30,000원), 얼큰 막국수 (8,000원), 공기밥 (1,000원), 속초 명태회 막국수 (9,000원), 후리가케주먹밥 (4,000원), 매운양념 300g (3,000원), 안매운 양념 300g (3,000원), 칠성사이다 1캔 (2,000원), 코카콜라 1캔 (2,000원), 파인 1캔 (2,000원), 오렌지 1캔 (2,000원)",영업시간 화~일 11:00 ~ 23:00
흥부골숯불돼지왕갈비 묵동점,갈비,4.2,27,"서울 중랑구 동일로 853
(지번) 묵동 250-1",37.6066021962674,127.078227883271,02-972-1199,"갈비곰탕 (11,000원), 육개장 (8,000원), 설렁탕 (7,000원), 함흥냉면 (7,000원), 스테이크돼지고기(250g) (14,000원), 매콤돼지왕갈비/돼지왕갈비(300g) (17,000원)",화요일
여봉닭발 중랑본점,닭요리,4.1,450,"서울 중랑구 망우로30길 40 여봉닭발
(지번) 면목동 186-140",37.5916687577458,127.074984794256,0507-1416-9980,"여봉A세트 (29,000원), 일품뼈있는국물닭발 (20,000원), 일품무뼈국물닭발 (21,000원), 수제 뼈있는 숯불닭발 (20,000원), 수제 무뼈 숯불닭발 (21,000원)",영업시간 매일 17:00 ~ 01:00
대관령쌈밥,쌈밥,3.8,38,"서울 중랑구 용마산로115길 15
(지번) 망우동 469-1",37.5988417371883,127.099478231888,02-437-9192,"차돌박이 (200g) (20,000원), 삼겹살 (200g) (13,000원), 대패쌈밥 (150g) (10,000원), 우삼겹쌈밥 (150g) (10,000원), 차돌쌈밥 (150g) (12,000원)",영업시간 매일 11:00 ~ 22:00
강원도 동강오리 본점,오리,4.2,142,"서울 중랑구 용마산로115길 10 1층
(지번) 망우동 486-9",37.5991590230574,127.099742728815,02-492-6717,"통마늘 오리주물럭 (비조리) (43,000원), 오리탕 추가 (10,000원), 오리주물럭 (비조리) (38,000원), 오리만 추가 (33,000원), 통마늘 추가 (5,000원), 새송이 버섯 추가 (5,000원), 생미나리+양념추가 (5,000원), 콜라 500mL (2,000원), 사이다 500mL (2,000원), 미린다 500mL (2,000원), 참이슬후레쉬 (4,000원), 참이슬오리지널 (4,000원), 처음처럼 (4,000원), 카스 병맥주 (4,000원), 테라 병맥주 (4,000원)",화요일
대박왕곱창,"곱창,막창",4.6,50,"서울 중랑구 답십리로 367
(지번) 면목동 383-5",37.5717014269436,127.081328191946,02-491-6405,"왕곱창 양념구이 (13,000원), 왕곱창 소금구이 (13,000원), 야채곱창 (12,000원), 오돌뼈 (12,000원)",영업시간 월~토 16:00 ~ 23:00
울타리곱창,"곱창,막창",3.6,255,"서울 중랑구 중랑역로 20 1층
(지번) 중화동 298-21",37.5959508117886,127.076387538849,02-491-7178,"야채곱창 (11,000원), 오돌뼈 (11,000원), 치즈곱창 (2인분) (24,000원), 치즈오돌뼈 (2인분) (24,000원), 양념막창 (2인분) (24,000원), 소금막창 (2인분) (24,000원), 데리야끼막창 (2인분) (24,000원)",영업시간 매일 13:30 ~ 23:30
신마루매운갈비찜,갈비,5.0,33,"서울 중랑구 사가정로42길 19
(지번) 면목동 652-35",37.5802359920526,127.083921285382,02-495-7897,"매운갈비찜（小） (28,000원), 매운갈비찜（中） (39,000원), 매운갈비찜（大） (49,000원), 사이다 355mL (2,000원)",영업시간 화~일 12:00 ~ 23:00
빈스로드 본사,카페,4.6,27,"서울 중랑구 봉화산로 111 1층
(지번) 상봉동 490-4",37.6029563732548,127.086569561723,070-7593-7005,"아메리카노(H) (3,500원), 카페라떼(H) (4,300원), 녹차라떼(H) (4,300원), 자몽에이드 (4,500원), 플레인 요거트스무디 (4,800원)",영업시간 매일 10:00 ~ 21:00
서울수산물회센타,회,3.8,21,"서울 중랑구 동일로 946
(지번) 묵동 169-14",37.6150265366805,127.07698944928,02-948-9881,"국산 감성돔 (50,000원), 국산 놀래미 (50,000원), 국산 모듬회 (50,000원), 국산 우럭 (40,000원), 국산 광어 (40,000원), 국산 아나고 (50,000원), 국산 참돔 (50,000원), 국산 강도다리 (50,000원), 문어숙회 (20,000원), 전어 (20,000원), 전어구이 (20,000원), 멍게 (15,000원), 새우튀김 (15,000원), 멍게비빔밥 (12,000원), 새우구이 (15,000원), 낙지 (20,000원)",
면동떡볶이,떡볶이,3.7,210,"서울 중랑구 면목로57길 33 1층
(지번) 면목동 552-4",37.5847105123946,127.086531332285,,"쫄볶이 (1인분) (3,500원), 라쫄면 (1인분) (3,500원), 라볶이 (1인분) (3,500원), 떡볶이 (1인분) (3,000원), 라면 (3,000원)",영업시간 매일 11:00 ~ 21:00
홍이네옛날떡볶이,떡볶이,3.2,238,"서울 중랑구 망우로73길 26
(지번) 망우동 342-47",37.6017078890748,127.103344892125,02-439-5831,"올떡(1인분) (4,000원), 골고루 투(1인분) (4,000원), 골고루 쓰리(1인분) (6,000원), 야끼만두(1인분) (3,000원), 옛날만두(1인분) (3,000원), 김말이(1인분) (3,000원)",영업시간 매일 09:30 ~ 21:00
찡어찡어,퓨전한식,3.5,153,"서울 중랑구 면목로 454 1층
(지번) 면목동 91-65",37.5923674937944,127.086792698173,010-9773-8012,"산오징어 (0원), 산오징어 물회 (0원), 먹물튀김 (25,000원), 불찡어 (2,3인) (29,000원), 오징어순대 (25,000원), 찡어짬뽕 (19,000원), 오징어 통찜 (0원)",영업시간 화~목 17:30 ~ 24:00
박가뼈다귀감자탕 본점,감자탕,3.2,94,"서울 중랑구 망우로 193
(지번) 중화동 209-2",37.5938111690961,127.074076110438,02-496-1600,"해물뼈다귀찜(소) (40,000원), 뼈다귀감자탕(소) (33,000원), 갈비탕 (14,000원), 특뼈해장국 (14,000원), 왕새우튀김(4p) (10,000원)",영업시간 매일 08:30 ~ 23:50
쿠우쿠우 골드상봉점,해산물뷔페,3.3,605,"서울 중랑구 망우로 316 이지펠리스 3층
(지번) 상봉동 101",37.5965223858128,127.087565034141,02-433-6274,"평일점심 (25,900원), 평일저녁 (30,900원), 주말 및 공휴일 (34,900원), 초등학생(주말/공휴일) (17,900원), 어린이(만36개월 이상) (8,900원), 초등학생(평일런치) (15,900원), 초등학생(평일디너) (16,900원)",영업시간 매일 11:00 ~ 22:00
농부보쌈,"족발,보쌈",3.6,104,"서울 중랑구 용마산로 389 석주빌딩 지하1층
(지번) 면목동 50-46",37.5864975696368,127.094934121888,02-496-8860,"농부보쌈 (40,000원), 김치보쌈 (40,000원), 농부모듬 (45,000원), 김치모듬 (45,000원), 쟁반국수 (소) (12,000원)",영업시간 화~일 11:00 ~ 22:00
벌교계절맛집,"해물,생선",3.4,27,"서울 중랑구 용마산로 713 2층
(지번) 신내동 345-8",37.6148373880161,127.101354675661,02-434-0576,"맛집정식(1인) (25,000원), 꼬막정식(1인) (23,000원), 생선정식(1인) (20,000원), 보리굴비(1인) (20,000원)",영업시간 화~일 11:00 ~ 21:30 · 휴게시간 화~금 15:00 ~ 16:30
쭈꾸미킹 상봉점,"해물,생선",3.7,119,"서울 중랑구 송림길 13
(지번) 상봉동 49-4",37.5999445925342,127.09538808786,02-439-0035,"쭈꾸미볶음 (10,000원), 철판쭈꾸미 (13,000원), 철판삼겹쭈꾸미 (14,000원), 왕새우튀김 (4ea) (8,000원), 버팔로윙 & 포테이토 (9,000원), 철판양념쭈꾸미(비조리)2~3인분600g (18,000원), 철판양념쭈꾸미(비조리)3~4인분1000g (28,000원)",영업시간 매일 11:00 ~ 22:00
청평매운탕,"매운탕,해물탕",4.5,69,"서울 중랑구 공릉로 46
(지번) 묵동 171-7",37.6147367997874,127.078462364057,02-976-9891,"매운탕（소） (30,000원), 매운탕（중） (44,000원), 매운탕（대） (58,000원), 수제비추가 (2,000원), 라면사리 (1,000원), 미나리추가 (3,000원), 버섯추가 (3,000원), 공기밥 (1,000원), 콜라 (2,000원), 사이다 (2,000원)",영업시간 월~토 11:00 ~ 21:30 · 휴게시간 월~토 16:00 ~ 17:00
맑은샘,떡볶이,4.1,105,"서울 중랑구 용마산로99길 13 1층
(지번) 망우동 530-1",37.5919465071688,127.097249320502,,"초코빙수 (3,000원), 체리빙수 (3,000원), 커피빙수 (3,000원), 군만두 (2,000원), 라면 (2,000원), 오뎅 (2,000원), 쫄면 (3,000원), 떡볶이 (2,500원), 팥빙수 (3,000원)",영업시간 월~토 11:00 ~ 16:00
흥부골 숯불돼지왕갈비,한식,2.9,91,"서울 중랑구 면목로 341 1층
(지번) 면목동 497-7",37.5821763494967,127.088154488573,02-491-4488,"돼지왕갈비 (300g) (20,000원), 스테이크돼지고기 (250g) (17,000원), 매콤돼지왕갈비 (300g) (20,000원), 갈비곰탕 (점심특선) (14,000원), 설렁탕 (10,000원), 함흥냉면 (8,000원)",영업시간 매일 11:30 ~ 23:00
이학갈비 면목점,갈비,3.4,76,"서울 중랑구 면목로 310 2층
(지번) 면목동 617-2",37.5796278612169,127.087950762615,02-437-0170,"한우꽃등심(150g) (58,000원), 갈비꽃살(150g) (50,000원), 소왕양념갈비1대 (320g) (47,000원), 이학소갈비2대 (300g) (44,000원), 버섯생불고기(180g) (27,000원), 녹차돼지왕갈비 1대(300g) (22,000원), 한우육회(200g) 동절기메뉴 (32,000원), 영양돌솥밥 (18,000원), 영양갈비탕 (16,000원), 함흥냉면 (12,000원)",영업시간 매일 11:00 ~ 22:00
묵동할머니떡볶이,떡볶이,3.2,53,"서울 중랑구 공릉로12가길 14
(지번) 묵동 57-1",37.616405473914,127.080536992227,02-979-6082,"짜장떡볶이 (순한맛) (4,000원), 짜장떡볶이 (중간맛) (4,000원), 짜장떡볶이 (매운맛) (5,000원), 치킨마요컵밥 (5,000원), 치즈제육컵밥 (5,000원), 새우튀김 (5,000원), 비빔냉쫄면 (7,000원)",영업시간 화~일 11:00 ~ 19:10
맥도날드 중랑점,패스트푸드,2.9,20,"서울 중랑구 망우로 202 동성빌딩 1층
(지번) 상봉동 130-166",37.5934850257791,127.075473622773,02-6212-1900,"한입초코츄러스3조각 (가격정보 없음), 맥스파이시 상하이 투움바 (가격정보 없음), 슈비 투움바 (가격정보 없음), 더블 쿼터파운더 치즈 (가격정보 없음), 맥스파이시 상하이 버거 (가격정보 없음), 토마토 치즈 비프 버거 (가격정보 없음), 빅맥 (가격정보 없음), 트리플 치즈버거 (가격정보 없음), 1955 버거 (가격정보 없음), 더블 불고기 버거 (가격정보 없음), 불고기 버거 (가격정보 없음), 슈슈 버거 (가격정보 없음), 슈비 버거 (가격정보 없음), 베이컨 토마토 디럭스 (가격정보 없음), 치즈버거 (가격정보 없음), 더블 치즈버거 (가격정보 없음), 햄버거 (가격정보 없음), 드립 커피 (가격정보 없음), 해쉬 브라운 (가격정보 없음), 후렌치 후라이 (가격정보 없음), 맥너겟 (가격정보 없음), 아메리카노 (가격정보 없음)",영업시간 매일 08:00 ~ 24:00
디저트아카데미,디저트카페,4.7,31,"서울 중랑구 망우로36길 38 102호
(지번) 상봉동 127-15",37.5931692216027,127.079196546913,02-433-6096,"아메리카노 (3,000원), 카페라떼 (3,800원), 바닐라라떼 (4,500원), 카페모카 (4,500원), 카라멜마끼야또 (4,500원), 돌체라떼 (4,500원), 샷 그린티라떼 (4,500원), 초콜릿라떼 (4,500원), 그린티라떼 (4,500원), 곡물라떼 (4,500원), 스위트콘라떼 (4,500원), 단호박라떼 (4,500원), 플레인요거트스무디 (5,300원), 딸기요거트스무디 (5,300원), 망고요거트스무디 (5,300원), 블루베리요거트스무디 (5,300원), 크렘브륄레 마카롱 (2,800원), 인절미 마카롱 (2,500원), 돼지바 마카롱 (2,800원), 트리플치즈 마카롱 (2,500원), 복숭아크림치즈 마카롱 (2,500원), 그린티쇼콜라 마카롱 (2,500원), 아몬드쇼콜라 마카롱 (2,500원), 블루베리 마카롱 (2,500원), 딸기우유 마카롱 (2,500원), 순수우유 마카롱 (2,500원), 쏠티드카라멜 마카롱 (2,500원), 초코나무숲 (2,800원), 로투스 (2,800원), 레드벨벳쿠키 (2,800원)",영업시간 매일 10:00 ~ 20:00
연탄돼지갈비,갈비,2.9,225,"서울 중랑구 봉우재로 159
(지번) 상봉동 85-36",37.5937591862512,127.090601717507,02-433-7714,"돼지갈비 (3인분) (600g) (23,000원), 막창구이 (9,000원), 갈매기살 (10,000원), 돼지껍데기 (7,000원), 열무비빔냉면 (5,000원), 계란찜 (2,000원)",화요일
춘천마당닭갈비,닭요리,4.2,25,"서울 중랑구 중랑천로12길 82 1층
(지번) 상봉동 129-8",37.5933208674903,127.077417514234,02-496-9017,"닭갈비(기본 2인분부터) (15,000원), 물막국수 (8,000원), 볶음밥 (3,000원), 셀프주먹밥 (2,000원)","영업시간 월,화,목,금,토,일 12:00 ~ 22:00"
섬진강오리,오리,3.7,31,"서울 중랑구 용마산로116길 6 1층
(지번) 망우동 364-50",37.599168043817,127.10089597197,02-433-5292,"능이한방백숙 (95,000원), 오리구이 영양죽 (72,000원), 오리구이 (한마리) (57,000원), 오리구이 (반마리) (41,000원), 오리구이 (1/2)영양죽 (55,000원), 오리구이,탕 (65,000원), 오리구이 (1/2)탕 (49,000원), 훈제 영양죽 (80,000원), 훈제 (1/2)영양죽 (61,000원), 훈제 (한마리) (65,000원), 양념오리 영양죽 (76,000원), 양념오리 (1/2)영양죽 (57,000원), 양념오리 (한마리) (61,000원), 양념오리 (반마리) (43,000원), 즉석전복삼계탕 (15,000원)",영업시간 화~일 11:00 ~ 22:00
용마쉼터,분식,2.8,117,"서울 중랑구 망우로70길 118
(지번) 망우동 산 69-1",37.5945146872996,127.104529546043,,"비빔국수 (7,000원), 콩나물라면 (6,000원), 토종닭백숙 (65,000원), 토종옻닭백숙 (65,000원), 삼겹살(1인분) (15,000원), 오징어순대 (28,000원), 도토리묵무침 (15,000원), 콩나물제육볶음 (25,000원), 오리백숙 (68,000원), 옻오리백숙 (68,000원), 오리주물럭 (65,000원), 오리로스 (60,000원), 토종닭도리탕 (65,000원), 두부김치 (25,000원), 골뱅이(사리포함) (25,000원), 부추전 (10,000원), 된장찌개 (3,000원)",영업시간 월~금 12:00 ~ 21:00
대박쭈꾸미 상봉본점,"해물,생선",4.9,16,"서울 중랑구 면목로91길 18 1층
(지번) 상봉동 112-71",37.5944007293091,127.084854371301,02-437-9233,"대박쭈꾸미 (1인분) (14,000원), 대박꼼장어 (1인분) (16,000원), 삼겹쭈꾸미 (1인분) (16,000원), 새우쭈꾸미 (1인분) (16,000원), 치즈쭈꾸미 (1인분) (16,000원)",영업시간 월~토 11:30 ~ 22:30
에헴,일본식주점,3.8,88,"서울 중랑구 망우로48길 27-12 1층
(지번) 상봉동 90-11",37.5957634428207,127.088941527491,02-493-1204,"모듬꼬치7종 (20,000원), 오늘의연어 (13,000원), 명란치즈감자 (10,000원), 나가사끼짬뽕 (19,000원)","영업시간 월,화,수,목,일 18:00 ~ 01:30"
초이양꼬치쌀국수 상봉역점,양꼬치,3.7,31,"서울 중랑구 봉우재로33길 48 2층
(지번) 상봉동 105-9",37.5943866672249,127.088422983559,02-433-0111,"꿔바로우(소) (18,000원), 모듬딤섬 (17,000원), 마라탕 (18,000원), 크림새우 (23,000원), 마라샹궈 (35,000원), 허니칠리새우 (23,000원), 건두부볶음 (18,000원), 챠우멘 (16,000원), 쌀국수(콤비) (12,000원), 새우볶음밥 (9,000원), 쌀국수(소고기/해물) (10,000원), 옥수수(온면) (8,000원)",영업시간 월~토 15:00 ~ 23:00
다시사랑받개,애견카페,4.5,102,"서울 중랑구 용마산로 529 4층
(지번) 망우동 466-4",37.5982631917,127.100034140297,010-9984-6460,"입장료 (8,000원)","월,화요일"
대박집 면목본점,"육류,고기",2.8,15,"서울 중랑구 면목로 419 1층
(지번) 면목동 126-7",37.5893716462554,127.086982040873,02-433-4331,"모듬셋트 (14,000원), 무한리필 (9,900원), 대박삼겹살 (2,900원), 우삼겹살 (4,500원), 돼지왕갈비 (8,900원), 돈가삼겹살 (4,500원), 김치찌개 (4,500원), 된장찌개 (4,500원), 뚝불고기 (4,500원), 선지해장국 (4,500원), 돌솥비빔밥 (5,000원), 갈비탕 (6,000원)",매일 00:00 ~ 24:00
한국횟집,회,,327,"서울 중랑구 중랑역로 34 1층
(지번) 중화동 300-38",37.5970796029997,127.076202532202,02-439-3331,"광어 (소) (50,000원), 우럭 (소) (50,000원), 놀래미 (소) (70,000원), 참돔 (소) (70,000원), 농어 (소) (70,000원), 광어+우럭 (소) (55,000원), 광어+생연어 (소) (55,000원), 생연어 (소) (60,000원), 해물모듬 (소) (40,000원)",영업시간 월~금 15:30 ~ 23:30
세컨드고메,이탈리안,3.4,75,"서울 중랑구 동일로 927 2층
(지번) 묵동 238-91",37.613165140266,127.076780942662,02-975-8645,"수제 함박스테이크 (15,900원), 찹스테이크와 샐러드, 밥 (18,900원), 안심스테이크와 크림파스타 (18,900원), 새우로제 파스타 (16,900원), 해산물 토마토 리조또 (16,900원), 수제리코타 치즈과일 샐러드 (15,900원), 해산물 토마토 파스타 (16,900원), 치즈 수제함박스테이크 (16,900원), 봉골레 (16,900원), 까르보나라 (16,900원), 꽃게 로제 리조또 (18,900원), 베이컨김치볶음밥 (15,900원), 새우볶음밥 (15,900원), 안심스테이크와 리조또 (18,900원), 콜라 （355ml） (3,000원), 스프라이트 （355ml） (3,000원), 웰치스 포도 （355ml） (3,000원)",영업시간 월~금 11:00 ~ 21:30
무한리필통큰소 상봉직역점,고기뷔페,3.6,45,"서울 중랑구 망우로 316 이지팰리스 2층 201-1~201-3호
(지번) 상봉동 101",37.5965223858128,127.087565034141,02-433-4310,"평일런치 (21,800원), 평일디너.공휴일 (26,800원), 초등학생 (14,800원), 어린이 (8,000원)",영업시간 매일 12:00 ~ 22:00
어글리스토브 상봉점,양식,3.7,300,"서울 중랑구 상봉로 131 듀오트리스 1층
(지번) 상봉동 501",37.5974066200134,127.092177640813,02-433-8459,"어글리 리코타치즈 샐러드 (13,900원), 어글리 프렌치 토스트 (13,900원), 비프 필라프 (14,900원), 크랩 로제 파스타 (16,900원), 안창 & 치킨 스테이크 (24,900원)",영업시간 매일 11:00 ~ 21:30
찜집 본점,아구,3.9,157,"서울 중랑구 면목로 287 1층
(지번) 면목동 632-6",37.578458499532,127.085941753913,02-494-0044,"섞어찜 (소) (73,000원), 알낙찜 (소) (58,000원), 아구찜 (소) (43,000원), 낙지찜 (소) (43,000원), 아낙찜 (소) (53,000원), 알찜 (소) (58,000원), 해물찜 (소) (63,000원), 꽃게범벅 (소) (73,000원), 꽃게찜 (소) (78,000원), 아구탕 (소) (43,000원), 해물탕 (소) (63,000원), 낙지탕 (소) (43,000원), 지리탕 (소) (55,000원), 알탕 (소) (58,000원), 꽃게탕 (소) (73,000원)",영업시간 화~일 11:00 ~ 23:00
브라더야끼,"육류,고기",4.7,249,"서울 중랑구 공릉로 38 1층
(지번) 묵동 171-12",37.6140387944199,127.078205431865,02-972-9500,"한우채끝등심(120g) (39,000원), 한우채끝(100g) (35,000원), 한우특우설(100g) (35,000원), 한우채끝추리(100g) (35,000원)",영업시간 화~일 16:00 ~ 23:00
임현숙의이화김치찌개,"찌개,전골",3.0,81,"서울 중랑구 중랑천로 188 1층
(지번) 중화동 330-81",37.6013329449701,127.074453758368,02-432-4320,"김치찌개 (11,000원), 삼겹살 (1인분) (16,000원)",영업시간 화~일 06:00 ~ 22:00
태릉설렁탕 본점,설렁탕,3.8,3,"서울 중랑구 공릉로 65 1층
(지번) 묵동 162-1",37.6164615283138,127.079320691885,02-971-1511,"설렁탕 (10,000원), 매운갈비찜 (15,000원), 도가니탕 (17,000원), 마구리탕 (12,000원), 특설렁탕 (12,000원), 꼬리곰탕 (19,000원), 마구리전골 (40,000원), 도가니전골 (50,000원), 매운갈비찜전골 (45,000원), 꼬리곰탕전골 (60,000원), 소주 (4,000원), 맥주 (5,000원), 막걸리 (4,000원), 음료(콜라,사이다) (2,000원)",매일 00:00 ~ 24:00 · 휴게시간 매일 16:00 ~ 17:00
참치왕양승호,참치회,3.8,74,"서울 중랑구 망우로 316 이지팰리스 110~111호
(지번) 상봉동 101",37.5965223858128,127.087565034141,02-3662-9779,"참치 특선 승 32p (77,000원), tv도시어부참치 특집양 32p (55,000원), 참치초밥 (20,000원), 참치특초밥 (30,000원), 참치 특선 호 32p (110,000원), 참치왕양승호 (165,000원), 양승호 초밥 (25,000원), 모듬 사시미 （대）3~4인분 (100,000원), 자연산 다금바리 사시미 小 (60,000원), 자연산 다금바리 사시미 大 (90,000원), 김（5개） (2,000원), 무순 (2,000원), 초생강 (2,000원), 단무지 (2,000원), 락교 (2,000원), 생와사비 (2,000원), 콜라 (2,000원), 사이다 (2,000원), 환타 파인 (2,000원)",영업시간 매일 11:50 ~ 23:30
마구로,회,3.3,166,"서울 중랑구 망우로 270 2층
(지번) 상봉동 118",37.5953470612305,127.082666864382,02-492-7100,"맛참치 (33,000원)",영업시간 매일 11:30 ~ 22:30
이어도참치,참치회,4.4,78,"서울 중랑구 동일로 635 1층
(지번) 면목동 176-3",37.5871710941803,127.079661758406,02-493-3733,"럭셔리 혼술메뉴 25pcs 250g내외 (45,000원), VIP 혼술메뉴 25pcs.250g내외 (55,000원), 참치회 보통2인분 35pcs.350g내외 (45,000원), 참치회 스페셜2인분 35pcs 350g내외 (55,000원), 실장 스페셜2인분 35pcs 350g내외 (68,000원), 이어도 스페셜 3인분45pcs 450g내외 (85,000원), 오도로 참치회 10pcs (40,000원), 주도로 참치회 10pcs (30,000원), 이어도 골드3인분 45pcs 450g내외 (120,000원), 패미리세트 4인분 55pcs550g내외 (120,000원), 럭셔리 패밀리세트4인분55pcs.550g내외 (170,000원), 오도로 배꼽 10pcs (50,000원), 오도로 초밥 4pcs (20,000원), 주도로 초밥 4pcs (16,000원), 한사라참치 (70,000원), 보통초밥 (25,000원), 스페샬초밥 (35,000원), 오도로초밥 (50,000원), 회덮밥 (15,000원), 오도로 초밥 4pcs (20,000원), 주도로 초밥 4pcs (16,000원), 메까도로 초밥 4pcs (12,000원), 눈다랑어 대뱃살 초밥 4pcs (10,000원), 혼마구로초밥 (50,000원), 전복 한접시 (30,000원), 문어숙회 한접시 (30,000원), 랍스타 찜 (58,000원), 새우튀김 (20,000원), 참치갈비구이 (30,000원), 무순 (1,000원)",영업시간 월~토 16:00 ~ 23:00
