이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
뚝방길홍차가게 본점 (휴업중),카페,4.4,558,"서울 광진구 자양강변길 277 1층
(지번) 자양동 589-20",37.5299864307482,127.073853877901,02-512-0189,"Bolero（mariage freres） (7,200원), Royal blend（Fortnum&Mason） (7,800원), Wedding imperial（mariage freres） (7,400원), 다즐링 2nd flush（OKAY다원） (7,800원), Assam（추브와 다원） (7,600원), Lady grey（Twinings） (7,000원), Ice wine tea（Mlezna） (6,800원), French earl grey（T2） (7,000원), 미르코 폴로 (7,200원), Midnight hour（TWG） (7,400원), Night time（pukka） (7,200원), Stress Relief (7,000원), Rouge Opera (7,400원), Americano (5,000원), Café latte (5,500원), Cream tea Set (17,200원), Scon 플래터 (15,400원), 얼그레이 우롱 밀크티 (7,800원), 루이보스디카페인밀크티 (7,900원), 플레인 스콘 (3,600원), 무화과 스콘 (4,000원), 블루베리 스콘 (4,000원), 얼그레이 스콘 (4,500원), 바질 스콘 (4,300원), 말차 화이트 초콜렛 스콘 (4,200원), 앙버터 스콘 (4,200원), 유기농 통밀 무살탕 스콘 (3,800원), 피넛 버터 스콘 (4,000원), 쇼콜라 스콘 (3,800원), 치즈 감자 스콘 (4,200원)",
비스타워커힐서울 피자힐,피자,3.6,913,"서울 광진구 워커힐로 177
(지번) 광장동 22-1",37.5586287308609,127.11170683593,1670-0005,"콰트로피자 (92,000원), 세이스피자 (104,800원), 하프앤하프피자 (69,600원)",영업시간 매일 11:30 ~ 22:00
영미오리탕 군자점,오리,4.0,538,"서울 광진구 동일로60길 53 천수빌딩 1층
(지번) 군자동 467-16",37.5576742981063,127.076292878482,02-463-5222,"오리탕 (1마리) (61,000원), 오리탕 (반마리) (39,000원), 생로스 (61,000원), 주물럭 (61,000원)",영업시간 화~일 11:00 ~ 21:30 · 휴게시간 화~일 15:00 ~ 16:30
송화산시도삭면 2호점,중국요리,4.2,813,"서울 광진구 아차산로30길 33 1층
(지번) 자양동 6-63",37.5392018603192,127.067225432496,02-468-7826,"철판소고기 (20,000원), 수주어팬 (22,000원), 수주육팬 (15,000원), 어향육슬덮밥 (7,000원), 가지덮밥 (7,000원)","매일 12:00 ~ 23:30 · 휴게시간 토,일 15:00 ~ 16:00"
신토불이떡볶이 본점,떡볶이,3.3,"1,037","서울 광진구 자양로43길 42 1층
(지번) 구의동 52-17",37.5525478089539,127.090448142743,,"떡볶이(1인분) (4,000원), 1인 SET (7,000원), 2인 SET (11,500원), 3인 SET (18,000원)",영업시간 화~일 11:00 ~ 21:00
사월식당,일본식주점,4.2,96,"서울 광진구 자양로11길 4 달성빌딩 1층
(지번) 자양동 627-24",37.5348716114506,127.083778779612,02-453-4730,"모듬사시미 (1인) (20,000원), 사시미고마아에 (15,000원), 시토미고노와다 (15,000원), 사시미슈토아에 (15,000원), 시로미세비체 (15,000원)","월,일요일"
우리콩밭손두부,두부전문점,3.8,254,"서울 광진구 영화사로 76 1층
(지번) 구의동 143-2",37.5544087167896,127.094603568633,02-456-1880,"모두부 (6,000원), 순두부 (4,000원), 해물순두부 (7,000원), 해물부추전 (12,000원), 두부부침 (9,000원), 순두부라면 (7,000원), 얼큰김치라면 (6,000원), 두부돼지김치찌개 (20,000원), 두부조림 (14,000원), 두부삼겹두루치기 (25,000원)",매일 06:00 ~ 24:00
요비,일식,4.7,868,"서울 광진구 아차산로29길 34 지층
(지번) 화양동 9-45",37.5422815915509,127.068903207917,02-462-1080,"2인사시미 (35,000원), 통우럭튀김 (21,900원), 살치살 타다끼 (17,500원), 백김치 차슈모리 (16,500원), 모츠나베 (22,900원), 돼지고기 숙주볶음 (13,900원), 소고기 숙주볶음 (14,900원), 명란버터구이 (14,000원), 모듬꼬치6종 (15,800원), 핫닭껍질튀김 (10,900원)","월,화,수,목,일 17:00 ~ 01:30"
훈춘양꼬치,양꼬치,4.6,158,"서울 광진구 아차산로34길 38
(지번) 자양동 5-26",37.5384744323528,127.068876848726,02-464-6808,"온면 (7,000원), 계란볶음밥 (7,000원), 냉면 (8,000원), 가지볶음 (7,000원), 야채마라탕 (9,000원), 새우살볶음밥 (7,000원), 양고기야채마라탕 (13,000원), 새우살군만두 (13,000원), 양탕 (10,000원), 고급양갈비(300g) (35,000원), 송아지갈비살 꼬치(10p) (22,000원), 양꼬치 꼬치(10p) (16,000원), 오돌뼈 꼬치(10p) (14,000원), 양갈비살 꼬치(10p) (22,000원), 풍류가지 (17,000원), 지삼선 (17,000원), 꿔바로우(소) (13,000원), 향라대하 (18,000원), 향라오징어 (18,000원), 깐풍기 (18,000원), 향라닭날개 (18,000원), 유린기 (18,000원), 깐쇼새우 (18,000원), 쯔란양고기 (20,000원), 크림새우 (18,000원), 고기가지튀김 (17,000원), 어향가지 (17,000원), 마라룽샤 (45,000원), 해물누룽지 (18,000원), 마라샹궈 (25,000원)",매일 11:00 ~ 01:30
도우터,카페,4.4,411,"서울 광진구 아차산로31길 40 1층
(지번) 화양동 11-17",37.5426910676091,127.070175096842,02-464-0559,"브런치 플레이트 (23,000원)",영업시간 일 10:00 ~ 22:00
대원칼국수,칼국수,4.5,188,"서울 광진구 자양로18길 56 2층
(지번) 구의동 243-6",37.5379721361606,127.086647241261,02-454-3112,"손칼국수 (8,000원), 칼만두국 (9,000원), 클로렐라만두 (반판) (3,000원), 들깨칼국수 (겨울) (9,000원), 클로렐라만두 (한판) (6,000원), 메밀냉콩국수 (여름) (9,000원), 메밀비빔국수 (여름) (9,000원)",일요일
하이디라오코리아 건대점,중국요리,4.3,541,"서울 광진구 능동로 110 스타시티 영존 A동 1층
(지번) 화양동 4-20",37.540657941434,127.07141185507,02-456-5683,"우삼겹(150g) (14,900원), 양갈비살(200g) (16,900원), 돈삼겹살(150g) (13,900원), 새우완자(100g) (10,900원)",매일 10:00 ~ 05:00
라구뜨,뷔페,4.2,19,"서울 광진구 능동로 90 더클래식500 B동 3층
(지번) 자양동 227-342",37.5383625791299,127.070921773952,02-2218-5770,"조식뷔페 (성인) (40,000원), 조식뷔페 (소인) (20,000원), 평일 점심 (성인) (69,000원), 평일 점심 (소인) (35,000원), 평일 저녁 (성인) (87,000원), 평일 저녁 (소인) (44,000원), 주말 점심 (성인) (92,000원), 주말 점심 (소인) (46,000원), 주말 저녁 (성인) (92,000원), 주말 저녁 (소인) (46,000원)",영업시간 일 12:00 ~ 21:00 · 휴게시간 일 14:30 ~ 17:30
우마이도 건대점,일본식라면,3.8,206,"서울 광진구 능동로 135-2 1층
(지번) 화양동 3-29",37.5430348769094,127.07169508498,02-467-8788,"돈코츠 라멘 시로마루 (10,000원), 돈코츠 라멘 오리지날 (10,000원), 돈코츠 라멘 매운맛 (10,000원)",영업시간 매일 11:30 ~ 21:00 · 휴게시간 매일 15:00 ~ 17:00
메이빌 본점,이탈리안,4.3,144,"서울 광진구 아차산로29길 7 지하1층
(지번) 화양동 48-25",37.5413187018557,127.06811195523,02-469-4267,"투움바 파스타[매콤] (13,800원), 쉬림프토마토파스타 (13,500원), 아마트리치아나[매움] (13,500원), 빠네 파스타[매콤] (15,500원), 핫 까르보나라[매움] (13,500원), 디아블로 (13,000원), 디아블로리조또 (13,000원), 로제 빠네 파스타[매콤] (15,500원), 쉬림프 알리오 올리오 (13,000원), 고르곤졸라 피자 (15,800원), 갈릭스노윙 피자 (15,800원), 케이준치킨샐러드 (8,500원), 보코치니치즈샐러드 (8,500원), 까르보나라 (13,300원), 얼큰국물크림파스타[매움] (14,500원), 해산물크림파스타 (14,500원), 명란크림파스타 (14,000원), 볼로네제 리가토니 파스타[매움] (13,500원), 해산물토마토파스타 (14,500원), 얼큰국물토마토파스타[매움] (14,500원), 감베로니리조또 (12,800원), 해산물크림리조또[매움] (13,300원), 해산물토마토리조또 (13,300원), 해산물김치볶음밥 (13,000원), 로제쉬림프파스타 (13,500원), 로제베이컨파스타 (13,500원), 로제해산물파스타 (14,500원), 명란 바질페스토 파스타 (13,500원), 레몬딜파스타 (13,500원), 마르게리따 피자 (15,800원)",영업시간 매일 11:30 ~ 22:00 · 휴게시간 매일 15:00 ~ 16:00
화양시장할머니순대국,순대,3.6,69,"서울 광진구 아차산로 293 1층
(지번) 자양동 226-24",37.5386698536798,127.075658552272,02-457-3989,"골고루 (11,000원), 순대만 (11,000원), 머리만 (11,000원), 내장빼기 (11,000원), 순대빼기 (11,000원), 머리빼기 (11,000원), 대창빼기 (11,000원), 내장만 (14,000원), 오소리만 (14,000원), 아기집만 (14,000원), 대창만 (16,000원), 술국 (골고루)(소) (30,000원), 술국 (내장만)(소) (40,000원), 머리모듬 (소) (30,000원), 골고루모듬 (소) (30,000원), 내장모듬 (소) (40,000원), 순대내장볶음(1인) (15,000원), 순대만볶음(1인) (15,000원), 내장만볶음(1인) (18,000원), 대창만볶음(1인) (20,000원), 삼색순대(1인) (15,000원), 일반순대(1인) (8,000원), 편육 (15,000원), 뼈해장국 (10,000원), 양선지해장국 (10,000원), 김치찌개 (8,000원), 꽁치김치찌개 (8,000원)",일요일
남한강민물매운탕,"매운탕,해물탕",3.7,134,"서울 광진구 동일로 150 1층
(지번) 화양동 24-44",37.545626109663,127.066210285087,02-464-7568,"메기 1 + 참게 1 (2인분) (40,000원), 메기 2 + 참게 1 (3인분) (59,000원), 메기 3 + 참게 1 (4인분) (76,000원), 미꾸라지튀김(1사라) (20,000원), 민물새우튀김(1사라) (20,000원)",영업시간 매일 11:30 ~ 22:30
후토,일본식주점,4.6,430,"서울 광진구 동일로24길 98 2층
(지번) 화양동 8-59",37.5423385532251,127.070248089916,02-465-8590,"시그니쳐세트(모듬사시미+6종모듬) (49,500원), 모듬6종숯불꼬치 (19,000원), 모듬사시미 (38,000원), 통오징어해물짬뽕 (19,000원), 단품 사시미 (24,000원), 돌문어숙회 (24,000원), 나가사키짬뽕 (19,000원), 돈코츠어묵탕(돈골) (18,000원), 간사이어묵탕(간장) (18,000원), 해물누룽지탕 (19,000원), 우삼겹숙주볶음 (17,000원), 살치살타다끼 (19,000원), 혼마구로타다끼 (22,000원), 명란계란말이 (17,000원), 치즈계란말이 (17,000원), 해물볶음우동 (18,000원), 치킨가라아게 (16,000원), 깐풍기 (18,000원), 애비마요 (18,000원), 아보카도와 명란구이 (18,000원), 삼치숯불구이 (17,000원)",일 16:00 ~ 01:00
소담촌 아차산역점,샤브샤브,3.4,17,"서울 광진구 용마산로 10 3층
(지번) 중곡동 93-2",37.5545352784401,127.088841013335,02-2201-8800,"월남쌈 샤브 (13,900원), 월남쌈 버섯 샤브 (17,800원), 월남쌈 와규 샤브 (17,800원), 우삼겹 구이&샤브 (15,000원), 돈삼겹 구이&샤브 (15,000원)",영업시간 매일 11:00 ~ 22:00
호야초밥참치 본점,"초밥,롤",2.8,545,"서울 광진구 능동로13길 39 한아름건물 1층
(지번) 화양동 10-1",37.543959020957,127.069757721395,02-461-3739,"A호야 12pcs (17,000원), （BEST）B특호야12pcs (21,000원), 로얄스시12pcs (36,000원), 참다랑어 (50,000원), 대뱃살 (50,000원), 모둠회（7종） (48,000원), 찐전복 （1pcs） (3,000원), 장어 1pcs (2,800원), 수제계란초밥（다테마끼） (1,600원), 호야 지라시 (12,000원), 회덮밥 (10,000원), 장어덮밥 (17,000원), C연어（양파소스）12pcs (25,000원), 호야 연어 모듬 12pcs (31,000원), 참다랑어 오도로 초밥 12pcs (61,000원), 참다랑어 가마도로&오도로（12pcs） (55,000원), 참다랑어 참치뱃살 12pcs (36,000원), 참다랑어 가마도로 12pcs (51,000원), 연어초밥（8pcs） (18,000원), 소고기 초밥 12pcs (26,000원), 광어 초밥 12pcs (26,000원), 광어6＋연어6 12pcs (29,000원), 소고기6＋연어6 12pcs (27,000원), 참이슬 후레쉬 (4,500원), 처음처럼 (4,500원), 진로 (4,500원), 테라 (4,500원), 카스 (4,500원), 청하 (5,000원), 매화수 (4,000원)",영업시간 화~일 11:30 ~ 22:00
은혜즉석떡볶이,떡볶이,3.1,399,"서울 광진구 광나루로 381-1 2층
(지번) 군자동 361-25",37.5480981974837,127.072324363402,02-468-7401,"떡2인분세트 1 (15,000원), 떡 2인분세트 2 (15,000원), 떡 3인분세트 1 (19,000원), 떡 3인분세트 2 (19,000원), 떡 3인분세트 3 (20,000원), 딱 4인분세트 1 (24,000원), 떡 4인분세트 2 (25,000원)",영업시간 매일 10:30 ~ 22:00
드로잉레시피,양식,4.0,416,"서울 광진구 뚝섬로33길 45 1층
(지번) 자양동 533-4",37.5370096778475,127.070099282847,010-2620-5334,"갈릭쉬림프 (21,500원), 게토뉴욕 (스몰) (17,500원), 드로잉샐러드 (14,500원), 올더업 프라이즈 (14,000원), 봉골레 (18,500원), 루꼴라 알리오올리오 (17,000원), 잠봉 모짜렐라 토마토 (18,000원), 케이준 쉬림프 로제 (18,000원), 드로잉까르보나라 (18,500원), 볼로네제 라자냐 (24,500원), 트러플 화이트라구 (26,500원), 성게알 어란파스타 (28,500원), 부채살 스테이크 (39,500원), 페퍼로니 (스몰) (13,500원), 하와이안 (스몰) (14,500원), 라따뚜이 (스몰) (16,500원), 트리플체다 포테이토 (스몰) (17,500원), 매드 포 치즈 (스몰) (17,000원), 게토서울 (스몰) (16,500원), 드로잉피자(스몰) (18,500원)",영업시간 매일 12:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:30
비스타워커힐서울 명월관,"육류,고기",3.8,287,"서울 광진구 워커힐로 177
(지번) 광장동 22-1",37.5586287308609,127.11170683593,02-450-4595,"한우등심정식 (179,000원), 한우양념갈비정식 (155,000원), 갈비탕 (37,000원), 한우갈비탕 (42,000원), 물냉면또는비빔냉면 (21,000원), 한우차돌박이 꽃게 된장찌개 (39,000원), 한우차돌박이 꽃게 된장찌개와 영양돌솥밥 (55,000원)",영업시간 매일 12:00 ~ 21:00 · 휴게시간 매일 15:00 ~ 17:30
장인석닭한마리,닭요리,4.1,115,"서울 광진구 자양로43길 49-6
(지번) 중곡동 115-19",37.5527430741389,127.089833190771,02-456-9912,"한방닭한마리 (대)(4인) (52,000원), 한방닭한마리 (중)(3인) (39,000원), 한방닭한마리 (소)(2인) (26,000원), 한방닭도리탕 (대)(4인) (55,000원), 한방닭도리탕 (중)(3인) (41,000원), 한방닭도리탕 (소)(2인) (28,000원), 삼계탕 (17,000원)",영업시간 화~일 10:00 ~ 22:00
도치피자 강변,피자,4.4,316,"서울 광진구 아차산로62길 14-4
(지번) 구의동 218-10",37.539057067422,127.093337612401,02-446-8006,"감베리 풍기 샐러드 (18,500원), 감베리 크레마 (19,500원), 시저샐러드 (17,500원), 카프레제 (17,000원), 마르게리따 (24,500원), 고르곤졸라피자 (22,000원), 콰트로스타지오네 (27,500원), 프리마베라 (26,500원), 감베리 (25,000원), 콰트로 포르마지 (26,500원), 카프리쵸사 (26,500원), 디아볼라 (24,000원), 콰트로 풍기 (25,000원), 홍합 나티보 (19,000원), 감베리 루꼴라 (23,500원), 버팔로 뽀모도로 (21,000원)",영업시간 매일 11:30 ~ 22:00
최신족발 건대직영점,"족발,보쌈",3.6,61,"서울 광진구 아차산로29길 63 1층
(지번) 화양동 34-3",37.5436196730024,127.069352534986,02-466-3988,"[ 사장님 강력추천 ] 숯불 양념족발 中 (39,000원), 삼겹보쌈 中 (35,000원), [ 둘중 고민하지 말고 ] 족발 + 보쌈 (족보세트) 中 (54,000원), [ 고객 주문수1위 ] 반반족발(온족+숯불족) 中 (41,000원), [ 오늘 바로삶은 ] 왕족발(온족) 中 (39,000원), 왕족발 （1인분） ＋ 주먹밥 (25,000원), 숯불양념족발（1인분） ＋ 막국수（1인분） (27,000원), 삼겹보쌈 大 (40,000원), 왕족발 （1인분） ＋ 계란찜 (25,000원), 왕족발 （1인분） ＋ 막국수（1인분） (27,000원), [ 고객 주문수1위 ] 반반족발(온족+숯불족) 大 (47,000원), 미니불족발 （1인분） ＋ 주먹밥 (23,000원), 미니불족발 （1인분） ＋ 계란찜 (23,000원), 미니불족발 （1인분） ＋ 막국수 （1인분） (25,000원), 숯불양념족발（1인분） ＋ 주먹밥 (25,000원), 숯불양념족발（1인분） ＋ 계란찜 (25,000원), [ 사장님 강력추천 ] 숯불 양념족발 大 (45,000원), [ 뜯어먹는 야식 ] 미니불족발 (살코기 없는 콜라겐 ) (37,000원), [ 코가 뻥~ 시원한 ] 냉채족발 (43,000원), [ 오늘 바로삶은 ] 왕족발(온족) 大 (45,000원), 숯불양념족발 + 계란찜 + 주먹밥 (45,000원), 미니불족발 + 계란찜 + 주먹밥 (43,000원), [ 저녁메뉴 추천 ] 왕족발 + 계란찜 + 주먹밥 (45,000원), 처음처럼 (3,500원), 청하 (4,500원), 좋은데이 (3,500원), 카스 (3,500원), 테라 (3,500원), 하이트 (3,500원), 클라우드 (4,500원)",매일 11:30 ~ 01:00 · 휴게시간 매일 15:00 ~ 16:00
순금이떡볶이,떡볶이,3.0,119,"서울 광진구 자양로43길 43 1층
(지번) 구의동 53-14",37.552493574782,127.09020487733,02-455-8090,"깻잎떡볶이 (4,000원), 튀김(5개) (4,000원), 찹쌀순대 (5,000원), 라면 (4,000원), 계란2개 (1,500원), 1인세트 (7,500원), 깻잎떡볶이(비조리)1.5인분 (5,500원)","영업시간 월,수,목,금,토,일 10:00 ~ 23:00"
비에이치테이블,양식,4.5,151,"서울 광진구 아차산로45길 16 1층 101호
(지번) 자양동 775-10",37.5377681596256,127.080786916374,0502-5550-9173,"칠리치킨 아보카도 파니니 (13,000원), 에그 베이컨 치즈 파니니 (13,000원), 수제요거트와 제철과일 (8,500원), 사워도우플레이트 (18,000원), 토스트플레이트 (18,000원), 프렌치토스트 (14,000원), 트러플어니언토스트 (14,000원), 블랙커피 (4,000원), 콜드브루라떼 (5,000원), 바닐라콜드브루라떼 (5,500원), 헤이즐넛콜드크루라떼 (5,500원), 피치레몬에이드 (6,000원), 자몽에이드 (5,500원), 오렌지에이드 (5,500원), 타바론티 (4,500원), 매실캐모마일 (6,000원), 스파클링애플주스 (4,500원), 오렌지주스 (3,000원), 제로콜라 (3,000원)",영업시간 수~일 09:30 ~ 17:00
대명소곱창,"곱창,막창",3.9,192,"서울 광진구 능동로 298 1층
(지번) 능동 279-2",37.5562465755289,127.079304808205,,"생소곱창 (1인) (30,000원), 양구이 (1인) (30,000원), 막창 (1인) (30,000원), 대창 (1인) (30,000원), 모듬 (1인분) (30,000원), 염통(추가) (15,000원)",일요일
송화양꼬치,양꼬치,4.2,248,"서울 광진구 동일로18길 70 1층
(지번) 자양동 11-2",37.5387902090107,127.066561675272,02-462-7826,"오리지널 양꼬치 (10꼬치) (18,000원), 송화양꼬치 (16,000원), 청경채표고버섯 (13,000원), 토마토계란볶음 (10,000원), 새우살청경채 (15,000원)","월,수,목,금,토,일 11:00 ~ 24:00"
크래버 대게나라 광장점,"게,대게",3.8,158,"서울 광진구 천호대로 611 1층
(지번) 중곡동 131-5",37.5551274621808,127.085728784167,02-456-0277,"대게탕 (25,000원), 게장볶음밥 (12,000원), 회덮밥 (13,000원), 새우튀김(10p) (20,000원)",영업시간 매일 11:30 ~ 23:00
꼬메노,카페,4.7,108,"서울 광진구 군자로7길 29 1층
(지번) 화양동 16-24",37.5456007654945,127.0690867505,02-468-5177,"카페라떼 (4,500원), 아메리카노 (4,000원), 퐁당 오 쇼콜라 (6,500원), 티라미수 (6,500원), 생과일에이드 (6,000원), 쇼콜라떼/말차라떼/밀크티 (5,500원), 바닐라라떼/헤이즐넛라떼 (5,000원), 진토닉/쿠바리브레/카페깔루아 (8,000원)",영업시간 매일 13:00 ~ 22:30
와꼬,일식,3.0,105,"서울 광진구 구의강변로 90 2층
(지번) 구의동 214-11",37.5384944570871,127.094164812784,02-457-9996,"와꼬초밥 (18,000원), 연어초밥 (21,000원), 와꼬스페셜초밥 (26,000원), 광어초밥 (21,000원), 광어＋연어초밥 (21,000원), 활어 회덮밥 (20,000원), 와꼬 스페셜모둠회（（시그니쳐메뉴）） (45,000원), 참돔＋광어회 (45,000원), 참돔회 (50,000원), 광어회 (40,000원), 연어회 (40,000원), 광어＋연어회 (40,000원), 혼술세트 (23,000원), 커플세트 (35,000원), 광어물회세트 (38,000원), 모듬물회세트 (38,000원), 활어회덮밥 (20,000원), 콜라 (2,000원), 스프라이트 (2,000원)","영업시간 토,일 11:30 ~ 21:30 · 휴게시간 매일 16:00 ~ 17:00"
체리커피,커피전문점,3.7,391,"서울 광진구 능동로 284 1층 체리커피
(지번) 능동 282-1",37.5551536063868,127.078720243728,02-444-7222,"아메리카노(HOT) (4,500원), 카페라떼(HOT) (5,000원), 청포도에이드 (5,500원), 유기농말차라떼(HOT) (5,000원), 리얼쇼콜라떼(HOT) (6,000원)",영업시간 매일 10:30 ~ 23:30
군자오리촌,오리,4.3,95,"서울 광진구 능동로35길 18-1
(지번) 군자동 473-16",37.5571188054995,127.078126666474,02-466-7962,"유황오리로스 (소) (42,000원), 유황오리더덕주물럭+삼채 (소) (47,000원), 유황오리바베큐훈제+삼채 (소) (47,000원), 한방백숙+은이버섯+삼채+찹쌀콩밥 (85,000원), 한방삼계탕 (점심특선) (18,000원), 들깨오리탕 (점심특선) (10,000원), 들깨칼국수 (점심특선) (8,000원), 냉면 (점심특선) (8,000원)",영업시간 매일 11:00 ~ 22:00
고향집,"해물,생선",4.6,40,"서울 광진구 아차산로49길 30
(지번) 구의동 252-88",37.5382287265353,127.084428153922,02-452-0004,"쭈꾸미구이 (200g) (15,000원), 간재미 회무침 (1접시) (28,000원), 짱뚱어탕 (10,000원), 간장게장 (대) (20,000원), 간장게장 (소) (20,000원)",일요일
화로구이 소요일 아차산직영점,"육류,고기",3.2,131,"서울 광진구 자양로43길 7 1층
(지번) 구의동 54-16",37.5509756187534,127.091084841725,02-6397-0221,"양념소갈비살(1인) (18,000원), 양념소안창살(1인) (23,000원), 눈꽃갈비살(1인) (26,000원), 한우차돌박이(1인) (22,000원), 한우육회 (18,000원)","영업시간 토,일 12:00 ~ 23:00 · 휴게시간 토,일 15:30 ~ 16:30"
