이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
강강술래 홍대점,한식,3.6,78,"서울 마포구 잔다리로6길 25 1-2층
(지번) 서교동 369-10",,,02-3143-6635,"술래양념정식(1인분)(점심정식) (29,900원), 한돈양념정식(1인분)(점심정식) (29,000원), 술래양념정식(1인분)(저녁/주말정식) (39,900원), 한돈양념정식(1인분)(저녁/주말정식) (32,000원), 왕양념갈비(1인분)(1대)(260g) (49,000원), 술래양념구이(1인분)(1대)(290g) (33,000원), 한우육회(180g) (32,000원), 한돈양념구이(1인분)(230g) (25,000원), 한우꽃등심(1인분)(150g) (47,000원), 한우모둠(1인분)(150g) (39,000원), 왕양념갈비정식(1인분)(1대)(260g) (55,000원), 한우모둠정식(1인분)(150g) (43,000원), 한우우족탕 (15,000원), 도가니곰탕 (20,000원), 영양갈비탕 (15,000원), 한우육회비빔밥 (15,000원), 육회돌솥비빔밥 (15,000원), 차돌된장찌개 (10,000원), 영양솥밥 (10,000원), 돼지갈비(1인분) (19,900원), 우렁된장찌개 (10,000원), 제육볶음 (10,000원)",영업시간 매일 11:00 ~ 22:00
소이연남,태국음식,4.0,583,"서울 마포구 동교로 267 1층
(지번) 연남동 229-67",37.5635325649477,126.925377878746,02-323-5130,"소고기 쌀국수 (13,000원), 소이 뼈국수 (15,900원), 똠얌쌀국수 (14,900원), 소이 뼈찜 (38,000원), 소이 뽀삐아 (15,000원), 쏨땀 (14,000원)",영업시간 매일 11:00 ~ 21:20 · 휴게시간 월~금 15:00 ~ 17:00
산동만두,중식,4.6,188,"서울 마포구 도화길 22-10 1층
(지번) 도화동 327-1",37.5400148191214,126.948523640603,02-711-3958,"총빠오차우로우 (20,000원), 향창 (15,000원), 게살볶음 (26,000원), 생선찜(도미살) (25,000원), 흑후추소고기볶음 (28,000원), 탕수육 (22,000원), 라조육 (23,000원), 마라우육 (28,000원), 동파육 (25,000원), 고기튀김 (20,000원)",영업시간 월~금 17:30 ~ 24:00
복성각 마포본점,중국요리,3.8,106,"서울 마포구 마포대로 63-8 삼창프라자 지하 1층
(지번) 도화동 173",37.5422597994869,126.947815114643,02-703-3700,"런치세트 1 (16,000원), 런치세트 2 (20,000원), 런치세트 3 (24,000원), 짜장면 (7,000원), 짬뽕 (8,000원)",영업시간 매일 11:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:00
최강금돈까스,"돈까스,우동",4.1,853,"서울 마포구 월드컵로3길 31-30 지하1층
(지번) 합정동 388-15",37.5499174135013,126.91094549376,02-332-3646,"등심돈까스 (16,000원), 등심곱빼기 (21,000원), 안심돈까스 (17,000원), 안심곱빼기 (22,000원), 상등심돈까스 (18,000원)",영업시간 매일 11:00 ~ 21:00
강동원,중국요리,3.8,444,"서울 마포구 망원로 3 1-2층
(지번) 망원동 453-43",37.5559256958656,126.897377264761,02-335-0202,"간짜장 (9,500원), 고기짬뽕 (12,000원), 고기짬뽕밥 (12,000원), 흑후추돈육덮밥 (11,000원), 볶음밥 (9,500원), 마라비빔면 (9,500원), 냉면 (9,500원), 안심탕수육(중) (25,000원), 갈릭페퍼새우(12마리) (29,000원), 와사비크림새우(12마리) (29,000원), 칠리새우(12마리) (29,000원), 어향동고 (38,000원), 오향장우육 (38,000원), 양장피 (38,000원), 음료(스프라이트) (2,000원)",월요일
몽중헌 공덕점,중국요리,3.7,257,"서울 마포구 마포대로 92 효성해링턴스퀘어 A동 2층
(지번) 도화동 25-13",37.5429309787932,126.951246054763,02-2197-1881,"쇠고기초면 (18,000원), 홍콩식볶음국수 (14,000원), 해삼게살 수초면 (18,000원), 한우일품 자장면 (14,000원), 삼선짬뽕 (18,000원), 팔진탕면 (18,000원), 새우탕면 (18,000원), 마장새우두부탕면 (18,000원), 우육탕면 (18,000원), 중식냉면 (20,000원), 삼선우동 (20,000원), 유린기 (40,000원), 깐풍기 (40,000원), 라조기 (40,000원), 오렌지치킨 (40,000원), 잡탕밥 (22,000원), 잡채밥 (16,000원), 난식볶음밥 (17,000원), 소스게살볶음밥 (18,000원), 시그니처 볶음밥 (18,000원)",영업시간 매일 11:30 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:30
합정옥,곰탕,3.7,206,"서울 마포구 양화로1길 21 2층
(지번) 합정동 392-3",37.5495946668227,126.910456894059,02-322-4822,"특곰탕 (14,000원), 곰탕 (12,000원), 수육（중） (40,000원), 궁중전 (22,000원), 수육 무침 (27,000원), 양지곰탕 (12,000원), 만오천특 (16,000원), 수육（대） (55,000원), 곱창전골（중） (35,000원), 공기밥 (1,000원)",영업시간 월~토 11:00 ~ 22:00
이치류 홍대본점,"육류,고기",4.3,179,"서울 마포구 잔다리로3안길 44
(지번) 서교동 395-124",37.5506484547921,126.919172136773,02-3144-1312,"특 양고기 생살칫살 (150g) (32,000원), 양고기 생등심 (150g) (31,000원), 고급 생양갈비 (200g) (33,000원), 이치류 오뎅탕 (25,000원), 꽃갈비살 (31,000원), 코쇼멘 (5,000원), 스프카레 (32,000원), 최고급 진프렌치랙 (37,000원), 이치류오뎅탕 (25,000원)",영업시간 월~토 17:00 ~ 23:00
오롯,일식,4.5,412,"서울 마포구 백범로24길 5-5 1층
(지번) 염리동 157-13",37.5458116617778,126.945299948138,02-3272-3555,"제철사시미 (53,000원), 우니삼합 (45,000원), 하몽 마구로 (27,000원), 이베리코목살구이 (30,000원), 도리산도카츠 (27,000원), 비스큐새우&관자야끼 (30,000원), 우니마구로육회 (32,000원), 크림치즈에비고로케 (27,000원), 시오콘부치킨가라아게 (25,000원), 블랙페퍼카이센볶음 (28,000원), 트러플살치스테이크 (39,000원), 사바보우즈시 (28,000원), 후토마끼 반줄 (20,000원), 창코나베 (37,000원), 한국식 모츠나베 (37,000원)",영업시간 월~금 11:30 ~ 23:00 · 휴게시간 월~금 14:00 ~ 17:30
이빠네마그릴 홍대점,"멕시칸,브라질",4.1,179,"서울 마포구 홍익로 7 소망빌딩 지하1층
(지번) 서교동 358-15",37.5532482841278,126.923499439833,02-323-4440,메뉴 없음,영업시간 매일 11:30 ~ 22:00 · 휴게시간 매일 14:30 ~ 17:00
팔로피자,피자,4.1,266,"서울 마포구 양화로6길 9-20 1층
(지번) 서교동 394-65",37.5498890713366,126.915662128209,02-324-8588,"아마트리치아나 (17,600원), 마리나라 (12,000원), 디아볼라 (19,800원), 마르게리타 (18,700원), 더블엑스트라 (21,800원), 콰트로포르마지 (21,800원), 비스마르크 (22,800원), 프로슈토루꼴라 (26,800원), 페스토제노베제 (22,800원), 루꼴라감베로니 (18,700원), 알리치 (22,800원), 감베로니크레마 (18,700원), 버섯치즈리조토 (18,700원), 프로슈토샐러드 (16,000원), 풍기샐러드 (15,000원)",영업시간 매일 11:30 ~ 21:30
콜린,테마카페,3.9,457,"서울 마포구 어울마당로 45 1,2층
(지번) 서교동 403-13",37.5493353573139,126.920525073431,02-3141-1119,"메뉴판1 (0원), 메뉴판2 (0원), 아메리카노 (5,500원), 카페라떼 (6,300원), 유자차 (6,500원), 코튼라떼 (8,000원), 홍차라떼 (6,500원), 캐모마일&라벤더 (7,000원), 딸기요거트스무디 (7,800원), 딸기주스 (7,000원), 홍시빙수 (9,000원)",영업시간 매일 10:30 ~ 23:00
비파티세리 공덕점,카페,4.2,407,"서울 마포구 마포대로14길 4 1층
(지번) 공덕동 105-67",37.5486318586119,126.955078795416,02-702-1220,"퀸아망 클래식 (Kouign Amann Classic) (4,800원), 퀸아망 플레이버 (Kouign Amann Flavor) (5,500원), 크로아상 (Croissant) (3,500원), 클럽 샌드위치 (Club Sandwich) (10,000원), A.L.T샌드위치 (A.L.T Sandwich) (10,000원), 그릴드 머쉬룸+토마토 수프 (Grilled Mushroom+Tomato Soup) (12,000원), 그릴드 햄&치즈+토마토 수프 (Grilled Ham&Cheese+Tomato Soup) (12,500원), 아메리카노 (Americano) (5,500원), 라떼 (Latte) (6,000원)",영업시간 월~금 08:00 ~ 21:00
청어람 망원점,"곱창,막창",3.6,333,"서울 마포구 망원로 97 창은빌딩 1층
(지번) 망원동 482-3",37.5581064714844,126.907521980502,,"양깃머리(1인) (2인이상) (28,000원), 곱창(1인) (2인이상) (25,000원), 막창(1인) (2인이상) (25,000원), 곱창전골 (소) (30,000원)",영업시간 월~금 11:30 ~ 21:30 · 휴게시간 월~금 14:00 ~ 16:30
교동집,"해물,생선",2.8,203,"서울 마포구 동교로 208 1층
(지번) 동교동 153-8",37.5585350744743,126.923651126202,02-337-3663,"쭈꾸미 (1인분) (15,000원), 삼겹살 (1인분) (12,000원), 묵사발 (3,500원)",영업시간 매일 11:30 ~ 23:30
각시보쌈,"족발,보쌈",3.7,409,"서울 마포구 성지길 25 1층
(지번) 합정동 372-27",37.5475354241096,126.913463452025,02-333-8786,"해물순두부 (6,000원), 각시정식 (9,000원), 김치보쌈 (소) (31,000원), 배추보쌈 (소) (31,000원), 반반보쌈 (소) (31,000원), 김치보쌈(중) (36,000원), 배추보쌈(중) (36,000원), 반반보쌈(중) (36,000원), 김치보쌈(대) (42,000원), 배추보쌈(대) (42,000원), 반반보쌈(대) (45,000원)",영업시간 매일 11:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 16:30
델리인디아,인도음식,4.5,"1,769","서울 마포구 독막로9길 8 2층
(지번) 서교동 402-6",37.548690435211,126.919744366873,02-2631-2109,"델리인디아 set A (27,000원), 델리인디아 set B (17,000원), 배지터블 커리 파스타 (10,500원), 치킨 커리 파스타 (11,500원), 베지터블 짜오면 (10,900원), 버터치킨(치킨마카니) (12,900원), 프라운 마살라 (14,900원)",영업시간 매일 11:00 ~ 22:10
포가,중국요리,4.3,77,"서울 마포구 동교로46길 24-4 2층
(지번) 연남동 390-21",37.5620091934239,126.925859408365,,"해파리냉채 (9,000원), 마파두부 (20,000원), 군만두 (9,000원), 산동식마늘쫑면 (9,000원), 차돌짬뽕 (12,000원), 새우볶음밥 (8,000원), 능이차돌백짬뽕 (15,000원), 깐풍만두 (10,000원), 고기튀김 (20,000원), 탕수육 (20,000원), 가지덮밥 (점심메뉴) (9,000원), 마파두부밥 (점심메뉴) (9,000원), 칠리새우 (28,000원), 크림새우 (28,000원), 유린기 (25,000원), 깐풍기 (25,000원), 라조기 (25,000원), 라조육 (23,000원), 어향가지 (25,000원), 오향장육 (25,000원)",월요일
소바식당 망원점,일식,3.3,265,"서울 마포구 동교로9길 28 102호
(지번) 망원동 378-9",37.5551415228778,126.910157818885,02-6013-1552,"한우냉소바 (16,000원), 우니 냉소바 (16,000원), 전복,단새우 냉소바 (15,000원), 전복 냉소바 (14,000원), 단새우 냉소바 (13,000원)",영업시간 매일 11:30 ~ 21:00 · 휴게시간 매일 15:00 ~ 17:00
둥지닭볶음탕,닭요리,4.2,260,"서울 마포구 와우산로29마길 16 1층
(지번) 서교동 332-8",37.5554995735371,126.926424255654,070-4042-4602,"동지닭볶음탕(중) (26,000원), 들깨둥지닭볶음탕(중) (26,000원), 치즈둥지닭볶음탕(중) (28,000원), 곱도리탕 (36,000원), 로제닭볶음탕 (28,000원), 닭똥집튀김 (7,000원)",영업시간 매일 11:30 ~ 22:00 · 휴게시간 월~금 15:00 ~ 16:00
빌리프커피로스터스,커피전문점,3.5,315,"서울 마포구 양화로11길 50 해동빌딩 지하1층,1층
(지번) 서교동 384-3",37.5523422860741,126.914006649192,02-332-3100,"에스프레소 (4,500원), 에스프레소 마끼야또 (5,000원), 아메리카노 (4,500원), 카페라떼 (5,500원), 카푸치노 (5,500원), 카페모카 (6,000원), 아포가또 (8,000원), 그린티라떼 (5,500원), 레몬하라에이드 (6,500원), 과일스무디 (6,500원), 생과일쥬스 (6,500원), 마카롱 (2,800원)",영업시간 월~금 08:00 ~ 22:00
육장,국밥,4.0,351,"서울 마포구 월드컵로19길 74 지하2층
(지번) 망원동 57-194",37.5543449025345,126.906954093486,0507-1335-2707,"육개장 (10,000원), 육라면(밥없음) (11,000원), 육갈탕 (15,000원), 육갈라면 (16,000원), 달갈말이육개장 (15,000원), 토마토육개장 (12,000원), 토마토육라면 (13,000원), 매운토마토육개장 (12,500원), 매운토마토라면 (13,500원)",영업시간 매일 11:00 ~ 20:00 · 휴게시간 매일 15:00 ~ 17:00
락희옥 마포본점,한식,4.4,231,"서울 마포구 백범로 170 공덕더샵아파트 101동 1층 1호
(지번) 공덕동 478",37.5442689460504,126.949280900696,02-719-9797,"보쌈 (51,000원), 김치말이국수 (12,000원), 락희옥불고기 (35,000원), 성게알 (45,000원), 문어숙회 (51,000원), 육전 (45,000원), 차돌박이구이 (49,000원), 풀만먹인 소구이 (40,000원), 마샐러드 (30,000원), 전복숙회 (50,000원), 만재도 거북손 (40,000원), 육회 (35,000원), 관자샐러드 (35,000원), 떡갈비 (35,000원), 된장찌개 (11,000원), 된장국수 (11,000원), 김치말이밥 (12,000원), 부추된장비빔밥+된장찌개 (12,000원), 멍게비빔밥+된장찌개 (15,000원), 성게알밥+된장찌개 (30,000원)",영업시간 매일 11:00 ~ 23:30
발리문,동남아음식,4.3,"1,649","서울 마포구 동교로 248-1 2층
(지번) 연남동 228-48",37.5620246599155,126.924531187219,070-7774-8282,"Rendang Ayam 치킨른당 (18,000원), Nasi Goreng 나시고랭 (12,000원), Mi Goreng 미고랭 (12,500원), Coconut seafood (17,000원), Babi kangkung (16,000원), Cumi cumi pak choi (12,500원), Udang tomat kari 홍새우 토마토 커리 (15,500원)",영업시간 매일 12:00 ~ 21:00 · 휴게시간 매일 15:00 ~ 17:00
앤트러사이트 서교점,카페,3.6,465,"서울 마포구 월드컵로12길 11
(지번) 서교동 475-22",37.5555199250015,126.91168814846,02-336-7650,"말차밀크 (9,000원), 차이밀크 (9,000원), 패션후르츠 에이드 (9,000원), 핸드드립 커피 (7,000원), 모카포트 커피 (7,000원), 모카포트 라떼 (8,000원), 카카오밀크 (9,000원), 레몬 에이드 (9,000원), 콜드브루 커피 (7,000원), 콜드브루 라떼 (8,000원), 바닐라빈 라떼 (9,000원)",영업시간 매일 09:00 ~ 22:00
943킹스크로스,테마카페,4.1,267,"서울 마포구 양화로16길 24 지하1층, 1~4층
(지번) 서교동 369-1",37.5529886454513,126.920810003015,,"아메리카노 (10,000원), 카페모카 (10,000원), 바닐라라떼 (10,000원), 카페라떼 (10,000원), 콜드브루 (10,000원), 카라멜마끼야또 (10,000원), 카푸치노 (10,000원), 콜드브루라떼 (10,000원), 헤이즐넛라떼 (10,000원), 얼그레이 (10,000원), 캐모마일 (10,000원), 페퍼민트 (10,000원), 히비스커스 (10,000원), 망고 (11,000원), 키위 (11,000원), 딸기 (11,000원), 복숭아 (11,000원)",영업시간 월~목 11:30 ~ 21:30
진미식당,"게,대게",3.7,219,"서울 마포구 마포대로 186-6 1층
(지번) 공덕동 105-127",37.550607750987,126.955802324859,02-3211-4468,"간장게장(포장)(1마리) (40,000원), 게장정식 (1인) (45,000원)",영업시간 월~토 12:00 ~ 20:00 · 휴게시간 월~토 15:30 ~ 17:00
연남제비,한식,4.5,195,"서울 마포구 성미산로 186 1층
(지번) 연남동 228-5",37.5630779492645,126.92599337881,02-6080-9808,"어머니의 된장찌개 (8,000원), 갓김치찌개 (8,000원), 이베리코 베요타 목살(180g) (19,000원), 마약간장 계란찜 (4,000원), 제주 백오겹살 (180g) (18,000원), 동치미국수 (5,000원), 비빔국수 (5,000원), 제주 흑오겹살 (340g) (38,000원), 제주 흑목살 (340g) (38,000원), 제주 가브리살(170g) (17,000원), 제주항정살(170g) (19,000원)",영업시간 월~금 16:00 ~ 23:50
연교,중국요리,4.0,746,"서울 마포구 연희로1길 65 1층
(지번) 연남동 383-95",37.5616054233661,126.926671328069,02-333-4561,메뉴 없음,"영업시간 월,화,목,금,토,일 11:30 ~ 21:30 · 휴게시간 월,화,목,금 15:00 ~ 17:00"
