이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
바스버거 여의도점,햄버거,4.1,451,"서울 영등포구 국제금융로 20 율촌빌딩 지하1층
(지번) 여의도동 24-1",37.5248882861767,126.927297465564,02-784-6643,"하와이안버거 (9,800원), 더블 바스버거 (11,300원), 치즈버거 (6,700원), 바스버거 (7,800원), 핫치킨 디럭스 (8,500원), 와사비마요 쉬림프버거 (10,900원), 더블베이컨치즈버거 (11,300원), 머쉬룸버거 (11,300원), 탐욕버거 (14,000원), 트리플 바스버거 (14,800원)",월~금 11:00 ~ 21:45
김삼보 여의도점,"찌개,전골",3.3,137,"서울 영등포구 국회대로 780
(지번) 여의도동 14-21",37.5298309198,126.919265654284,02-2070-8253,"제주돼지모듬(소) (50,000원), 제주목살(180g) (16,000원), 제주오겹살(180g) (16,000원), 제주가브리살(140g) (16,000원), 왕갈비(250g) (16,000원), 소갈비(250g) (25,000원), 냉면 (8,000원), 돼지김치찌개 (10,000원), 부대김치찌개 (10,000원), 참치김치찌개 (10,000원), 꽁치김치찌개 (10,000원), 종합김치찌개(2인이상) (11,000원), 왕계란말이 (10,000원)",매일 00:00 ~ 24:00
올드문래,"호프,요리주점",3.9,593,"서울 영등포구 도림로 433-6 1층
(지번) 문래동2가 14-28",37.5139371454019,126.8942679147,02-6326-4336,"쿠키 (2,500원), 콥샐러드 (18,000원), 치킨윙 & 샐러드 (18,000원), 자이언트 피시 앤 칩스&샐러드 (38,000원), 치즈플래터 (28,000원), 올드문레 플래터 (40,000원), 샐러드 (8,000원), 벨기에프라이즈 (25,000원), 티파스 플래터 (34,000원), 핸드메이드 나쵸 칩 (9,000원), 먹태구이 (20,000원), 마른안주 (18,000원)",월~목 11:30 ~ 24:00
흑돈가 여의도직영점,"육류,고기",3.5,14,"서울 영등포구 여의대방로69길 23 1층
(지번) 여의도동 44-3",37.5209380856494,126.930090527799,02-783-8800,"오겹살(150g) (19,000원), 양념구이(250g) (19,000원), 항정살(150g) (19,000원), 갈매기살(150g) (19,000원), 꼬들목살 (19,000원)",매일 11:00 ~ 22:00
삼거리먼지막순대국,순대,4.1,263,"서울 영등포구 시흥대로185길 11 1층
(지번) 대림동 963-9",37.491720153466,126.907241817617,02-848-2469,"순대국 (보통) (7,000원), 순대국 (따로) (8,000원), 순대국 (특) (9,000원), 술국 (9,000원), 안주 (소) (10,000원)","영업시간 월,수,목,금,토,일 08:00 ~ 20:00"
함흥냉면,냉면,3.4,222,"서울 영등포구 영등포로42길 6
(지번) 영등포동3가 7-32",37.5189887922679,126.906774943721,02-2678-2722,"회냉면 (13,000원), 고기비빔냉면 (13,000원), 물냉면 (13,000원), 회무침 (대) (25,000원), 회무침 (중) (20,000원), 김치만두 (10,000원), 고기만두 (10,000원), 고기떡만두국(동절기) (9,000원), 김치떡만두국(동절기) (9,000원), 수육 (25,000원)",매일 11:00 ~ 22:00
정인면옥 본점,냉면,3.6,965,"서울 영등포구 국회대로76길 10 기독교침례회총회빌딩 1층
(지번) 여의도동 13-1",37.5306561597093,126.921557576182,02-2683-2615,"한우아롱사태수육 (39,000원), 한우아롱사태수육 (반접시) (21,000원), 암퇘지 편육 (29,000원), 암퇘지편육 (반접시) (17,000원), 접시만두 (13,000원), 접시만두 (반접시) (7,000원), 녹두 전 (13,000원), 한우불고기 (1인분) (35,000원), 평양냉면 (14,000원), 순면 (16,000원), 만두국 (14,000원), 떡만두국 (14,000원), 한우육개장 (14,000원), 어복쟁반 (75,000원)",월~금 11:00 ~ 21:30 · 휴게시간 월~금 15:00 ~ 17:00
고봉삼계탕,삼계탕,3.8,86,"서울 영등포구 국회대로72길 5 1층
(지번) 여의도동 13-16",37.5305131434688,126.920305540623,02-785-3877,"약수상황삼계탕 (18,000원)",매일 11:00 ~ 21:30
오징어마을,"해물,생선",4.1,222,"서울 영등포구 영중로4길 22-1 1층
(지번) 영등포동3가 11-13",37.5174930686002,126.908776921164,,"오징어회 (19,000원), 오징어무침 (19,000원), 오징어물회 (19,000원), 오징어튀김 (17,000원)",월요일
아루히 니와,"초밥,롤",4.1,589,"서울 영등포구 여의나루로 42
(지번) 여의도동 35-5",37.521470230225,126.924971147893,,"스시 (dinner) (38,000원), 제철 사시미 (16,000원), 해산물 초회 (15,000원)",매일 14:00 ~ 22:00
영일분식,국수,3.4,737,"서울 영등포구 도림로141가길 34-1
(지번) 문래동4가 8-26",37.5163155606086,126.889677665864,02-2636-9817,"칼국수 (8,000원), 소면 (8,000원), 칼비빔국수 (8,000원), 소면비빔국수 (8,000원), 만두 (8,000원)",월요일
항정사이,"육류,고기",3.9,"1,633","서울 영등포구 영중로4길 13-2 1,2층
(지번) 영등포동3가 21",37.5174907974309,126.90793997884,02-2677-1474,"항정사이살 (13,000원), 통항정살 (13,000원), 생목살 (13,000원), 생삼겹살 (14,000원), 갈매기살 (15,000원), 대구막창 (10,000원), 벌집껍데기 (8,900원)",월~금 15:00 ~ 24:00
일일향 여의도점,중국요리,3.1,104,"서울 영등포구 의사당대로 83 오투타워 2층
(지번) 여의도동 23-6",37.5233667660094,126.923451000009,02-783-9311,"오렌지크림새우 (43,000원), 육즙돼지고기탕수육 (33,000원), 어향동고 (45,000원), 삼선간짜장 (12,000원), 삼선짬뽕 (15,000원), 잡채볶음밥＋후라이 (15,000원), 오향장육 (45,000원), 삼풍냉채 (41,000원), 오품냉채 (59,000원), 특품냉채 (71,000원), 산라탕（1인분） (16,000원), 게살상어지느러미스프（1인분） (16,000원), 짬뽕탕 (28,000원), 배추두부탕 (26,000원), 새우교자탕 (34,000원), 매생이해물누룽지탕 (51,000원), 게살볶음 (59,000원), 광동샥스핀 (66,000원), 샥스핀찜（1인분） (61,000원), 소고기마라탕 (31,000원), 삼선샥스핀 (71,000원), 오룡해삼（새우류） (86,000원), 기아해삼（고기류） (81,000원), 전복송이 (99,000원), 해삼주스 (99,000원), 전복해삼 (111,000원), 해삼탕 (181,000원), 작은새우（칠리,크림） (39,000원), 중새우（칠리,크림,깐풍） (43,000원), 와사비크림새우 (43,000원)",매일 11:00 ~ 21:20 · 휴게시간 매일 14:30 ~ 17:00
송죽장,중국요리,2.6,"1,020","서울 영등포구 문래로 203 1층
(지번) 영등포동4가 98-12",37.5182520985876,126.904700613521,02-2678-1323,"양장피 (35,000원), 팔보채 (43,000원), 탕수육(소) (19,000원), 새우튀김 (43,000원), 깐소새우 (43,000원), 볶음밥 (9,000원), 삼선짜장 (10,500원), 삼선짬뽕 (12,000원), 고추짬뽕 (10,000원), 고추삼선짬뽕 (13,000원), 고추쟁반짜장(2인) (17,000원), 유슬쟁반짜장(2인) (17,000원), 기스면 (910,000원), 간짜장 (9,000원), 군만두 (8,000원), 고추짬뽕밥 (10,500원), 삼선볶음밥 (11,000원), 새우볶음밥 (11,000원), 잡채밥 (11,000원), 송이밥 (11,000원), 마파두부밥 (13,000원), 냉면 (11,000원), 유산슬 (43,000원), 해삼탕 (80,000원), 해삼쥬스 (90,000원), 샥스핀 (70,000원), 전가복 (78,000원), 산라탕 (25,000원), 깐풍새우 (43,000원), 크림새우 (13,000원), 계란탕 (23,300원), 간풍가지(소) (19,000원), 가지튀김(소) (19,000원), 라조육 (33,000원), 난자완스 (33,000원), 고추잡채 (35,000원), 해물누룽지탕 (50,000원), 마파두부 (24,000원), 깐풍기 (33,000원), 유린기 (35,000원), 해파리냉채 (35,000원), 2가지 냉채 (42,000원), 짜장 (8,000원), 우동 (9,000원), 짬뽕 (9,000원), 삼선우동 (12,000원), 삼선울면 (12,000원), 굴짬뽕 (11,000원), 삼선짬뽕밥 (12,500원), 가지덮밥 (13,000원), 잡탕밥 (17,000원)",매일 11:00 ~ 22:00 · 휴게시간 월~금 15:30 ~ 17:00
마호가니커피 여의도점,카페,3.5,149,"서울 영등포구 여의대로 66 iM증권빌딩 1층
(지번) 여의도동 23-3",37.5245403141563,126.923718250438,,"아메리카노-필드브라운 (5,000원), 아메리카노-웨이브비비드 (5,500원), 아메리카노-디카페인 (5,700원), 카페라떼 (5,800원), 더블밀크플랫화이트 (6,000원), 바닐라라떼 (6,300원), 오트라떼 (6,300원), 솔트카라멜마끼야또 (6,800원), 카페모카 (6,800원)",월~금 07:00 ~ 21:00
동래정 영등포본점,"육류,고기",4.7,239,"서울 영등포구 당산로30길 5 1층
(지번) 당산동3가 223-3",37.5256680266244,126.897338858482,,"정가브리(160g) (17,000원), 미갈매기(160g) (17,000원), 동래목살(180g) (17,000원), 1+통삼겹(180g) (17,000원), 제주산방물밀면 (7,000원), 제주산방비빔밀면 (7,000원), 해물순두부찌개 (7,000원), 시골청국장 (7,000원)",월~토 15:00 ~ 23:00
육갑식당 당산점,한식,4.2,204,"서울 영등포구 당산로47길 15 대양빌딩 1층
(지번) 당산동6가 326-3",37.535709523106,126.902246722931,02-2678-9293,"꽃살 (150g) (29,000원), 특 삼겹살 (170g) (16,000원), 육갑육회 (150g) (19,000원), 이베리코 꽃목살 (170g) (16,000원), 이베리코 꽃돼지(170g) (17,000원), 수제돼지갈비(300g) (16,000원), 정가브리살(170g) (17,000원), 육갑 소갈비(150g) (25,000원), 육갑 양념 소갈비(150g) (19,000원)",월~금 15:30 ~ 23:30
덕원식당,설렁탕,3.3,38,"서울 영등포구 버드나루로6길 6
(지번) 영등포동2가 94-28",37.5222939202961,126.912034681439,02-2634-8663,"방치 (42,000원), 중토막 (25,000원), 꼬리곰탕 (23,000원), 설렁탕 (11,000원), 소머리수육 (30,000원), 도가니수육 (42,000원)",월~금 09:00 ~ 21:00
이한스시,"초밥,롤",3.2,325,"서울 영등포구 선유로22길 3 유선빌딩 2층
(지번) 양평동1가 9-37",37.5216044475009,126.890355512473,02-2637-4989,"소고기초밥 (5,000원), 생연어초밥 (5,500원), 생새우초밥 (18,000원), 장어초밥 (18,000원), 스페셜모듬초밥 (23,000원), 이한정식 (47,000원), 모듬사시미 (50,000원), 연어사시미 (60,000원), 광어사시미 (60,000원), 이한생선회세트 (50,000원), 이한초밥세트 (49,000원), 오늘의초밥 (13,000원), 이한모듬초밥 (16,000원), 특선모듬초밥 (19,000원), 참다랑어초밥 (12,000원), 초문어초밥 (5,000원), 초새우초밥 (4,000원), 방어뱃살초밥 (6,500원), 광어지느러미초밥 (5,000원), 광어회덮밥 (20,000원), 장어덮밥 (12,000원), 막회무침 (26,000원), 도미머리구이 (30,000원), 도미머리조림 (30,000원), 회덮밥 (9,000원), 연어덮밥 (9,500원), 참치덮밥 (9,500원)",매일 11:30 ~ 22:00
뽕씨네얼큰수제비 영등포본점,수제비,3.5,317,"서울 영등포구 영중로10길 16 1층
(지번) 영등포동3가 16",37.5188602750991,126.90696016472,02-2678-0142,"봉씨네 갱시기 (얼큰수제비) (9,000원)",영업시간 월~금 10:00 ~ 20:00 · 휴게시간 월~금 15:30 ~ 17:00
진진만두 국회점,한식,4.3,"1,416","서울 영등포구 국회대로72길 11 1층
(지번) 여의도동 13-20",37.5299742441711,126.920825855405,02-761-5454,"수육곰탕 (22,000원), 손만두술국 (19,000원), 손만두떡국 (18,000원), 접시만두 (18,000원), 부추전 (14,000원), 녹두빈대떡(1장) (14,000원), 동태전 (27,000원), 육전 (38,000원)",월~금 11:00 ~ 21:00 · 휴게시간 월~토 15:00 ~ 17:00
삼해집 영등포점,"족발,보쌈",2.7,660,"서울 영등포구 영등포로 250 1,2층
(지번) 영등포동3가 3-16",37.5188555532674,126.909111788699,02-2634-5508,"보쌈정식 (10,000원), 오징어볶음 (9,000원), 쭈꾸미볶음 (9,000원), 뼈해장국 (8,000원), 굴보쌈 (소) (29,000원), 오징어보쌈 (소) (29,000원), 고기보쌈 (소) (29,000원), 쭈꾸미볶음 (소) (27,000원), 모듬보쌈 (대) (40,000원), 마늘보쌈 (중) (35,000원), 해물보쌈 (대) (45,000원), 장어보쌈 (대) (45,000원), 삼합 (중) (40,000원), 한방족발 (중) (35,000원), 닭볶음탕 (소) (25,000원), 감자탕 (소) (20,000원), 새우튀김 (15,000원)",매일 10:30 ~ 01:00
곰집,칼국수,4.0,74,"서울 영등포구 도신로60길 12 1층
(지번) 신길동 115-31",37.5108620941449,126.917034828349,02-832-0616,"보쌈 (대) (38,000원), 보쌈 (중) (33,000원), 보쌈 (소) (28,000원), 해물파전 (12,000원), 녹두빈대떡 (10,000원), 손칼국수 (7,000원), 만두국 (7,000원), 찐만두 (7,000원), 만두칼국수 (8,000원)",매일 11:30 ~ 21:30 · 휴게시간 월~토 15:30 ~ 17:00
진가와 여의도점,일식집,3.5,288,"서울 영등포구 국제금융로2길 17 시티플라자 3층
(지번) 여의도동 25",37.5240626320895,126.926030690974,02-782-9072,"사시미 모리아와세 (소) (60,000원), 나마 우니 한판 (45,000원), 마구로 타다키 (36,000원), 규 타다키 (32,000원), 명란 고보아게 (16,000원), 가라아게 (4개) (14,000원), 에비크림고로케 (2개) (12,000원), 덴푸라 모리아와세 (34,000원), 진가와 스끼야끼 나배와 우동 (2인) (24,000원), 후토마끼 (28,000원), 참치유부마끼 (32,000원), 새우소바마끼 (24,000원), 모듬 스시 (32,000원), 자루우동 (12,000원), 자루소면 (12,000원), 자루소바 (14,000원), 에비텐우동 (16,000원), 지도리우동 (18,000원), 니꾸우동 (14,000원)",월~금 11:00 ~ 21:30 · 휴게시간 월~금 14:30 ~ 17:00
참새방앗간,"호프,요리주점",2.6,323,"서울 영등포구 당산로48길 15 1층
(지번) 당산동6가 281",37.5349650267875,126.903783036498,02-2675-1199,"새우연탄구이 (19,000원), 닭똥집마늘볶음 (15,000원), 오돌뼈 연탄구이 (15,000원), 닭발연탄구이 (15,000원), 돼지두부탕 (21,000원)","월,일요일"
이조보쌈집,"족발,보쌈",3.3,506,"서울 영등포구 당산로50길 1 1층
(지번) 당산동6가 291",37.5350358707553,126.903262603285,02-2671-3257,"오징어보쌈 (중) (36,000원), 보쌈 (중) (33,000원), 보쌈정식 (점심특선) (11,000원), 제육볶음 (점심특선) (8,000원), 오징어볶음 (점심특선) (8,000원), 김치찌개 (점심특선) (6,000원), 된장찌개 (점심특선) (6,000원), 순두부찌개 (점심특선) (6,000원)",매일 11:30 ~ 21:50 · 휴게시간 매일 15:00 ~ 16:00
문래돼지불백,"육류,고기",3.3,142,"서울 영등포구 당산로 2-1
(지번) 문래동3가 58-98",37.5149905913043,126.894259641794,02-2677-2509,"돼지불백 (200g) (10,000원), 돼지불백 (특) (13,000원), 고기추가 (8,000원)",매일 09:30 ~ 21:30
윤달오리전문점,오리,4.6,221,"서울 영등포구 영등포로 181-2 1층
(지번) 영등포동6가 95-9",37.5206620127139,126.901625867539,02-2633-5292,"생오리구이 (48,000원), 오리야채주물럭 (50,000원), 훈제오리 (48,000원)",월~금 16:00 ~ 22:00
커피리브레 영등포타임스퀘어점,커피전문점,3.7,141,"서울 영등포구 영중로 15 타임스퀘어 1층 112호
(지번) 영등포동4가 442",37.5172332566615,126.903715993779,02-2635-0615,"오늘의 싱글커피 (4,500원), 아메리카노 (4,500원), 플랫화이트 (4,500원), 카페모카 (6,500원), 에스프레소 (4,500원), 카푸치노 (4,500원)",매일 10:30 ~ 22:00
켄싱턴호텔 여의도 브로드웨이,뷔페,4.1,175,"서울 영등포구 국회대로76길 16
(지번) 여의도동 13-3",37.5302893644917,126.921969207155,02-6670-7260,"조식 (성인) (29,900원), 조식 (소인) (19,900원), 중식 (성인) 평일 (59,900원), 중식 (소인) 평일 (29,900원), 석식 (성인) 평일 (79,900원), 석식 (소인) 평일 (29,900원), 중식/석식 (성인) 주말 (99,900원), 중식/석식 (소인) 주말 (39,900원)",매일 07:00 ~ 21:00 · 휴게시간 매일 14:00 ~ 18:00 · 휴게시간 월~금 09:30 ~ 11:30
부일숯불갈비,갈비,4.5,841,"서울 영등포구 영중로6길 23-8 1층
(지번) 영등포동3가 23-11",37.5181453472153,126.908715270203,02-2636-9462,"돼지갈비 (국내산)(300g) (19,000원), 차돌된장뚝배기 (8,000원)","월,수,목 16:30 ~ 22:00"
오복순대국,순대,2.7,360,"서울 영등포구 도림로 465 1층
(지번) 문래동4가 6-5",37.515717798064,126.891583825937,02-2677-4183,"이바이순대국 (14,000원), 정식순대국 (14,000원), 순대국 (8,000원), 내장순대국 (9,000원), 머리고기순대국 (9,000원), 순대만순대국 (9,000원), 여성용 순대국 (9,000원), 수육(소) (30,000원), 모듬(소) (33,000원), 아바이순대 (19,000원), 술국 (15,000원)",월~토 11:00 ~ 22:00 · 휴게시간 월~토 15:00 ~ 17:00
즉석우동짜장,분식,4.5,218,"서울 영등포구 대방천로 260 1층
(지번) 신길동 4216",37.4985425651036,126.91964845225,,"우동 (5,000원), 짜장 (5,000원), 짜장밥 (5,000원), 우동(곱빼기) (6,000원), 짜장(곱빼기) (6,000원)",매일 00:00 ~ 24:00 · 휴게시간 매일 07:00 ~ 09:00
일호면옥,냉면,3.9,121,"서울 영등포구 의사당대로 127 상가 1층 110호
(지번) 여의도동 36",37.5202405439146,126.926406742546,02-786-4188,"회냉면 (12,000원), 물냉면 (12,000원), 비빔냉면 (12,000원), 세끼미냉면 (12,000원), 두알만두 (4,000원), 냉면 사리 (6,000원), 수육 (50,000원), 회무침 (30,000원)",매일 11:00 ~ 21:00
평양관,냉면,4.0,72,"서울 영등포구 국제금융로 112 상아빌딩 지하 1층 5,6호
(지번) 여의도동 53-11",37.5183968410658,126.933905858565,02-780-1315,"평양냉면 (14,000원), 비빔냉면 (14,000원), 평양온면 (14,000원), 한우곰탕 (13,000원), 만두국 (13,000원)",매일 10:00 ~ 21:00
대관원,중국요리,3.6,174,"서울 영등포구 당산로37길 1 2층
(지번) 당산동4가 49",37.5294124502066,126.897906297847,02-2068-8791,"삼선간짜장 (10,000원), 오향장우육 (35,000원), 게살삼슬 (37,000원), 삼선짬뽕탕 (18,000원), 탕수육 (S) (18,000원), 유린기 (32,000원)",월~토 11:30 ~ 21:30 · 휴게시간 월~토 15:00 ~ 17:00
아리수만찬,"육류,고기",3.8,484,"서울 영등포구 노들로 111 양화선착장 1,2층
(지번) 양화동 32-1",37.5453406558271,126.893682343228,02-2632-2100,"낙지덮밥 (14,000원), 제육덮밥 (10,000원), 닭도리탕(2인기준) (28,000원), 닭한마리(2인기준) (24,000원), 소갈비찜(2인이상주문가능) (40,000원), 대구탕 (15,000원), 돈가스 (10,000원), 낙지덮밥 (14,000원), 떡만두국 (10,000원), 차돌된장찌게 (10,000원), 닭계장 (10,000원), 칼국수 (7,000원)",매일 11:00 ~ 24:00
화목순대국,순대,3.6,"1,758","서울 영등포구 여의대방로 383 경도빌딩 1층
(지번) 여의도동 44-14",37.5193436883433,126.931504190261,02-780-8191,"순대국 (10,000원), 내장탕 (10,000원), 순대탕 (10,000원), 술국 (23,000원), 순대 (25,000원), 내장접시 (25,000원), 머리고기 (25,000원), 모듬 (30,000원)",월~토 10:30 ~ 22:00 · 휴게시간 월~토 14:30 ~ 17:00
돈블랑 여의도점,"육류,고기",3.1,113,"서울 영등포구 여의대방로67길 11 잡지회관 2층
(지번) 여의도동 44-31",37.5197651591196,126.930241165994,02-784-9293,"아랫고기 (150g) (17,500원), 윗고기 (150g) (17,500원), 특수부위모둠 (150g) (19,500원), 생갈빗살 (130g) (26,000원), 임실치즈 (10,000원), 호박라면정식 (8,000원), 뚝배기불고기정식 (1,000원)",매일 11:30 ~ 22:00
육영토종한우 본점,"육류,고기",3.1,36,"서울 영등포구 당산로 160 1층
(지번) 당산동4가 32-111",37.5286701281557,126.898129955018,02-3667-6011,"한우모듬구이 (601g) (87,145원), 한우생등심 (601g) (93,155원), 한우꽃등심 (601g) (99,165원), 한우특수부위 (601g) (138,230원), 한우비빔밥 (8,000원), 한우갈비살(601g) (126,210원), 한우안심(601g) (138,230원), 한우살치살(601g) (156,260원), 한우육회(220g) (31,000원), 한우육사시미(220g) (33,000원), 칡냉면(점심) (8,000원), 한우된장찌개 (8,500원), 한우해장국 (9,000원), 한우뚝불고기 (9,500원), 한우설렁탕 (9,000원), 한우육회비빔밥 (13,000원), 한우된장술밥 (10,000원), 새우살 (156,260원), 토시살 (148,240원), 치마살 (148,240원)",매일 11:00 ~ 22:30
평가옥 여의도점,냉면,3.0,36,"서울 영등포구 여의대방로 379 제일빌딩 지하1층 10~12호
(지번) 여의도동 44-35",37.5191340498827,126.930928156399,02-769-1577,"냉면 (16,000원), 온반 (쇠고기) (15,000원), 온반 (토종닭) (16,000원), 만두국 (쇠고기) (15,000원), 만두국 (토종닭) (16,000원), 어복쟁반(소) (82,000원), 불고기(1인분) (38,000원), 만두전골(1인분) (29,000원), 녹두지짐 (17,000원)",매일 11:00 ~ 21:30
시즌커피앤베이크,카페,4.0,283,"서울 영등포구 양산로9길 12-1
(지번) 양평동3가 41-2",37.5263909280031,126.88890644698,02-2676-7161,"흑임자아인슈페너 (6,000원), 에스프레소 (3,500원), 아메리카노 (4,200원), 라떼 (4,800원), 베이비카푸치노 (4,900원), 콜드브루 (5,300원), 시즌 브런치 (15,000원), 프렌치 토스트 (15,000원), 라구플레이트 (16,000원), 시즌샐러드 (13,000원), 시즌 샌드위치 (9,500원), 모짜 샌드위치 (9,000원), 크로와상 샌드위치 (9,500원), 풀드포크 샌드위치 (11,000원), 루꼴라하몽 샌드위치 (9,500원), 애플브리치즈 샌드위치 (10,000원)",매일 08:00 ~ 21:00
갈빗,갈비,3.3,"1,702","서울 영등포구 도림로125길 14
(지번) 문래동2가 16",37.5130417389234,126.894987195353,02-2638-0012,"갈빗살 모듬(150g) (19,900원), 갈빗살(150g) (13,000원), 육회무침(100g) (12,000원), 해물뚝배기 (5,000원), 비빔막국수 (5,000원)",매일 11:30 ~ 23:00
승남집,"육류,고기",4.5,500,"서울 영등포구 영중로4길 9-4 1-2층
(지번) 영등포동3가 21-3",37.5176625046624,126.907563203963,070-4086-0905,"우삼겹 (180g) (17,000원), 생삼겹살 (180g) (17,000원), 와규꽃살 (150g) (31,000원), 물냉면 (6,000원), 비빔냉면 (6,000원)",매일 15:00 ~ 23:00
다미,"해물,생선",3.0,129,"서울 영등포구 국제금융로8길 34 오륜빌딩 1층
(지번) 여의도동 36-4",37.520236283731,126.927238179699,02-783-5167,"연어 (13,000원), 고등어 (10,000원), 오징어 (13,000원), 생대구탕 (13,000원), 꽃게탕 (12,000원), 금태구이 (가격정보 없음), 메로구이 (가격정보 없음), 시샤모구이 (가격정보 없음)",월~금 11:00 ~ 23:00 · 휴게시간 월~금 14:00 ~ 17:00
백리향,중국요리,4.0,272,"서울 영등포구 63로 50 63빌딩 57층
(지번) 여의도동 60",,,02-789-5741,"오감스페셜 코스 (59,000원), 만족스페셜 코스 (77,000원), 삼선자장면 (17,000원), 소고기탕면 (22,000원)",매일 11:30 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:30
가양칼국수,한식,4.2,"1,659","서울 영등포구 국제금융로 78 홍우빌딩 지하1층 지하3호
(지번) 여의도동 43-3",37.5208724804701,126.931298156696,0507-1399-0438,"가양칼국수버섯매운탕 (15,000원), 샤브소고기 한접시 (15,000원)",매일 11:30 ~ 21:30
핫램,양꼬치,4.3,12,"서울 영등포구 영중로3길 11 1층
(지번) 영등포동4가 432-13",37.5163344230467,126.905285024874,010-5545-2412,"양갈비 (28,000원), 양쪽갈비 (26,000원), 양등심 (25,000원), 양제비추리 (25,000원), 양꼬치 (14,000원)",매일 16:00 ~ 23:00
