이름,평점,리뷰수,주소,전화번호,메뉴
한옥쌈밥,4.6,69,"서울 강북구 도봉로10다길 9 1층
(지번) 미아동 75-152",02-987-3233,"우렁쌈밥 2人 (28,000원), 제육쌈밥 2人 (28,000원), 소불고기쌈밥 2人 (38,000원), 커플세트 2人（고등어구이＋우렁쌈밥＋된장찌게＋쌈야채＋밑반찬＋공기밥2） (29,000원), 패밀리세트3~4（고등어구이＋우렁쌈밥＋제육볶음＋우렁회무침＋쌈야채＋된장찌개＋밑반찬＋공기밥4） (55,000원), 우렁＋제육세트 (29,000원), 생선（고등어）＋제육세트 (29,000원), 우렁＋제육＋생선（고등어）세트 (42,000원), 제육2＋우렁1세트 (42,000원), 제육2＋생선1 세트 (42,000원), 우렁2＋생선구이1 세트 (42,000원), 우렁2＋제육1세트 (42,000원), 생선구이2＋제육1 세트 (42,000원), 생선구이2＋우렁1 세트 (42,000원), 돼지갈비찜 (38,000원), 제육볶음3~4인분（고기만） (30,000원), 우렁무침 (20,000원), 반찬추가 (4,000원), 공기밥 추가 (1,000원), 쌈（야채）추가 (5,000원), 된장찌개추가 (4,000원), 쌈장추가 (1,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원)"
독도게찜,3.6,78,"서울 강북구 노해로 17 경담빌딩 1층
(지번) 수유동 2-39",02-998-7477,"박달홍게600g＋10종세트 (87,000원), 박달홍게600g＋15종세트 (100,000원), 박달대게1kg＋10종세트 (135,000원), 박달대게1kg＋15종세트 (150,000원), 실속세트15종 (185,000원), 실속세트10종 (170,000원), 간장새우 (8,000원), 게다리튀김 (4,000원), 멍게 (20,000원), 문어숙회 (20,000원), 소라찜 (20,000원), 전복찜 (20,000원)"
흥부전놀부전,3.3,209,"서울 강북구 노해로 42-1 1층
(지번) 수유동 221-55",02-900-2779,"모듬전 (21,000원), 해물김치전 (18,000원), 해물파전 (18,000원), 굴파전(동절기) (18,000원), 녹두전 (15,000원), 김치전 (15,000원), 굴전(동절기) (21,000원), 고추반(300g) (11,000원), 반반전 (16,000원), 감자전 (15,000원), 굴탕(동절기) (10,000원), 도토리묵 (14,000원), 김치찌개 (7,000원), 얼큰해장라면 (7,000원), 계란말이 (7,000원), 고추튀김(600g) (21,000원)"
계곡산장,4.0,4,"서울 강북구 4.19로30길 2-8
(지번) 수유동 산 86-1",02-902-3168,메뉴 없음
춘천막국수,3.7,55,"서울 강북구 삼양로141길 4-4 1층
(지번) 우이동 71-15",02-993-2229,"비빔막국수 (9,000원)"
춘천골닭갈비,4.1,30,"서울 강북구 한천로 1050 1층
(지번) 수유동 177-18",02-992-5772,"소금구이숯불닭갈비 (13,000원), 양념구이숯불닭갈비 (13,000원), 간장양념숯불닭갈비 (13,000원), 순메밀물막국수 (10,000원), 순메밀비빔막국수 (10,000원), 순메밀쟁반국수(2인) (23,000원), 닭갈비씸밥 (9,000원), 닭발구이 (13,000원), 돼지껍데기 (10,000원), 퐁듀치즈 (4,000원), 수제메밀 묵밥 (9,000원), 수제메밀묵사발 (10,000원), 닭목살구이 (13,000원)"
대머리곱창 본점,4.2,75,"서울 강북구 숭인로 65-10 1층
(지번) 미아동 465-44",02-985-7002,"막창구이 (1인분) (12,000원), 오징어곱창 (1인분) (12,000원), 야채곱창 (1인분) (11,000원), 순대곱창 (1인분) (11,000원), 순대볶음 (1인분) (11,000원)"
착한낙지 북한산점,3.9,39,"서울 강북구 4.19로 82
(지번) 수유동 535-362",02-905-7963,"(원조)낙지(볶음)덮밥 (13,000원), (보통맛)낙지(볶음)덮밥 (13,000원), 주꾸미(볶음)덮밥 (12,000원), 낙지갈비탕 (16,000원), 산낙지볶음 (43,000원), 연포탕 (중) (45,000원), 산낙지해물탕 (중) (45,000원), 산낙지초무침 (45,000원), 산낙지(탕탕이) (36,000원), 낙지해물파전 (18,000원)"
숯불왕갈비돼지,3.6,55,"서울 강북구 덕릉로 79 1층
(지번) 수유동 47-69",02-904-5533,"왕갈비 (14,000원)"
삼양동순대떡볶이,3.2,32,"서울 강북구 삼양로 246
(지번) 미아동 777-6",,"떡볶이 정식 (4,500원), 순대 (4,500원), 못난이 (700원), 야끼만두 (700원), 김밥 (1,000원)"
속초할머니감자탕 본점,4.8,57,"서울 강북구 인수봉로58길 4-11
(지번) 수유동 422-13",02-907-3590,"감자탕 (대) (30,000원), 감자탕 (중) (25,000원), 감자탕 (소) (20,000원)"
돝제주흑돼지 본점,4.8,45,"서울 강북구 솔샘로 289 1층
(지번) 미아동 707-10",02-989-9589,"생오겹살 (200g) (19,000원), 생목살 (200g) (19,000원), 생주물럭 (200g) (19,000원), 생등심덧살 (200g) (19,000원), 냉면 (7,000원)"
베이징양꼬치 미아사거리점,4.5,126,"서울 강북구 오패산로31길 47
(지번) 미아동 75-91",02-982-0080,"꿔바로우 (锅包肉) (19,000원), 향라육사(香辣肉丝) (19,000원), 경장육사 (京酱肉丝) (19,000원), 어향육사 (鱼香肉丝) (19,000원), 갈비단콩볶음 (排骨豆角) (19,000원), 건두부볶음 +공기밥 (尖椒干豆腐+米饭1) (15,000원), 가정식냉채 (家常凉菜) (14,000원), 양념숙성양꼬치(20꼬치) (32,000원), 생양꼬치(20꼬치) (30,000원), 마라샹궈 대 (麻辣香锅 大) (27,000원), 마라탕 (麻辣烫) (11,000원), 가지볶음 (烧茄子) (17,000원), 지삼선 (地三鲜) (17,000원), 새우튀김고기볶음 (虾仁肉段) (19,000원), 향라새우 (香辣大虾) (26,000원), 향라닭날개 (香辣鸡翅) (20,000원), 쯔란양고기 (孜然羊肉) (23,000원), 쯔란신관 (孜然心管) (20,000원), 어향가지 (鱼香茄子) (18,000원), 토마토계란볶음+공기밥1 (西红柿炒鸡蛋 +米饭1) (15,000원), 마파두부+공기밥 (麻辣豆腐+米饭1) (15,000원), 숙주건두부부추볶음 (炒三丝) (14,000원), 토마토계란탕 (西红柿鸡蛋汤) (12,000원), 마라우육면 (麻辣牛肉面) (9,000원), 계란볶음밥 (蛋炒饭) (9,000원), 볶음면 (炒面) (9,000원), 온면. (温面) (9,000원), 물냉면 (9,000원), 꽃빵튀김 (炸花卷) (9,000원), 공기밥 (米饭) (2,000원)"
영희네쌈밥,3.8,7,"서울 강북구 4.19로2길 5
(지번) 수유동 279-181",02-980-1198,"삼겹살쌈밥 (9,000원), 삼겹살버섯쌈밥 (10,000원), 생오리버섯쌈밥 (12,000원), 삼겹우렁쌈밥 (11,000원), 차돌박이쌈밥 (13,000원)"
라라브레드 수유점,4.9,180,"서울 강북구 노해로14길 8 1층
(지번) 수유동 221-20",,"모짜 파니니 (15,500원), 명란 버터 파스타 (14,500원), 차돌 샐러드 파스타 (16,000원), 통베이컨 토마토 파스타 (16,000원), 투움바 파스타 (17,000원), 스테이크 크림 리조또 (16,500원), 체다치즈 프렌치프라이 (9,000원), 햄치즈 크로와상 (5,700원), 바나나 호두 파운드 (4,400원), 카페 라떼 (4,400원), 리코타 샐러드 (12,500원), 스테이크 샐러드 (15,500원), 쉬림프 크림 파스타 (16,000원), 차돌 깍두기 볶음밥 (11,500원), 부채살 스테이크 (25,500원), 매콤 리코타 떡볶이 (12,500원), 베이글 커피 세트 (5,200원), 햄치즈 베이글 샌드위치 (6,500원), 플레인 베이글 (3,000원), 블루베리 베이글 (3,500원), 올리브 베이글 (3,500원), 바질크림 토마토 베이글 (5,700원), 플레인 크림치즈 (2,500원), 레몬 딜 크림치즈 (2,700원), 베이컨 마늘쫑 크림치즈 (2,700원), 무화과잼&크림치즈 (3,000원), 썬드라이 쪽파 크림치즈 (3,000원), 소금빵 (3,500원), 크로와상 (3,500원), 쫄깃식빵 (4,700원)"
우이령,4.1,14,"서울 강북구 삼양로 657
(지번) 우이동 5-13",02-993-3265,"생삼겹살 (1인분)(200g) (13,000원), 생갈매기살(1인분)(200g) (13,000원), 생오리로스 (1마리) (50,000원), 차돌박이 (1인분)(150g) (15,000원), 육회(1접시) (20,000원), 오징어볶음 (20,000원), 냉면 (7,000원), 술국 (13,000원), 순대국 (8,000원), 도가니탕 (12,000원), 한우사골곰탕 (8,000원), 우거지탕 (7,000원), 김치찌개 (7,000원), 북어국 (7,000원)"
한가네숯불닭갈비 미아동점,4.8,7,"서울 강북구 도봉로8길 41
(지번) 미아동 860-30",02-945-4692,"모듬닭갈비 (1인분) (13,000원), 간장닭갈비 (1인분) (13,000원), 날치알주먹밥 (3,000원)"
분코,3.6,63,"서울 강북구 도봉로87길 34-4 1층
(지번) 수유동 192-38",02-907-6451,"후토마끼 (반줄) (8,000원), 모듬초밥 (10p) (14,000원), 가지버섯 깨된장 볶음 (10,000원), 구운 명란과 아보카도 (12,000원), 스카치에그 (12,000원)"
무이식당,4.8,42,"서울 강북구 도봉로97길 72 1층
(지번) 수유동 170-30",010-8385-1196,"까르보나라 (12,000원), 알리오올리오 (9,000원), 할라피뇨오일 (11,000원), 꽃게로제 (12,000원), 투움바 (13,500원), 해물토마토 (13,000원), 명란아보카도덮밥 (9,500원), 마늘새우버터덮밥 (10,500원), 무이샐러드 (13,500원)"
칩멍크,4.8,87,"서울 강북구 삼양로98길 7 1층
(지번) 수유동 392-54",0503-7150-9987,"헝가리안 비프 굴라쉬 (8,000원), 햄치즈 루꼴라 샌드위치 (11,000원), 하몽 패타치즈 오픈샌드위치 (7,500원), 따뜻한 초코 라떼 (6,500원), 대파 그릴드 치즈 샌드위치 (7,000원), 아메리카노 (5,000원), 스콘과 클로티드 크림과 잼 (4,500원), 단호박 스프 (6,500원), 베리에이드 (6,500원), 브로콜리 감자 스프 (6,000원), 양송이 크림 스프 (7,500원), 베리티 (6,000원), 그리스식 치킨 랩 (7,000원), 밀크티 (6,500원), 수제 티라미슈 (4,000원)"
화로몽 수유역점,4.5,21,"서울 강북구 노해로8가길 18
(지번) 수유동 224-29",02-990-2151,"숯불닭갈비 270g 1人 (13,000원), 고추장삼겹살 200g 1人 (12,000원), 숯불돼지껍데기 170g 1人 (8,000원), 숯불양념닭발 150g 1人 (9,000원), 세트（숯불닭갈비 270g＋270g＋콩나물국＋미니계란찜） (26,000원), 꽃게된장찌개＋공기밥 (6,000원), 세트（고추장삼겹살 200g＋200g＋콩나물국＋미니계란찜） (24,000원), 세트（숯불돼지껍데기 170g＋170g＋콩나물국＋미니계란찜） (16,000원), 세트（숯불양념닭발 150g＋150g＋콩나물국＋미니계란찜） (18,000원), 주먹밥 (3,500원), 공기밥 (1,000원), 미니계란찜 (2,500원), 도토리묵사발 (6,000원), 돼지김치찌개＋공기밥 (6,000원), 코카콜라 （355ml） (2,000원), 칠성사이다 （355ml） (2,000원), 환타[파인애플] （355ml） (2,000원), 코카콜라[제로] （355ml） (2,000원)"
의정부부대찌개,4.2,155,"서울 강북구 도봉로6길 12 1층
(지번) 미아동 35-23",02-980-8068,"부대찌개(1인분) (10,000원), 베이컨구이(300g) (20,000원)"
브라운헤이븐 미아,4.4,337,"서울 강북구 도봉로10라길 20 브라운헤이븐
(지번) 미아동 75-290",02-6013-1978,"초코헤이즐넛파이 (7,200원), 레몬파이 (6,500원), 옥수수크림파이 (6,500원), 라즈베리말차파이 (6,500원), 피스타치오 베리 파이 (7,500원), 브라운 몽블랑 파이 (7,200원), 무화과 얼그레이 파이 (7,500원)"
돈킴,4.1,30,"서울 강북구 도봉로27길 5 대한빌딩 1층
(지번) 미아동 327-3",02-985-1881,"막창구이 (12,000원), 불막창구이 (13,000원), 막창전골 (14,000원), 코다리등갈비찜(소) (30,000원), 감자탕전골(소) (30,000원)"
시골길 본점,4.5,64,"서울 강북구 삼양로179길 172
(지번) 우이동 282-1",02-994-8989,"오리진흙구이 (72,000원), 닭볶음탕 (67,000원), 오리누룽지백숙 (68,000원), 오리단호박 훈제구이 (68,000원), 오리훈제볶음 (65,000원), 오리로스 (800g) (62,000원), 오리주물럭 (800g) (64,000원), 부추전 (15,000원), 모밀국수 (계절메뉴) (12,000원)"
굴사냥 광산사거리점,3.8,86,"서울 강북구 한천로 1096 1층
(지번) 수유동 238-3",02-999-9433,"생굴찜 중 (58,000원), 조개찜 중 (75,000원), 생굴보쌈 중 (50,000원), 생굴무침 (33,000원), 굴전 (22,000원), 생굴파전 (20,000원), 해물파전 (20,000원), 굴매생이탕 (18,000원), 산낙지 (변동가격), 가리비 (변동가격), 생굴추가 (20,000원), 고기추가 (20,000원), 굴밥 (11,000원), 굴탕 (11,000원), 알밥 (10,000원), 싯가생굴칼국수 (10,000원), 생굴떡국 (10,000원), 바지락칼국수 (10,000원)"
갈비예찬 미아점,2.1,77,"서울 강북구 도봉로 156 2~3층
(지번) 미아동 126-7",02-983-8900,"한우모듬한판(560g) (79,000원)"
연탄위에갈비,4.1,11,"서울 강북구 도봉로49길 12 미아동 303-70번지
(지번) 미아동 303-70",02-981-0830,"사랑이 SET (45,000원), 행복이 SET (45,000원), LA갈비 (23,000원), 이동갈비 (19,000원), 소갈비살 (18,000원), 차돌박이 (15,000원), 돼지갈비 (13,000원), 생삼겹살 (13,000원), 연탄불고기 (13,000원), 돼지껍데기 (10,000원), 뼈 없는 닭발 (10,000원), 물/비빔냉면 (6,000원), 냄비김치칼국수 (6,000원), 날치알주먹밥 (4,000원), 된장찌개 (1,000원), 공기밥 (1,000원), 소주 (5,000원), 맥주 (5,000원), 막걸리 (4,000원), 음료 (2,000원)"
e어도참치,2.9,2,"서울 강북구 도봉로 296 양덕빌딩 1층
(지번) 번동 449-4",02-990-0037,"100% 혼마구로 참치회 (70,000원), 50%혼마구로 참치회 (50,000원), 참치초밥 (15,000원), 참치 회덮밥 (10,000원), 참치 반반초밥 (10,000원), 참치 반반초밥 (10,000원), 동태탕 (10,000원), 알탕 (10,000원), 참치 특초밥 (20,000원), 혼밥세트 (15,000원), 혼술세트（일반） (18,900원), 참치 사시미초밥 세트 (38,000원), 참치특초밥 (20,000원), 참치초밥 (15,000원), 참치김치조림 (3,500원), 새우튀김 5개 (6,000원), 와사비 (500원), 묵은지 (1,000원), 초밥용 밥 (3,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원)"
진심왕돈까스 수유점,3.9,17,"서울 강북구 오패산로 413 2층
(지번) 번동 446-1",02-997-8747,"연인세트 (24,900원), [1등급/생등심]진심 왕 돈까스 (13,400원), [가로세로25cm]진심 왕 더블돈까스 (18,400원), [맵다 하지만 맛있게]진심 매운 왕 돈까스 (13,900원), [끌리는 매콤함]진심 매운 왕 더블돈까스 (18,900원), [100%천연모짜렐라]치즈 폭포 돈까스 (18,400원), [WITH수제 카레] 진심 카레 치즈돈까스 (18,900원), 진심 생선까스 (14,400원), [수제 특제 소스]진심 왕 쫄면 (11,500원), 매콤떡볶이 (7,500원), 가족세트 (43,500원), [맵쫀궁합]진심 매운 치즈폭포 돈까스 (18,900원), [돈까스계 부르주아]고구마 치즈 돈까스 (19,400원), [WITH수제 카레]진심 카레 왕 돈까스 (13,900원), [든든한 한끼] 진심 소세지 카레 덮밥 (12,900원), 진심 왕 비빔밥 (11,400원), [담백하고 진한]멸치 칼국수 (10,900원), [국물이 진국]얼큰 칼국수 (11,400원), [최적의 육수]진심 물냉면 (10,900원), [입맛 돋구는]진심 비빔냉면 (11,900원), 진심 우동 (10,900원), [우동과 김치의 만남] 진심 김치우동 (10,900원), [겉바속촉]진심 치킨텐더 (6,000원), [정통]군만두 (6,000원), 새우튀김 (3p) (6,500원), 돈까스소스 추가 (1,500원), 돈까스 매운소스추가 (2,000원), 카레소스 추가 (1,500원), 공기밥 (1,500원), 스프추가 (1,500원)"
초원가든,4.0,35,"서울 강북구 삼양로181길 251
(지번) 우이동 산 79-1",02-993-3702,"토종닭백숙 (60,000원), 오가피닭백숙 (65,000원), 엄나무닭백숙 (65,000원), 묵은지 닭도리탕 (65,000원), 옻닭백숙 (65,000원), 토종오리백숙 (65,000원), 특해물파전 (15,000원)"
옛날농장 미아롯데점,3.4,3,"서울 강북구 월계로7나길 42-1 1층
(지번) 미아동 54-193",,"수제돼지갈비(250g) (15,000원), 촌돼지삼겹살(170g) (14,000원), 대패삼겹살(170g) (13,000원), 목살소금구이(170g) (14,000원), 촌돼지항정살(170g) (15,000원)"
석가갈비냉면 수유점,3.9,25,"서울 강북구 한천로 1160
(지번) 수유동 273-64",,"한우 설화등심(150g) (42,000원), 한우 양념주물럭(150g) (36,000원), 진갈비살(150g) (28,000원), 한우육회(150g) (18,000원), 칼집생삼겹살(180g) (15,000원)"
처음본명품민물장어 수유시장점,3.3,25,"서울 강북구 도봉로67길 7 2층
(지번) 미아동 202-10",02-982-5728,"대인(1인) (33,000원), 소인(1인) (20,000원), 상차림비 (2,000원)"
이화순대국전문,3.3,27,"서울 강북구 노해로 55 1층
(지번) 수유동 30-25",02-997-6039,"순대국 (9,000원), 볼살순대국 (11,000원), 오소리감투 (15,000원), 술국 (12,000원), 순대국정식 (12,000원), 볼살술국 (16,000원), 모듬고기 (17,000원)"
라떼는집밥,5.0,18,"서울 강북구 도봉로76길 70 101호
(지번) 번동 762-4",02-980-1052,"오늘의 집밥 (6,000원), 뱅쇼 (5,000원), 자몽에이드 유자에이드 등 모든 음료및 커피 (3,500원)"
마포감자국,4.4,52,"서울 강북구 한천로 1158
(지번) 수유동 273-65",,"감자국 (특대) (55,000원), 감자국 (대) (45,000원), 감자국 (중) (30,000원)"
개나리산장,2.6,40,"서울 강북구 도선사길 93
(지번) 우이동 260-10",02-993-5993,"숯불 석쇠 더덕 소불고기 (1인분) (33,000원), 더덕 소불고기 전골 (1인분) (33,000원), 숯불 석쇠 소불고기 (1인분) (30,000원), 숯불 등심구이 (1인분) (30,000원), 삼겹살 (4인분) (70,000원), 묵은지 토종 닭볶음탕(3~4인분) (80,000원), 토종 닭볶음탕(3~4인분) (70,000원), 능이 한방 토종 닭백숙(3~4인분) (80,000원), 한방 토종 닭백숙(3~4인분) (70,000원), 한방 토종 옻닭(3~4인분) (75,000원), 오리 로스 구이(3~4인분) (75,000원), 오리 매콤 주물럭(3~4인분) (75,000원), 능이 한방 토종 닭백숙 (80,000원), 한방오리백숙 (80,000원), 능이 한방 오리백숙 (75,000원), 한방 옻 오리백숙 (85,000원)"
흑염소전문점두미집 본점,3.7,2,"서울 강북구 한천로140길 5-8 1층
(지번) 수유동 177-24",,"[시그니처] 흑염소수육 (72,000원), [주인장 추천] 흑염소전골 (68,000원), [술안주 추천] 흑염소무침 (68,000원), [푸짐한 양] 흑염소탕(특) (24,000원), [주문수 1위] 흑염소탕 (19,000원), [영계백숙] 녹두삼계탕 (18,000원)"
대구반야월막창 서울우이점,5.0,32,"서울 강북구 삼양로 459 1층
(지번) 수유동 331-2",02-991-3987,"숙성갈비살 (15,000원), 과일생막창 (13,000원), 오도독살 (13,000원), 고추장삼겹 (13,000원), 숙성삼겹 (13,000원), 닭발 (13,000원)"
