이름,평점,리뷰수,주소,전화번호,메뉴
우리도한번잘구워보세 공항동점,4.6,119,"서울 강서구 송정로 52 1층
(지번) 공항동 53-31",02-2666-9010,"돼지왕갈비 (16,000원), 소갈비살 한판(600g) (56,000원), 소갈비살 반판(300g) (30,000원), 특삼이(삼겹,덜미,관자,뒷고기)1kg (56,000원), 삼삼이(삼겹,덜미,뒷고기)700g (42,000원), 덜미살 (16,000원), 뒷고기 (13,000원), 칼집삼겹살 (13,000원), 냉면 (7,000원), 도시락 (5,000원), 퐁듀치즈 (3,000원), 하이볼 (7,000원)"
이조면옥,2.6,213,"서울 강서구 양천로 353
(지번) 가양동 138-9",02-3661-3457,"왕갈비탕 (17,000원), 영양갈비탕 (17,000원), 회냉면 (14,000원), 비빔냉면 (13,000원), 물냉면 (13,000원), 왕만두 (9,000원), 물만두 (7,000원), 홍어회(중) (30,000원)"
경상도집,4.4,87,"서울 강서구 강서로45나길 16 송화시장 57호
(지번) 내발산동 723-10",02-2607-5112,"돼지갈비 (21,000원)"
샤브20 서울발산역점,4.1,38,"서울 강서구 공항대로 261 2층 205호
(지번) 마곡동 727-1213",02-2658-2005,"80분 주중 런치 (20,900원), 100분 디너(주말/공휴일 런치) (25,900원), 스페셜육수 개당(스키야끼/훠궈) (1,000원)"
송쭈집 마곡나루점,4.4,"1,788","서울 강서구 마곡서로 158 마곡센트럴타워2차 2층
(지번) 마곡동 759",02-3664-7892,"반찬없는 Only쭈꾸미만 (18,000원), [1인] 싸먹는쭈꾸미도시락 (14,800원), 알쌈철판쭈꾸미 (27,000원), [눈꽃치즈]알쌈철판쭈꾸미 (30,000원), 2인 실속있는 철판쭈꾸미세트 (32,000원), 2인 [눈꽃치즈]실속있는 철판쭈꾸미세트 (35,000원), 쭈꾸미추가 (13,000원), 치즈떡추가 (2,000원), 쌀떡추가 (2,000원), 야채사리（미나리, 양배추） (2,500원), （어메이징）눈꽃치즈 (4,500원), 우동사리 (2,000원), 오붓탕（오리지널부산오뎅탕） (12,000원), 왕새우튀김 (5,000원), 오리지널주먹밥 (3,000원), 미니 김말이튀김 (2,000원), 치즈볶음밥재료（밥X） (3,000원), 날치알볶음밥재료（밥X） (3,000원), 공기밥 (1,000원), 날치알（쌈싸먹기좋은） (2,500원), 깻잎 (1,500원), 김 (1,000원), 콩나물 (1,000원), 디핑소스추가 (500원), 쿨피스 450mL (1,500원), 칠성사이다 500mL (2,000원), 코카콜라 500mL (2,000원)"
원조소금구이,4.5,64,"서울 강서구 곰달래로60길 5 1층
(지번) 화곡동 781-12",02-2643-8139,"소금구이 (200g) (12,000원), 껍데기 (200g) (8,000원), 갈비살 (150g) (14,000원), 라면 (3,000원)"
서울미트볼 가양점,3.7,31,"서울 강서구 화곡로68길 15 아벨테크노 1층
(지번) 등촌동 628-7",02-3456-2655,"베이컨토마토 필라프 도시락 (11,500원), 쉬림프 필라프 도시락 (11,500원), 베스트세트 도시락（메인메뉴2＋사이드＋음료355mL 2개） (31,800원), 카레크림미트볼 도시락 (12,500원), 서울 알리오＋미트볼 도시락 (12,500원), 스파이시 토마토＋미트볼 도시락 (12,500원), 머쉬룸크림리조또 도시락 (11,500원), 카레크림리조또 도시락 (11,500원), 2人커플세트 도시락（메인메뉴2＋음료355mL 2개） (27,500원), 서울미트볼 도시락 (12,500원), 그레이비 미트볼 도시락 (12,500원), 머쉬룸 크림 미트볼 도시락 (12,500원), 엔초비 머쉬룸 파스타 도시락 (12,900원), 카레크림 파스타 도시락 (12,900원), 엔초비 파스타＋미트볼 도시락 (12,500원), 서울 크리미＋미트볼 도시락 (12,500원), 서울 비빔밥 도시락 (11,500원), 눈꽃치즈 필라프 도시락 (11,500원), 바질크림리조또 도시락 (11,500원), 로제리조또 도시락 (11,500원), 바질샐러드 (8,500원), 흑임자치킨텐더샐러드 (8,500원), 버팔로윙 6p (7,000원), 버팔로윙 10p (9,000원), 버팔로봉 6p (7,000원), 버팔로봉 10p (9,000원), 허니 고구마스틱 (4,900원), 감자프라이 (4,900원), 치킨텐더 5p (5,900원), 웰치스 포도 355mL (2,000원)"
대게나라 발산점,3.1,49,"서울 강서구 공항대로 290 1층 101호
(지번) 내발산동 646-1",02-3662-0655,"랍스터점심정식(1인분) (77,000원), 대게점심정식(1인분) (65,000원)"
더메이드뷔페,3.2,226,"서울 강서구 마곡중앙6로 21 이너매스마곡1차 4층 404~424호
(지번) 마곡동 771-4",02-3663-7090,"평일런치 (대인) (변동가격), 평일런치 (소인 8-13세) (변동가격), 평일런치 (유아 4-7세) (변동가격), 평일디너 (대인) (변동가격), 평일디너 (소인 8-13세) (변동가격), 평일디너 (유아 4-7세) (변동가격), 주말&공휴일 (대인) (변동가격), 주말&공휴일 (소인 8-13세) (변동가격), 주말&공휴일 (유아 4-7세) (변동가격)"
스타벅스 마곡사이언스타워R,3.6,35,"서울 강서구 마곡동로 62
(지번) 마곡동 727-500",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
한가네숯불닭갈비 발산역점,4.8,13,"서울 강서구 강서로54길 27 1층
(지번) 등촌동 674-9",02-3663-4792,"숯불양념닭갈비（330g） (13,000원), 소금닭갈비（330g） (13,000원), 무뼈닭발（260g） (13,000원), 숯불양념닭갈비（330g）＋날치알주먹밥 (16,000원), 마늘닭갈비（330g） (13,000원), 고추닭짜글이 (26,000원), 물냉면 (7,000원), 비빔냉면 (7,000원), 날치알주먹밥 (3,000원), 콜라355mL (2,000원), 사이다355mL (2,000원), 환타355mL (2,000원), 소주 (3,000원), 맥주 (3,000원), 청하 (4,000원), 매화수 (4,000원), 백세주 (8,000원), 산사춘 (8,000원), 보해복분자 (11,000원)"
방화동교동짬뽕,4.3,439,"서울 강서구 금낭화로24나길 21 1층
(지번) 방화동 323-33",02-2665-5778,"짜장면 (8,000원), 짬뽕 (10,000원), 불파밥 (10,000원), 순두부짬뽕밥 (11,000원), 짬뽕밥 (10,000원), 불짬뽕 (11,000원), 불짜장면 (9,000원), 탕수육(소) (17,000원), 파밥 (9,000원), 수제군만두 (7,000원)"
양촌리 화곡점,2.7,201,"서울 강서구 화곡로 109 1-2층
(지번) 화곡동 1069-3",02-2698-8592,"꽃등심 (100g) (34,000원), 살치살 (100g) (41,000원), 치마살 (100g) (37,000원), 갈비살 (100g) (34,000원), 안심 (100g) (37,000원), 특수부위모듬 (100g) (36,000원), 별미육회 (120g) (25,000원), 돼지갈비 (230g) (25,000원), 시래기고등어조림 (12,000원), 등갈비묵은지찜 (12,000원), 왕갈비탕 (19,000원), 보리냉면(물/비빔) (10,000원), 양푼비빔밥 (9,000원), 삼겹살 (100g) (13,000원), 항정살 (100g) (19,000원), 등심덧살 (100g) (17,000원), 갈매기살 (100g) (15,000원), 목살 (100g) (13,000원)"
해성식당,4.0,66,"서울 강서구 까치산로 193-13 1층
(지번) 화곡동 1114-25",0507-1428-3393,"해성목살 (180g) (14,000원), 해성삼겹 (180g) (14,000원), 꽃갈비살 (160g) (42,000원)"
해바라기정육식당 강서점,4.3,47,"서울 강서구 화곡로 218
(지번) 화곡동 24-236",02-2608-5215,"갈비살(200g) (16,000원), 차돌박이(200g) (17,000원), 우삼겹(200g) (14,000원), 국내산 생삼겹(200g) (12,000원), 국내산 생목살(200g) (12,000원)"
인라이크,4.6,154,"서울 강서구 양천로30길 103 화성빌딩 1층 103호
(지번) 마곡동 348-3",070-7789-3344,"아메리카노 (3,900원), 카페라떼 (4,200원), 인절미쑥라떼 (7,500원), 자몽에이드 (6,700원)"
단풍,4.9,594,"서울 강서구 공항대로 247 퀸즈파크나인 C동 1층 123호
(지번) 마곡동 797-1",010-2541-7281,"단풍 깃털살 (28,000원), 단풍 특목살 (16,000원), 단풍 삼겹살 (16,000원), 단풍 항정살 (19,000원), 비빔국수 (6,000원), 김치말이국수 (6,000원), 차돌 된장찌개 (7,000원), 목살 김치찌개 (7,000원), 소주 (5,000원), 맥주 (5,000원), 음료 (2,000원), 단풍 하이볼 (8,000원), 한라산 (6,000원), 청하/별빛청하 (6,000원), 매화수 (6,000원), 시나몬 하이볼 (8,000원), 진저 하이볼 (8,000원), 피치트리 하이볼 (8,000원), 얼그레이 하이볼 (8,000원), 콜키지 프리 (0원)"
베이커리룬,4.3,417,"서울 강서구 공항대로 261 1층
(지번) 마곡동 797-4",02-2659-4645,"크루아상 (3,500원), 에그타르트 (3,300원), 생크림크루아상 (4,800원), 커스터드크루아상 (5,000원), 초코생크림크루아상 (가격정보 없음)"
광화문살롱,3.1,145,"서울 강서구 공항대로45길 63 1층 105,106호
(지번) 등촌동 639-23",02-2668-3966,"무설탕 쌀빵 (3,800원), 광팥빵 (1,800원), 몽블랑 (5,300원), 광화문 소세지 피자빵 (3,800원), 베이컨 샌드위치 (6,300원), 쇼콜라 크루아상 (4,000원), 플레인스콘 (1,600원), 의성마늘6쪽빵 (4,600원), 앙버터 프레첼 (5,000원), 무화과 깜빠뉴 (4,500원), 그린올리브 깜빠뉴 (2,800원), 시나몬롤 (4,200원), 빨미까레 (4,000원), 크루아상 (3,500원), 뺑오쇼콜라 (3,800원), 르방바게뜨 (3,800원), 크루아상 샌드위치 (6,000원)"
이현우스시,4.6,297,"서울 강서구 강서로33길 26 1층
(지번) 화곡동 1050-37",02-2699-0020,"연어초밥 (10P) (28,000원), 광어초밥 (10P) (28,000원), 장어초밥 (10P) (27,000원), 유부초밥 (10P) (11,000원)"
스타벅스 방화DT,4.0,47,"서울 강서구 방화대로 375
(지번) 방화동 293-4",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
스타우스,4.2,10,"서울 강서구 화곡로58길 22-11
(지번) 화곡동 1120-12",02-2605-0160,"날치알 조랭이 떡볶이 (16,000원), 시저 샐러드 (13,500원), 카프레제 샐러드 (15,000원), 스타우스 수제버거 (13,000원), 고른곤졸라 피자+페페로니 피자 (13,000원)"
헤이더그린,3.3,554,"서울 강서구 대장로 58 1층
(지번) 오쇠동 115-11",,"에그 오픈토스트 (9,500원), 잠봉 오픈토스트 (10,500원), 바질 리코타 오픈토스트 (11,500원), 일반떡볶이 (8,500원), 로제떡볶이 (9,500원), 아메리카노 (6,500원), 카페라떼 (7,500원), 카푸치노 (7,500원), 카페모카 (8,000원), 바닐라라떼 (8,000원), 연유라떼 (8,000원), 수제레몬청 (8,000원), 유기농얼그레이 (6,500원), 유기농캐모마일 (6,500원), 딸기요거블랜디드 (8,500원), 망고요거블랜디드 (8,500원), 토피넛라떼 (8,000원), 초코라떼 (8,000원), 수제자몽에이드 (8,500원), 수제레몬에이드 (8,500원), 수제유자에이드 (8,500원), 생딸기라떼 (8,500원)"
메이필드호텔 캐슬테라스,3.8,135,"서울 강서구 방화대로 94 본관 1층
(지번) 외발산동 426",02-2660-9030,"조식(성인) (55,000원), 조식(어린이) (30,000원), 조식(미취학아동) (25,000원), 주중 점심(성인) (110,000원), 주중 점심(어린이) (60,000원), 주중 점심(미취학아동) (45,000원), 주중 저녁(월-목/성인) (125,000원), 주중 저녁(월-목/어린이) (70,000원), 주중 저녁(월-목/미취학아동) (50,000원), 주말(금 저녁~일) 점심/저녁(성인) (150,000원), 주말(금 저녁~일) 점심/저녁(어린이) (80,000원), 주말(금 저녁~일) 점심/저녁(미취학아동) (60,000원)"
마곡삼계탕,4.0,74,"서울 강서구 공항대로 247 퀸즈파크나인 2층 234~238호
(지번) 마곡동 797-1",02-6421-9889,"한방삼계탕 (20,000원), 오리훈제 (32,000원), 상황삼계탕 (17,000원), 해물파전 (18,000원), 닭볶음탕 (37,000원), 전복죽 (13,000원), 야채죽 (9,000원), 한방야채죽 (9,500원), 깍두기 추가 (1,000원), 공기밥 추가 (1,000원)"
조선갈비,2.3,244,"서울 강서구 공항대로 341
(지번) 등촌동 664-7",02-2658-9300,"한돈돼지갈비도시락 (26,000원), 팔도양념갈비도시락 (33,000원), 한돈돼지갈비 (22,000원), 팔도양념갈비 (29,000원), 궁중불고기 (21,000원), 갈비찜 (35,000원), 왕갈비탕 (17,000원), 전복왕갈비탕 (21,000원), 낙지왕갈비탕 (21,000원), 장터국밥 (12,000원), 함흥비빔냉면 (11,000원), 코다리비빔냉면 (13,000원), 한우육회 (35,000원), 3＋1한돈돼지갈비（비조리） (66,000원), 전복낙지왕갈비탕 (25,000원), 한우육회비빔밥 (15,000원), 함흥물냉면 (11,000원), 된장찌개 (2,000원), 공기밥 (1,000원), 콜라 (2,000원), 사이다 (2,000원), 환타（오렌지） (2,000원), 환타（파인애플） (2,000원), 처음처럼 (4,000원), 참이슬 후레쉬 (4,000원), 카스 (4,000원), 테라 (4,000원)"
통큰 해물탕,,114,"서울 강서구 화곡로 416 2층
(지번) 등촌동 628-9",02-2131-4477,"프렌드세트 (99,000원), 패밀리세트 (129,000원), 산낙지연포탕 (45,000원), 홍어사합세트 (98,000원), 통큰해물탕 (중) (59,000원), 통큰해물찜 (중) (49,000원), 산낙지볶음 (45,000원), 통큰해물탕(대) (89,000원), 통큰해물찜(대) (75,000원), 문어 숙회 (40,000원)"
스타벅스 강서구청사거리점,4.2,30,"서울 강서구 화곡로 350 1층 104~107호
(지번) 화곡동 1111-1",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
송화명가,3.6,19,"서울 강서구 강서로45나길 47 선재빌딩 1층
(지번) 내발산동 718-13",02-2661-4360,"송화모듬 (65,000원), 꽃갈비 한판 (75,000원), 꽃갈비 반판 (40,000원), 수제돼지왕갈비 (250g이상) (17,000원), 생삼겹살 (150g) (17,000원), 육회 (200g) (25,000원), 육회 (300g) (35,000원), 소살치살 (200g) (37,000원), 소양념갈비 (260g) (35,000원), 소갈비살 (150g) (19,000원), 돼지왕갈비 정식 (250g이상) (점심특선) (17,000원), 소왕갈비 정식 (260g) (점심특선) (35,000원), 버섯 불고기 정식 (점심특선) (15,000원), 영양갈비탕 (15,000원), 능이갈비탕 (19,000원)"
고양이똥 브런치,,201,"서울 강서구 공항대로59가길 13
(지번) 등촌동 647-62",02-6013-1281,"브런치&파스타&샐러드 (변동가격), 음료 (변동가격)"
개성손만두,4.5,35,"서울 강서구 강서로47길 113 성호빌딩 2층 201호
(지번) 내발산동 691",02-2666-5255,"만두전골 (1인분) (11,000원), 찐만두 (1인분) (10,000원), 칼국수 (1인분) (10,000원), 샤브만두전골 (중) (34,000원), 샤브만두전골 (대) (44,000원)"
헬로비에트,4.4,58,"서울 강서구 화곡로25길 25 1층
(지번) 화곡동 1049-37",070-4175-0121,"양지 쌀국수 (8,500원), 분짜 (9,000원), 롤만두 (2P) (2,500원), 월남쌈 (2P) (2,500원), 반미 (8,000원)"
굴사냥 화곡본동점,3.8,142,"서울 강서구 화곡로 194-52 1층
(지번) 화곡동 98-235",02-2697-9433,"굴찜 (중) (53,000원), 생굴보쌈 (49,000원), 생굴회 (29,000원), 조개탕 (35,000원), 굴파전 (15,000원), 굴김치전 (15,000원), 굴떡국 (7,000원), 굴쌀국수 (7,000원), 오징어 (8,000원)"
노브랜드버거 마곡점,2.9,34,"서울 강서구 마곡중앙6로 21 이너매스마곡1차 1층 111~112호
(지번) 마곡동 771-4",02-2063-3909,"통마늘 베이컨 버거세트 (8,700원), 멕시칸 칠리 치즈팩 (13,800원), 멕시칸 칠리 치즈 버거 (6,800원), 치킨 시저 샐러드 콤보 (7,600원), 시그니처 1인팩 (13,300원), 시그니처 투게더팩 (16,600원), NBB어메이징 버거세트 (9,000원), NBB시그니처 버거세트 (7,900원), NBB어메이징 버거 (6,600원), 더블치즈 베이컨 시그니처 버거 (6,300원), NBB오리지널 버거 (4,700원), 그릴드불고기 버거 (3,700원), 멕시칸 칠리 치즈 1인팩 (11,500원), 트리플 베이컨 버거세트 (9,400원), 멕시칸 칠리 치즈 버거세트 (9,200원), 칠리 시그니처팩 (17,100원), 시그니처 파티팩 (21,200원), 더블치즈 베이컨 시그니처 버거세트 (8,700원), 메가바이트 버거세트 (8,200원), 메가바이트 레드 버거세트 (8,200원), 코울슬로치킨 버거세트 (8,100원), 더블 그릴드 불고기 버거세트 (7,700원), 치폴레 핫치킨 버거세트 (7,200원), NBB오리지널 버거세트 (7,100원), 갈릭앤갈릭 버거세트 (7,000원), 그릴드불고기 버거세트 (6,200원), 오리지널 새우 세트 (7,900원), 비스크 치즈 새우 세트 (8,600원), 크런치 윙（2조각） (4,000원), 크런치 윙（4조각） (6,400원)"
마포성산동소문난껍데기집,4.2,63,"서울 강서구 우장산로 9 1층
(지번) 내발산동 665-20",,"껍데기 (9,000원), 갈매기살(250g) (15,000원), 항정살(250g) (18,000원), 삼겹살(250g) (15,000원), 소갈비살(200g) (18,000원), 돼지목살(250g) (15,000원), 차돌백이(200g) (20,000원)"
푸른농장해바라기 화곡점,3.9,94,"서울 강서구 곰달래로 141
(지번) 화곡동 342-49",02-2691-2223,"소한마리 (1kg) (65,000원), 소반마리 (500g) (40,000원), 돼지한마리 (1kg) (54,000원), 돼지한마리 (500g) (32,000원), 국내산 숙성등심한판 (450g) (60,000원), 갈비살 (200g) (20,000원), 차돌박이 (200g) (19,000원), 우삼겹 (200g) (19,000원), 국내산숙성등심 (150g) (23,000원), 국내산육회 (200g) (22,000원), 국내산육회 (소) (13,000원), 국내산 생삼겹 (200g) (15,000원), 국내산 생목살 (200g) (15,000원), 오겹살 (200g) (14,000원), 가브리살 (200g) (14,000원), 항정살 (200g) (15,000원), 한돈왕갈비 (1대) (14,000원), 갈비탕 (12,000원), 불고기정식 (10,000원), 설렁탕 (9,000원), 전통육개장 (9,000원), 육회미빔밥 (9,000원), 차돌된장찌개 (8,000원)"
메이필드 서울 봉래헌,3.7,117,"서울 강서구 방화대로 94 별관
(지번) 외발산동 426",02-2660-9020,"봉래 (300,000원), 진연(평일) (100,000원), 수라(평일) (130,000원), 금강(평일) (150,000원), 풍악(평일) (170,000원), 어연(주말 및 공휴일) (190,000원), 수연(주말 및 공휴일) (160,000원), 청연(주말 및 공휴일) (140,000원)"
마더스시,4.8,45,"서울 강서구 공항대로46길 100
(지번) 화곡동 1117-12",02-2606-2124,"마더초밥 12p+감사서비스~[계란1p+백김치1p] (26,000원), 연어초밥 12p+감사서비스~[유부1p+백김치1p] (24,000원), 특선초밥 12p+감사서비스~[유부1p+백김치1p] (22,000원), 모듬초밥 12p+감사서비스~[유부1p+백김치1p] (17,000원), 세트초밥+감사서비스~[백김치2p] (15,000원), 특미초밥 12p+감사서비스~[백김치2p] (20,000원), 광어초밥 10p+감사서비스~[백김치2p] (23,000원), 연어초밥 6p ＋ 광어초밥 6p+감사서비스~[백김치2p] (24,000원), 묵은지광어초밥 5p (16,000원), 도로 5p (19,500원), 도로초밥 10p+감사서비스~[랜덤초밥2p] (39,000원), 마더초밥 12p+감사서비스~[계란1p+백김치1p] (26,000원), 연어초밥 5p (13,000원), 연어초밥 12p+감사서비스~[유부1p+백김치1p] (24,000원), 도로초밥 10p+감사서비스~[랜덤초밥2p] (39,000원), 광어초밥 5p (14,000원), 묵은지광어초밥 10p (28,000원), 연어초밥（6p） ＋ 메카or아카미초밥（6p )+감사서비스~[백김치2p] (22,000원), 광어초밥（6p） ＋ 메카or아카미초밥（6p )+감사서비스~[백김치2p] (22,000원), 연어사시미 20p (39,000원), 아카미 2p (5,100원), 메카 2p (4,700원), 아카미1p ＋ 메카1p (4,800원), 도로 2p (9,000원), 광어 2p (5,500원), 광어지느러미 2p (6,500원), 묵은지광어 2p (6,500원), 장어 2p (6,500원), 장새우 2p (4,500원), 연어 2p (5,500원)"
스타벅스 화곡DT점,3.8,51,"서울 강서구 등촌로 57
(지번) 화곡동 772-67",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
