이름,평점,리뷰수,주소,전화번호,메뉴
버거킹 성신여대입구역점,4.1,25,"서울 성북구 동소문로 120 1층
(지번) 동선동1가 118-1",070-7462-8547,"블랙 바비큐 와퍼 (가격정보 없음), 블랙 바비큐 콰트로 치즈와퍼 (가격정보 없음), 불맛 더블치즈앤베이컨 버거 (가격정보 없음), 통새우 와퍼 (가격정보 없음), 몬스터 와퍼 (가격정보 없음), 두툼 버거 (가격정보 없음), 오리지널스 화이트 페타 (가격정보 없음), 스파이시 풀드비프 와퍼 (가격정보 없음), 풀드비프 와퍼 (가격정보 없음), 갈릭불고기 와퍼 (가격정보 없음), 불고기 와퍼 (가격정보 없음), 비프&슈림프버거 (가격정보 없음), 와퍼 (가격정보 없음), 치즈와퍼 (가격정보 없음), 치킨킹BLT (가격정보 없음), 콰트로치즈와퍼 (가격정보 없음), 통새우슈림프버거 (가격정보 없음)"
포썸,4.5,535,"서울 성북구 동소문로 125 골든타워 1층
(지번) 동선동4가 111-1",02-921-3061,"소고기 쌀국수 (10,000원), 갈비 짬뽕 쌀국수 (16,000원), 분짜 (14,000원), 소고기 파인애플 볶음밥 (12,000원), 매운 짬뽕 쌀국수 (11,000원), 새우 토마토 볶음밥 (11,000원), 소내장 쌀국수 (14,000원), 갈비 쌀국수 (15,000원), 분보싸오 (13,000원), 해산물 볶음밥 (11,000원), 닭봉어깨튀김（5p） (5,000원), 찜.후기약속(주문1건당 1회제공) (10원), 해산물 쌀국수 (11,000원), 어묵 쌀국수 (14,000원), 코코넛새우튀김（5p） (6,000원), 짜조 (6,000원), 고구마롤（4p） (4,000원), 펩시 제로 355mL (2,000원), 웰치스 포도 제로 355mL (2,000원), 웰치스 오렌지 제로 355mL (2,000원), 칠성사이다 355mL (2,000원), 코카콜라 355mL (2,000원)"
매스플레이트 안암본점,3.4,111,"서울 성북구 개운사길 18
(지번) 안암동5가 101-27",,"미트 토마토 스파게티 BEST!! (11,900원), 치킨 머쉬룸 크림 스파게티 (11,900원), 게살 오이스터 스파게티 BEST!! (11,900원), 치킨 올리브 스파게티 (11,900원), 해산물 나베 스파게티 (11,900원), 목살 스테이크 샐러드 BEST!! (15,800원), 목살 필라프 BEST!! (11,900원), 크림 리조또 (11,900원), 게살 오이스터 리조또 BEST!! (11,900원), 베이컨 까르보나라 BEST!! (11,900원), 해산물 올리브 스파게티 BEST!! (11,900원), 핫 스파이시 해물 스파게티 (11,900원), 새우 필라프 (11,900원), 김치 필라프 (11,900원), 토마토 리조또 (11,900원), 할라피뇨 크림 리조또 (11,900원), 치킨 커리 리조또 (11,900원), 해산물 나베 리조또 (11,900원), 해산물 토마토 스파게티 (11,900원), 로제 스파게티 BEST!! (11,900원), 알리오올리오 (11,900원), 봉골레 (11,900원), 치킨 필라프 (11,900원), 베이컨 필라프 (11,900원), 모듬 필라프 (19,900원), 콜라 Coke (2,000원), 사이다 Cider (2,000원), 생수 500ml (500원)"
드림랜드,3.9,78,"서울 성북구 월계로 166
(지번) 장위동 218-25",02-906-4198,"김밥 (4,000원), 떡볶이 (3,500원), 순대 (3,500원), 튀김(3개) (2,500원), 라면 (3,500원), 쫄면 (5,000원), 잔치국수 (5,000원), 해물라면 (4,500원), 불떡라면 (4,500원)"
영순관,3.9,34,"서울 성북구 지봉로24길 19
(지번) 보문동2가 122",02-926-5479,"짜장 (6,000원), 짬뽕 (7,000원), 짬뽕밥 (7,500원), 볶음밥 (7,500원), 잡채밥 (8,000원), 쟁반짜장 (8,500원), 볶음짬 (8,500원), 탕수육 (1인) (10,000원), 깐풍육 (1인) (11,000원), 유산슬 (1인) (13,000원), 잡채 (1인) (9,000원), 팔보채 (1인) (13,000원), 깐쇼새우 (1인) (13,000원), 깐풍새우 (1인) (13,000원), 김치볶음밥 (8,500원), 누룽지탕 (13,000원), 육개장 (7,500원), 간짜장 (7,500원), 우동 (7,500원)"
쵸이양식,4.2,99,"서울 성북구 동소문로20나길 24 2층 쵸이양식
(지번) 동선동1가 85-79",010-6408-9639,"페퍼로니피자 (14,000원), 포테이토피자 (16,000원), 라구피자 (16,000원), 루꼴라랜치피자 (16,000원), 할아부지 라구파스타 (13,000원), 명란 오일파스타 (12,500원), 해를품은파스타 (12,500원), 클래식치즈피자 (12,900원)"
조비스그릴 성북점,4.2,118,"서울 성북구 성북로 110
(지번) 성북동 97-30",02-763-3096,"푸싯(1마리) (16,000원), 리엠뽀(250g) (15,000원), 마녹(5조각) (15,000원), 한싯 칸톤(새우or돼지고기) (15,000원), 씨즐링 씨식 (15,000원), 카레-카레 (17,000원), 비콜 익스프레스 (16,000원), 감바스 (16,000원)"
참나무닭나라,4.7,50,"서울 성북구 동소문로8길 12
(지번) 동소문동2가 290",02-766-9192,"장작구이 통닭 (18,000원), 을지로 골뱅이 (27,000원), 국수사리 (3,000원), 스팸계란후라이 (13,000원), 아이스황도 (8,500원), 어묵탕 (13,000원), 번데기탕 (8,500원)"
스타벅스 성신여대점,3.2,45,"서울 성북구 동소문로24길 12
(지번) 동선동1가 92-1",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
시장떡볶이,3.3,17,"서울 성북구 돌곶이로22가길 27
(지번) 석관동 270-1",02-965-3719,메뉴 없음
호랑이김밥,4.1,66,"서울 성북구 성북로 18 1층
(지번) 성북동 184-90",02-928-3454,"꽃등심 불고기 김밥 (10,000원), 전복 톳나물 김밥 (10,000원), 박고지 김밥 (9,000원), 채소김밥 (5,000원)"
아우트리거커피,4.9,34,"서울 성북구 종암로36길 26 1층
(지번) 하월곡동 90-1318",010-9999-9999,"아우트리거커피 (5,800원), 동윤영 (5,800원)"
황해옥감자탕 돈암본점,3.8,79,"서울 성북구 보문로40길 23 1층
(지번) 동소문동5가 52-3",02-929-2935,"감자탕 (소) (24,000원), 감자탕 (중) (26,000원), 감자탕 (대) (35,000원), 감자탕(특대) (40,000원), 뼈사리(대) (15,000원), 뼈사리(중) (13,000원)"
탱글이문어,4.6,106,"서울 성북구 고려대로26길 42-2 2층
(지번) 안암동5가 103-99",010-5678-1781,"문어삼합 (38,000원)"
두메산골 쌈밥,4.6,16,"서울 성북구 화랑로 119-9 1층
(지번) 하월곡동 10-12",02-942-4629,"두메쌈밥 (12,000원), 청국장 (8,000원), 간장게장 (15,000원), 생삼겹살 (200g) (15,000원), 고등어조림 (12,000원), 갈치조림 (11,000원), 골뱅이무침 (18,000원), 오징어볶음 (18,000원), 김치찌개 (20,000원)"
팔백집 고대점,3.7,45,"서울 성북구 고려대로27길 3 1층
(지번) 안암동5가 101-119",02-921-5567,"돼지쫄갈비 (1인) (15,000원), 쫄불고기 (1인) (13,000원), 꽃삼겹살 (300g) (15,000원), 쭈꾸미쫄갈비(1인) (17,000원), 쭈꾸미 한접시 (12,000원), 쭈꾸미 반접시 (7,000원), 매운쫄불고기정식(점심)1인 (6,500원), 쭈꾸미볶음(점심)1인 (10,000원), 시래기밥(고기주문시) (3,000원), 황태콩나물해장국(고기주문시) (3,000원), 김치찌개(고기주문시) (3,000원), 김치찌개(점심) (6,000원)"
리정원 성신여대점,5.0,"1,107","서울 성북구 동소문로20나길 11 1층
(지번) 동선동1가 2-6",02-921-6797,"꽃삼겹살(150g) (16,000원), 탱탱삼겹살(150g) (16,000원), 으뜸목살(150g) (16,000원), 진목꼬들살(130g) (16,000원), 생갈매기살(130g) (16,000원), 한돈항정살(130g) (18,000원)"
더고집 월곡점,3.8,7,"서울 성북구 오패산로 16
(지번) 하월곡동 67-37",02-912-7792,"냉모밀 (5,000원), 비빔모밀 (5,000원), 우동 (5,000원), 고추장찌개 (5,000원), 감바스+통식빵 (4,000원), 통식빵추가 (1,500원)"
김태완스시 성신여대,4.8,241,"서울 성북구 동소문로20길 32 1층
(지번) 동소문동5가 118-15",02-924-0933,"오늘의 초밥(10ps) (14,000원), 특선초밥(12ps) (17,000원), 스페셜초밥(12ps) (19,000원), 활생선초밥(10ps) (21,000원), VIP오마카세 초밥(15ps) (32,000원), 오마카세 초밥 (25,000원)"
베이커리이씨네빵집 성신여대점,4.0,57,"서울 성북구 보문로 173-2 1층
(지번) 삼선동5가 298-4",,"시오 빵 (2,600원), 자망드 (4,400원), 쇼콜라 범벅 (5,000원), 앙버터 브레첼 (4,400원), 크루아상 (4,000원), 뺑 오 쇼콜라 (4,400원), 볼케이노 소시지 (4,400원), 맘모스 1/2 (6,800원), 단팥빵 (2,800원), 소보로 (2,800원), 초코 모닝 (3,800원), 메이드 인 영어마을 (5,000원), 크림치즈 화이트 (3,600원), 연유 버터 브레첼 (3,800원), 치즈 브레첼 (3,800원), 앙팡팡 (3,800원), 말차 크림 앙팡 (4,200원), 크림빵 (3,200원), 생크림 빵 (3,400원), 딸기잼 (1,500원), 모카빵 (5,000원), 모닝롤 (3,800원), 치즈 바게트 (4,800원), 무화과 바게트 (4,800원), 씨앗 바게트 (3,800원), 마늘 버터 바게트 (5,000원), 초코 바게트 (4,200원), 호두 크랜베리 바게트 (4,000원), 마늘 바게트 (5,800원), 불타는 베이컨 바게트 (4,800원)"
고향돌김치삼겹살,4.6,62,"서울 성북구 보문로32길 44 1층
(지번) 동선동2가 27",02-953-6686,"돌김치 생삼겹 (180g) (16,000원), 돌김치 생목살 (180g) (16,000원), 물냉면 (6,000원), 비빔냉면 (6,000원), 볶음밥 (2,000원), 치즈사리 (2,000원), 공기밥 (1,000원), 돌김치 생항정 (150g) (18,000원)"
한우누렁소,4.3,8,"서울 성북구 동소문로20가길 46 1층
(지번) 동선동1가 121-3",02-921-0025,"한우도가니탕 (15,000원), 한우갈비탕 (13,000원), 냉면 (7,000원), 1++한우 꽃등심(150g) (38,000원), 1++한우 살치살(150g) (40,000원), 1++한우 안창살(150g) (40,000원), 1++한우 토시,제비추리(150g) (38,000원), 1++한우 갈비살(150g) (38,000원), 1++한우 채끝살(150g) (38,000원), 1++한우 특수부위모듬(150g) (36,000원), 1++한우 차돌박이(150g) (25,000원), 1++한우 삼겹살(150g) (12,000원), 1++한우 육사시미(200g) (35,000원), 1++한우 육회(200g) (25,000원), 1++한우 간천엽 (15,000원), 1++한우 버섯불고기전골 (13,000원), 1++한우 도가니탕 (15,000원), 1++한우 육회비빔밥 (11,000원), 1++한우 갈비탕 (13,000원), 1++한우 설렁탕 (8,000원), 1++한우 육개장 (8,000원), 1++한우 뚝배기불고기 (8,000원), 1++한우 도가니수육 (50,000원), 1++한우 우거지탕 (7,000원)"
무르무르드구스토,,121,"서울 성북구 고려대로 102-2 4층
(지번) 안암동5가 92",02-928-0683,"바질&토마토 (18,800원), 라비올리&뇨끼 (21,800원), 브리&바질파스타 (20,800원), 콰트로 포르마지오 피자 (23,800원), 알리오 올리오 (17,800원), 통목살 스테이크&트러플리조또 (31,800원), 살치살 스테이크 (41,800원)"
커피로스터스 숲,4.9,12,"서울 성북구 보국문로 180 1, 2층
(지번) 정릉동 789-6",0507-1306-9343,"아인숲페너 (6,000원), 크로플 (4,000원)"
어제그쭈꾸미집,4.7,31,"서울 성북구 한천로76길 33-12
(지번) 석관동 131-67",02-965-3302,"쭈Set (40,000원), 꾸Set (35,000원), 솥뚜껑 쭈꾸미 (13,000원), 쭈꾸미 파전 (10,000원), 칼국수 (6,000원), 미set (31,000원)"
낭만포차,5.0,4,"서울 성북구 동소문로8길 14 1층
(지번) 동소문동2가 289",010-9500-5665,"문어숙회 (30,000원), 낙지볶음 (19,000원), 오징어볶음 (17,000원), 차돌숙주볶음 (17,000원), 골뱅이 (15,000원), 치킨 (15,000원), 오돌뼈 (15,000원), 먹태 (14,000원), 마른오징어 (15,000원), 제육볶음 (13,000원), 돈까스 (13,000원), 두부김치 (13,000원), 도토리무침 (12,000원), 떡볶이 (12,000원), 한치 (10,000원), 묵사발 (10,000원), 치즈계란말이 (9,000원), 황도 (8,000원), 쥐포 (7,000원), 번데기 (7,000원), 만두 (10,000원), 주먹밥 (3,000원), 닭백숙 (28,000원), 닭볶음탕 (23,000원), 김치찌개 (17,000원), 부대찌개 (17,000원), 동태찌개 (17,000원), 나가사키짬뽕 (17,000원), 소고기육전 (20,000원), 모둠전 (17,000원), 굴전 (13,000원), 감자전 (13,000원), 동태전 (13,000원), 부추전 (9,000원), 김치전 (9,000원)"
차담by갤러리더스퀘어,4.6,69,"서울 성북구 정릉로9길 68 국민대학교 명원박물관 해옹헌 1층
(지번) 정릉동 848-4",,"말차 토닉 (ICED ONLY) (9,500원), 바닐라빈 말차 라떼 (11,000원), 생과일 바질 냉침 홍차 (9,000원), 호지 밀크 티 (ICED ONLY) (7,700원), 얼그레이 쉬폰케이크와 얼그레이 생크림 (8,500원), 바스크 치즈케이크와 말차 크림 (9,500원), 카라멜라이즈드 토스트와 바닐라빈 크림 (11,000원), 말차 판나코타 (7,000원), 말차 아포가토 (11,000원)"
롤더다이스,4.9,4,"서울 성북구 고려대로 27 1층
(지번) 안암동2가 121-11",,"아인슈페너 (5,300원), 바닐라빈라떼 (5,500원), 바스크치즈케이크 플레인 (5,600원), 아메리카노 (4,000원), 애플카라멜치즈케이크 (7,800원), 성북천 라떼 (6,300원), 오렌지 아메리카노 [only iced] (6,000원), 에스프레소 (3,800원), 라떼 (4,500원), 카푸치노 [only hot] (4,500원), 플랫화이트 (4,500원), 오트 브라운슈가 라떼 [only iced] (6,000원), 말차라떼 (5,000원), 크림초코라떼 (5,300원), 블루베리라떼 [only iced] (5,500원), 밀크티 (5,500원), 바닐라빈우유 (5,500원), 레몬에이드 [only iced] (5,000원), 말차시트러스 [only iced] (5,300원), 히비스커스 레몬티 (5,300원), 레몬블랙티 (5,300원), 딸기라떼 [only iced] (5,800원), 딸기나무숲 [only iced] (6,000원), 그린코코넛라떼 [only ice] (6,000원), 캐모마일 복령 (4,000원), 민트 유자 (4,000원), 히비스커스 오미자 (4,300원), 얼그레이 제주 진피 (4,300원), 쑥절미 바스크 치즈케이크 (7,500원), 바스크치즈케이크 말차 (5,900원)"
해물명가,4.2,28,"서울 성북구 동소문로15길 1 1층
(지번) 동소문동6가 7-2",02-921-6117,"（강추）순살아구찜2인세트（갑오징어or낙지＋볶음밥＋음료수 (48,000원), （강추）순살아구찜 3인세트（갑오징어or낙지＋볶음밥＋음료수） (55,000원), [주문량1위 강추강추] 순살아구찜 (35,000원), 쫀득쫀득 아구찜 (33,000원), 해물찜 (38,000원), 해물가득 동태해물탕 (34,000원), 동태애장탕 (10,000원), 동태알탕 (11,000원), 대구탕 (11,000원), 지리 대구탕 (11,000원), （강추）순살아구찜 4인세트（갑오징어or낙지＋볶음밥2＋음료수） (66,000원), 낙지찜 (38,000원), 갑오징어찜 (38,000원), [인기] 밥도둑 아구탕 (29,000원), 대구해물탕 (37,000원), 지리 아구탕 (30,000원), 지리 동태해물탕 (34,000원), 지리 대구해물탕 (37,000원), [인기] 동태탕 (9,000원), 지리 동태탕 (9,000원), 지리 동태애장탕 (10,000원), 지리 동태알탕 (11,000원), 참이슬 후레쉬 (4,000원), 처음처럼 (4,000원), 진로이즈백 (4,000원), 새로 (4,000원), 청하 (5,000원), 카스 (4,000원), 테라 (4,000원), 장수막걸리 (4,000원)"
