이름,평점,리뷰수,주소,전화번호,메뉴
크래프트아일랜드 잠실점,4.2,533,"서울 송파구 올림픽로35가길 10 더샵스타파크상가 114, 115호,119호
(지번) 신천동 7-14",02-413-1555,"바베큐 플레터 (95,000원), 명란 알리오 올리오 (18,000원), 치킨 아라비아따 (18,000원), 까르보나라 (18,000원), 쉬림프 로제 파스타 (20,000원), 봉골레 파스타 (22,000원), 김치 필라프(LUNCH) (16,000원), 해산물 필라프(LUNCH) (18,000원), 페퍼로니 피자 (27,000원), 미트 베이컨 피자 (27,000원), 고르곤졸라 피자 (27,000원), 쉬림프 피자 (30,000원), 아보카도 콥 샐러드 (18,000원), 리코타 샐러드 (18,000원), 멕시칸 치킨 샐러드 (20,000원), 떡볶이 or 로제떡볶이 (18,000원), 포테이토 프라이 (16,000원), 칠리 치즈 프라이 (18,000원), 아보카도 나쵸스 (18,000원), 감바스 알 아히요 (30,000원), 윙&봉 (27,000원), 쭈꾸미 프리터 (27,000원), 소세지 플레터 (27,000원), 슈바인 학센 (55,000원), 이베리코 스테이크 플레터 (55,000원), 부채살 스테이크 플레터 (55,000원)"
프로퍼커피바,3.5,252,"서울 송파구 위례성대로22길 6 유진빌딩 1층
(지번) 오금동 8-5",02-3401-0703,"아메리카노 (5,000원), 카페라떼 (5,800원), 헤이라떼 (6,000원), 자몽티 (HOT) (7,000원), 레몬티 (HOT) (7,000원), 핸드드립 (6,000원), 콜드브루 (7,000원), 콜드브루 라떼 (7,000원), 브라운 라떼 (6,000원), 에스프레소 (5,000원), 카푸치노 (5,800원), 플랫화이트 (5,500원), 모카 (6,500원), 초코라떼 (6,000원), 오렌지주스 (7,500원), 자몽주스 (7,500원), 레몬에이드 (7,000원), 자몽에이드 (7,000원), 밀크티 웨딩임페리얼 (7,000원), 노엘 시나몬 밀크티 (7,000원)"
정담옥,4.2,"1,279","서울 송파구 백제고분로7길 16 1층
(지번) 잠실동 193-7",0507-1479-9233,"숯불뼈구이(중) (44,000원), 얼큰순대진국 (11,000원), 편백모듬순대 (24,000원), 한방수육한판 (25,000원), 순대진국 (11,000원), 수육국밥 (11,000원), 흑돼지만두 (5,000원), 1인뼈구이정식 (15,000원)"
광양불고기,3.0,42,"서울 송파구 백제고분로39길 6
(지번) 석촌동 174",02-420-0211,"광양불고기 (미국산) (32,000원), 냉면 (8,000원), 광양불고기 (한우) (45,000원), 생등심 (150g) (48,000원), 생등심불고기 (180g) (48,000원), 육수 불고기 (280g) (28,000원), 소양념갈비 (300g) (32,000원), 돼지통갈비 (300g) (18,000원), 돼지석쇠불고기 (200g) (18,000원), 갈비탕 (12,000원), 매운등갈비찜 (10,000원), 육개장 (9,000원), 육회비빔밥 (12,000원), 불고기비빔밥 (12,000원), 뚝배기불고기 (10,000원), 뚝배기김치찌개 (8,000원), 한우차돌된장찌개 (9,000원), 강원도황태구이 (10,000원), 간장게장백반 (20,000원), 양념게장백반 (10,000원)"
어리랑,4.3,50,"서울 송파구 풍성로26길 16
(지번) 풍납동 157-7",02-472-8777,"광어활어회 한상차림(대) (63,000원), 광어활어회 한상차림(중) (53,000원), 광어활어회 한상차림(소) (43,000원)"
팡즈,4.2,612,"서울 송파구 백제고분로41길 27 1층
(지번) 송파동 11-2",02-2042-4687,"차오멘 (12,000원), 제네럴 쏘 치킨 (18,000원), 유포멘 (12,000원), 완탕멘 (12,000원), 중화 비빔밥 (12,000원), 마파두부 (12,000원), 칠리새우 (24,000원), 사천식 닭날개 (22,000원), 홍콩식 토스트 (6,000원), 타이완 소세지 (6,000원)"
스타벅스 석촌호수점,3.8,106,"서울 송파구 석촌호수로 262 1~3층
(지번) 송파동 7-5",1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
인딕슬로우 송리단길점,4.2,371,"서울 송파구 백제고분로45길 28 벤도치빌딩 2층 201호
(지번) 송파동 55-7",010-7465-0097,"브런치 탈리 (16,000원), 연어 & 아보카도 피자 (19,000원), 커리 & 라이스 (12,500원), 램 빈달루 커리 (18,500원), 제철과일 & 고르곤졸라치즈 피자 (19,800원), 프리운 아보카도 사그 커리 (18,500원), 라씨 (5,500원)"
함흥본가면옥 문정점,3.9,56,"서울 송파구 법원로 114 엠스테이트 D동 301호
(지번) 문정동 643-1",02-407-8807,"물냉면 (10,000원), 비빔냉면 (10,000원), 회냉면 (11,000원), 갈비탕 (15,000원), 갈비찜 (62,000원), 손만두 (8,000원), 석쇠 불고기 (15,000원), 뚝배기 불고기 (10,000원), 떡만두국 (11,000원), 버섯불고기（2인분, 비조리） (32,000원), 홍어회무침 (30,000원), 만두전골 (29,000원), 얼갈이김치 (2,000원), 깍두기 (2,000원), 공기밥 (1,000원), 콜라（펩시）500mL (3,000원), 사이다（칠성）500mL (3,000원)"
방이동쭈꾸미,4.4,138,"서울 송파구 오금로11길 11-8 112호
(지번) 방이동 34-2",02-417-9916,"오리지널쭈꾸미 (30,000원), 쭈삼（쭈꾸미 ＋ 삼겹살） (30,000원), 쭈닭（쭈꾸미＋닭발） (30,000원), 쭈삼닭（쭈꾸미 ＋ 삼겹살 ＋ 닭발 ） (45,000원), 떡 (4,000원), 우동 (4,000원), 눈꽃치즈 (4,000원), 삼겹살 추가 (10,000원), 닭발 추가 (10,000원), 공기밥 (1,000원), 날치알볶음밥 (4,000원), 들깨미역국 (5,000원), 계란찜 (5,000원), 비법양념 추가（비조리） (4,000원), 콘치즈 샐러드 (4,000원), [반찬] 메추리알 추가 (1,000원), 날치알 추가（30g） (1,000원), 날치알주먹밥 (5,000원), 코카콜라 355mL (2,000원), 칠성 사이다 355mL (2,000원), 펩시제로 355mL (2,000원)"
오금버드나무집,4.0,91,"서울 송파구 동남로 309 1층
(지번) 오금동 127-14",02-408-8000,"양념 소왕갈비(270g) (37,000원), (생) 소갈비(190g) (45,000원), 소갈비살(150g) (27,000원), 양념 한돈구이(220g) (22,000원), (양념) 갈매기살(150g) (23,000원), (생) 갈매기살(150g) (23,000원), 양념돼지갈비(250g) (23,000원), 삼겹살(150g) (20,000원), 갈비탕 (17,000원), 사골우거지탕 (14,000원), 물냉면 (12,000원), 산채 비빔밥 (13,000원), 돌솥 비빔밥 (14,000원), 후식) 냉면 / 해물된장 (7,000원), 김치찌개 (12,000원), 비빔냉면 (12,000원), 해물된장 (12,000원)"
피에프창 롯데월드몰점,3.4,477,"서울 송파구 올림픽로 300 캐쥬얼동 5층
(지번) 신천동 29",02-3213-4599,"창스 치킨 레터스 랩 (21,900원), 핸드 메이드 덤플링 (PORK 4pc) (8,000원), 핸드 메이드 덤플링 (PORK 6pc) (10,000원), 핸드 메이드 덤플링 (SHRMP 4pc) (9,000원), 핸드 메이드 덤플링 (SHRMP 6pc) (12,000원), 핸드 폴디드 크랩 완탕 (4pc) (9,000원), 핸드 폴디드 크랩 완탕 (6pc) (12,000원), 다이너마이트 쉬림프 (16,900원), 몽골리안비프 (30,900원), 비프브로콜리 (29,900원), 시추안비프 (28,900원), 페퍼스테이크 (29,900원), 로 메인 (23,900원), 팟 타이 (22,900원), 칠리 버터 쉬림프 누들 (28,900원), 탄탄면 (19,900원), 완탕 수프 (6,000원), 에그 드랍 수프 (5,000원), 창스 스파이시 치킨 (19,900원), 쿵파오 치킨 (21,900원), 크리스피 허니 쉬림프 (29,900원), 링 오브 파이어 쉬림프 (30,900원)"
차마시는뜰,4.4,129,"서울 송파구 동남로 272 가락우창아파트 상가 1층 10호
(지번) 오금동 164",010-9680-0688,"현재휴업하고있어요 (1,000원)"
고도식 잠실점,,"1,519","서울 송파구 백제고분로45길 28 벤도치빌딩 1층
(지번) 송파동 55-7",02-422-8692,"2인세트 (48,000원), 3-4인세트 (79,000원), 알등심(뼈무게 제외 160g) (17,000원), 삼겹살(160g) (17,000원), 천겹살(180g) (16,000원), 청어알 한우육회(100g) (17,000원), 메밀냉면(물냉/비냉) (7,000원), 얼큰 순두부찌개 (7,000원), 된장술밥 (8,000원), 철판볶음밥 (7,000원), 차돌 된장찌개 (8,000원), 표고밥 (2,000원), 맛보기육회(60g) (8,000원)"
롯데호텔월드 라세느,3.8,650,"서울 송파구 올림픽로 240 2층
(지번) 잠실동 40-1",02-419-7000,"주중,주말,공휴일 아침 (어른) (75,000원), 주중 점심 (어른) (168,000원), 주중 저녁 (어른) (190,000원), 주말,공휴일 점심(어른) (190,000원), 주말,공휴일 저녁(어른) (190,000원), 주중 점심 (어린이) (75,000원), 주중,주말,공휴일 아침 (어린이) (40,000원), 주중,주말,공휴일 저녁 (어린이) (85,000원), 주중,주말,공휴일 점심 (어린이) (85,000원)"
배키욘방,,"2,095","서울 송파구 올림픽로32길 22-23 평원빌딩 1층 102호
(지번) 방이동 62-3",02-418-7773,"부채살 스테키동300 (18,000원), 마리네이드사케동 (16,000원), (냉)미소카라메 (10,000원), 호르몬동(한우소곱창) (18,000원), 타레이세세리동 (19,000원)"
단디 송리단길본점,3.9,"2,884","서울 송파구 백제고분로45길 7 1층 1호
(지번) 송파동 45-5",02-412-5335,"부타동 (10,500원), 야끼규동 (11,500원), 호르몬동 (12,000원), 특호르몬동 (15,500원), 사케동 (15,500원)"
원조마포소금구이,4.1,62,"서울 송파구 송파대로 106-13 1층
(지번) 문정동 73-7",02-408-5757,"동태찌개 (10,000원), 냉면 (8,000원), 소금구이 (200g) (17,000원), 갈매기살 (18,000원), 목항정살 (20,000원), 김치찌개 (9,000원), 된장찌개 (8,000원), 청국장 (8,000원), 제육볶음 (10,000원)"
칠성집갈매기,4.8,359,"서울 송파구 법원로11길 7 문정현대지식산업센터법조타운 1층 126~127호
(지번) 문정동 644-2",0507-1336-0200,"생갈매기 (19,000원), 대구막창 (19,000원), 대파갈매기(170g) (19,000원), 통 가브리 (20,000원), 폭탄계란찜 (7,000원), (냉)김치말이국수 (9,000원), 된장술밥 (9,000원), 통갈매기 (19,000원), 메뉴판 (0원)"
청국장과보리밥 잠실점,4.4,205,"서울 송파구 백제고분로20길 4 1층
(지번) 잠실동 335-12",02-2042-1234,"생굴보쌈(소) (39,000원), 생굴수육 (29,000원), 생굴 (18,000원), 굴전 (20,000원)"
명륜진사갈비 서울송파점,3.6,26,"서울 송파구 가락로 120 2층 201호
(지번) 석촌동 296-4",02-422-9272,"숯불돼지갈비 (가격정보 없음), 후려페퍼 스테이크 (가격정보 없음), 통삼겹살 (가격정보 없음), 생등갈비(프렌치렉) (가격정보 없음), 목살 (가격정보 없음), 숯불닭갈비 (가격정보 없음), 벌집껍데기 (가격정보 없음), 소갈비살 (가격정보 없음), 물냉면 (가격정보 없음), 비빔냉면 (가격정보 없음), 계란찜 (가격정보 없음), 된장찌개 (가격정보 없음), 김치찌개 (가격정보 없음)"
쭈꾸미도사 잠실새내점,4.0,"1,794","서울 송파구 백제고분로7길 30 1층
(지번) 잠실동 189",02-419-0523,"낙곱새 말고 쭈곱새 (34,000원), [배달No.1픽] 비조리 대창쭈꾸미 (38,000원), [배달인기] 비조리 삼겹쭈꾸미 (34,000원), 비조리 오리지널 쭈꾸미 (32,000원), [쭈도No.1픽] 대창 쭈꾸미 (19,000원), [인기메뉴] 삼겹 쭈꾸미 (17,000원), 오리지날 쭈꾸미 (16,000원), 대창 (14,000원), 차돌박이 (7,000원), 삼겹살 (8,000원), 새우 150g (8,000원), 치즈사리 (2,000원), 납작당면 (2,000원), 밀떡 (2,000원), 날치알 주먹밥 (4,000원), 날치알 볶음밥재료 (4,000원), 공기밥 (1,500원), 쿨피스 (2,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원)"
장수소곱창,4.9,25,"서울 송파구 백제고분로17길 49 101호
(지번) 잠실동 207-18",02-430-3375,"소곱창(200g) (25,000원), 특양구이(200g) (27,000원), 대창구이(200g) (25,000원), 막창구이(200g) (25,000원), 염통구이(200g) (15,000원), 치마살(150g) (23,000원), 곱창전골(중) (45,000원), 곱창전골 (대) (65,000원), 양볶음밥 (13,000원), 볶음밥 (3,000원)"
대성정육식당,3.8,58,"서울 송파구 석촌호수로12길 1-6 1층
(지번) 잠실동 210-53",02-412-2292,"흑돼지오겹 (1인분) (12,000원), 한우육사시미한접시 (200g) (25,000원), 한우육회한접시 (150g) (15,000원), 대성갈비탕 (10,000원), 한우암소갈비탕 (14,000원), 묵은지김치찌개 (6,000원), 제육볶음 (12,000원)"
오레노라멘 송파점,4.4,542,"서울 송파구 백제고분로45길 17-3 1층 102호
(지번) 송파동 42-6",,"토리빠이탄 라멘 (12,000원), 카라빠이탄 라멘 (12,000원), 삽겹차슈두장 (3,000원), 반숙계란추가 (1,000원), 코카콜라(오리지널/제로) (2,000원), 병맥주(크러쉬) (5,000원), 하이볼 (7,000원)"
큰손닭한마리 잠실새내본점,4.0,56,"서울 송파구 백제고분로15길 59 1층
(지번) 잠실동 186-13",010-2740-3366,"닭한마리 (소) (29,000원), 닭도리탕 (소) (31,000원), 삼계탕 (16,000원), 닭칼국수 (점심메뉴) (8,000원)"
램샾,4.4,90,"서울 송파구 송파대로22길 12 2층
(지번) 문정동 48",070-8848-8533,"2인세트 (480g) (79,000원), 프렌치렉 (200g) (38,000원), 양갈비 (220g) (33,000원), 양등심 (180g) (33,000원), 양새우살 (120g) (가격정보 없음), 양떡갈비 (180g) (가격정보 없음)"
송도갈비 문정역점,3.6,76,"서울 송파구 법원로 128 문정SKV1 GL메트로시티 A동 201호
(지번) 문정동 642-3",02-449-6628,"생갈빗살 (180g) (19,000원), 양념본갈비 (180g) (29,000원), 생본갈비 (180g) (36,000원), 왕본양념갈비 (300g) (39,000원), 토종한우 생등심 (150g) (53,000원)"
진성한우곱창,3.2,603,"서울 송파구 송파대로28길 27
(지번) 가락동 80",02-402-3439,"한우곱창 (220g) (19,000원), 한우대창 (220g) (19,000원), 한우막창 (220g) (20,000원)"
경미양꼬치,4.6,87,"서울 송파구 올림픽로32길 18-21 1층
(지번) 방이동 63-6",02-3432-2292,"고급양갈비 2개(260g) (32,000원), 양갈비살(1인분,10개) (20,000원), 샤브샤브 무한리필 (22,000원), 양꼬치 (15,000원), 새우꼬치 (14,000원), 매운맛양꼬치 (16,000원)"
시래마루 본점,3.6,278,"서울 송파구 송파대로49길 64 1층
(지번) 석촌동 1-6",02-2203-8999,"보쌈（중） (38,000원), 소갈비찜（중） (48,000원), 코다리조림（중） (39,000원), 감자전 (12,000원), 해물파전 (17,000원), 들깨시래기탕 (11,000원), 고등어찌개정식（1인） (16,000원), 보쌈정식（1인） (16,000원), 소갈비찜정식（2인） (40,000원), 도토리묵무침 (10,000원), 들깨시래기탕만 (7,000원), 찰수수부꾸미 (6,000원), 보쌈세트 (71,000원), 코다리조림세트 (74,000원), 소갈비찜세트 (82,000원), 보쌈（대） (49,000원), 코다리조림（대） (52,000원), 소갈비찜（대） (60,000원), 코다리조림 정식（2인） (38,000원), 소갈비찜정식（3인） (60,000원), 시래기밥 (2,500원), 공기밥 (1,000원), 메밀전병 (6,000원), 곤드레전병 (6,000원), 반반전병 (6,000원), 사이다（칠성,캔）355mL (2,000원), 콜라（코카콜라,캔）355mL (2,000원)"
마차이,4.5,492,"서울 송파구 올림픽로32길 58 1층
(지번) 방이동 105-4",02-6949-2553,"마차이짬뽕 (9,000원), 마파두부면 (10,000원), 야끼우동 (9,000원)"
생생아구,3.8,39,"서울 송파구 백제고분로7길 8-37 1층
(지번) 잠실동 198-1",02-419-2922,"아구코스A (85,000원), 아구코스B (75,000원), 아구회 (소) (80,000원), 아구수육 (소) (75,000원), 아구찜 (소) (75,000원), 아구탕 (소) (75,000원), 아구지리 (소) (75,000원), 부산수제어묵 (20,000원), 아구위무침 (35,000원)"
새마을포차 방이본점,3.1,299,"서울 송파구 오금로11길 23 납광빌딩 1층 103호
(지번) 방이동 37-2",02-423-0909,"새마을 삽피자 (19,000원), 매운 갈비찜 (21,000원), 새마을 닭볶음탕 (21,000원), 오징어회 (19,000원), 새마을 찜닭 (21,000원)"
맥도날드 송파잠실DT점,3.0,58,"서울 송파구 도곡로 434 1층
(지번) 잠실동 305-15",02-6204-6700,"한입초코츄러스3조각 (가격정보 없음), 맥스파이시 상하이 투움바 (가격정보 없음), 슈비 투움바 (가격정보 없음), 더블 쿼터파운더 치즈 (가격정보 없음), 맥스파이시 상하이 버거 (가격정보 없음), 토마토 치즈 비프 버거 (가격정보 없음), 빅맥 (가격정보 없음), 트리플 치즈버거 (가격정보 없음), 1955 버거 (가격정보 없음), 더블 불고기 버거 (가격정보 없음), 불고기 버거 (가격정보 없음), 슈슈 버거 (가격정보 없음), 슈비 버거 (가격정보 없음), 베이컨 토마토 디럭스 (가격정보 없음), 치즈버거 (가격정보 없음), 더블 치즈버거 (가격정보 없음), 햄버거 (가격정보 없음), 드립 커피 (가격정보 없음), 해쉬 브라운 (가격정보 없음), 후렌치 후라이 (가격정보 없음), 맥너겟 (가격정보 없음), 아메리카노 (가격정보 없음)"
