이름,평점,리뷰수,주소,전화번호,메뉴
인생파곱창,3.6,410,"서울 금천구 시흥대로52길 42 1층
(지번) 시흥동 888-5",02-895-7778,"수제숙성 청정진도대파 모듬한우곱창 (57,900원), 수제숙성 청정진도대파 한우곱창 (27,900원), 수제숙성 청정진도대파 한우대창 (24,900원), 호암산 볶음밥 한판 (5,900원), 치즈 달걀찜 (4,900원)"
맥도날드 서울시흥DT점,3.8,60,"서울 금천구 시흥대로 184
(지번) 시흥동 903-4",02-6269-6200,"한입초코츄러스3조각 (가격정보 없음), 맥스파이시 상하이 투움바 (가격정보 없음), 슈비 투움바 (가격정보 없음), 더블 쿼터파운더 치즈 (가격정보 없음), 맥스파이시 상하이 버거 (가격정보 없음), 토마토 치즈 비프 버거 (가격정보 없음), 빅맥 (가격정보 없음), 트리플 치즈버거 (가격정보 없음), 1955 버거 (가격정보 없음), 더블 불고기 버거 (가격정보 없음), 불고기 버거 (가격정보 없음), 슈슈 버거 (가격정보 없음), 슈비 버거 (가격정보 없음), 베이컨 토마토 디럭스 (가격정보 없음), 치즈버거 (가격정보 없음), 더블 치즈버거 (가격정보 없음), 햄버거 (가격정보 없음), 드립 커피 (가격정보 없음), 해쉬 브라운 (가격정보 없음), 후렌치 후라이 (가격정보 없음), 맥너겟 (가격정보 없음), 아메리카노 (가격정보 없음)"
가산물갈비&즉석소불고기,,682,"서울 금천구 가산디지털1로 128 STXV타워 1층 110호
(지번) 가산동 371-37",010-9581-8981,"전체메뉴 (38,000원), 세트메뉴 (95,000원)"
종로계림 닭도리탕원조 가산디지털단지점,4.2,122,"서울 금천구 가산디지털1로 142 가산 더스카이밸리 1차 2층 228,229호
(지번) 가산동 371-57",02-2067-0093,"마늘 닭도리탕 (대) (51,000원), 마늘 닭도리탕 (중) (39,000원), 마늘 닭도리탕 (소) (27,000원)"
파티엘하우스,2.8,72,"서울 금천구 디지털로 173 엘리시아빌딩 3층
(지번) 가산동 60-69",02-865-1141,메뉴 없음
버거킹 금천독산점,2.9,22,"서울 금천구 시흥대로 421 1층
(지번) 독산동 288-1",070-7459-7091,"블랙 바비큐 와퍼 (가격정보 없음), 블랙 바비큐 콰트로 치즈와퍼 (가격정보 없음), 불맛 더블치즈앤베이컨 버거 (가격정보 없음), 통새우 와퍼 (가격정보 없음), 몬스터 와퍼 (가격정보 없음), 두툼 버거 (가격정보 없음), 오리지널스 화이트 페타 (가격정보 없음), 스파이시 풀드비프 와퍼 (가격정보 없음), 풀드비프 와퍼 (가격정보 없음), 갈릭불고기 와퍼 (가격정보 없음), 불고기 와퍼 (가격정보 없음), 비프&슈림프버거 (가격정보 없음), 와퍼 (가격정보 없음), 치즈와퍼 (가격정보 없음), 치킨킹BLT (가격정보 없음), 콰트로치즈와퍼 (가격정보 없음), 통새우슈림프버거 (가격정보 없음)"
통영해물가 가산2호점,4.0,17,"서울 금천구 벚꽃로46길 1-5
(지번) 가산동 35-12",02-852-8378,"생선회(대) (89,000원), 생선회(중) (77,000원), 생선회(소) (60,000원), 통영물회(특대) (82,000원), 통영물회(대) (70,000원), 통영물회(소) (58,000원), 통영해물탕(특대) (88,000원), 통영해물탕(대) (71,000원), 통영해물탕(소) (60,000원), 활우럭탕(대) (45,000원), 활우럭탕(소) (35,000원)"
도취,4.6,187,"서울 금천구 시흥대로52길 70 2층
(지번) 시흥동 884-4",,"동파육 (24,000원), 쿵파오치킨 (19,000원), 어향새우 (22,000원), 고추잡채+또띠아 (18,000원), 팔보채 (24,000원), 유니짜장면 (7,000원), 짬뽕 (8,000원), 볶음짬뽕(2인) (16,000원), 차우멘(2인) (17,000원), 해물쟁반짜장(2인) (20,000원), 정통탕수육 (14,000원), 사천탕수육 (15,000원), 김치치즈탕수육 (21,000원), 칠리중새우 (14,000원), 레몬크림중새우 (15,000원), 깐풍기 (17,000원), 유린기 (19,000원), 차돌박이짬뽕탕 (20,000원), 백짬뽕탕 (19,000원), 해물누룽지탕 (26,000원)"
고구려짬뽕10101,4.1,14,"서울 금천구 시흥대로2길 8-63
(지번) 시흥동 978-6",02-803-2888,"옛날짜장 (7,000원), 옛날짬뽕 (9,000원), 불짬뽕 (9,500원), 삼선짬뽕 (11,000원), 차돌짬뽕 (12,000원), 쟁반짜장 (19,000원), 미니탕수육 (11,000원), 찹쌀탕수육 (19,000원), 양장피 (24,000원), 삼선짬뽕밥 (11,000원), 볶음밥 (9,000원), 삼선불짬뽕 (12,000원), 쟁반짬뽕 (19,000원), 차돌불짬뽕 (13,000원), 팔보채 (24,000원), 칠리새우 (24,000원), 깐풍새우 (24,000원), 크림새우 (24,000원), 유린기 (21,000원), 깐풍기 (21,000원), 해물누룽지탕 (21,000원), 해물술국 (19,000원), 짬뽕밥 (9,000원), 삼선불짬뽕밥 (12,000원), 차돌짬뽕밥 (12,000원), 불짬뽕밥 (9,500원), 차돌불짬뽕밥 (13,000원), 공기밥 (1,000원), 군만두 (6,000원), 코카콜라 355mL (2,000원)"
참숯구이육향 가산디지털단지점,4.5,550,"서울 금천구 가산디지털1로 225 에이스 가산 포휴 1층 105,106,107 호
(지번) 가산동 517-4",02-6926-0655,"프리미엄 한돈 숄더랙 (55,000원), 우대갈비 (56,000원), 프리미엄 한돈 꽃목살 (15,000원), 프리미엄 한돈 삼겹살 (15,000원), 투쁠 한우 생등심 (42,000원), 투쁠 한우 살치살 (35,000원), 한우 차돌박이 (28,000원), 한우 육회 (28,000원), 프리미엄 한돈 항정살 (15,000원), 프리미엄 한돈 가브리살 (15,000원), 프리미엄 토마호크 (84,000원), 프리미엄 티본 (78,000원)"
텐마루 가산점,4.2,55,"서울 금천구 디지털로12길 21 2층
(지번) 가산동 143-44",02-857-0199,"창코나베 (28,000원), 숙성사시미 (25,000원), 새우텐푸라 (25,000원)"
미요리포차,3.0,304,"서울 금천구 시흥대로123길 38 1층
(지번) 독산동 296-24",02-837-8096,"화덕 양념 쪽갈비 (17,000원), 화덕 매운 쪽갈비 (17,000원), 오돌제육볶음＋날치알주먹밥 (20,000원), 미요리포차™ 새우그라탕 (18,000원), 단품 오돌제육볶음 (18,000원), 최루탄 주먹밥2인 (9,500원), 최루탄 주먹밥1인 (5,500원), 누룽지탕 (5,000원), 날치알 주먹밥 (3,000원), 스팸후라이 (8,000원), 매운장소스（100g） (1,900원), 코카콜라 355mL (2,000원), 칠성사이다 355mL (2,000원), 환타 파인애플 355mL (2,000원), 웰치스 포도 355mL (2,000원)"
서대문김치찜앤삼겹살,4.0,39,"서울 금천구 두산로 70 현대지식산업센터 TL 136호
(지번) 독산동 291-1",02-2104-6656,"김치찜 (9,000원), 생삼겹살 (1인) (14,000원), 통삼겹살 (1인) (16,000원), 고추장 삼겹살 (1인) (15,000원), 목살 (1인) (15,000원), 항정살1인분150그램 (17,000원), 차돌박이1인분150그램 (16,000원), 가리비관자 (10,000원), 모듬소세지 (7,000원), 모듬 버섯 (5,000원), 묵사발 (5,000원), 날치알볶음밥(고기만가능) (3,000원), 물.비빔냉면 (7,000원), 누룽지 (5,000원), 계란찜 (4,000원), 고등어김치찜 (9,000원), 꽁치김치찜 (9,000원), 김치찌개 (9,000원), 차돌 된장찌개 (9,000원), 해물 된장찌개 (9,000원)"
온초점,4.3,154,"서울 금천구 남부순환로124길 17 로하스타워 1층 101호
(지번) 독산동 959",010-8576-3111,"아메리카노 (3,500원), 카페라떼 (4,200원)"
코야키친,4.4,103,"서울 금천구 시흥대로 399 시티렉스 1층
(지번) 독산동 291-5",,"안주 오마카세 (1인) (20,000원), 아무거나 (소) (30,000원), 사시미 (중) (35,000원), 우니 (40,000원), 성게알 미역국 (30,000원)"
콩두주백금천 시흥점,5.0,7,"서울 금천구 시흥대로 185
(지번) 시흥동 991-14",02-895-6101,"콩두베스트정식 (18,000원), 술한상차림 (35,000원), 들깨순두부솥밥 (11,000원), 해물순두부솥밥 (11,000원), 청국장솥밥 (11,000원), 콩비지솥밥 (11,000원), 두부김치제육 (16,000원), 두부조림 (14,000원), 두부구이 (8,000원), 두부완자 (10,000원), 모두부 (7,000원), 김치비지전 (11,000원), 수제돈까스 (10,000원), 콩국수 (11,000원)"
편안집,3.3,49,"서울 금천구 시흥대로 167 1층
(지번) 시흥동 987-12",02-805-7262,"점심-성인 (16,900원), 저녁-성인 (18,900원), 주말-성인 (18,900원), 초등학생 (11,900원), 4~7세 (7,900원), 1~3세 , 95세 이상 (0원)"
예쁜돼지,4.0,27,"서울 금천구 벚꽃로 278 SJ테크노빌 지하 1층 142호
(지번) 가산동 60-19",02-3397-3299,"삼겹살정식 (9,000원), 항정살(180g) (19,000원), 영양왕갈비탕 (13,000원), 생삼겹살(180g) (15,000원)"
미스터찜 본점,4.2,27,"서울 금천구 가산디지털1로 168 우림라이온스밸리 A동 2층 217호
(지번) 가산동 371-28",02-2026-0234,"해물찜 (대) (91,000원), 해물찜 (중) (75,000원), 해물찜 (소) (59,000원), 아구찜 (대) (91,000원), 아구찜 (중) (75,000원), 아구찜 (소) (59,000원), 낙지찜 (대) (91,000원), 낙지찜 (중) (75,000원), 낙지찜 (소) (59,000원), 매운갈비찜 (49,000원), 송아지갈비찜 (59,000원), 산낙지연포탕 (변동가격), 산낙지전골 (변동가격), 산낙지회 (변동가격), 홍합탕 (8,000원), 낙지치즈계란말이 (10,000원), 낙지볶음덮밥 (점심특선) (8,000원), 바지락 손칼국수 (점심특선) (7,000원), 커플 순살아구찜 (2인) (49,000원), 바지락탕 (13,000원)"
원조옹심이 메밀칼국수,4.8,3,"서울 금천구 시흥대로50길 12-11 1층
(지번) 시흥동 902",02-893-2722,"메밀칼국수 (10,000원), 옹심이메밀칼국수 (11,000원), 옹심이만 (12,000원), 코다리막국수 (11,000원), 메밀전 (11,000원), 메밀전병 (12,000원), 메밀왕만두 (8,000원), 연잎왕만두 (8,000원), 갈비만두 (8,000원)"
소문난 순대국,4.5,1,"서울 금천구 시흥대로141길 57
(지번) 독산동 144-54",070-8157-1354,"순대국 (8,000원), 술국 (18,000원), 머리고기 (18,000원), 소머리국밥 (10,000원), 소머리수육 (30,000원), 보신탕 (15,000원), 수육(개고기, 200g) (25,000원), 전골 (25,000원)"
롯데리아 가산디지털단지점,4.3,15,"서울 금천구 벚꽃로36길 30 가산KS타워 1층 120,121호
(지번) 가산동 60-14",02-2025-1024,"더블 한우불고기버거 세트 (15,800원), 한우불고기버거 세트 (11,800원), 나폴리맛피아 모짜렐라버거세트(토마토 바질) (12,300원), 전주 비빔라이스 버거 세트 (10,100원), 모짜렐라 인 더 버거 베이컨 세트 (10,900원), 리아 불고기 더블 세트 (빅불세트) (10,600원), 핫크리스피치킨버거 세트 (9,400원), 리아 불고기 세트 (8,400원), 리아 새우 세트 (8,400원), 리아 새우 (5,600원), 화이어윙 4조각 (6,000원), 나폴리맛피아 모짜렐라버거세트(발사믹 바질) (12,300원), 리아 새우 베이컨 세트 (9,400원), 리아 불고기 베이컨 세트 (9,400원), 더블 클래식치즈버거 세트 (10,300원), 더블 치킨버거 세트 (9,100원), 더블 데리버거 세트 (8,300원), 더블 미라클버거 세트 (10,100원), 미라클버거 세트 (8,800원), 더블엑스투버거 세트 (10,200원), 리아 사각새우 더블 세트 (9,400원), 클래식치즈버거 세트 (8,800원), 티렉스버거 세트 (8,400원), 치킨버거 세트 (7,800원), 데리버거 세트 (7,200원), 나폴리맛피아 모짜렐라버거(토마토 바질) (9,700원), 나폴리맛피아 모짜렐라버거(발사믹 바질) (9,700원), 전주 비빔라이스 버거 (7,700원), 리아 새우 베이컨 (6,700원), 리아 불고기 베이컨 (6,700원)"
베이크디,4.8,38,"서울 금천구 범안로 1174 101호
(지번) 독산동 1006-1",02-805-5777,"리얼바닐라빈라떼 (4,500원), 복숭아메리카노 (4,000원), 연유라떼 (4,500원), 아몬드크림라떼 (5,500원), 아메리카노 (2,800원), 카페라떼 (3,800원), 아인슈페너 (4,800원), 토피넛라떼 (4,500원), 수제밀크티 (4,500원), 리얼초코라떼 (4,800원), 딸기라떼 (5,500원), 애플유자차 (4,800원), 자몽블랙티 (4,800원), 유자차 (4,500원), 대추생강차 (5,500원), 레몬에이드 (4,500원), 자몽에이드 (4,500원), 청귤레몬에이드(시즌) (4,800원), 플레인요거트스무디 (5,000원), 딸기요거트스무디 (5,500원), 복숭아아이스티 (3,500원)"
교촌치킨 독산2동점,4.4,8,"서울 금천구 시흥대로 310 여포빌딩 1층
(지번) 독산동 1059-4",02-805-1991,"교촌옥수수통안심 떡볶이세트 (27,000원), 교촌옥수수오리지날 떡볶이세트 (24,000원), 교촌오리지날（한마리） (19,000원), 다담치밥세트(간장맛) (17,000원), 레드오리지날（한마리） (20,000원), 레드콤보 (23,000원), 교촌콤보 (22,000원), 반반오리지날（한마리） (20,000원), 반반콤보 (23,000원), 레허반반순살 (23,000원), 허니순살[S] (13,000원), 허니/레드싱글윙웨지감자세트 (19,800원), 허니싱글윙웨지감자세트 (11,900원), 허니오리지날（한마리） (19,000원), 허니콤보 (23,000원), 허니순살 (23,000원), 교촌옥수수순살 떡볶이세트 (27,000원), 교촌옥수수통안심 디핑소스세트 (24,000원), 교촌옥수수순살 디핑소스세트 (24,000원), 교촌옥수수오리지날 디핑소스세트 (21,000원), 교촌옥수수통안심 (23,000원), 교촌옥수수순살 (23,000원), 교촌옥수수오리지날 (20,000원), 소주참이슬오리지날 (4,000원), 소주（처음처럼） (4,000원), 소주（참이슬후레쉬） (4,000원), 소주（진로이즈백） (4,000원), 소주（새로） (4,000원), 생맥주（2000cc） (12,000원), 생맥주（1000cc） (7,000원)"
한라목장 본점,5.0,40,"서울 금천구 벚꽃로40길 8 1층
(지번) 가산동 42-30",,"제주냉동삼겹(180g) (13,000원), 롤항정살(180g) (12,000원)"
고구려짬뽕10101 서울금천점,3.3,16,"서울 금천구 시흥대로52길 7
(지번) 시흥동 890-9",02-892-2880,"옛날짜장 (7,000원), 옛날짬뽕 (9,000원), 삼선짬뽕 (11,000원), （불）삼선짬뽕 (11,000원), 차돌짬뽕 (11,000원), 쟁반짜장 (20,000원), 미니탕수육 (12,000원), 찹쌀탕수육 (20,000원), 볶음밥 (9,000원), 군만두 (6,000원), 불짬뽕 (9,500원), 볶음짬뽕 (20,000원), （불）차돌짬뽕 (12,000원), 양장피 (25,000원), 팔보채 (25,000원), 칠리새우 (25,000원), 깐풍새우 (25,000원), 크림새우 (25,000원), 유린기 (22,000원), 깐풍기 (22,000원), 해물누룽지탕 (21,000원), 해물술국 (21,000원), 짬뽕밥 (9,000원), 삼선짬뽕밥 (11,000원), （불）삼선짬뽕밥 (11,000원), 차돌짬뽕밥 (12,000원), （불）짬뽕밥 (9,500원), （불）차돌짬뽕밥 (12,000원), 공기밥 (1,000원), 코카콜라 355mL (2,000원)"
37.5 가산THE G NATION점,4.2,83,"서울 금천구 범안로 1142 하우스디 더 스카이밸리2차 3층
(지번) 가산동 714",02-839-7775,"풍기 베이컨 크림 리조또 (15,900원), 로제 비프 리조또 (16,500원), 얼큰한 빼쉐 파스타 (16,500원), 트리플 치즈 리가토니 파스타 (15,900원), 버터 새우 로제 파스타 (16,500원), 37.5 떡볶이 (13,900원), 뉴욕 스타일 비프요리 (16,900원), 채끝 등심 스테이크(250g) (37,500원), 고르곤 졸라 피자 (15,900원), 푸짐한 페페로니 피자 (16,900원), 리코타 샐러드 피자 (16,500원)"
슬로우캘리 금천시흥점,5.0,25,"서울 금천구 시흥대로73길 67 엠메디컬타워 1층 105호
(지번) 시흥동 1031",02-6951-5970,"클래식 연어 포케 (12,500원), 블랙페퍼 치킨 보울 (11,500원), 클래식 참치 포케 (11,500원), 스파이시 참치 포케 (11,500원), 솔트엔페퍼 참치 포케 (11,500원), 스파이시 연어 포케 (12,500원), 와사비 렌치 연어 포케 (12,500원), 라임폰즈 문어 포케 (10,500원), 오리엔탈 두부 포케 (9,500원), 하와이안 갈릭 쉬림프 (13,500원), 프리미엄 연어 스테이크 (13,500원), 스파이시 토마토 야채스프 (4,900원), 부채살 스테이크 (13,500원)"
오복식당,3.1,16,"서울 금천구 금하로 650
(지번) 시흥동 885-6",,"순대국 (7,000원), 뼈해장국 (7,000원), 선지해장국 (5,000원), 우거지해장국 (5,000원), 청국장 (6,000원)"
제주먹돈 가산점,4.5,24,"서울 금천구 두산로5길 61 1층
(지번) 가산동 237-34",02-868-0198,"제육쌈밥 (10,000원), 비빔밥 (9,000원), 보쌈정식 (10,000원), 제주오겹살(160g) (16,000원), 제주목살(160g) (16,000원), 제주덜밋살(160g) (13,000원), 제주생고기(160g) (11,000원), 한우육회(130g) (20,000원), 고등어구이 (13,000원)"
야끼니꾸 코미오,3.5,469,"서울 금천구 가산디지털2로 142-13 1층
(지번) 가산동 458-7",,"우설 (19,900원), 늑간살 (22,900원), 토시살 (19,900원), 부채살 (18,900원), 살치살 (21,900원), 한우곱창 (20,900원), 특양 (17,900원), 대창 (14,900원), 염통 (12,900원), 소고기 세트 (42,900원), 호르몬 A 세트 (31,900원), 호르몬 B 세트 (51,900원), 테바사키 (13,900원), 치킨난반 (12,900원), 양볶음밥 (11,900원), 라멘 3종 (9,500원), 초계국수 (6,900원), 된장찌개 (5,900원), 마라교자 (4,900원), 토리 파이탄 (9,500원), 카라파이탄 (9,500원), 츄카 소바 (9,500원), 시루나시 탄탄멘 (10,000원), 마제소바 (10,000원)"
장수삼계탕,4.1,22,"서울 금천구 두산로 70 현대지식산업센터 A동 L층 105호
(지번) 독산동 291-1",02-2169-2096,"약샴계탕 (18,000원), 삼계탕 (15,000원), 도가니탕 (15,000원), 공기밥 (1,000원)"
춘천골,4.1,27,"서울 금천구 벚꽃로42길 8 1층
(지번) 가산동 41-10",02-857-1577,"수육(1인분) (28,000원), 무침(1인분) (25,000원), 전골(1인분) (25,000원), 탕(1인분) (15,000원), 한방삼계탕 (15,000원), 항아리한방약토종닭+죽 (60,000원), 항아리한방약옻닭+죽 (65,000원), 항아리한방약유황오리+죽 (65,000원), 항아리한방약옻오리+죽 (70,000원), 생로스 (중)(800g) (45,000원), 생로스 (대)(1000g) (55,000원)"
60계 서울가산점,3.7,26,"서울 금천구 가산로 143 1층 102호
(지번) 가산동 143-3",02-859-6082,"호랑이치킨 (21,900원), 간지치킨 (21,900원), 고추치킨 (21,900원), 후라이드치킨 (19,900원), 양념치킨 (20,900원)"
김상현참치,4.1,22,"서울 금천구 시흥대로 231 3층
(지번) 시흥동 994-3",02-891-9200,메뉴 없음
스튜디오레이크,4.8,113,"서울 금천구 디지털로 210 2층
(지번) 가산동 140-26",0507-1308-9864,"시그니처치킨 (25,000원), 파케리 파스타 (19,000원), 에그인헬 (19,000원), 치즈 플레이트 (24,000원), 메론 프로슈토 (17,000원), 부라타 치즈 샐러드 (17,000원)"
먹쉬돈나,2.7,0,"서울 금천구 벚꽃로 266 마리오아울렛3관 12층
(지번) 가산동 60-20",02-2067-3833,"배부른 떡볶이 세트 (17,000원), 데리야끼 덮밥 (6,000원), 돈가스 덮밥 (6,000원), 치즈떡볶이 (5,000원), 떡갈비 (1인분) (9,000원)"
스시천,4.0,133,"서울 금천구 벚꽃로 298 대륭포스트타워 6차 1층 115호
(지번) 가산동 50-3",02-868-5188,"도미머리 일본식조림 (25,000원), 모둠튀김 (22,000원), 모둠생선회 (70,000원), 특생선회 (95,000원), 오마카세 요리 (1인) (70,000원), 점심특선(9ps) (15,000원), 생선초밥A(10ps) (17,000원), 생선초밥B(12ps) (19,000원), 연어초밥(10ps) (18,000원), 우동정식(3ps) (12,000원), 장어덮밥 (16,000원), 천정식(2인이상)(점심) (22,000원), 모둠초밥세트A(12ps) (19,000원), 모둠초밥세트B(14ps) (24,000원), 모둠초밥세트C(16ps) (28,000원), 스페셜초밥정식 (45,000원), 연어초밥 (23,000원), 천정식(2인이상)(저녁) (25,000원), 생선회정식(1인) (40,000원), 연어사시미 (45,000원)"
대박우렁쌈밥,4.5,10,"서울 금천구 시흥대로138길 6-16 1층
(지번) 독산동 159-30",02-863-7176,"우렁제육쌈밥(1인) (12,000원), 굴비쌈밥 (13,000원), 오삼불고기(2인) (24,000원), 우렁부추전 (13,000원), 한방오리백숙 (55,000원), 한방옻오리 (55,000원), 토종닭도리탕 (43,000원), 닭도리탕 (30,000원), 삼겹살(1인) (15,000원)"
바나프레소 가산파트너스타워점,5.0,6,"서울 금천구 가산디지털1로 83 103-1호
(지번) 가산동 345-13",02-855-3916,"펌킨스파이스라떼 (가격정보 없음), 탐라는감귤티 (가격정보 없음), 바닐라쉐이크 (가격정보 없음), 에스프레소 (가격정보 없음), 연유라떼 (가격정보 없음), 얼그레이밀크티 (가격정보 없음), 아메리카노 (가격정보 없음), 시그니처아메리카노 (가격정보 없음), 콜드브루 (가격정보 없음), 카페라떼 (가격정보 없음), 피스타치오카페라떼 (가격정보 없음), 바닐라라떼 (가격정보 없음), 바나리카노 (가격정보 없음), 자몽에이드 (가격정보 없음), 크리미라떼 (가격정보 없음), 흑당밀크티 (가격정보 없음), 복숭아에이드 (가격정보 없음), 밀크카라멜마키아또 (가격정보 없음), 딸기스무디 (가격정보 없음), 레몬에이드 (가격정보 없음)"
신안산낙지,3.9,14,"서울 금천구 디지털로9길 99 스타밸리 1층
(지번) 가산동 60-11",02-2027-0777,"갈낙탕 (15,000원), 낙지불백비빔밥 (9,000원), 갈낙찜(2인) (29,000원), 매생이탕 (11,000원), 낙지칼국수 (9,000원), 갈낙찜(3인) (40,000원), 갈낙찜(4인) (51,000원), 연포탕(중) (45,000원), 불낙지철판(중) (45,000원), 불낙전골(중) (45,000원), 불낙지철판(대) (61,000원), 불낙전골(대) (61,000원), 연포탕(대) (61,000원), 낙지호롱구이(3마리) (37,000원), 산낙지회(낙지탕탕이/3마리) (37,000원), 낙지볶음 (40,000원), 낙지초무침 (45,000원), 낙지전 (23,000원), 불낙지철판세트(중) (52,000원), 불낙지철판세트(대) (68,000원)"
탐나종합어시장 시흥사거리점,,19,"서울 금천구 금하로 636 1층
(지번) 시흥동 884-1",02-895-7722,"광우연(광어+우럭+연어) (변동가격), 우연이(우럭+연어) (변동가격), 연광이(연어+광어) (변동가격)"
