이름,평점,리뷰수,주소,전화번호,메뉴
스케줄 청담,,626,"서울 강남구 선릉로152길 37 1층
(지번) 청담동 90-19",02-548-3356,"스케줄 김치 볶음밥 (20,000원), 트러플 화이트 라구 (34,000원), 1++no.9 채끝 등심 200g (69,000원), 블랙 트러플 크림 뇨끼 (35,000원), 해산물 떡볶이 (33,000원), 뽀모도로 (26,000원), 봉골레 파스타 (28,000원), 쉬림프, 바질 파스타 (29,000원), 갑오징어 오일 파스타 (29,000원), 그릴드 풍기 리조또 (29,000원), 스케줄 특양밥 (22,000원), 관자 단호박 리조또 (22,000원), 완도 전복 리조또 (34,000원), 닭가슴살 스테이크 샐러드 (22,000원), 뽀르게타 (35,000원), 핫크리스피 치킨렉 (19,000원), 그린 스몰 샐러드 (9,000원), 와규 스테이크 플레이트 (27,000원), 닭가슴살 아보카도 플레이트 (25,000원), 계정과일 오트밀 요거트 (15,000원)"
호남마을,3.9,110,"서울 강남구 역삼로7길 2
(지번) 역삼동 829-13",02-556-7701,"삼겹살 (19,000원), 대패삼겹살 (18,000원), 감자탕(소) (40,000원), 우렁해물된장찌개 (10,000원)"
노티드 청담,3.8,"1,015","서울 강남구 도산대로53길 15 1층
(지번) 신사동 654-9",1800-6067,"라즈베리 밀크(ICE) (6,000원), 누룽지 밀크티(ICE) (6,000원), 누룽지 밀크티(HOT) (6,000원), 우유 생크림 도넛 (3,900원), 클래식 바닐라 도넛 (3,500원), 얼그레이 도넛 (3,500원), 초코푸딩 도넛 (3,900원), 라즈베리 도넛 (3,500원), 카야버터 도넛 (3,900원), 러브 오! 베어 도넛 (4,500원), 레몬슈가 도넛 (3,900원), 민트초코 도넛 (3,900원), 스트로베리 크림도넛 (4,200원), 에스프레소 (3,500원), 아메리카노 (ICE) (4,500원), 카페라떼 (HOT) (5,500원), 카페라떼 (ICE) (5,500원), 플랫화이트 (HOT) (5,000원), 바닐라라떼 (ICE) (6,000원), 노티드 크림 커피 (ICE) (6,300원)"
참족,4.2,35,"서울 강남구 도곡로2길 14 1층
(지번) 도곡동 946-10",02-577-5772,"회식세트(3인) (94,000원), 연인세트(2인) (57,000원), 명품수제참족발(앞다리) (48,000원), 매운모듬족발(대) (48,000원), 갈비모듬족발(대) (48,000원), 매운석쇠직화족발(대) (48,000원), 갈비석쇠직화족발(대) (48,000원), 웰빙냉채참족발 (48,000원), 유동골뱅이날치알쟁반막국수 (30,000원), 양푼비빔막국수 (7,000원), 양푼참기름막국수 (7,000원), 셀프날치알주먹밥 (4,000원), 바삭감자전 (15,000원)"
비트포비아 강남던전점,3.7,686,"서울 강남구 강남대로84길 33 대우디오빌플러스 지하1층 111호
(지번) 역삼동 824-25",02-555-4360,"LOST KINGDOM : 잊혀진전설 (25,000원), 마음을 그려드립니다 (25,000원), 대호시장 살인사건 (25,000원), 강남목욕탕 (25,000원)"
마노디셰프 삼성점,3.8,320,"서울 강남구 테헤란로87길 21 동성빌딩 지하1층
(지번) 삼성동 158-9",02-561-9011,"그릴드 치킨 & 시저 샐러드 (19,900원), 프리미엄 머쉬룸 샐러드 (21,900원), 크랩 & 쉬림프 파스타 (25,900원), 마르게리따 피자 (25,900원), 이탈리아 가든 샐러드 (19,900원), 프리미엄 아보카도 샐러드 (22,900원), 돌체 바게트 (8,900원), 부라타치즈 & 볼로네제 라디아토리 (32,900원), 바질 페스토 & 문어 마팔디네 (29,900원), 관자 & 당근 퓨레 뇨끼 (28,900원), 참송이 크림 뇨끼 (28,900원), 프리미엄 씨푸드 파스타 (28,900원), 관자 알리올리오 파스타 (29,900원), 봉골레 알리올리오 파스타 (27,900원), 빠네 풍기 파스타 (25,900원), 프로슈토 & 테트 드 무안 치즈 보리 리조또 (31,900원), 스테이크 & 스파이시 라이스 (29,900원), 할라피뇨 알리올리오 파스타 (25,900원), 부라타 치즈 (15,900원), 돌체 바게트 & 가든 샐러드 (8,900원), 테트 드 무안 치즈 & 프로슈토 파파르델레 (32,900원)"
명륜진사갈비 강남역삼점,3.6,291,"서울 강남구 도곡로7길 17 두범빌딩 지하1층
(지번) 역삼동 836-72",02-553-7250,"1인 자유이용권 (19,900원)"
맷카페,4.0,182,"서울 강남구 학동로50길 42 1층
(지번) 논현동 255-5",070-7599-2212,"아메리카노 (6,300원), 카페라떼 (7,800원), Matt 시그니처 라떼 (ICE) (9,300원), 에티오피아 (8,300원), 콜드브루 (7,300원)"
별양집,4.4,122,"서울 강남구 테헤란로43길 17 지하1,1층
(지번) 역삼동 700-33",02-501-2937,"특양구이 (170g) (43,000원), 대창구이 (200g) (42,000원), 곱창구이 (150g) (42,000원), 양밥 (23,000원), 곱창전골 中(2~3인분) (64,000원), 대창덮밥 (점심특선) (15,000원), 갈비덮밥 (점심특선) (19,000원), 홍창구이 (180g) (42,000원), 양념소갈비 (250g) (58,000원), 부추된장찌개 (5,000원), 양곰탕(점심특선) (17,000원)"
삿뽀로 압구정점,4.1,33,"서울 강남구 압구정로30길 51 I.S.A 빌딩 지하1층 101호
(지번) 신사동 600",02-514-7767,"런치스페셜 C (37,000원), 양념갈비살구이(330g) (37,000원), 도미머리조림 (37,000원), [디너] 모듬사시미 정식 (62,000원)"
베이징덕,3.1,96,"서울 강남구 논현로 874 1층
(지번) 신사동 610-1",02-512-5252,"[30년 전통 최초의] 베이징덕 구이 한마리 (99,000원), [중독성 甲] 쯔란 베이징덕 볶음 (79,000원), [항상 사랑 받는] XO게살볶음밥 （1인분） (18,000원), [누구나 좋아하는] 새우볶음밥 （2인분） (30,000원), [호불호 없는] 모밀 （2인분） (24,000원), 고기 손찐만두 (11,000원), [가성비 甲] 베이징덕 구이 반마리 (69,000원), [매일 먹고 싶은] 게살볶음밥 （1인분） (15,000원), [호불호 없는] 모밀 （1인분） (12,000원), [항상 사랑 받는] X.O 게살볶음밥 （2인분） (36,000원), [매일 먹고 싶은] 게살볶음밥 （2인분） (30,000원), [누구나 좋아하는] 새우볶음밥 （1인분） (15,000원), 볶음밥 （1인분） (12,000원), 볶음밥 （2인분） (24,000원), 쪼꼬미 물만두 (11,000원), 반마리 전병 추가 (3,000원), 한마리 전병 추가 (6,000원), 공기밥 (2,000원), 콜라 (4,000원), 사이다 (4,000원)"
꽃지 삼성점,2.9,64,"서울 강남구 봉은사로 610 1층
(지번) 삼성동 160-18",02-561-8788,"간장게장(소) 세트 (2인) (44,000원), 간장게장 특정식 (45,000원), 간장게장 정식 (36,000원), 양념게장 (소) (42,000원), 게살 비빔밥 (25,000원), 뚝배기 꽃게탕 (15,000원), 꽃게탕 (소) (65,000원), 꽃게범벅 (소) (60,000원), 대하구이 (35,000원), 낙지볶음 (38,000원)"
미성양꼬치 삼성점,3.0,126,"서울 강남구 테헤란로81길 56-3 1~2층
(지번) 삼성동 152-27",02-557-4077,"미성양고급세트 (520g) (54,000원), 고급양갈비 (240g) (23,000원), 양등심 (180g) (25,000원), 양꼬치 (10꼬치) (15,000원), 매운맛양꼬치 (10꼬치) (16,000원), 양갈비살 (10꼬치) (17,000원), 모듬꼬치 (24꼬치) (38,000원), 오돌뼈꼬치 (10꼬치) (12,000원), 새우꼬치 (8꼬치) (14,000원), 닭날개꼬치 (8꼬치) (14,000원), 마라탕 (18,000원), 마라샹궈 (28,000원), 양장피볶음 (16,000원), 건두부볶음 (16,000원), 계란토마토탕 (15,000원), 꿔보로우 (19,000원), 계란토마토볶음 (17,000원), 마파두부 (17,000원), 어향가지 (18,000원), 어향육슬 (18,000원), 지삼선 (18,000원), 온면 (7,000원), 물만두 (7,000원), 냉면 (7,000원)"
양재초밥,4.4,77,"서울 강남구 논현로26길 16 빌딩450 1층
(지번) 도곡동 450",02-6104-9620,"모듬 초밥 (12피스) (25,000원), 특선 초밥 (12피스) (35,000원), 생연어 초밥 (10피스) (26,000원)"
서백자간장게장,4.3,29,"서울 강남구 삼성로 542 2층
(지번) 삼성동 151-4",02-552-2254,"간장게장 1마리 (38,000원), 양념게장 1마리 (40,000원), 큰간장게장 1마리 (46,000원), 큰양념게장 1마리 (48,000원), 아귀찜 (45,000원), 공기밥 (2,000원), 사이다 (3,000원)"
훠궈나라 강남점,3.5,411,"서울 강남구 봉은사로2길 35 소현빌딩 2층
(지번) 역삼동 813-8",02-554-7701,"훠궈 무한리필(평일점심) (15,800원), 훠궈 무한리필(저녁/주말/공휴일) (19,800원), 훠궈 무한리필(초등학생) (12,000원), 훠궈 무한리필(미취학아동) (8,000원)"
