이름,평점,리뷰수,주소,전화번호,메뉴
우동카덴 합정점,3.2,689,"서울 마포구 양화로7안길 2-1 1-2층
(지번) 서교동 391-5",02-6463-6362,"키쯔네(유부)우동 (11,000원), 멘타이코(명란)앙카케타마고 토지우동 (13,000원), 아사리(모시조개)우동 (13,000원), 가마타마 버터우동 (13,000원), 텐뿌라우동 (13,000원), 에비(새우) 크림우동 (14,000원), 카키아게우동 (13,000원), 멘타이코(명란)크림우동 (14,000원)"
진미식당,3.7,219,"서울 마포구 마포대로 186-6 1층
(지번) 공덕동 105-127",02-3211-4468,"간장게장(포장) (40,000원), 게장정식 (45,000원)"
훠궈나라 홍대점,3.8,139,"서울 마포구 어울마당로 133 1층
(지번) 동교동 164-33",02-322-1592,"평일 점심(open~16:00) (15,800원), 평일 저녁,주말,공휴일 (19,800원)"
프리모바치오바치 홍대본점,4.0,263,"서울 마포구 와우산로23길 44 2-3층
(지번) 서교동 346-47",02-323-0098,"삐깐떼감베로니피자 (17,000원), 네베피자 (15,000원), 세이포르마쥐피자 (17,000원), 델라까사피자 (14,000원), 마르게따피자 (15,000원), 빠따따피자 (14,000원), 시저피자 (17,000원), 고르곤졸라피자 (17,000원), 마리나라리조또 (15,000원), 뽈로그라탕리조또 (13,000원), 케이준 감베로니리조또 (14,000원), 감베로니리조또 (14,000원), 베지타리아노샐러드 (8,000원), 삐꼴로 뽈로샐러드 (12,000원), 만조샐러드 (12,000원), 프리티 감베로니샐러드 (12,000원), 인살라따 미스토 디 마레샐러드 (14,000원), 시저샐러드 (12,000원), 바치오포르마쥐샐러드 (13,000원), 풍기 알라 바치오샐러드 (10,000원)"
하이디라오 홍대지점,4.3,822,"서울 마포구 양화로 176 와이즈파크 5층 1호
(지번) 동교동 166-14",02-332-7668,"냉동새우 (5,000원), 전복 (1개) (6,000원), 해산물모듬 (1인분) (22,000원), 냉동두부 (6개) (1,000원), 고구마당면 (100g) (4,000원), 양갈비살 (15,900원), 특제소고기 (9,900원), 특제양고기 (6,900원), 우삼겹 (13,900원), 새우완자 (9,900원), 소목심살 (14,500원)"
제주정원,3.9,263,"서울 마포구 동교로17길 8
(지번) 서교동 460-8",02-336-3392,"한우등심(2인분이상) (49,000원), 차돌 된장찌개 (9,000원), 흑돼지 김치찌개 (8,000원), 돼지 짜글리(점심한정,2인이상) (9,000원), 돼지 제육볶음(점심한정) (9,000원), 돼지 불백(점심한정) (9,000원), 고등어구이 (10,000원), 고등어 김치찜(2인이상) (11,000원), 갈치조림(2인이상) (13,000원), 옥돔구이(대) (35,000원), 제주 흑돼지 오겹살 (21,000원), 제주 흑돼지 목살 (21,000원), 제주 흑돼지 근고기 (78,000원), 제주 오겹살 (18,000원), 제주 목살 (18,000원), 제주 꼬들살 갈릭양념구이(200g) (14,000원), 제주 꼬들살 생구이(200g) (13,000원), 제주돔배보쌈수육(+회무침) (27,000원), 제주근고기(600g) (67,000원), 제주 가브리살(160g) (19,000원), 제주 항정살(160g) (19,000원), 제주 우대 생갈비(250g) (18,000원)"
지로우라멘,4.0,203,"서울 마포구 와우산로29가길 79 1층
(지번) 서교동 343-13",,"지로우 라멘 (10,000원), 폭탄 라멘 (11,000원), 미니 차슈 덮밥 (5,000원), 교카이 돈코츠 라멘 (11,000원)"
망원시장손칼국수,3.9,246,"서울 마포구 망원로8길 29 1층
(지번) 망원동 414-26",02-6012-7139,"손칼국수 (5,000원), 손수제비 (5,000원), 콩국수 (8,000원), 냉국수 (7,000원), 비빔국수 (7,000원), 들깨손칼국수 (6,000원), 들깨손수제비 (6,000원), 옛날손짜장 (6,000원)"
스탠스커피,4.1,606,"서울 마포구 와우산로11길 9 1층 101호
(지번) 상수동 93-111",02-323-7500,"라떼비엔나 (6,500원), 브라운치즈크로플+아이스크림 (9,000원), 아인슈페너 (6,500원), 아메리카노 (5,500원), 카페라떼 (6,000원), 에스프레소 (4,500원), 쇼콜라마운틴 (6,500원), 스노잉필드 (6,500원), 아몬드블룸 (6,500원), 피벗크림라떼 (6,500원), 플랫화이트 (6,000원), 브라운치즈크로플 (7,000원)"
더담,3.3,546,"서울 마포구 와우산로29길 44 2층 201호
(지번) 서교동 328-26",02-335-0066,"더담코스 (38,000원), 대원코스 (48,000원), 수라코스 (68,000원)"
심양 홍대점,3.4,269,"서울 마포구 독막로9길 43 1층
(지번) 서교동 404-8",02-324-9212,"오리지날 양꼬치 (10꼬치) (14,000원), 순한 양꼬치 (10꼬치) (14,000원), 못된 양꼬치 (10꼬치) (14,000원), 데리야끼 양꼬치 (10꼬치) (14,000원), 매운데리야끼 양꼬치 (10꼬치) (14,000원), 카레맛 양꼬치 (10꼬치) (14,000원), 닭날개 (6조각) (10,000원), 오리지날 양갈비살꼬치 (10꼬치) (15,000원), 순한 양갈비살꼬치 (10꼬치) (15,000원), 못된 양갈비살꼬치 (10꼬치) (15,000원), 데리야끼 양갈비살꼬치 (10꼬치) (15,000원), 매운데리야끼 양갈비살꼬치 (10꼬치) (15,000원), 카레맛 양갈비살꼬치 (10꼬치) (15,000원), 모듬꼬치 (36,000원), 꿔바로우 (18,000원), 가지튀김볶음 (17,000원), 경장육사 (18,000원), 지삼선 (16,000원), 마파두부 (15,000원), 마라새우감바스 (12,000원), 향취새우 (12,000원), 마라샹궈 (26,000원), 마라탕 (17,000원), 양푼심양고기김치찌개 (15,000원), 옥수수국수 (6,000원), 냉옥수수면 (6,000원), 물냉면 (6,000원), 마파두부덮밥 (7,000원), 양고기야채볶음밥 (7,000원), 계란찜 (6,000원), 토마토계란탕 (10,000원), 물만두 (6,000원), 꽃빵튀김과연유 (7,000원)"
주막,4.0,22,"서울 마포구 동교로23길 64 1층
(지번) 연남동 570-1",02-338-5664,"보리밥 (9,000원), 털레기수제비(2인) (20,000원), 코다리정식(2인) (22,000원), 쭈꾸미정식(2인) (20,000원), 코다리구이 (18,000원), 쭈꾸미볶음 (16,000원)"
일편등심,3.9,90,"서울 마포구 홍익로6길 52 SIL빌딩 3층
(지번) 동교동 164-23",02-6212-1092,"추천 SET (172,000원), 일편등심 (1인분) (41,600원), 일편 SET (152,000원), 명품 SET (212,000원), 안심 (1인분) (41,600원), 새우살 (1인분) (44,300원), 살치살 (1인분) (44,300원), 갈비살 (1인분) (38,800원), 부채살 (37,800원), 업진살 (37,500원), 한우육회 (27,000원), 육회냉면 (8,000원), 한우된장찌개 (9,000원), 한우된장밥 (15,000원), 육회비빔밥 (10,000원)"
툭툭누들타이,3.5,607,"서울 마포구 성미산로 161-8 지하1층, 1, 2층
(지번) 연남동 223-15",070-4407-5130,"팟타이 꿍 (14,000원), 똠얌꿍 (18,000원), 볶음밥 (13,000원), 파인애플 볶음밥 (15,000원), 연남 갈비 국수 (13,500원), 팟크라파오 무쌉 덮밥 (14,000원), 뿌님팟퐁커리（소프트쉩 크랩 옐로커리） (31,000원), 랭쌥 4~5인 (58,000원), 랭쌥 2~3인 (30,000원), 노랑 만두 (13,000원), 드렁큰누들（팟키마오） (14,000원), 그린커리 (17,000원), 얌운센 (13,000원), 공기밥 (2,000원), 고수 (1,000원), 3종 양념 (500원), 라임（2슬라이스） (1,000원), 계란 후라이 (1,500원), 콜라（캔） (3,000원), 사이다（캔） (3,000원), 타이 밀크티 (5,000원), 제로콜라 (3,000원), 창 맥주（병） (7,000원), 연태고량주 250ml (25,000원)"
오목집 마포점,3.9,74,"서울 마포구 도화길 50-6 1층
(지번) 도화동 194-22",02-717-9656,"족발 大（3~4人） (46,000원), 냉채족발 (45,000원), 매운족발 (43,000원), 시골된장찌개 2人 (19,000원), 물막국수 (9,500원), 쟁반막국수 (16,000원), 온족발 + 매운족발 (48,000원), 족발 中（2~3人） (41,000원), 비빔막국수 (9,500원), 주먹밥 (6,000원), 공깃밥 (1,000원), 부추전 (16,000원), 오목집계란말이 (17,000원), 콜라 355ml (2,000원)"
자유인들,4.6,30,"서울 마포구 와우산로22길 34 1,2층
(지번) 서교동 360-27",,"아메리카노 (3,500원), 라떼 (4,000원), 그시절 베네치아의 화덕피자 (8,000원), 영국유학파의 미국식 핫도그 (4,000원), 갈릭살사치즈나초 (7,500원)"
스파카나폴리,4.2,387,"서울 마포구 양화로6길 28 2층
(지번) 합정동 413-2",02-326-2323,"파리지앵 (29,500원), 바실리코 부라타 (29,500원), 마르게리따 (25,000원), 꼬또에 치폴라 (28,000원), 풍기비앙코 (27,000원), 루꼴라 (27,000원), 루꼴라 에 프로슈토 (29,500원), 디아볼라 (27,000원), 프로슈토 크루도 (28,000원), 마르게리따 부팔라 (27,000원), 블랙 트러플 딸리아텔레 (25,000원), 고르곤졸라 (27,000원), 풍기크레마 (19,000원), 아마트리치아나 (19,000원), 바실페스토 크레마 (19,000원), 부라타 카프레제 (20,000원), 엔초비 버터 (20,000원), 엔초비 오일 (19,000원)"
망원동 즉석우동 전문돈까스 본점,3.9,952,"서울 마포구 동교로 83 1층
(지번) 망원동 386-4",02-336-1330,"즉석우동 (7,000원), 어묵우동 (8,000원), 어묵(1인분) (7,000원), 돈까스 (10,000원)"
칸다소바 홍대점,4.3,533,"서울 마포구 와우산로 51-6 1층
(지번) 상수동 91-3",02-332-1660,"마제소바 (11,000원), 아부라소바 (11,000원), 돼지껍데기 아부라소바 (13,500원), 하이볼 (7,000원), 레드락 생맥주 (4,000원), 이에케 돈코츠 라멘 (12,000원), 코카콜라(일반/제로) (2,000원), 스프라이트 (2,000원), 차슈 추가 (2,000원), 아지타마고 추가 (2,000원), 김 추가 (이에케) (500원)"
진진,3.6,333,"서울 마포구 월드컵북로1길 60 1층
(지번) 서교동 375-35",070-5035-8878,"대게살볶음 (37,000원), 멘보샤 (25,000원), 해물짬뽕 (11,000원), 전복팔보채 (54,000원)"
콜린,3.9,458,"서울 마포구 어울마당로 45 1,2층
(지번) 서교동 403-13",02-3141-1119,"메뉴판1 (0원), 메뉴판2 (0원), 아메리카노 (5,500원), 카페라떼 (6,300원), 유자차 (6,500원), 코튼라떼 (8,000원), 홍차라떼 (6,500원), 캐모마일&라벤더 (7,000원), 딸기요거트스무디 (7,800원), 딸기주스 (7,000원), 홍시빙수 (9,000원)"
라오삐약,3.9,143,"서울 마포구 희우정로10길 5 1층
(지번) 망원동 396-27",02-322-7735,"까오삐약(생면)(*세트포함불가) (12,000원), 까오소이 (10,000원), 도가니국수 (12,000원), 쿠아미 (11,000원), 랍 (12,000원), 쿠아팍봉 (18,000원), 도가니수육 (28,000원), 땀무아 (14,000원), 즌만꿍 (8,000원)"
SOUPER 마포,4.2,269,"서울 마포구 삼개로 20 근신빌딩 별관 103호
(지번) 도화동 251-1",02-711-2518,"초리조 라자냐 수프 (8,500원), 뉴잉글랜드 클램차우더 (7,500원), 닭고기 야채 수프 (7,000원), 토마토 바질 크림 (6,500원), 송이송이 트러플 비스크 (8,000원), 칠리 콘 카르네 (8,500원), 베이컨 가지 샌드위치 (12,000원), 클래식 프로슈토 샌드위치 (12,500원), 그릴드 베지 & 리코타 샌드위치 (12,500원), 프레시 이탈리안 샌드위치 (13,000원), 블루베리 요거트 그라놀라 (4,500원), 무화과 판나코타 (우유푸딩) (4,500원), 이탈리안 웨딩 (9,500원)"
이빠네마그릴 홍대점,4.1,179,"서울 마포구 홍익로 7 소망빌딩 지하1층
(지번) 서교동 358-15",02-323-4440,"슈하스코 +스테이크 무한리필 (45,900원), 슈하스코 무한리필 (디너/주말) (41,900원), 슈하스코 기본메뉴 (디너/주말) (35,900원), 스테이크(기본메뉴) (37,900원)"
락희옥 마포본점,4.4,231,"서울 마포구 백범로 170 공덕더샵아파트 101동 1층 1호
(지번) 공덕동 478",02-719-9797,"보쌈 (51,000원), 김치말이국수 (12,000원), 락희옥불고기 (35,000원), 성게알 (45,000원), 문어숙회 (51,000원), 육전 (45,000원), 차돌박이구이 (49,000원), 풀만먹인 소구이 (40,000원), 마샐러드 (30,000원), 전복숙회 (50,000원), 만재도 거북손 (40,000원), 육회 (35,000원), 관자샐러드 (35,000원), 떡갈비 (35,000원), 된장찌개 (11,000원), 된장국수 (11,000원), 김치말이밥 (12,000원), 부추된장비빔밥+된장찌개 (12,000원), 멍게비빔밥+된장찌개 (15,000원), 성게알밥+된장찌개 (30,000원)"
밀로커피로스터스,4.1,89,"서울 마포구 양화로18안길 36 1층
(지번) 동교동 170-32",02-554-3916,"Americano(HOT) (5,000원), Latte(HOT) (5,500원), Green Tea Latte(HOT) (8,000원), Flat White(HOT) (5,500원), Vanilla Latte(HOT) (6,000원), Cappuccino (6,000원), Con Panna (5,500원), Affogatto at Caffe (9,000원), Cold Brew Coffee (7,500원), Cold Brew Latte (7,500원), Cocoa(HOT) (7,000원), Milk Tea(HOT) (7,000원), Affogato at Matcha (12,000원), Irish Coffee (12,000원), Rooibos Blend(HOT) (6,000원), Peppermint(HOT) (6,000원), millo Blend(HOT) (6,500원), Montblanc(HOT) (7,000원), Montblanc(COLD) (8,000원)"
대왕꼼장어,3.8,83,"서울 마포구 양화로23길 16 1층
(지번) 동교동 147-19",02-334-3599,"꼼장어(1인분) (12,000원), 불닭발(1인분) (12,000원), 불돼지(1인분) (12,000원), 쭈꾸미(1인분) (12,000원), 갈매기살(1인분) (12,000원)"
마포옥,,284,"서울 마포구 토정로 312 1층
(지번) 용강동 50-13",02-716-6661,"한우 우삼겹탕 (28,000원), 한우 차돌탕 (32,000원), 한우 차돌수육 (80,000원), 한우 모듬수육(대) (70,000원), 한우 모듬수육(소) (60,000원), 한우 양지탕 (19,000원), 한우 명품 양지탕 (25,000원), 한우 어린이양지탕 (15,000원)"
이치젠,3.7,419,"서울 마포구 포은로 109 1층 101호
(지번) 망원동 415-31",070-7740-0321,"이치젠텐동 (11,000원), 에비텐동 (12,000원), 아나고텐동 (14,000원), 스페셜텐동 (16,000원)"
아오이토리,4.0,565,"서울 마포구 와우산로29길 8 KC빌딩 1층
(지번) 서교동 327-17",02-333-0421,"아메리카노 (3,500원), 카페라떼 (4,000원), 카페모카 (4,500원), 바닐라라떼 (4,500원), 연유라떼 (4,200원), 카라멜라떼 (4,500원), 우유 (3,000원), 초코라떼 (4,500원), 밀크티라떼 (4,500원), 녹차라떼 (4,500원), 미숫가루 (4,000원), 아이스티 (3,500원), 유자차 (3,000원), 얼그레이 (3,000원), 카모마일 (3,000원), 자몽차 (3,000원), 생강레몬차 (3,000원), 사과/오렌지/토마토 쥬스 (3,000원), 레몬에이드 (4,000원), 자몽에이드 (4,000원), 유자에이드 (4,000원)"
둥지닭볶음탕,4.2,257,"서울 마포구 와우산로29마길 16 1층
(지번) 서교동 332-8",070-4042-4602,"동지닭볶음탕(중) (26,000원), 들깨둥지닭볶음탕(중) (26,000원), 치즈둥지닭볶음탕(중) (28,000원), 곱도리탕 (36,000원), 로제닭볶음탕 (28,000원), 닭똥집튀김 (7,000원)"
대청마루,2.6,39,"서울 마포구 동교로 147 1층
(지번) 서교동 446-60",02-333-6101,"김치찌개 (10,000원), 돼지구이백반 (13,000원), 청국장 (9,000원), 순두부찌개 (9,000원), 동태찌개 (30,000원), 라면사리 (1,000원)"
합정고깃집,4.3,205,"서울 마포구 양화로1길 21 1층
(지번) 합정동 392-3",02-3142-9282,"생갈비살 (160g) (19,000원), 양념갈비살 (170g) (19,000원), 생등심(150g) (19,000원), 와규(150g) (28,000원), 꽃살 (140g) (28,000원), 토시살(180g) (20,000원)"
그로토,3.8,327,"서울 마포구 새창로4길 9 지하1층
(지번) 도화동 184-22",02-702-4196,"핸드드립 (변동가격), 밀크티 (6,500원), 바닐라 핫써머 (5,800원), 피콜로 (5,000원), 롱블랙 (4,500원), 그로니따 (5,300원)"
미스터리룸이스케이프 홍대2호점,4.4,218,"서울 마포구 독막로7길 41 2층
(지번) 서교동 398-1",02-336-9010,미스터리룸홍대2호점 (변동가격)
산울림1992,3.8,381,"서울 마포구 서강로9길 60
(지번) 창전동 5-138",02-334-0118,"한우 육사시미 (26,000원), 치즈 감자전 (22,000원), 먹물 오징어 튀김 (20,000원), 수비드 된장 맥적 (28,000원), 매운 쭈꾸미 볶음 (26,000원)"
괴르츠,3.3,301,"서울 마포구 토정로 136-13 우성빌딩 7층
(지번) 상수동 304-1",02-336-1745,"디너코스 1인 (98,000원), 커플세트 (140,000원)"
참새방앗간,3.1,55,"서울 마포구 어울마당로 129-1
(지번) 동교동 164-7",,"닭볶음탕 (중) (28,000원), 모듬전 (28,000원), 해물파전 (25,000원), 해물김치전 (25,000원), 육전 (30,000원), 두부김치 (23,000원), 조개탕 (23,000원), 알탕 (23,000원), 오뎅탕 (23,000원), 제육볶음 (32,000원), 모듬해물떡볶이 (32,000원), 참치김치찌개 (23,000원), 양푼돼지김치찌개 (23,000원), 고추장찌개 (23,000원), 매콤오징어찌개 (23,000원)"
홍익게장 홍대본점,4.4,147,"서울 마포구 월드컵북로 59 1층
(지번) 성산동 232-12",02-323-1112,"국내산암꽃게정식 (32,000원), 홍익큰상 무한리필(1인) (32,000원), 홍익중간상 무한리필(1인) (30,000원), 홍익작은상 무한리필(1인) (28,000원)"
연남동베르데,4.2,"1,614","서울 마포구 동교로 262-6 1층 101호
(지번) 연남동 387-13",02-6348-7564,"베르데 파히타 립 (52,000원), 까르니따스 타코 (9,000원), 쉬림프 퀘사디아 (18,500원), 베르데 프라이즈 (16,500원), 스페셜 치미창가 (19,000원), 베르데 파히타 (43,000원), 타코 샐러드&칠리 콘 까르네 (15,000원), 까르니따스 부리또볼 (17,000원), 까르니따스 퀘사디아 (17,500원), 베르데 리타(총 7종) (17,500원)"
소코아 홍대점,4.3,329,"서울 마포구 와우산로15길 49 1층
(지번) 서교동 411-12",070-8867-2510,"소코아카레 (14,000원), 소코동 (12,000원), 아보카도 에비 냉우동 (13,000원), 소코연어동 (12,000원), 아보카도 연어 냉우동 (13,000원)"
너랑나랑호프 망원점,3.7,138,"서울 마포구 월드컵로 61 삼미빌딩 1층
(지번) 망원동 386-16",010-4422-5157,"소라숙회 (20,000원), 육전 (25,000원), 짜글이찌개 (25,000원), 홀랑닭발 (18,000원), 쭈꾸미+소면 (23,000원)"
원조신촌설렁탕,4.4,166,"서울 마포구 마포대로14길 16 1층
(지번) 공덕동 119-45",02-712-3300,"설렁탕 (13,000원), 특제 설렁탕 (18,000원), 내장곰탕 (15,000원), 도가니탕 (20,000원), 우족탕 (22,000원), 수육 (55,000원)"
빈브라더스 합정,4.3,257,"서울 마포구 토정로 35-1
(지번) 합정동 368-3",02-6012-2001,"드립커피 (7,000원), 에스프레소+브라운토피 (7,000원), 아메리카노 (6,500원), 라떼(ICED) (6,500원), 라떼(HOT) (6,500원), 리얼 캐러멜 (6,500원), 에스프레소 + 피콜로 라떼 (7,000원), 에스프레소 + 옐로우 브리즈 (7,000원), 롱블랙 (6,500원), 플랫화이트 (6,500원), 케이크 (8,500원)"
마포왕족발,3.7,219,"서울 마포구 만리재로 19 1층
(지번) 공덕동 256-10",02-717-2126,"족발(대) (40,000원), 냉채족발 앞다리 (48,000원), 반반매운족발 앞다리(대) (47,000원), 매운족발(대) (47,000원), 파족발 앞다리 (48,000원), 돼지국밥 (10,000원), 순대국 (10,000원), 얼큰탕 (10,000원), 내장탕 (10,000원), 머리고기 (25,000원), 쟁반국수 (13,000원), 술국 (20,000원)"
